day,cluster,cluster0,cluster1,cluster2,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
4,2,0.681666496755039,0.16761681861201116,0.15071668463295007,15.038008720455254,17.38916648079812,1.7625494717741998,48.45630979999828,9.901434687504334,1013.4407067855389,491.78080848683516,46.768023534541676,29.972022831435456,0.6297322353536245,-62.61556268206594,0.06360259460794898,-3.201126582092022,12.699028249768599,29.972022831435456,84.40404036300328,10.075451165215693,-14.163472104866392,-0.26988251550164477,-28.839986379489282,-63.61836722123703,0.6297322353536245,10.075451165215693,9.933508630423322,6.563396045614006,-0.21612496661299616,-3.588775918905258,-48.05623767285306,-62.61556268206594,-14.163472104866392,6.563396045614006,704.6860868772467,-1.3059498742952007,-56.93815321922449,-692.6768957795447,0.06360259460794898,-0.26988251550164477,-0.21612496661299616,-1.3059498742952007,0.02679570359809717,0.31629972186241895,2.837653902786735,-3.201126582092022,-28.839986379489282,-3.588775918905258,-56.93815321922449,0.31629972186241895,59.01137894496561,131.90141021379807,12.699028249768599,-63.61836722123703,-48.05623767285306,-692.6768957795447,2.837653902786735,131.90141021379807,1960.8128396657955
5,0,0.6908348627123672,0.16332354952319442,0.1458415877644381,18.464753300876943,15.573002283465637,0.007274604504525083,22.192542087952177,9.978214122049103,1018.7200886186508,532.4093543940539,62.0266169971889,31.76206103344627,-0.014270880714116085,-43.27200617868047,0.14500760610877567,-27.48613656494507,-34.06331899408937,31.76206103344627,55.96496063412856,-0.011902067442569091,-52.940362181461346,0.1862611466923588,-17.468108125630575,-44.78898892771926,-0.014270880714116085,-0.011902067442569091,0.0005303383831897745,0.04188029560220231,-0.00014335206846587475,-0.005781245258060941,-0.12135298067259379,-43.27200617868047,-52.940362181461346,0.04188029560220231,563.2808058455738,-0.7592587675110042,-4.00763246009172,-505.2310551740978,0.14500760610877567,0.1862611466923588,-0.00014335206846587475,-0.7592587675110042,0.008195533239026071,-0.06736505261591179,-1.550755272508933,-27.48613656494507,-17.468108125630575,-0.005781245258060941,-4.00763246009172,-0.06736505261591179,36.06553297130462,57.57755344833779,-34.06331899408937,-44.78898892771926,-0.12135298067259379,-505.2310551740978,-1.550755272508933,57.57755344833779,5679.697652416209
5,1,0.6908348627123672,0.16332354952319442,0.1458415877644381,11.655801969481324,10.30463529638208,9.000899875021144,65.33447005307775,8.109261234356135,1014.8223518772406,497.22761595079334,23.473830665254795,16.910119952086312,21.066420055904555,-4.049031808116627,2.1083556378064254,-11.579300962658646,-13.541231002838773,16.910119952086312,31.066866470188184,35.33073948953891,18.065529666273214,3.168387576271526,-28.787837655514018,-62.19868704487756,21.066420055904555,35.33073948953891,229.555755310234,53.10682840638041,3.533448528426579,-81.26033839125462,-248.90238999389163,-4.049031808116627,18.065529666273214,53.10682840638041,513.1530290356814,-14.073492923785853,-88.85753433894536,-701.6599307546683,2.1083556378064254,3.168387576271526,3.533448528426579,-14.073492923785853,2.898036879045663,-0.1981722295855198,5.251918136923827,-11.579300962658646,-28.787837655514018,-81.26033839125462,-88.85753433894536,-0.1981722295855198,96.59020059547542,245.11601164316124,-13.541231002838773,-62.19868704487756,-248.90238999389163,-701.6599307546683,5.251918136923827,245.11601164316124,6809.586070224911
5,2,0.6908348627123672,0.16332354952319442,0.1458415877644381,14.983169605603873,17.517649903974352,2.1718285930647796,46.223086656646245,9.879888495093374,1012.8969907176225,489.7636833478009,50.21933690217747,27.64668051059663,-0.4224602282710987,-70.64211896026765,0.10166511113443324,-1.3056483515577442,16.157789082526584,27.64668051059663,78.3555323751256,10.82702038479983,4.025526275761554,-0.29054978607346743,-22.860215698312718,-74.58675207087842,-0.4224602282710987,10.82702038479983,11.874545587657604,19.32726405173105,-0.28062010554317174,-5.2102034272783495,-68.20222725891003,-70.64211896026765,4.025526275761554,19.32726405173105,751.4293570815166,-2.118278171683597,-94.21080378235565,-744.3176139396381,0.10166511113443324,-0.29054978607346743,-0.28062010554317174,-2.118278171683597,0.031454993541927614,0.39556196475611477,3.8819194612273424,-1.3056483515577442,-22.860215698312718,-5.2102034272783495,-94.21080378235565,0.39556196475611477,59.437766960028384,166.88791383711157,16.157789082526584,-74.58675207087842,-68.20222725891003,-744.3176139396381,3.8819194612273424,166.88791383711157,2192.4021646819474
6,0,0.6647777830129041,0.17040799438713058,0.16481422259996528,18.71277788421895,15.875362298502791,0.004219208090365069,21.47060401960018,9.988925458433421,1018.5965033525626,530.3057175500819,61.58378667188162,30.677437634868518,0.0034088497757151968,-36.050180392521334,0.058604106860446786,-27.220388488936145,-19.435528277630855,30.677437634868518,56.211402111758865,0.0013647305793717957,-43.433726118874816,0.08496909101282436,-17.5575787420844,-28.247620551273126,0.0034088497757151968,0.0013647305793717957,0.0002066367717003823,0.02996330377938541,-5.215820235017802e-05,-0.010723786030386845,-0.06492420712736806,-36.050180392521334,-43.433726118874816,0.02996330377938541,519.1635594739378,-0.22684460809601528,-7.217228939165475,-613.7684015414663,0.058604106860446786,0.08496909101282436,-5.215820235017802e-05,-0.22684460809601528,0.0025651899246069,-0.036117676163417003,-0.33885076690441696,-27.220388488936145,-17.5575787420844,-0.010723786030386845,-7.217228939165475,-0.036117676163417003,35.97433806629551,57.326052285401445,-19.435528277630855,-28.247620551273126,-0.06492420712736806,-613.7684015414663,-0.33885076690441696,57.326052285401445,5310.218271051112
6,1,0.6647777830129041,0.17040799438713058,0.16481422259996528,11.546799040348299,9.958601312884875,8.481089557026916,65.42569049536557,8.161403076742381,1015.3780825589973,508.97620218227047,22.622363177196526,15.838420113954962,20.350146905470844,-7.298561124729489,1.8794335239099484,-11.400686926453785,-32.34989970622318,15.838420113954962,29.645279671322406,35.34572725824181,18.369796770640733,2.578991153357116,-29.316054798285695,-100.12481256400358,20.350146905470844,35.34572725824181,223.96400646318688,51.704006726710396,2.7164263191582045,-81.5097589502943,-330.94719043595296,-7.298561124729489,18.369796770640733,51.704006726710396,532.3537014535393,-13.43791520591393,-85.98146456134148,-676.0276984001591,1.8794335239099484,2.578991153357116,2.7164263191582045,-13.43791520591393,2.83991996052084,0.5421098759416181,19.599544306821873,-11.400686926453785,-29.316054798285695,-81.5097589502943,-85.98146456134148,0.5421098759416181,97.06273121468755,298.94490787768353,-32.34989970622318,-100.12481256400358,-330.94719043595296,-676.0276984001591,19.599544306821873,298.94490787768353,9208.082527773464
6,2,0.6647777830129041,0.17040799438713058,0.16481422259996528,14.788927839221905,16.658458901757047,2.085846078124621,44.419991897157196,9.874427465554724,1013.6587490018916,492.5228011225356,49.32857908981197,27.327328488159928,0.2903988959899649,-68.41221750719004,0.13348426710183847,-4.4059711791715594,26.58425578582721,27.327328488159928,74.03676234789037,11.700297105797155,-0.40423662504882607,-0.20471851616802744,-24.27285065805191,-77.7924644093915,0.2903988959899649,11.700297105797155,12.159764259822131,21.851621923355545,-0.2671086235365919,-6.932235528930722,-72.11315101215018,-68.41221750719004,-0.40423662504882607,21.851621923355545,816.6994755884365,-2.6355363137275734,-99.13639881701243,-780.0538417957684,0.13348426710183847,-0.20471851616802744,-0.2671086235365919,-2.6355363137275734,0.03324045162086978,0.3840706885583168,4.042741182789622,-4.4059711791715594,-24.27285065805191,-6.932235528930722,-99.13639881701243,0.3840706885583168,61.858101101131396,163.33449849610483,26.58425578582721,-77.7924644093915,-72.11315101215018,-780.0538417957684,4.042741182789622,163.33449849610483,2214.990976968086
7,0,0.642360633413607,0.16758784099504861,0.1900515255913445,18.804478721835384,16.046599690501957,0.0028800482572559215,20.65352583228149,9.995114375399996,1018.5960949383767,530.5533143367576,62.44505817279817,30.555774069462935,0.004664888795407271,-31.161101300906523,0.024209260180976997,-27.78997658380564,-24.54749826128232,30.555774069462935,56.138347061739815,0.003954263960787003,-37.67288174109825,0.03196017072151916,-17.39603614062505,-30.86485570874231,0.004664888795407271,0.003954263960787003,0.00011542542243779607,0.010662996682211476,1.1615578699948077e-05,-0.00779631060919366,-0.04731667557177653,-31.161101300906523,-37.67288174109825,0.010662996682211476,485.70594276518324,-0.0106904460134662,-8.33561046130573,-580.7983537137505,0.024209260180976997,0.03196017072151916,1.1615578699948077e-05,-0.0106904460134662,0.0006131221076397736,-0.021177304291990096,-0.3361355175099933,-27.78997658380564,-17.39603614062505,-0.00779631060919366,-8.33561046130573,-0.021177304291990096,36.05440643202791,56.52799567700451,-24.54749826128232,-30.86485570874231,-0.04731667557177653,-580.7983537137505,-0.3361355175099933,56.52799567700451,5326.326666525872
7,1,0.642360633413607,0.16758784099504861,0.1900515255913445,11.556784220260242,9.891545265218834,8.532704530749184,65.00858609896733,8.138665859621767,1015.3918830281448,511.5729251032419,22.529080742926627,15.345115354096647,20.062178902920564,-8.480682775323247,1.914981612957855,-11.070954485535914,-21.685915150672145,15.345115354096647,29.135204159541164,35.619457136877,22.03154564733175,2.515336197038783,-29.530858659592138,-106.55996969235267,20.062178902920564,35.619457136877,226.94299783337988,57.2888493818827,2.8204382257636267,-82.50982582271459,-353.94735774144823,-8.480682775323247,22.03154564733175,57.2888493818827,550.7473913055582,-14.16805497471265,-92.09436743884658,-782.5462784005368,1.914981612957855,2.515336197038783,2.8204382257636267,-14.16805497471265,2.855808938511125,0.5745812800720254,23.51119066559525,-11.070954485535914,-29.530858659592138,-82.50982582271459,-92.09436743884658,0.5745812800720254,98.04865987726772,323.2442986039875,-21.685915150672145,-106.55996969235267,-353.94735774144823,-782.5462784005368,23.51119066559525,323.2442986039875,9783.625908002216
7,2,0.642360633413607,0.16758784099504861,0.1900515255913445,14.884900918091981,15.947031825728335,1.8942222976659497,45.154213407210875,9.861645098281413,1014.2558961194426,494.096904708524,47.10813872291671,26.21288571186291,0.3053346580163821,-74.0443565966846,0.20289242485862777,-4.921753367433498,36.8856645708709,26.21288571186291,72.21555460900635,11.72941876661212,-17.00164999938204,-0.03374318795146758,-26.789044681428667,-66.65299400912447,0.3053346580163821,11.72941876661212,11.719815315663336,18.188921578477274,-0.225080711796657,-7.422534900772607,-68.24421907607633,-74.0443565966846,-17.00164999938204,18.188921578477274,828.6658009590255,-2.8368792675965655,-78.21195162030217,-791.5671471451467,0.20289242485862777,-0.03374318795146758,-0.225080711796657,-2.8368792675965655,0.034717259155331394,0.24081071791496378,3.823528815053044,-4.921753367433498,-26.789044681428667,-7.422534900772607,-78.21195162030217,0.24081071791496378,60.722171501739524,147.34989602847418,36.8856645708709,-66.65299400912447,-68.24421907607633,-791.5671471451467,3.823528815053044,147.34989602847418,2147.073409112001
8,0,0.6165550705513128,0.16301165619106986,0.22043327325761747,18.776415739014716,16.072769290840352,0.001326445046304568,20.42356264677607,9.996921360598972,1018.6521935226444,530.3106436387508,63.141166312117264,31.1106705179489,0.003926222506378744,-30.768215684798164,0.029127091893315655,-28.084893393975467,-20.838728789609068,31.1106705179489,57.59808446131438,0.004281454997364712,-37.319808106394646,0.0316865377703491,-17.42845316699714,-25.74112084892127,0.003926222506378744,0.004281454997364712,3.470741600671236e-05,-0.00038401024833240797,4.0836459827539155e-06,-0.0039119836659792075,-0.03640264990038122,-30.768215684798164,-37.319808106394646,-0.00038401024833240797,478.8285218481511,-0.017270390790125406,-8.788793837035398,-605.4658716973114,0.029127091893315655,0.0316865377703491,4.0836459827539155e-06,-0.017270390790125406,0.00029838591956584656,-0.021102837367373256,-0.2968325139799839,-28.084893393975467,-17.42845316699714,-0.0039119836659792075,-8.788793837035398,-0.021102837367373256,36.26922939849612,53.40222682071175,-20.838728789609068,-25.74112084892127,-0.03640264990038122,-605.4658716973114,-0.2968325139799839,53.40222682071175,5410.022646395234
8,1,0.6165550705513128,0.16301165619106986,0.22043327325761747,11.519661939560294,9.879293877827129,8.715287729421325,64.96208898373683,8.104250925389481,1015.2519663766739,513.7511999392392,22.805045631087392,15.8001272652807,20.815355459727023,-8.04531752989175,1.909664461350586,-11.838024539140669,-27.235310450231104,15.8001272652807,29.582775063998408,36.495807905705426,22.188181808759584,2.557134278121151,-30.312083554753716,-115.89822675931143,20.815355459727023,36.495807905705426,231.77435445382517,59.16613834155672,3.12837197294972,-83.74230160384296,-379.94297895317123,-8.04531752989175,22.188181808759584,59.16613834155672,552.250407588976,-14.618445723537969,-94.39072303023971,-771.7444607781706,1.909664461350586,2.557134278121151,3.12837197294972,-14.618445723537969,2.8935595776988103,0.41792766637221135,27.71111527928332,-11.838024539140669,-30.312083554753716,-83.74230160384296,-94.39072303023971,0.41792766637221135,99.28445099628618,345.5033522488798,-27.235310450231104,-115.89822675931143,-379.94297895317123,-771.7444607781706,27.71111527928332,345.5033522488798,10342.059381044952
8,2,0.6165550705513128,0.16301165619106986,0.22043327325761747,15.380609082046535,15.768839572632801,1.6799464001684774,43.37575133948022,9.86189691122506,1014.7341357991086,497.7954721615497,48.45433246237665,24.68579047490728,-0.5898480890994916,-79.807047965921,0.2457187502456465,-5.245380221609809,47.29914927034623,24.68579047490728,65.62952820732576,10.327365433856402,-20.96756611400602,0.034482557350752126,-26.03990543973009,-64.48086154980933,-0.5898480890994916,10.327365433856402,10.697219942855906,19.52491725112888,-0.21377006056756462,-7.0464543363707985,-66.34311594471114,-79.807047965921,-20.96756611400602,19.52491725112888,845.8634718779668,-2.8266238084377067,-69.72344411361212,-821.1262473272425,0.2457187502456465,0.034482557350752126,-0.21377006056756462,-2.8266238084377067,0.03603467356634696,0.16368189799685,3.656301163270476,-5.245380221609809,-26.03990543973009,-7.0464543363707985,-69.72344411361212,0.16368189799685,57.94762349095881,147.28537698619627,47.29914927034623,-64.48086154980933,-66.34311594471114,-821.1262473272425,3.656301163270476,147.28537698619627,2168.4970148931247
