day,cluster,cluster0,cluster1,cluster2,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
3,1,0.505410043069826,0.24975582241282618,0.24483413451734756,16.064837468528214,10.24049671983296,91.73020448484502,6.798728647782348,8.196852369200483,71.17046058114958,465.789882302472,25.295652051828995,18.945494476071953,-13.90671654898438,7.653527834379302,-4.962201557377539,-48.39651934035253,-7.274355044744419,18.945494476071953,18.225245130621605,-6.517450987723005,9.647439932357447,-0.8299701321804643,-21.586436921585157,2.300539780488965,-13.90671654898438,-6.517450987723005,32.127039203153885,7.227496630737126,8.670571665798356,54.65550524175834,89.54577798801984,7.653527834379302,9.647439932357447,7.227496630737126,165.4798066863456,31.562397720145412,-7.804439043672937,-6.290703745234142,-4.962201557377539,-0.8299701321804643,8.670571665798356,31.562397720145412,26.737687726896585,13.519544992420158,8.846660016356381,-48.39651934035253,-21.586436921585157,54.65550524175834,-7.804439043672937,13.519544992420158,253.3164152308682,52.127465981981075,-7.274355044744419,2.300539780488965,89.54577798801984,-6.290703745234142,8.846660016356381,52.127465981981075,2859.9008488020945
3,2,0.505410043069826,0.24975582241282618,0.24483413451734756,21.654605449526944,11.975570963507668,78.27600839383337,0.35737393482564056,2.8829616393809956,41.38195000098756,522.3701198127823,59.612084394776836,51.11875725947214,-36.54984480481056,-1.524162886152989,5.158113288090366,-56.15719797892776,-137.1344477757648,51.11875725947214,50.230229948386594,-30.928673971911586,-1.0302356009830096,6.239327039913992,-31.455732087770443,-128.61666103860514,-36.54984480481056,-30.928673971911586,118.98098111122621,-2.177788547022087,-12.633132657373443,79.40337939519566,120.97134921522704,-1.524162886152989,-1.0302356009830096,-2.177788547022087,0.9699697258877017,1.0299349565727296,-1.044832162172404,-1.3161146695635881,5.158113288090366,6.239327039913992,-12.633132657373443,1.0299349565727296,11.057310729017459,-20.656169309217518,-1.4390552265713268,-56.15719797892776,-31.455732087770443,79.40337939519566,-1.044832162172404,-20.656169309217518,348.6545568669504,379.81912350089215,-137.1344477757648,-128.61666103860514,120.97134921522704,-1.3161146695635881,-1.4390552265713268,379.81912350089215,6213.368382606255
4,0,0.5400232754232958,0.21302257335391261,0.24695415122279168,25.190714038862748,12.437914084044879,65.5084078905608,0.006357462981393352,0.6155355462073958,11.785433235158651,542.0500155246783,84.08057873565306,65.58381429199675,-25.77250989941293,-0.032580117018918386,-0.08363941391870143,-19.443812670874152,-34.08265355500601,65.58381429199675,60.386000981733275,-17.422029710915186,-0.019171618910060795,0.6127091016746152,2.206914768544716,-78.16511250224715,-25.77250989941293,-17.422029710915186,175.1711333789379,-0.029369919127152935,0.07676837780767878,69.37114798875928,-20.909084524904863,-0.032580117018918386,-0.019171618910060795,-0.029369919127152935,0.0005764170256356435,0.026287362448413742,-0.0033806741721965623,-0.13246028658739487,-0.08363941391870143,0.6127091016746152,0.07676837780767878,0.026287362448413742,2.4086279240964172,0.7607853277583684,-13.016526413176633,-19.443812670874152,2.206914768544716,69.37114798875928,-0.0033806741721965623,0.7607853277583684,153.09881189644292,-333.2803981950915,-34.08265355500601,-78.16511250224715,-20.909084524904863,-0.13246028658739487,-13.016526413176633,-333.2803981950915,4800.0891178603
4,1,0.5400232754232958,0.21302257335391261,0.24695415122279168,15.751060683771874,10.208196235510293,92.58527499863641,8.012882092147391,9.355132194457784,71.96468516061255,469.8414846089116,24.743324650602005,18.51664011537779,-13.588484525469426,11.775075692154445,-2.604094715718984,-52.81714893647497,-1.840268633550231,18.51664011537779,17.49446891397793,-7.045889544186959,11.69844905149751,0.03512486860416913,-26.543873627884903,-5.706417656424511,-13.588484525469426,-7.045889544186959,24.84140441304641,1.239346856448995,3.996015779122724,56.00210417686868,31.78277139988639,11.775075692154445,11.69844905149751,1.239346856448995,184.24634487169772,27.688364313714306,-17.85983841826234,-36.786607380549526,-2.604094715718984,0.03512486860416913,3.996015779122724,27.688364313714306,21.558354536316315,8.921127676298074,-4.236953171571996,-52.81714893647497,-26.543873627884903,56.00210417686868,-17.85983841826234,8.921127676298074,271.2909041472503,-91.4052253676877,-1.840268633550231,-5.706417656424511,31.78277139988639,-36.786607380549526,-4.236953171571996,-91.4052253676877,2329.5809233795094
4,2,0.5400232754232958,0.21302257335391261,0.24695415122279168,21.128654519481437,11.790343874453727,78.68834862170868,0.32989709070919976,3.2976104203636782,44.740195437388614,516.8464188099074,58.923524009645696,49.76502337756853,-43.53932816823828,-1.3425736427755404,5.625547387038944,-69.16126104200696,-59.27669415560823,49.76502337756853,48.55620111221105,-33.04722857789012,-0.9849066468418937,5.726564903487099,-34.092186179954176,-72.92585279713875,-43.53932816823828,-33.04722857789012,137.2135532050886,-2.682017360579288,-16.98986726837799,141.62349772538485,27.44053002882254,-1.3425736427755404,-0.9849066468418937,-2.682017360579288,0.7718183023331756,0.7600286226643486,-1.6125130674918893,0.13055300355712116,5.625547387038944,5.726564903487099,-16.98986726837799,0.7600286226643486,10.868072943434267,-34.69607270314353,-6.474188290099076,-69.16126104200696,-34.092186179954176,141.62349772538485,-1.6125130674918893,-34.69607270314353,479.89996222313226,138.23650881471772,-59.27669415560823,-72.92585279713875,27.44053002882254,0.13055300355712116,-6.474188290099076,138.23650881471772,7251.089876165716
5,0,0.5675936126039726,0.19242284255107184,0.23998354484495543,24.997138694230255,12.396149818725352,66.88094835206547,0.004011577924148127,0.49715532568912985,14.050170195555234,539.7936603615052,81.558959782864,63.73389064759221,-31.805909276610606,-0.01411223581489345,0.5751277865222455,-27.163207594267654,-33.83319304801127,63.73389064759221,58.79058013517593,-19.574382688231083,-0.0077753058950121995,1.0137948741960765,-1.020530106262022,-78.9733421925003,-31.805909276610606,-19.574382688231083,193.99308469806653,-0.03531444092552804,-0.8504133595871115,113.14877144913913,-70.16928057513852,-0.01411223581489345,-0.0077753058950121995,-0.03531444092552804,0.00032254656375480987,0.017592260200882684,-0.02328528365242973,-0.06811265130665964,0.5751277865222455,1.0137948741960765,-0.8504133595871115,0.017592260200882684,1.9884447472644478,-0.5034158268035738,-9.720952255437684,-27.163207594267654,-1.020530106262022,113.14877144913913,-0.02328528365242973,-0.5034158268035738,221.62198251072405,-390.37411916372776,-33.83319304801127,-78.9733421925003,-70.16928057513852,-0.06811265130665964,-9.720952255437684,-390.37411916372776,4728.647877221788
5,1,0.5675936126039726,0.19242284255107184,0.23998354484495543,15.651623587373612,10.176955258421176,92.73724495390911,8.861215509280015,10.091931095277808,71.93866470898354,469.94770933792194,25.265604199021777,18.8034536706992,-13.875363287014295,13.86241825799432,-1.8951859278881469,-55.942257577615635,-0.5824792496247413,18.8034536706992,17.695140135703802,-7.169743311957728,13.167061551864853,0.5924191942130502,-28.35847943933168,-6.940450659752243,-13.875363287014295,-7.169743311957728,25.16430066810656,0.03976116743410793,3.3756056097197553,59.32232389999236,28.640576199549333,13.86241825799432,13.167061551864853,0.03976116743410793,196.53524670267024,24.130850806411154,-19.53325910640207,-39.84782116814336,-1.8951859278881469,0.5924191942130502,3.3756056097197553,24.130850806411154,17.39945645655432,11.418018235339936,-0.9003733176368987,-55.942257577615635,-28.35847943933168,59.32232389999236,-19.53325910640207,11.418018235339936,286.4339628048715,-124.185236436097,-0.5824792496247413,-6.940450659752243,28.640576199549333,-39.84782116814336,-0.9003733176368987,-124.185236436097,2416.465892919695
5,2,0.5675936126039726,0.19242284255107184,0.23998354484495543,20.737947572780005,11.703967382904926,78.02730605923533,0.35189985444760863,3.8149123242243124,45.52753175916592,515.167520630784,61.844052043629546,50.22037295268878,-45.849037484153726,-1.2599011939188192,5.679975013474544,-83.33984869109906,-20.65714814148611,50.22037295268878,48.34633939247484,-31.108165878605785,-0.9677982066047018,4.861186770110143,-35.555599354698685,-54.60683323951461,-45.849037484153726,-31.108165878605785,152.32522098619418,-2.492262451709085,-14.58914858308621,186.6697117644414,-6.921651548720947,-1.2599011939188192,-0.9677982066047018,-2.492262451709085,0.7783395988512934,0.6460465231491955,-1.8686359887006145,-1.0842373030041552,5.679975013474544,4.861186770110143,-14.58914858308621,0.6460465231491955,10.014099975804351,-40.61163453315924,-12.504333878357466,-83.33984869109906,-35.555599354698685,186.6697117644414,-1.8686359887006145,-40.61163453315924,605.6069162060885,18.830844172999388,-20.65714814148611,-54.60683323951461,-6.921651548720947,-1.0842373030041552,-12.504333878357466,18.830844172999388,7588.340407455035
6,0,0.587961553430123,0.1812373498233756,0.23080109674650112,24.862265207584187,12.388065432449437,68.14243206433704,0.002119598284489208,0.3821988973958598,16.514822085932245,537.8206863982892,78.8667703643763,61.95237674967934,-39.382214786364905,0.0051696203888324755,1.3770765463189953,-38.21723317228628,-30.01332726959057,61.95237674967934,57.66059061769812,-22.14168620055015,0.001687374501326634,1.2953372128725493,-3.4933737470452697,-80.66093479587694,-39.382214786364905,-22.14168620055015,203.218428390603,-0.005867746832752677,0.014765893400695151,150.16094125111917,-122.56043620204153,0.0051696203888324755,0.001687374501326634,-0.005867746832752677,9.039616556916879e-05,0.00802868784798598,-0.011465734842377343,-0.028251083944436484,1.3770765463189953,1.2953372128725493,0.014765893400695151,0.00802868784798598,1.4477018901432417,-0.7478023382065007,-7.117156214073061,-38.21723317228628,-3.4933737470452697,150.16094125111917,-0.011465734842377343,-0.7478023382065007,313.71984834578944,-479.66653996129304,-30.01332726959057,-80.66093479587694,-122.56043620204153,-0.028251083944436484,-7.117156214073061,-479.66653996129304,4798.6793209311
6,1,0.587961553430123,0.1812373498233756,0.23080109674650112,15.658216072424683,10.194841853981984,92.72383800561107,9.37945272779553,10.469884373830663,71.7957710554512,470.00666474431347,25.879345153872286,19.23838159973057,-14.16072587473241,14.652391998903555,-2.028452431987309,-57.76502099113503,1.1909171350055465,19.23838159973057,18.082620118829897,-7.26434808142446,13.834094236969536,0.5732491571533026,-29.42559583211072,-6.564321734376101,-14.16072587473241,-7.26434808142446,25.928683191899776,0.20810466383239987,3.747286856413517,61.26999742639761,27.49773164636918,14.652391998903555,13.834094236969536,0.20810466383239987,204.00625575247716,22.176447924848265,-19.23494071977925,-41.66773341949823,-2.028452431987309,0.5732491571533026,3.747286856413517,22.176447924848265,15.48429715867916,13.770198136921955,1.1730813847003179,-57.76502099113503,-29.42559583211072,61.26999742639761,-19.23494071977925,13.770198136921955,294.0716150186046,-142.95952092461107,1.1909171350055465,-6.564321734376101,27.49773164636918,-41.66773341949823,1.1730813847003179,-142.95952092461107,2468.0300151831275
6,2,0.587961553430123,0.1812373498233756,0.23080109674650112,20.453987169659204,11.575427591764829,76.52078022604486,0.392866416404325,4.407969019190529,43.41890957024739,515.7825882777855,67.21322301750604,52.18384234212453,-43.09175741206114,-1.3380981168081747,5.2361726830658375,-90.07325353060392,2.0799563724811723,52.18384234212453,48.638721985068244,-27.603277985355554,-1.0278500496680214,4.597765792522569,-36.90359901457552,-39.57087037922245,-43.09175741206114,-27.603277985355554,183.53237116786013,-1.8285810655932482,-11.850516874612534,241.0045269084903,-2.318347282459316,-1.3380981168081747,-1.0278500496680214,-1.8285810655932482,0.8249538568744321,0.5090623124098981,-0.8307093430586265,-3.297690516498774,5.2361726830658375,4.597765792522569,-11.850516874612534,0.5090623124098981,8.733152801438516,-37.54236683428312,-24.28846129687488,-90.07325353060392,-36.90359901457552,241.0045269084903,-0.8307093430586265,-37.54236683428312,711.0374413162643,-4.68147957862057,2.0799563724811723,-39.57087037922245,-2.318347282459316,-3.297690516498774,-24.28846129687488,-4.68147957862057,7658.180889028644
7,0,0.5947245523443232,0.17412174814205975,0.23115369951361742,24.401664537845686,12.231125176723287,69.11569647784651,0.0006789889529939957,0.18731739995218324,19.772020482167964,535.5350983387241,77.27000263046017,59.23679277609201,-46.95329251474569,0.0026413624749716744,1.0895461232426638,-57.59570515922758,-12.586557194003706,59.23679277609201,55.06761216672941,-24.131588734142596,0.0010562858372327997,0.9056024521153736,-6.449446292282177,-77.9052553740017,-46.95329251474569,-24.131588734142596,216.74758384449586,-0.001684711494898364,0.008324509730823744,197.66394746939397,-160.12741264921985,0.0026413624749716744,0.0010562858372327997,-0.001684711494898364,1.591085631420504e-05,0.002704197678276246,-0.0067856467893240464,-0.01915402565358064,1.0895461232426638,0.9056024521153736,0.008324509730823744,0.002704197678276246,0.7460257779797996,-1.0686167656880692,-5.183257783165318,-57.59570515922758,-6.449446292282177,197.66394746939397,-0.0067856467893240464,-1.0686167656880692,476.3572428075383,-614.3740112807844,-12.586557194003706,-77.9052553740017,-160.12741264921985,-0.01915402565358064,-5.183257783165318,-614.3740112807844,4921.581278721513
7,1,0.5947245523443232,0.17412174814205975,0.23115369951361742,15.690905544046744,10.228698205582377,92.7042942573801,9.722758881208708,10.674379322810724,71.58797558780329,470.3163462214383,26.292065318735656,19.476325394132232,-14.464132613090637,14.965127901691236,-2.424052693495074,-59.26424247707549,3.270282378073017,19.476325394132232,18.235478985939633,-7.398780776311415,14.129130710733573,0.3055505126884851,-30.372264205607056,-5.406258667462465,-14.464132613090637,-7.398780776311415,26.498399757848176,0.467321283814229,4.1259918296371,63.095379881629604,24.75044394922751,14.965127901691236,14.129130710733573,0.467321283814229,209.29577112824433,21.255977838909992,-17.979605531921184,-45.16837101325825,-2.424052693495074,0.3055505126884851,4.1259918296371,21.255977838909992,14.704483085288812,15.959513148026165,0.6099412207859203,-59.26424247707549,-30.372264205607056,63.095379881629604,-17.979605531921184,15.959513148026165,298.62048770115314,-151.63985540951683,3.270282378073017,-5.406258667462465,24.75044394922751,-45.16837101325825,0.6099412207859203,-151.63985540951683,2480.290161572266
7,2,0.5947245523443232,0.17412174814205975,0.23115369951361742,21.33781729281207,11.88743440509189,74.77534423614009,0.42603606564193947,5.059718256575602,36.85581586476601,519.3758951771915,78.89319071859744,60.22718504633209,-42.653823791774656,-1.857791500065915,3.0045415852782154,-100.9370991432006,8.897244036349598,60.22718504633209,54.59481358724089,-27.318811968683725,-1.2403358548211103,4.1657023436550675,-45.143725773701945,-30.77859044102061,-42.653823791774656,-27.318811968683725,185.8481639853839,-0.6826085169173548,-4.847710188749156,243.0169629278569,-13.49614433609981,-1.857791500065915,-1.2403358548211103,-0.6826085169173548,0.8601870406909734,0.2906861498143629,2.6902156438221954,-7.054578274530391,3.0045415852782154,4.1657023436550675,-4.847710188749156,0.2906861498143629,5.745248449285362,-12.969005643047879,-45.02665024199767,-100.9370991432006,-45.143725773701945,243.0169629278569,2.6902156438221954,-12.969005643047879,680.9769855170246,21.54698194415813,8.897244036349598,-30.77859044102061,-13.49614433609981,-7.054578274530391,-45.02665024199767,21.54698194415813,7561.046276906824
8,0,0.5769808656387909,0.16874536663219414,0.254273767729015,24.02892710877608,11.987757587467906,69.35333712363725,3.308270676013517e-05,0.009873811214066018,20.77044332654357,537.4401327295786,76.80907198217574,57.54460591604645,-49.807526866250655,0.00035377194243299044,0.10823791646537229,-65.90761239802944,-11.840700509079138,57.54460591604645,52.775692381320404,-25.12093677025004,0.00031752923824947537,0.09691269031868052,-9.81109596612365,-72.97518644540492,-49.807526866250655,-25.12093677025004,226.2778493277,-0.00011472697486464761,-0.030668444357700077,216.70703673054186,-147.8459759238817,0.00035377194243299044,0.00031752923824947537,-0.00011472697486464761,4.825689734381152e-07,0.00013762823478876373,-0.0001468172467391439,-0.002153993267310705,0.10823791646537229,0.09691269031868052,-0.030668444357700077,0.00013762823478876373,0.04107630061476427,-0.047765146592670844,-0.6081440267628727,-65.90761239802944,-9.81109596612365,216.70703673054186,-0.0001468172467391439,-0.047765146592670844,524.1822542083305,-584.6488390761019,-11.840700509079138,-72.97518644540492,-147.8459759238817,-0.002153993267310705,-0.6081440267628727,-584.6488390761019,5228.0532810316445
8,1,0.5769808656387909,0.16874536663219414,0.254273767729015,15.721082953402862,10.267323712719739,92.71891872751011,9.991401160896146,10.77714678179966,71.46123998992509,470.4860987550538,26.31753568103655,19.372482549312316,-14.692920949922556,15.199749659847454,-2.727240640437525,-60.34874620097128,5.927111479128076,19.372482549312316,18.02324568122617,-7.537809273793623,14.285705073486248,0.03727085861170618,-31.135316924615314,-3.916270474021244,-14.692920949922556,-7.537809273793623,26.760219440868124,0.40200145225635436,4.250440602189991,64.42686692199318,21.49189387432091,15.199749659847454,14.285705073486248,0.40200145225635436,213.59002726232663,21.052737017517796,-17.272736904070676,-47.55399966602242,-2.727240640437525,0.03727085861170618,4.250440602189991,21.052737017517796,14.67605882201439,16.967903673579496,0.06123991377485452,-60.34874620097128,-31.135316924615314,64.42686692199318,-17.272736904070676,16.967903673579496,301.669386845749,-157.70659109340826,5.927111479128076,-3.916270474021244,21.49189387432091,-47.55399966602242,0.06123991377485452,-157.70659109340826,2485.8317343160006
8,2,0.5769808656387909,0.16874536663219414,0.254273767729015,22.25798323159535,12.402945347754567,74.21055117991106,0.4161092119400145,5.1728727859679715,34.21660927352671,515.0307660320377,84.27237497786938,64.95632707191844,-45.102936400718875,-2.2552452871249034,0.6009690694957434,-104.53613063571726,20.783702028826795,64.95632707191844,59.330451736597155,-28.434775802595517,-1.4463313858112459,2.8138050097832923,-44.95223957108103,-31.428294067139348,-45.102936400718875,-28.434775802595517,177.17632264761184,0.04789393811023388,-1.0305281175576066,233.04424460142835,-62.88023438877397,-2.2552452871249034,-1.4463313858112459,0.04789393811023388,0.8335403949044535,0.27199235721588316,4.441529616264382,-6.457334705718954,0.6009690694957434,2.8138050097832923,-1.0305281175576066,0.27199235721588316,4.746732557116489,-1.6079032908888915,-31.087977998593395,-104.53613063571726,-44.95223957108103,233.04424460142835,4.441529616264382,-1.6079032908888915,667.9547009791795,-131.77562012071826,20.783702028826795,-31.428294067139348,-62.88023438877397,-6.457334705718954,-31.087977998593395,-131.77562012071826,6483.654368466101
