day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,weighted_mean,max
173,1.0,6.82512849075928e-27,8.949706295812346e-49,0.0,4.779403283034841e-101,3.284394264979918e-21,3.4844576141818365e-19,2.10709654665913e-18,0
174,1.0,2.609393245683124e-18,0.0,0.0,6.837475434634211e-38,3.0288869114724524e-45,2.25997111798923e-30,2.6093932456966836e-18,0
175,0.9999999999999998,1.313822094371869e-16,0.0,0.0,4.370380618920183e-46,3.9368718882338066e-172,9.95382930745005e-39,1.313822094371869e-16,0
176,2.376964202399769e-06,6.169317719102966e-53,0.0,0.9999976230357976,6.927492845837115e-45,8.708759965617801e-36,9.480243105585419e-67,2.999992869107393,3
177,1.4707705217121521e-09,1.5971360746603299e-72,0.0,0.0006182901710225649,0.9993817083582068,1.984967046578027e-298,1.0806539609877928e-102,3.999381703945895,4
178,2.9593007083029956e-11,1.9792689083445579e-72,0.0,0.0,0.999999999970407,0.0,2.248106849311829e-51,3.999999999881628,4
179,9.822901537370489e-13,4.180470590950223e-84,0.0,0.0,0.9999999999990178,0.0,7.55385573045696e-51,3.999999999996071,4
180,7.241973270786801e-06,7.973268389273225e-41,0.0,0.9992329093570711,0.0007598486696581183,1.1714573566508243e-151,6.959691811635372e-66,3.000738122749846,3
181,4.159700664196353e-06,4.6818946422697356e-43,0.0,0.9999958402993359,1.5421947242772273e-44,3.849520928297266e-99,1.2787297803381155e-77,2.9999875208980074,3
182,1.4862751576644364e-11,3.5685525091226497e-70,0.0,1.190968499303444e-06,0.999998809016638,0.0,5.534912362700589e-86,3.99999880897205,4
183,1.5378256022421485e-06,6.712352269097468e-48,0.0,0.9999984621743978,5.885056181766751e-20,4.377645913016964e-71,1.5212589192863785e-70,2.999995386523193,3
184,3.4591601905349425e-06,5.74147067726784e-45,0.0,0.9999965408398095,1.6533262209059517e-40,4.6672559619089385e-23,6.340768547104554e-84,2.9999896225194282,3
185,6.036237295822252e-06,1.6668204031602683e-34,0.0,0.9999939637627042,6.930226415178243e-52,2.5667226453245183e-25,3.6683420719405527e-51,2.9999818912881127,3
186,0.999999999998622,1.0212241786810823e-24,0.0,0.0,1.7532913017647504e-67,1.378024151542229e-12,5.705687381737446e-26,6.890120757712509e-12,0
187,1.0,3.5633648884350765e-36,0.0,0.0,2.8964425602289124e-78,9.99866096339622e-90,8.380194135557033e-43,3.5633699165515575e-36,0
188,0.9999999998504162,9.031501933140839e-18,0.0,0.0,2.3946366301936665e-33,1.495838306183154e-10,1.9485300453888534e-83,7.479191621230789e-10,0
189,1.3765082848561666e-06,2.924748322159937e-32,0.0,0.9999986234917151,9.621126727524242e-40,5.524360365402585e-25,5.037957546044066e-115,2.9999958704751455,3
190,2.197505748396461e-06,1.692093957331357e-49,0.0,0.9999978024942516,2.1748165875615744e-45,8.052912778459098e-98,2.2696564046020538e-110,2.999993407482755,3
191,3.496143637593617e-06,4.885139782298283e-38,0.0,0.9999965038563624,5.725039814162675e-46,3.4019729266145736e-20,4.1244115493784044e-73,2.9999895115690873,3
192,1.4374156683724858e-06,5.319237774381523e-44,0.0,0.9999985625843316,1.3636957981777844e-44,1.32922527e-316,5.616737161777669e-55,2.9999956877529947,3
193,1.7301184956102485e-06,6.581305040368943e-40,0.0,0.9999982698815044,5.38753053911257e-38,8.416940650443972e-30,3.168027485614291e-100,2.9999948096445133,3
194,1.7429480138116315e-06,7.14523915883576e-57,0.0,0.9999982570519862,6.028038650694289e-35,5.196973974830882e-68,1.7153273370409002e-102,2.9999947711559587,3
195,3.1407910643139454e-06,1.1951906486816302e-34,0.0,0.9999968592089357,1.907603758762581e-39,2.79071529013467e-102,1.4068392671890942e-47,2.999990577626807,3
196,4.7683708196444736e-06,6.419480719550853e-45,0.0,0.9999952316291802,1.588797299898548e-42,4.3455080573938755e-36,1.000821258376874e-68,2.999985694887541,3
197,2.21764698551993e-06,5.036456917611001e-50,0.0,0.9999977823530144,9.143422426140359e-38,1.816056054026368e-44,4.1827837122495443e-70,2.999993347059043,3
198,2.120390369036045e-06,5.7002596651923265e-40,0.0,0.999997879609631,6.800383500007849e-37,4.069329618282095e-77,2.0229442253869014e-95,2.9999936388288932,3
199,1.0363201555715692e-06,4.458495597097613e-57,0.0,0.9999989636798444,4.012306757766674e-39,1.4176040885637897e-30,2.8161841311560107e-133,2.999996891039533,3
200,7.462014097652877e-07,5.710658639439675e-66,0.0,0.9999992537985903,3.139665619238502e-36,3.974683875952966e-32,9.789426042090234e-141,2.999997761395771,3
201,5.234490518630384e-06,3.521255553081144e-50,0.0,0.9999947655094813,1.1290288385045762e-51,2.138952318526236e-21,1.4265222796562904e-80,2.999984296528444,3
202,5.920607120953107e-06,3.9611680725949596e-44,0.0,0.9999940793928791,5.374013135862526e-43,1.4130785653846098e-22,4.724254045197724e-57,2.9999822381786374,3
203,5.684312166508369e-06,1.1214543475544574e-37,0.0,0.9999943156878335,5.057637249237115e-51,1.4295612993768732e-55,6.724737040831842e-45,2.9999829470635007,3
204,3.978530175277906e-06,2.3399091645247935e-32,0.0,0.9999960214698247,4.9900506525783536e-52,6.243059576083772e-174,7.507401249691518e-41,2.9999880644094743,3
205,1.0,2.6392505913705394e-26,0.0,0.0,3.4928275218351e-47,5.99858644705297e-23,3.892085647530666e-32,2.999557150920873e-22,0
206,8.276143273247624e-06,6.9725296735902835e-37,0.0,0.9999917238567267,3.4718264730242624e-77,9.42987738363254e-149,1.3326953030977992e-28,2.9999751715701803,3
207,4.068274725091149e-06,1.6301231735697467e-35,0.0,0.9999959317252749,3.0131959519598322e-49,1.996367252882378e-118,7.727990452950488e-43,2.9999877951758247,3
208,1.0,3.322846828419919e-40,0.0,0.0,2.1969958196351174e-70,7.783465502585233e-112,6.843876707858229e-44,3.326953154444634e-40,0
209,3.573930668876029e-06,1.1166868423379973e-36,0.0,0.9999964260693311,6.248109836357368e-48,3.5096094102227127e-121,3.3778321874939757e-46,2.9999892782079933,3
210,1.0,1.290382498137093e-32,0.0,0.0,3.289695901336366e-89,8.010535686549911e-27,8.361613695874788e-26,5.417495130890618e-25,0
211,3.4439718842437914e-06,6.84792012014182e-51,0.0,0.9999965560281159,1.5391164127372242e-49,2.4819273674619566e-24,3.188604620463867e-75,2.9999896680843476,3
212,1.7263288241451633e-06,5.97354480856269e-63,0.0,0.9999982736711759,5.711354137948364e-41,1.1101171624037721e-32,2.752088401676822e-105,2.9999948210135274,3
213,0.9999996765822097,4.979514681230341e-25,0.0,0.0,8.737352363717247e-44,3.2341779025822683e-07,1.9644735097699822e-82,1.6170889512911341e-06,0
214,1.6738955792001284e-06,6.253533429596318e-46,0.0,0.9999983261044209,5.383293122696907e-43,6.526839925780594e-137,1.9014702329526388e-90,2.9999949783132625,3
215,5.221701169499799e-06,1.1799863722523062e-68,0.0,0.9999947782988304,4.7883675062948387e-60,6.416537377513011e-36,1.6271150528789278e-95,2.9999843348964914,3
216,3.942860431133127e-06,1.2238404668005888e-43,0.0,0.9999960571395689,2.4700490435187004e-48,2.2941809453126762e-52,1.331077535637087e-75,2.9999881714187064,3
217,1.0,5.546487330916729e-50,0.0,0.0,3.30279586410017e-70,2.7846912146752865e-130,1.6607013313364344e-52,5.646129410796915e-50,0
218,0.001022299802264895,1.511106420996954e-17,0.0,0.0,3.526831541590626e-76,0.9989777001977351,3.86603560753509e-93,4.994888500988676,5
219,1.0,1.0535101020877087e-17,0.0,0.0,4.8842880564090233e-54,2.739348291586131e-27,3.451195887545448e-99,1.0535101034573827e-17,0
220,4.258897423131862e-07,1.7716348624359268e-27,0.0,0.9999995741102577,4.756449324741014e-31,0.0,6.760028937923555e-94,2.999998722330773,3
221,1.4918961680637223e-07,9.125533622080693e-29,0.0,0.9999998508103831,1.3570938008028501e-42,0.0,1.1471129418043112e-154,2.9999995524311496,3
222,1.890553748402546e-07,1.8187748952012301e-28,0.0,0.9999998109446251,1.687332412598355e-50,5.714459000233598e-270,2.7817365898119065e-151,2.9999994328338753,3
223,1.0,1.6546943767993746e-52,0.0,0.0,4.5725256208436e-81,1.1194868310005014e-31,3.171268793187544e-85,5.597434155002507e-31,0
224,1.0,1.8117566396442275e-25,0.0,0.0,0.0,1.5168386104326776e-60,2.0040514308088476e-35,1.8117566408466584e-25,0
225,1.0,1.205258359446274e-28,0.0,0.0,8.369437049642366e-59,4.809308155893636e-209,6.974701532433281e-77,1.205258359446274e-28,0
226,4.68031156623506e-06,3.5766528334171435e-43,0.0,0.9999953196884337,7.379090001064956e-64,5.720616216369158e-65,3.971106292542604e-46,2.999985959065301,3
227,1.0,6.240780522471144e-231,0.0,0.0,0.0,0.0,3.872213376686686e-26,2.323328026012012e-25,0
228,5.129909444869876e-06,1.4872857041252163e-36,0.0,0.9999948700905552,3.822394527925434e-63,1.8423910269284066e-26,6.548006662195644e-32,2.9999846102716656,3
229,0.9999999991547603,1.0102494791103984e-46,0.0,0.0,0.0,2.169528425075716e-56,8.45239615961009e-10,5.071437695766055e-09,0
230,0.9999890382062175,5.72283531341724e-21,0.0,0.0,0.0,9.07864426302327e-155,1.0961793782431555e-05,6.577076269458933e-05,0
231,0.999999999999972,2.7984204432312028e-14,0.0,0.0,4.215663531939585e-39,3.65026019795692e-154,1.268349151909124e-23,2.7984204508412976e-14,0
232,2.956167711157912e-06,4.2699269010733207e-29,0.0,0.9999970438322888,8.347104164601672e-68,2.969378137241941e-173,1.0456898489227039e-22,2.9999911314968664,3
233,3.984994372996808e-06,7.637701850460374e-32,0.0,0.999996015005627,4.616295582844285e-46,4.0140296145035337e-22,1.690574120449633e-44,2.999988045016881,3
234,4.866947865722046e-06,3.4301370229843365e-31,0.0,0.9999951330521343,1.07575846579034e-44,6.3805443044328114e-21,5.1640139499078437e-48,2.9999853991564027,3
235,1.7030332467796535e-06,2.66582071666189e-23,0.0,0.9999982969667532,8.87771520989586e-46,4.850596667421848e-81,8.389164154301145e-74,2.99999489090026,3
236,1.7254795017030785e-06,7.407358308839061e-26,0.0,0.9999982745204983,3.845264495841593e-37,3.5350029777509173e-162,4.0820784059239624e-72,2.9999948235614946,3
237,1.0933580452062907e-05,3.20268558517797e-37,0.0,0.9999890664143168,4.6964973944573076e-79,5.231082111132874e-12,2.5254888129381272e-26,2.999967199269106,3
238,1.4646634623100963e-05,4.7783929301448993e-39,0.0,0.9999853533603918,2.919459578010357e-88,4.985062686454586e-12,1.1399294273202228e-23,2.999956060106101,3
239,0.9999999999999998,2.4802188779098036e-16,0.0,0.0,1.4539697255684695e-40,9.226505077020642e-29,2.006404621831533e-18,2.600603155224309e-16,0
240,4.31404561241027e-06,5.550461392050516e-32,0.0,0.9999956859543876,5.671373096046554e-60,5.302472737236002e-21,3.2855092942446836e-27,2.9999870578631627,3
241,4.326425588836232e-06,7.96727531494667e-37,0.0,0.9999956735744111,2.334076683426469e-54,1.3605277916878582e-23,1.2501179480507791e-26,2.9999870207232333,3
242,0.9999999982706824,3.196695642777148e-15,1.3711719216369312e-114,0.0,1.6777790683515782e-92,2.6444047850800986e-169,1.7293143276136761e-09,1.0375889162377699e-08,0
243,0.999999999999719,2.810344258950881e-13,0.0,0.0,4.29221814677798e-39,1.305110773073212e-143,3.417618395025599e-35,2.810344258950881e-13,0
244,2.18413699475614e-06,1.7106478880161283e-24,0.0,0.9999978158630053,6.269604382530171e-56,5.777731310041135e-52,6.753308932421482e-61,2.999993447589016,3
245,0.9999999999996959,1.9439420352324094e-38,0.0,0.0,0.0,2.427838585015504e-34,3.0407979488752443e-13,1.8244787693251464e-12,0
246,1.0,2.426731489361384e-31,0.0,0.0,5.101075175614615e-74,4.71477514140963e-168,6.307227209718322e-22,3.784336326073667e-21,0
247,1.0,2.9465809754389887e-22,0.0,0.0,2.0319060996146673e-48,8.857018333605567e-68,4.063747437363754e-25,2.9709634600631713e-22,0
248,1.0,1.3007850687113051e-20,0.0,0.0,1.400877421529193e-45,1.5965996339830957e-45,3.4895666191985384e-26,1.3008060061110203e-20,0
249,2.3304378523420673e-06,5.624264946970494e-27,0.0,0.9999976695621476,2.3681627276830013e-53,6.171636176576782e-173,2.261212726848629e-22,2.999993008686443,3
250,0.999999999924919,7.474965687226849e-11,0.0,0.0,5.294837432034008e-78,3.9379971175894145e-163,3.315975314452101e-13,7.673924206093975e-11,0
251,0.9999995885569342,3.099938341972063e-35,0.0,0.0,1.652551104642519e-142,4.1138116652147654e-07,6.189926718771266e-11,2.0572772282105086e-06,0
252,0.9999999998934578,1.0654224568130905e-10,0.0,0.0,1.010593840302012e-61,2.383540523321266e-202,2.6153623479136017e-19,1.0654224725052646e-10,0
253,3.632123737012801e-06,9.874062019932655e-26,0.0,0.999996367876263,4.798280716995436e-69,5.500541324635668e-118,3.9481067898868945e-24,2.999989103628789,3
254,3.714928192837399e-06,3.4190396449590414e-26,0.0,0.9999962850718072,9.830887409424577e-50,9.237677999225639e-20,1.3571295697677331e-33,2.9999888552154212,3
255,3.3553099398645356e-06,1.9088107254300022e-26,0.0,0.9999966446900601,6.791286080400837e-51,1.921028487006778e-24,2.6169221890018162e-33,2.9999899340701806,3
256,4.242249612058788e-06,6.1386532546471114e-27,0.0,0.9999957577503878,1.2358427493551372e-90,0.0,4.425483958523613e-24,2.9999872732511634,3
257,0.0002245253357168314,3.464750097529565e-12,0.0,0.0,0.0,0.9997754725323748,2.128443651928574e-09,4.998877375436001,5
258,5.383662267799614e-06,2.212024621884239e-27,4.825259705062335e-245,0.9999946163377027,6.978458312142353e-100,5.105376635432861e-226,2.955512079318431e-14,2.9999838490132853,3
259,0.9999988483719798,1.5150863738649207e-38,0.0,0.0,0.0,2.0492553883653792e-42,1.1516280201715808e-06,6.909768121029485e-06,0
260,0.9999999999999422,5.790699715326784e-14,0.0,0.0,1.8608527076324671e-62,0.0,9.510957362769418e-46,5.790699715326784e-14,0
261,0.999999999989147,1.0852873844477587e-11,0.0,0.0,6.003781868168455e-86,2.808431642500875e-51,1.1360340418355248e-17,1.0852942006520096e-11,0
262,3.7709095659232948e-06,1.4902223785840007e-23,0.0,0.9999962290904341,4.703715314608194e-57,5.32164862394423e-61,3.472769047859039e-53,2.999988687271302,3
263,8.04491069140475e-07,2.4270665817902467e-14,0.0,0.9999991955089067,2.097007717332385e-61,1.721294474698898e-47,1.1276367495095248e-73,2.9999975865267445,3
264,1.5147197510403967e-06,7.339836858504172e-18,0.0,0.9999984852802489,1.8505651337363653e-55,1.1467217250906222e-30,8.619986788983985e-83,2.9999954558407467,3
265,2.984903843582288e-06,4.542176795945119e-22,0.0,0.9999970150961565,6.956865036783136e-59,4.001505832950526e-179,1.979281628836937e-73,2.9999910452884695,3
266,0.9999999609803358,1.642249085403944e-14,0.0,0.0,2.74713108821184e-136,4.25501061146892e-21,3.901964777744278e-08,2.3411790308716882e-07,0
267,0.0026545657217406406,3.2254257027466025e-76,0.0,0.0,0.0,0.0,0.9973454342782593,5.984072605669556,6
268,1.183994592041304e-06,0.9999203201329774,0.0,0.0,5.495557415126765e-88,1.0138907834618155e-163,7.849587243067607e-05,1.0003912953675613,1
269,0.30492149696969983,0.00024805875658134906,0.0,0.0,1.7016589376267683e-93,0.6948302098116399,2.3446207899508604e-07,3.4744005145872547,5
270,0.07489830413001362,2.818189298053768e-11,0.0,0.0,0.0,0.9251016957986741,4.313031579918863e-11,4.6255084792803345,5
271,0.9965589147201223,1.743140481360366e-06,0.0,0.0,0.0,2.0324315952973932e-47,0.0034393421393964377,0.02063779597685999,0
272,1.9597636018398727e-40,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6
273,4.900716526417031e-07,2.450370142388196e-09,0.0,0.9999994297412802,4.796951400895052e-56,0.0,7.773669703334922e-08,2.9999987580943928,3
274,1.807412982799274e-06,2.246846039939046e-15,0.0,0.999998192587015,1.3080360449210255e-93,0.0,5.639276026309405e-17,2.9999945777610475,3
275,7.376666629460771e-07,5.857338162856262e-15,0.0,0.9999992623245818,4.615812308346979e-44,0.0,8.749546118937331e-12,2.999997787026248,3
276,2.8989073148342105e-06,2.7560032542825895e-28,0.0,0.9999971010926852,1.1256547943251873e-69,1.0350967627736324e-28,4.2236758354317277e-26,2.9999913032780556,3
277,1.1867656317064218e-11,5.396209549567405e-104,0.9999999937528855,6.235246907643343e-09,1.5694353736135205e-207,0.0,3.4425479094360395e-38,2.0000000062115117,2
278,1.355128562153841e-06,2.89862208811311e-16,0.0,0.9999986448714375,5.501611648861635e-47,4.812830856253214e-153,3.5990269637814266e-24,2.999995934614313,3
279,0.9999999947415962,5.258403910829741e-09,0.0,0.0,4.353545953172675e-30,1.1514544237430887e-55,1.1079885629774886e-23,5.258403910829807e-09,0
280,1.0658127745314547e-06,4.604808463054841e-18,0.0,0.9999989341872255,3.208680171903098e-54,5.259000145732404e-161,9.725215290844699e-19,2.9999968025616766,3
281,2.134246003046826e-06,2.677216009880579e-17,0.0,0.999997865753997,1.7273894865976408e-81,9.195524121958766e-276,6.159904279574573e-19,2.999993597261991,3
282,0.9898201406115336,0.004896482510906401,0.0,0.0,5.812802284423424e-141,1.7179772614850737e-184,0.005283376877559895,0.03659674377626577,0
283,0.9999999786609581,2.1339041534008904e-08,0.0,0.0,8.072164411131527e-219,8.948474810418972e-50,4.049421337282342e-16,2.1339043963661705e-08,0
284,1.8568966856174221e-06,3.564149391956005e-18,0.0,0.9999981431033144,8.221687751947058e-54,0.0,7.798606752581549e-28,2.999994429309943,3
285,9.119862780460641e-07,1.3145597254397994e-16,0.0,0.9999990880137218,3.6951494148805993e-56,0.0,6.4652585502181216e-24,2.9999972640411654,3
286,1.4743646153894457e-06,2.396322162368221e-16,0.0,0.9999985256353844,1.4457901375333454e-52,1.7992624010812648e-104,1.4181327818783023e-19,2.9999955769061537,3
287,1.8333131559639039e-06,7.002981118737879e-16,0.0,0.9999981666868433,1.1838948955579297e-86,0.0,3.155680906933314e-17,2.999994500060531,3
288,1.283866316984301e-06,2.6458768366236172e-17,0.0,0.999998716133683,3.734718675443801e-68,1.1818707889051896e-207,2.3756182197820168e-24,2.999996148401049,3
289,1.0805050798124109e-06,3.4657375725549645e-15,0.0,0.9999989194949167,2.1039901832796466e-56,1.407898817590833e-307,1.5512846066508862e-22,2.9999967584847536,3
290,1.5252806425957959e-06,4.147025615668961e-38,0.0,0.9999984747193574,1.0574148426964164e-64,4.153582126514149e-26,2.2744171853761266e-28,2.9999954241580724,3
291,5.102242561556419e-07,5.3576892929917436e-18,0.0,0.9999994895463103,6.319058177215508e-60,0.0,2.2943345429762594e-10,2.9999984700155315,3
292,1.5523126423107682e-06,2.6045756695723104e-25,0.0,0.9999984476873577,6.136151802287991e-59,1.8848140707327178e-20,1.5008553252778554e-29,2.999995343062073,3
293,1.8717877560145102e-06,7.539383291897499e-24,0.0,0.999998128212244,1.1551856623169074e-89,2.1407470390026253e-62,3.339646600553386e-18,2.999994384636732,3
294,0.9999999999998285,1.7158623407501266e-13,0.0,0.0,6.282024694416163e-85,9.610087495977674e-202,2.677350523837702e-17,1.7174687510644292e-13,0
295,1.6982076318389507e-06,5.350222433398361e-18,1.1566681814184678e-64,0.9999983016082207,2.8595637757513165e-105,0.0,1.8414750469359788e-10,2.999994905929547,3
296,7.914282159727277e-07,1.385268870478369e-13,0.0,0.9999992082020993,2.821929531283059e-75,0.0,3.6954620240685256e-10,2.9999976268237134,3
297,1.1755100477636588e-06,4.9912512692934965e-28,3.168567598223891e-36,0.9999988244874941,6.582037237912802e-90,1.8954038225592272e-151,2.4581713667346908e-12,2.9999964734772315,3
298,1.091425033234419e-06,1.368752173717621e-35,0.0,0.9999989085749668,2.8333970855939134e-56,6.747693621541711e-31,1.3043889807826037e-23,2.9999967257249,3
299,1.922425553213906e-13,3.128019888511147e-79,0.0,2.7881805390719163e-10,0.9999999997209897,0.0,4.146792618707488e-36,3.999999999720413,4
300,1.7779019910813333e-13,9.229652701789647e-70,0.0,4.61169549854764e-10,0.9999999995386527,0.0,2.0400027004559326e-35,3.9999999995381197,4
301,2.6818773152379643e-06,5.449799868859593e-46,0.0,0.9999973181226848,2.2637477363668886e-54,1.7415028810233116e-214,6.458795343865092e-43,2.9999919543680544,3
302,2.7366373434102204e-06,2.7443534176118296e-41,0.0,0.9999972633626566,1.9170256016405454e-38,5.363839682938842e-115,1.7927122007330705e-43,2.99999179008797,3
303,1.2102394059572334e-06,2.6516686459769885e-19,0.0,0.999998789760594,1.0911441289859888e-54,6.459383154774914e-31,5.873830299595382e-36,2.999996369281782,3
304,1.2811087885899858e-06,9.543386896075073e-16,0.0,0.9999987188912105,4.147274062064703e-60,3.631725446514313e-70,1.8533690471442727e-31,2.9999961566736326,3
305,1.173203514224167e-06,1.7076357886515695e-15,0.0,0.9999988267964841,1.0966389369544922e-50,3.8600646784023805e-141,7.885551777815564e-19,2.999996480389454,3
306,0.9066081111981406,0.04402126787239285,0.0,0.0,1.0548307378613073e-67,0.0,0.049370620929466716,0.3402449934491932,0
307,0.9999999900965777,1.5067573251948154e-45,0.0,0.0,0.0,8.643560656460763e-86,9.903422261640837e-09,5.942053356984503e-08,0
308,4.984185158129808e-07,4.265833664651742e-11,0.0,0.9999995015388258,4.1308389963819826e-57,2.6295369700024653e-59,1.4836226438440918e-63,2.9999985046591355,3
309,3.9022792310039426e-06,9.881717839751118e-22,0.0,0.9999960977207689,9.513473510672539e-73,2.342894859535778e-145,5.6409740054913885e-39,2.999988293162307,3
310,1.8437892810394298e-06,2.879939349192925e-19,0.0,0.9999981562107189,1.7976654393772414e-56,1.08603749928227e-29,3.3556327005532566e-33,2.9999944686321567,3
311,1.3228437460755604e-06,1.4309886518966918e-17,0.0,0.9999986771562539,1.1553946283352597e-67,7.925847638057623e-53,1.530165616244313e-25,2.9999960314687617,3
312,8.493988703693076e-07,5.160974845256423e-09,0.0,0.9999990609509719,3.8960546830780516e-68,0.0,8.448918294762884e-08,2.999997694948988,3
313,0.24629183402058724,1.3004498156918227e-05,0.0,0.0,0.0,2.3547598821851753e-130,0.7536951614812558,4.522183973385691,6
314,0.9999992155987973,7.84401202548871e-07,0.0,0.0,0.0,2.476152954097612e-56,1.1436154398251516e-31,7.84401202548871e-07,0
315,5.870778671727475e-07,1.5484982495265198e-35,0.0,0.9999994129221328,6.552922581099772e-66,0.0,1.8667483123820027e-81,2.9999982387663984,3
316,3.65391013201859e-10,1.30682976491049e-63,0.999999999634609,0.0,1.8457857526460956e-225,0.0,1.8493498579069894e-25,1.999999999269218,2
317,7.117659479470212e-12,2.6701848226109045e-88,0.9999999999928824,0.0,3.886608613032903e-248,0.0,1.8243445038187385e-23,1.9999999999857647,2
318,1.1417878897727164e-09,3.082125503723052e-51,0.9999999988582121,0.0,0.0,0.0,1.5998549560260979e-24,1.9999999977164242,2
319,8.850109011138476e-07,0.9959257195302168,0.0,0.0,0.0,7.650250267019758e-56,0.004073395458882044,1.0203660922835092,1
320,0.0019370756753808926,0.9670396412480142,0.0,0.0,0.0,0.03102318836547369,9.471113126566824e-08,1.1221561513421703,1
321,0.00251362716025808,0.9974811963356378,0.0,0.0,2.9651566644837724e-154,6.3889273858132046e-34,5.176504104115669e-06,0.9975122553602626,1
322,0.015243775194633786,0.9836887982410745,0.0,0.0,0.0,1.3401545771962916e-39,0.001067426564291757,0.990093357626825,1
323,0.9863941360018449,0.00012467417987660113,0.0,0.0,4.250849072959109e-61,0.013481189818278332,9.646865043333603e-36,0.06753062327126827,0
324,0.9999999121199907,4.757570068841861e-10,0.0,0.0,0.0,8.740425153386908e-08,5.622079236061315e-16,4.3749701804947713e-07,0
325,6.816261768020209e-17,2.8006549200309237e-231,0.0,0.0,0.0,0.0,1.0,6.0,6
326,0.9999795990849782,1.5414013739195099e-28,0.0,0.0,0.0,2.292302512663319e-127,2.0400915021752762e-05,0.00012240549013051657,0
327,0.9999999664090402,5.964855525165881e-09,0.0,0.0,1.6775871335710387e-52,2.762610420018036e-08,6.264272993321101e-17,1.4409537690192405e-07,0
328,0.9781013963181965,0.02181381097777371,0.0,0.0,1.7656945989961123e-164,7.353059149299549e-23,8.4792704029816e-05,0.022322567201952605,0
329,0.025495474228989533,0.9742926189345493,0.0,0.0,0.0,0.00021190683646117933,3.741296475355719e-43,0.9753521531168552,1
330,2.797059058495895e-07,6.050379458732611e-13,0.0,0.9999997202823245,8.023825733200647e-55,1.1164540929879639e-11,6.568319994778866e-104,2.9999991609034016,3
331,0.9955583127936382,0.00444168703731372,0.0,0.0,2.0259386514424033e-83,1.3668424853114496e-10,3.2363831709865535e-11,0.004441687914917953,0
332,0.008031198747401758,0.9919688012525982,0.0,0.0,8.66611875488921e-97,1.4982047494198504e-87,7.922330539186927e-31,0.9919688012525982,1
333,9.464589485385728e-09,0.0002049616558123932,2.9661968286436164e-221,0.9997950288795981,3.64206876135477e-61,0.0,1.0852570203754598e-138,2.999590048294607,3
334,6.616987801025505e-08,2.4047100619935796e-18,1.3176878517780575e-130,0.9999999262639719,3.677302145715434e-69,7.566150194903076e-09,7.067155072198573e-118,2.9999998166226667,3
335,0.9998500562136305,0.00014994368981018422,0.0,0.0,2.128580598139717e-84,9.653235288603638e-11,2.6868702620168507e-14,0.00014994417263316086,0
336,0.007884550842798045,0.07697564836257556,0.0,0.0,0.0,3.0184392382780078e-62,0.9151398007946264,5.5678144531303335,6
337,0.0007416333032815485,0.006899309886893458,0.0,0.0,6.172653885741855e-71,1.6245789067338028e-97,0.9923590568098251,5.9610536507458445,6
338,2.773236013630328e-06,9.118671589828919e-60,0.0,0.0,0.0,0.0,0.9999972267639864,5.999983360583919,6
339,0.0027698042389517224,0.005802062347331821,0.0,0.0,0.0,3.2739943697450174e-198,0.9914281334137164,5.95437086282963,6
340,0.0020869631045907612,0.9979130368949175,0.0,0.0,2.014972278927021e-87,9.547117236321395e-153,4.917328429041672e-13,0.9979130368978679,1
341,0.05124821837169894,0.9476299370467909,0.0,0.0,5.457013861428452e-68,4.2370357795058583e-128,0.0011218445815102556,0.9543610045358524,1
342,1.0549092203083845e-05,1.1317887249116144e-19,0.0,0.0,0.0,3.2306626776039092e-173,0.9999894509077969,5.999936705446782,6
343,0.07707667098161491,4.0174014344824675e-09,4.410219903732975e-147,0.0,0.0,0.0,0.9229233250009836,5.537539954023304,6
344,0.9999901944534084,3.636809296891796e-09,0.0,0.0,0.0,1.1852745561847168e-81,9.801909782243122e-06,5.8815095502755625e-05,0
345,3.773414248184924e-07,5.0519515789337615e-18,2.597498507213555e-178,0.9999996226585751,1.4854933507373185e-86,7.331980803046125e-58,8.916064265089095e-30,2.9999988679757252,3
346,0.0009114455898712395,4.478907028515034e-07,0.0,0.0,2.250626248736063e-100,0.9990881065191188,3.071547291684926e-13,4.995440980488141,5
347,0.9928188940169813,0.007180267689261177,0.0,0.0,5.949666837459271e-95,3.033387206851487e-233,8.382937575400671e-07,0.007185297451806418,0
348,0.999999886818976,1.9886040239474323e-14,0.0,0.0,0.0,1.3213069687789517e-165,1.1318100407197487e-07,6.790860443178894e-07,0
349,4.485599084177306e-05,6.540529529148253e-62,0.0,0.0,0.0,0.0,0.9999551440091582,5.999730864054949,6
350,0.2757200293485374,0.0025472386219831046,0.0,0.0,0.0,0.7217327095232657,2.2506213769550332e-08,3.6112109212755943,5
351,0.9999999999999998,2.814224082651474e-16,0.0,0.0,1.1916465030165856e-83,4.913994462551181e-157,3.007908013907246e-30,2.8142240826516545e-16,0
352,8.774630432399911e-07,5.697170781645158e-20,0.0,0.9999991225369568,2.1973030976758928e-73,2.3827820341178713e-23,1.2817634981437976e-24,2.99999736761087,3
353,0.04156422862429754,0.49176194029524894,0.0,0.0,8.006570692354395e-79,0.0,0.46667383108045346,3.29180492677797,1
354,7.411746336197968e-07,2.0371509700109747e-05,0.0,0.9999616191746228,4.1824280003811654e-78,0.0,1.7268141043518974e-05,3.0000088378798297,3
