day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
0,0,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,17.36779661016949,9.610169491525427,87.36949152542371,2.3958135593220335,4.802372881355932,57.26271186440679,518.422033898305,27.061166331513913,20.77456478023556,-18.334033323757538,-4.08534837690319,-6.82082189026142,-25.493573685722495,11.130201091640346,20.77456478023556,21.755150818730257,-12.419011778224652,1.1546781671933355,0.4960267164607869,4.602074116633152,6.657742028152834,-18.334033323757538,-12.419011778224652,92.77771330077562,11.68690278655559,13.023326630278659,76.96733697213445,-15.536785406492408,-4.08534837690319,1.1546781671933355,11.68690278655559,35.11152554151106,16.167286713588048,31.713613386957775,21.58290241309969,-6.82082189026142,0.4960267164607869,13.023326630278659,16.167286713588048,26.960289284688304,38.76761390405055,7.914523987359937,-25.493573685722495,4.602074116633152,76.96733697213445,31.713613386957775,38.76761390405055,268.0192875610457,-61.94511060040221,11.130201091640346,6.657742028152834,-15.536785406492408,21.58290241309969,7.914523987359937,-61.94511060040221,208.7064636598678
0,1,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,27.809401709401712,14.047863247863246,60.60683760683761,0.4115042735042734,1.0688888888888892,7.9333333333333345,554.4136752136754,68.04854408649283,56.68382350792606,-7.278525823654026,1.7426832931550889,-0.07022032288698936,3.044216524216522,-32.65106874132518,56.68382350792606,56.32830740010228,-2.986908466652058,1.1547827014391128,0.9214207027540361,16.171396011396016,-31.28407334356055,-7.278525823654026,-2.986908466652058,118.54593615311562,6.622228175907664,7.875486229819565,34.91182336182336,11.128197092555993,1.7426832931550889,1.1547827014391128,6.622228175907664,14.271067514939002,2.772511585944918,3.7426626780626795,-2.4904915114325443,-0.07022032288698936,0.9214207027540361,7.875486229819565,2.772511585944918,4.4994543209876525,3.716267806267807,3.6433228869895466,3.044216524216522,16.171396011396016,34.91182336182336,3.7426626780626795,3.716267806267807,96.97504273504278,-36.9024216524217,-32.65106874132518,-31.28407334356055,11.128197092555993,-2.4904915114325443,3.6433228869895466,-36.9024216524217,351.80733435605254
0,2,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,15.114285714285714,6.971428571428571,77.18571428571428,1.047,3.5714285714285716,41.65714285714286,301.57142857142856,27.1069387755102,16.944693877551025,44.20591836734694,-1.5006142857142863,1.4984081632653081,-32.469387755102034,-23.519591836734683,16.944693877551025,11.907755102040815,31.559591836734693,-0.22479999999999986,3.256755102040817,-13.601224489795916,10.556326530612235,44.20591836734694,31.559591836734693,240.35265306122446,19.02157142857143,42.11973469387756,132.50081632653067,-136.3689795918368,-1.5006142857142863,-0.22479999999999986,19.02157142857143,3.295632571428571,4.9810357142857145,26.406228571428567,-5.999200000000004,1.4984081632653081,3.256755102040817,42.11973469387756,4.9810357142857145,12.038555102040817,46.44477551020408,-8.742530612244918,-32.469387755102034,-13.601224489795916,132.50081632653067,26.406228571428567,46.44477551020408,275.4824489795918,-136.38408163265302,-23.519591836734683,10.556326530612235,-136.3689795918368,-5.999200000000004,-8.742530612244918,-136.38408163265302,1215.3134693877544
0,3,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,18.25454545454545,11.775757575757575,86.30757575757575,3.230363636363636,5.997727272727274,63.03181818181816,469.27727272727265,50.63278236914603,38.21859504132233,-38.728140495867756,-7.04503953168044,-8.844451790633608,-92.21188705234161,-54.42906336088157,38.21859504132233,33.37062442607896,-24.010270890725447,-1.281997245179062,-2.5522520661157033,-58.74134986225896,-37.1041873278237,-38.728140495867756,-24.010270890725447,125.50160927456386,22.052185123966932,15.597274793388435,141.7879407713499,60.621838842975265,-7.04503953168044,-1.281997245179062,22.052185123966932,65.46476153443528,20.310576129476587,32.634971763085396,-4.3413205234159635,-8.844451790633608,-2.5522520661157033,15.597274793388435,20.310576129476587,24.264226652892564,26.070723829201096,12.72658471074381,-92.21188705234161,-58.74134986225896,141.7879407713499,32.634971763085396,26.070723829201096,398.77489669421493,140.01314738292015,-54.42906336088157,-37.1041873278237,60.621838842975265,-4.3413205234159635,12.72658471074381,140.01314738292015,204.42115013774114
0,4,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,18.51,7.44,77.03,0.015349999999999999,0.833,27.03,746.8599999999999,104.85090000000002,79.1876,-63.1043,0.18720649999999997,10.52912,-79.77730000000001,-58.15110000000002,79.1876,69.6124,-45.13669999999998,0.22049599999999997,12.253429999999998,-13.84669999999998,-23.586399999999998,-63.1043,-45.13669999999998,238.0721,-0.052720500000000094,-3.14874,245.00009999999992,5.846699999999997,0.18720649999999997,0.22049599999999997,-0.052720500000000094,0.004415827500000001,0.11507894999999999,0.4232545000000001,0.2170490000000001,10.52912,12.253429999999998,-3.14874,0.11507894999999999,6.245000999999999,16.88491,11.77862,-79.77730000000001,-13.84669999999998,245.00009999999992,0.4232545000000001,16.88491,964.9640999999999,69.28770000000002,-58.15110000000002,-23.586399999999998,5.846699999999997,0.2170490000000001,11.77862,69.28770000000002,979.1574000000003
0,5,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,23.46301369863014,11.567123287671235,70.88630136986303,0.12620547945205476,1.4845205479452057,15.197260273972605,506.3342465753426,77.4784950272096,64.08755113529742,-13.410643647963967,-0.5914595233627321,-1.3419697879527122,1.876884969037342,-50.73339088009007,64.08755113529742,60.235631450553576,-14.532231187840116,-0.3195521486207544,0.5402856070557326,6.786074310377185,-45.75969600300242,-13.410643647963967,-14.532231187840116,134.70364796397078,0.4017082942390693,-4.322321636329522,46.941743291424274,33.922934884593694,-0.5914595233627321,-0.3195521486207544,0.4017082942390693,0.33432049202477004,0.6384992081065864,0.6868567273409644,0.3154573465941084,-1.3419697879527122,0.5402856070557326,-4.322321636329522,0.6384992081065864,6.360128879714769,-1.0034259711015183,-4.491182210546074,1.876884969037342,6.786074310377185,46.941743291424274,0.6868567273409644,-1.0034259711015183,118.77834865828491,-3.259632201163484,-50.73339088009007,-45.75969600300242,33.922934884593694,0.3154573465941084,-4.491182210546074,-3.259632201163484,346.99375867892644
0,6,0.16164383561643836,0.32054794520547947,0.019178082191780823,0.18082191780821918,0.0547945205479452,0.2,0.06301369863013699,18.369565217391305,12.1,87.22608695652175,10.19413043478261,8.333913043478262,67.08260869565218,414.16521739130434,39.18820415879018,28.15565217391304,-33.798336483931955,-22.266139508506612,-18.334663516068055,-113.45052930056708,-15.786275992438572,28.15565217391304,23.653913043478266,-18.52521739130435,-4.230752173913046,-9.111086956521742,-69.67434782608696,-18.469565217391306,-33.798336483931955,-18.52521739130435,63.40279773156898,65.64690094517955,31.649376181474487,142.31654064272206,28.76438563327032,-22.266139508506612,-4.230752173913046,65.64690094517955,340.9462631568998,62.9653377504726,80.13659357277882,42.6251175803402,-18.334663516068055,-9.111086956521742,31.649376181474487,62.9653377504726,37.751215122873354,69.29119848771268,-5.863516068052942,-113.45052930056708,-69.67434782608696,142.31654064272206,80.13659357277882,69.29119848771268,498.6614366729678,-2.212344045368621,-15.786275992438572,-18.469565217391306,28.76438563327032,42.6251175803402,-5.863516068052942,-2.212344045368621,425.01531190926266
1,0,0.14869130201171865,0.2724442774592742,0.02014316610447992,0.16150460060165317,0.05500589700117236,0.2732651758635309,0.06894558095817095,17.156962960805064,9.704309001070133,87.86154261885626,2.756370084989818,5.391336812632952,60.20697532665486,516.5890834969882,25.109877366373244,18.950640377400063,-21.072468934312088,-3.8653683495903732,-7.743276126303615,-33.43227365928888,17.356106023043534,18.950640377400063,19.739872377301694,-12.097733915268329,1.3198338036909898,-0.5721055272211005,-2.28784761039659,10.93403947302192,-21.072468934312088,-12.097733915268329,96.16720213461109,11.582278586753029,15.254419191594229,91.93656668628029,-26.159968625413484,-3.8653683495903732,1.3198338036909898,11.582278586753029,37.8541936186502,16.79026747515178,26.390278464655164,25.412638614859016,-7.743276126303615,-0.5721055272211005,15.254419191594229,16.79026747515178,27.594835436879936,31.969224193954528,10.928373529315724,-33.43227365928888,-2.28784761039659,91.93656668628029,26.390278464655164,31.969224193954528,281.43339658028043,-90.20918131879161,17.356106023043534,10.93403947302192,-26.159968625413484,25.412638614859016,10.928373529315724,-90.20918131879161,271.67190564097695
1,1,0.14869130201171865,0.2724442774592742,0.02014316610447992,0.16150460060165317,0.05500589700117236,0.2732651758635309,0.06894558095817095,28.55374881150003,14.46082818539374,59.737727507387646,0.06867943158990909,0.9865396580044529,6.649062740429292,556.518449633075,62.341837821441345,52.72867132459204,-8.733706767222367,-0.2556220003668348,-1.7695463840844832,8.138942153206031,-49.301016993481326,52.72867132459204,52.9736192673353,-3.695860487809663,-0.16982913135271607,-0.5081692219879296,18.639789493039764,-41.97806146505474,-8.733706767222367,-3.695860487809663,115.66079390403813,0.32207215726895033,8.11707576200846,27.082893779637747,16.697441911705997,-0.2556220003668348,-0.16982913135271607,0.32207215726895033,0.1150163375327098,0.25498399307834785,0.9240838817773869,0.8888736559473741,-1.7695463840844832,-0.5081692219879296,8.11707576200846,0.25498399307834785,3.858404056613375,4.142351666401596,6.092452983585304,8.138942153206031,18.639789493039764,27.082893779637747,0.9240838817773869,4.142351666401596,77.96796786631526,-27.79536442200455,-49.301016993481326,-41.97806146505474,16.697441911705997,0.8888736559473741,6.092452983585304,-27.79536442200455,374.25944574250116
1,2,0.14869130201171865,0.2724442774592742,0.02014316610447992,0.16150460060165317,0.05500589700117236,0.2732651758635309,0.06894558095817095,14.859713874270946,6.968023270840237,75.94078938693492,1.0037885627169663,3.6001039557085948,41.261480148616805,309.17157367133603,27.096645394468773,16.150309082130416,48.38662184929281,-1.210125116770259,1.2814808873265626,-28.913077892055355,-60.84061998783413,16.150309082130416,11.337611121762421,30.132018104533753,-0.21111186230846424,3.0987229683989446,-12.923329589455436,9.536120378188915,48.38662184929281,30.132018104533753,259.6371257752735,19.17934638316638,39.39239039583314,135.9406690327384,-317.8552354184823,-1.210125116770259,-0.21111186230846424,19.17934638316638,3.1748620324250485,4.717788428006241,25.480995845525293,-12.23790988740095,1.2814808873265626,3.0987229683989446,39.39239039583314,4.717788428006241,11.47817593725033,43.99453213914609,-3.9927937938802707,-28.913077892055355,-12.923329589455436,135.9406690327384,25.480995845525293,43.99453213914609,265.3983447022849,-189.6067167010844,-60.84061998783413,9.536120378188915,-317.8552354184823,-12.23790988740095,-3.9927937938802707,-189.6067167010844,2304.936035932681
