day,cluster0,cluster1,weighted_mean,max
249,4.522220945150336e-05,0.9999547777905485,0.9999547777905485,1
250,1.0,0.0,0.0,0
251,1.0,0.0,0.0,0
252,1.0,0.0,0.0,0
253,1.0,0.0,0.0,0
254,0.008017016615207253,0.9919829833847928,0.9919829833847928,1
255,0.0009914019579701414,0.9990085980420299,0.9990085980420299,1
256,1.0,0.0,0.0,0
257,1.0,0.0,0.0,0
258,1.0,0.0,0.0,0
259,1.0,0.0,0.0,0
260,1.0,0.0,0.0,0
261,1.0,0.0,0.0,0
262,1.0,0.0,0.0,0
263,0.006565271432694585,0.9934347285673053,0.9934347285673053,1
264,1.5060273173223688e-06,0.9999984939726827,0.9999984939726827,1
265,4.070230582282388e-05,0.9999592976941771,0.9999592976941771,1
266,1.0,8.651643818222221e-23,8.651643818222221e-23,0
267,1.0,0.0,0.0,0
268,0.9999773520969747,2.264790302537251e-05,2.264790302537251e-05,0
269,1.0,0.0,0.0,0
270,1.0,0.0,0.0,0
271,0.9999873148992584,1.2685100741649299e-05,1.2685100741649299e-05,0
272,0.0005170262620677752,0.9994829737379323,0.9994829737379323,1
273,1.0,0.0,0.0,0
274,1.0,0.0,0.0,0
275,0.0782773104617538,0.9217226895382462,0.9217226895382462,1
276,0.0031526289775298255,0.9968473710224702,0.9968473710224702,1
277,0.00010157989600396868,0.9998984201039961,0.9998984201039961,1
278,0.08425761452313453,0.9157423854768656,0.9157423854768656,1
279,0.00011895613305814957,0.9998810438669419,0.9998810438669419,1
280,0.002278719134920842,0.9977212808650792,0.9977212808650792,1
281,3.7057162846914175e-06,0.9999962942837154,0.9999962942837154,1
282,0.0003449532126291433,0.9996550467873708,0.9996550467873708,1
283,1.0,2.6237186882322355e-101,2.6237186882322355e-101,0
284,8.305919417429656e-06,0.9999916940805826,0.9999916940805826,1
285,0.01964223454960128,0.9803577654503988,0.9803577654503988,1
286,1.0,0.0,0.0,0
287,1.0,0.0,0.0,0
288,1.0,3.2307436433262614e-31,3.2307436433262614e-31,0
289,8.669323190468758e-06,0.9999913306768095,0.9999913306768095,1
290,1.0,0.0,0.0,0
291,0.9999999995563831,4.4361690807969096e-10,4.4361690807969096e-10,0
292,0.006976464858066205,0.9930235351419338,0.9930235351419338,1
293,1.0,0.0,0.0,0
294,1.0,0.0,0.0,0
295,0.12991928887157972,0.8700807111284202,0.8700807111284202,1
296,1.0,0.0,0.0,0
297,0.9999999972008055,2.7991946327452175e-09,2.7991946327452175e-09,0
298,1.0,6.856995428849919e-58,6.856995428849919e-58,0
299,0.023916006106486004,0.9760839938935141,0.9760839938935141,1
300,0.00022867156707991304,0.99977132843292,0.99977132843292,1
301,0.00010125058169327632,0.9998987494183067,0.9998987494183067,1
302,3.680869939018994e-05,0.9999631913006098,0.9999631913006098,1
303,0.9999777515459002,2.2248454099834308e-05,2.2248454099834308e-05,0
304,0.003977904210634057,0.996022095789366,0.996022095789366,1
305,0.00013259131791294477,0.999867408682087,0.999867408682087,1
306,0.0002218965686976008,0.9997781034313025,0.9997781034313025,1
307,1.0,0.0,0.0,0
308,0.9999999998737953,1.2620481303361085e-10,1.2620481303361085e-10,0
309,0.4958580299171464,0.5041419700828537,0.5041419700828537,1
310,0.3187740557056982,0.6812259442943017,0.6812259442943017,1
311,8.92002311655134e-05,0.9999107997688346,0.9999107997688346,1
312,1.0,0.0,0.0,0
313,1.0,2.4046280617107735e-289,2.4046280617107735e-289,0
314,0.00011095051105679954,0.9998890494889432,0.9998890494889432,1
315,0.00022736379013071748,0.9997726362098693,0.9997726362098693,1
316,8.227400600863721e-05,0.9999177259939914,0.9999177259939914,1
317,2.746860448462079e-07,0.9999997253139552,0.9999997253139552,1
318,3.6723653181465174e-05,0.9999632763468185,0.9999632763468185,1
319,1.0,0.0,0.0,0
320,1.0,0.0,0.0,0
321,1.0,0.0,0.0,0
322,1.0,0.0,0.0,0
323,1.0,0.0,0.0,0
324,1.0,0.0,0.0,0
325,0.0009709734096462854,0.9990290265903538,0.9990290265903538,1
326,1.0,0.0,0.0,0
327,1.0,0.0,0.0,0
328,1.0,0.0,0.0,0
329,1.0,0.0,0.0,0
330,0.0002802456440224596,0.9997197543559776,0.9997197543559776,1
331,1.0,0.0,0.0,0
332,1.0,0.0,0.0,0
333,0.4410115662733256,0.5589884337266744,0.5589884337266744,1
334,0.0017400367431164585,0.9982599632568835,0.9982599632568835,1
335,1.0,0.0,0.0,0
336,0.07036504146439289,0.9296349585356071,0.9296349585356071,1
337,1.0,7.0781525402619304e-183,7.0781525402619304e-183,0
338,1.0,1.4545328911206194e-182,1.4545328911206194e-182,0
339,1.0,1.1193924344651494e-160,1.1193924344651494e-160,0
340,1.0,1.2629823297659081e-43,1.2629823297659081e-43,0
341,0.7352077943198123,0.2647922056801878,0.2647922056801878,0
342,0.00041359747217958013,0.9995864025278204,0.9995864025278204,1
343,0.9999991834009859,8.165990141971262e-07,8.165990141971262e-07,0
344,0.9999999988630147,1.136985228057201e-09,1.136985228057201e-09,0
345,1.0,0.0,0.0,0
