day,cluster,cluster0,cluster1,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
5,0,0.3869138784130217,0.6130861215869781,11.800464510995317,5.416104253724913,83.54149327342208,4.19598260560741,43.69398707333777,81.81723946033496,65.69722729624132,58.6042260786553,39.21065951968592,-31.182386131184707,8.940813224634555,-14.593706309384553,-18.984148469238843,365.6998502068033,39.21065951968592,32.24016690584656,-14.761135228497382,8.793883518828014,16.433245252512535,5.7858536382530685,202.68555754537113,-31.182386131184707,-14.761135228497382,72.54192152482929,4.309419137130059,69.29376511542921,43.842809732092924,-362.5668834596608,8.940813224634555,8.793883518828014,4.309419137130059,21.40885337807149,63.669129691516396,24.860379909492483,5.856565183783222,-14.593706309384553,16.433245252512535,69.29376511542921,63.669129691516396,570.8911568886205,194.65572954893213,-415.23887766404954,-18.984148469238843,5.7858536382530685,43.842809732092924,24.860379909492483,194.65572954893213,318.2848656664658,-393.3671583069502,365.6998502068033,202.68555754537113,-362.5668834596608,5.856565183783222,-415.23887766404954,-393.3671583069502,3504.883406224676
5,1,0.3869138784130217,0.6130861215869781,18.54974737304621,6.54768876615511,67.2071323522703,0.0802424759482584,4.023030181053077,45.02698303382644,164.30686015630604,85.18851250309964,56.911359939079475,-79.95031847813546,0.050160888666787286,2.178543700271774,-55.968235472803265,588.6011638716762,56.911359939079475,49.28046202646467,-39.22641410591374,0.27913421781696457,11.884820381834773,25.432337170337846,316.0952291264679,-79.95031847813546,-39.22641410591374,204.8084162305602,0.4272155435929119,20.264616356444854,203.63738735537154,-969.2927470163569,0.050160888666787286,0.27913421781696457,0.4272155435929119,0.045963193986072216,1.1648479897402122,1.7590184629315933,-1.3075959783530628,2.178543700271774,11.884820381834773,20.264616356444854,1.1648479897402122,48.451927453325354,88.06390188344326,-60.96660986274948,-55.968235472803265,25.432337170337846,203.63738735537154,1.7590184629315933,88.06390188344326,892.2705942940887,-1132.985500195319,588.6011638716762,316.0952291264679,-969.2927470163569,-1.3075959783530628,-60.96660986274948,-1132.985500195319,6886.29389015042
6,0,0.3781765499976243,0.6218234500023757,12.396177440943477,5.961606528690442,82.63707874074689,4.329987931268677,45.35100854255849,82.04893211752416,71.15741065342237,62.703532079786974,42.95524477432661,-37.99216525008359,7.030527050971343,-29.995717739887557,-25.871649173728205,409.74037146509005,42.95524477432661,35.34833701348021,-19.558047043894238,6.989606065449177,1.5967855487997273,-0.31318027251802827,237.18966643093052,-37.99216525008359,-19.558047043894238,83.35772744863,7.703197166141591,94.37731113549951,56.40253902581024,-424.5142414247539,7.030527050971343,6.989606065449177,7.703197166141591,21.209966173688482,57.290279070324175,23.912602039715228,-13.583894610872164,-29.995717739887557,1.5967855487997273,94.37731113549951,57.290279070324175,501.7704662192087,177.29221347439045,-566.8256466183867,-25.871649173728205,-0.31318027251802827,56.40253902581024,23.912602039715228,177.29221347439045,290.6177628290403,-450.57694029012634,409.74037146509005,237.18966643093052,-424.5142414247539,-13.583894610872164,-566.8256466183867,-450.57694029012634,4018.944608080861
6,1,0.3781765499976243,0.6218234500023757,18.09261543057953,6.200028680520865,67.98668970662334,0.05657482791316695,3.5726957917986204,45.40301874481261,159.60054351356416,87.42764566298035,56.785152821298695,-85.61885924668402,-0.0538787282688819,-0.8294535219026843,-67.03877940116615,622.0454721474504,56.785152821298695,47.61769762510034,-41.69544792720117,0.10474785891747927,7.613929364690226,16.288365903896683,328.1098699701363,-85.61885924668402,-41.69544792720117,216.984998582501,0.3871474914541218,21.425601527735576,219.9663467662054,-1047.5346583741853,-0.0538787282688819,0.10474785891747927,0.3871474914541218,0.02277620553753983,0.6902669064480097,1.1993645509221822,-1.2735829914030947,-0.8294535219026843,7.613929364690226,21.425601527735576,0.6902669064480097,38.11362868127656,77.89959524387521,-68.70501368421485,-67.03877940116615,16.288365903896683,219.9663467662054,1.1993645509221822,77.89959524387521,909.5081485353343,-1246.050771214897,622.0454721474504,328.1098699701363,-1047.5346583741853,-1.2735829914030947,-68.70501368421485,-1246.050771214897,7277.406550520243
7,0,0.39289805730663746,0.6071019426933628,12.743141847929518,6.178513950847663,82.0475178864051,4.199916680966598,44.414453413683276,81.32421265898628,75.70118626148611,63.64978011722538,43.76123670632675,-41.66639367108454,5.562515250476995,-36.52938704811367,-26.93974783114163,432.27104601811106,43.76123670632675,36.10826310981403,-21.864913281107867,5.969394432418516,-3.0839628712232754,-0.3667895262260694,252.36430722071918,-41.66639367108454,-21.864913281107867,91.15856329505586,9.480893865225047,105.18235329178842,60.626948972426625,-477.8225077735742,5.562515250476995,5.969394432418516,9.480893865225047,20.846732924354875,58.268543952265155,25.585016115798275,-29.003299822587064,-36.52938704811367,-3.0839628712232754,105.18235329178842,58.268543952265155,507.39249705500384,190.64952891057277,-655.4058463794084,-26.93974783114163,-0.3667895262260694,60.626948972426625,25.585016115798275,190.64952891057277,305.6832127030126,-484.3302981221094,432.27104601811106,252.36430722071918,-477.8225077735742,-29.003299822587064,-655.4058463794084,-484.3302981221094,4393.3177714938465
7,1,0.39289805730663746,0.6071019426933628,18.006202450698666,6.06543419879734,68.01298101614935,0.03712777981450565,3.165731115113814,44.98341505670729,158.80459089270914,89.10076908918839,57.35880758280698,-87.70068281974889,-0.09688212053424806,-2.781538467459425,-73.0577261197605,635.9169345925101,57.35880758280698,47.440408717909996,-42.71585133054204,0.018441978305708668,5.098131298880384,11.726723320098575,332.3541011435263,-87.70068281974889,-42.71585133054204,220.9261763619409,0.3557501961477927,22.295429050529783,228.76792818915152,-1071.7942211903112,-0.09688212053424806,0.018441978305708668,0.3557501961477927,0.009380944782088067,0.37562245463420313,0.7887404289806746,-1.4755078426853327,-2.781538467459425,5.098131298880384,22.295429050529783,0.37562245463420313,30.818776391778446,70.91609447238989,-83.72948237203025,-73.0577261197605,11.726723320098575,228.76792818915152,0.7887404289806746,70.91609447238989,916.0604144622029,-1312.3485041170654,635.9169345925101,332.3541011435263,-1071.7942211903112,-1.4755078426853327,-83.72948237203025,-1312.3485041170654,7430.614389839238
8,0,0.40812153061601536,0.5918784693839851,12.793351572805589,6.156015108466674,81.87453911714098,4.061937219843945,43.2749408038323,80.39444919037886,77.45818361977503,63.82123784064781,44.04379724155998,-42.04571258229232,5.169203356863911,-35.93749030651819,-26.2775341176233,441.89498495720534,44.04379724155998,36.43391755215677,-22.009301675480188,5.8215479932300225,-1.814823412205447,2.1778398124625986,258.8313914157405,-42.04571258229232,-22.009301675480188,91.37674780358446,9.744739366185367,105.31400112842724,64.70864510893504,-492.1543795065892,5.169203356863911,5.8215479932300225,9.744739366185367,20.56051965941396,60.15509975443199,27.92420500945529,-34.209058695835594,-35.93749030651819,-1.814823412205447,105.31400112842724,60.15509975443199,522.9679862568834,211.25884052083063,-671.8536086902566,-26.2775341176233,2.1778398124625986,64.70864510893504,27.92420500945529,211.25884052083063,340.01470805652707,-512.4775041766012,441.89498495720534,258.8313914157405,-492.1543795065892,-34.209058695835594,-671.8536086902566,-512.4775041766012,4595.907839781701
8,1,0.40812153061601536,0.5918784693839851,18.106950147950954,6.078039481449719,67.77127930747494,0.025200133806936482,2.890523955375262,44.689813107304104,159.73054789151504,89.27724262365244,57.44296132612287,-87.80662372415432,-0.046609521137668024,-2.234136580628031,-74.35168422986017,632.3684495756723,57.44296132612287,47.50999966601132,-42.96182903748451,0.028566831544900757,5.0280557983553775,10.803021065294216,328.78324580018455,-87.80662372415432,-42.96182903748451,222.31617940411914,0.24889258969623074,20.92785783208497,230.31026257573808,-1073.6726094002524,-0.046609521137668024,0.028566831544900757,0.24889258969623074,0.003919082935197627,0.25288411463556953,0.6813751139597265,-1.0517544394207532,-2.234136580628031,5.0280557983553775,20.92785783208497,0.25288411463556953,27.90867744523991,69.2577973198785,-83.15164113020177,-74.35168422986017,10.803021065294216,230.31026257573808,0.6813751139597265,69.2577973198785,920.0331578475062,-1332.4668652457547,632.3684495756723,328.78324580018455,-1073.6726094002524,-1.0517544394207532,-83.15164113020177,-1332.4668652457547,7389.787003082723
9,0,0.42564661785238667,0.5743533821476129,12.949037116629565,6.195091828540739,81.801424846452,3.9060650006677187,42.12293619166761,79.93498180461809,78.86801111650153,63.70406566342395,43.511159624315376,-42.484562669242955,4.399149643066237,-38.689595058060526,-30.883584663134204,443.80523949143765,43.511159624315376,35.76633923750876,-22.06041461978504,5.445641762797807,-3.0087313153460538,0.07158694017383807,256.1995713537277,-42.484562669242955,-22.06041461978504,92.11203998383425,9.595479995914115,101.88337051793161,70.05928817812442,-502.0953553300497,4.399149643066237,5.445641762797807,9.595479995914115,20.280159435341094,61.8573476310048,28.4227534606083,-37.85312371190591,-38.689595058060526,-3.0087313153460538,101.88337051793161,61.8573476310048,533.5476859754195,213.6257449593899,-675.7002244634259,-30.883584663134204,0.07158694017383807,70.05928817812442,28.4227534606083,213.6257449593899,347.9974641676067,-563.5000449775961,443.80523949143765,256.1995713537277,-502.0953553300497,-37.85312371190591,-675.7002244634259,-563.5000449775961,4684.219147085264
9,1,0.42564661785238667,0.5743533821476129,18.15370577649953,6.046700929329138,67.39513454510202,0.017543372638153424,2.5120225517131516,43.94087327913119,161.19609520338176,90.48528615516999,58.40101851488458,-88.48017055768038,-0.0417989434711212,-1.6638090700367498,-72.45695722349322,638.2384505240307,58.40101851488458,48.33588015159818,-44.010689744158604,0.01716279069726408,4.944123078203819,11.524573116554631,335.37000663803593,-88.48017055768038,-44.010689744158604,221.08044100846422,0.16917877504737017,17.540706491199302,222.46344616512914,-1067.2103882759407,-0.0417989434711212,0.01716279069726408,0.16917877504737017,0.001784370006735684,0.1647150157871196,0.5229948705065114,-0.7530531879428752,-1.6638090700367498,4.944123078203819,17.540706491199302,0.1647150157871196,23.027925260103476,62.732012843327595,-71.63343027442207,-72.45695722349322,11.524573116554631,222.46344616512914,0.5229948705065114,62.732012843327595,916.514828388471,-1293.7844975863864,638.2384505240307,335.37000663803593,-1067.2103882759407,-0.7530531879428752,-71.63343027442207,-1293.7844975863864,7371.3532432311185
10,0,0.44155424930532183,0.5584457506946781,13.046367256112593,6.214990174296021,81.67326114414159,3.7714724464924925,41.0855660029911,80.0061549933985,80.04719112143114,63.1113342969712,43.059460859813285,-43.217251092665684,3.8920473630220513,-40.05855138138794,-32.02170583242627,446.4323879474786,43.059460859813285,35.38453767514898,-22.92185903959534,5.178762152167782,-3.2954502094060922,-1.5262034103210107,259.5262549847932,-43.217251092665684,-22.92185903959534,93.54583594440666,9.707444355374971,101.96718011430244,71.47722731504895,-514.4995683866322,3.8920473630220513,5.178762152167782,9.707444355374971,20.034378929836365,63.36462417773298,27.14553974788972,-40.717626378529665,-40.05855138138794,-3.2954502094060922,101.96718011430244,63.36462417773298,543.9972825889726,204.92044118730718,-685.0010996699308,-32.02170583242627,-1.5262034103210107,71.47722731504895,27.14553974788972,204.92044118730718,344.07798073792026,-571.852852517672,446.4323879474786,259.5262549847932,-514.4995683866322,-40.717626378529665,-685.0010996699308,-571.852852517672,4757.702078441162
10,1,0.44155424930532183,0.5584457506946781,18.225006192255417,6.026740625496309,67.08610053572627,0.013196925858828493,2.2039163469983376,42.859285969904384,162.60889649522855,91.73369589480669,59.274674189927154,-88.67940904065736,-0.03330493386115223,-0.8696582631404594,-69.8103722792953,640.4908548872202,59.274674189927154,48.9898067597441,-44.23149318443713,0.01375365686814904,4.738609078150248,12.3646525849334,336.5094508459969,-88.67940904065736,-44.23149318443713,220.51986342504995,0.1285896017337121,14.446937991014286,213.42245961319344,-1060.9337409943919,-0.03330493386115223,0.01375365686814904,0.1285896017337121,0.0010523561699520786,0.12117476450164155,0.36572594797642416,-0.5673547683338787,-0.8696582631404594,4.738609078150248,14.446937991014286,0.12117476450164155,19.563127129830647,51.7228710276582,-57.2355085971455,-69.8103722792953,12.3646525849334,213.42245961319344,0.36572594797642416,51.7228710276582,893.6782344749072,-1251.03532727948,640.4908548872202,336.5094508459969,-1060.9337409943919,-0.5673547683338787,-57.2355085971455,-1251.03532727948,7347.146609760119
11,0,0.4524383431978191,0.5475616568021808,12.978221502834641,6.161989535040155,81.66392105513354,3.6842676420389093,40.44094151432968,80.23812981479158,79.8418176647623,63.025049182387775,43.1188724427136,-43.24293884557214,4.039632436631691,-37.12569703858877,-33.316011327074484,447.5730547023183,43.1188724427136,35.45455572064549,-23.064982487048038,5.242304154428152,-1.6180617192497362,-2.815370003523109,262.3154387329144,-43.24293884557214,-23.064982487048038,93.4402565439443,9.5072161187329,99.79387151554054,71.56577756655294,-516.3457730390717,4.039632436631691,5.242304154428152,9.5072161187329,19.860970207539864,64.12219486769757,25.675622764974893,-39.00797274346045,-37.12569703858877,-1.6180617192497362,99.79387151554054,64.12219486769757,548.1934208471836,194.3656365238558,-661.5953330368028,-33.316011327074484,-2.815370003523109,71.56577756655294,25.675622764974893,194.3656365238558,341.8760678086506,-574.6851955025847,447.5730547023183,262.3154387329144,-516.3457730390717,-39.00797274346045,-661.5953330368028,-574.6851955025847,4779.5604128489185
11,1,0.4524383431978191,0.5475616568021808,18.38425135312845,6.066791997568397,66.80386344083296,0.010547678278101331,1.9636900852025345,41.92922757777208,164.41970294481774,91.22846430994457,59.34172565130448,-87.23446512693464,-0.012427344820970741,0.9212863135319199,-62.42280759910316,629.0794508005031,59.34172565130448,49.21424807066604,-43.94022961626331,0.018959030512960013,5.151239059083834,15.205086173868185,332.37874960968725,-87.23446512693464,-43.94022961626331,219.04682194786068,0.09257009611855078,11.226097211725154,202.62985610261907,-1043.9830992855539,-0.012427344820970741,0.018959030512960013,0.09257009611855078,0.0006830857012596604,0.08980896170855487,0.24344333385682967,-0.33543377493406623,0.9212863135319199,5.151239059083834,11.226097211725154,0.08980896170855487,16.64000806379081,40.92272124406768,-37.33969887391337,-62.42280759910316,15.205086173868185,202.62985610261907,0.24344333385682967,40.92272124406768,863.843858650439,-1177.3810055968606,629.0794508005031,332.37874960968725,-1043.9830992855539,-0.33543377493406623,-37.33969887391337,-1177.3810055968606,7213.729426164734
12,0,0.45864839853024764,0.5413516014697524,12.954692041752612,6.155169575508907,81.64119696061717,3.6356744566285966,40.04122730688209,80.245220401439,80.11188341026963,63.25808052818147,43.25929208633883,-43.92531339203092,4.068188123844465,-35.86486216950212,-33.85056687018547,451.70983127776617,43.25929208633883,35.50052604960477,-23.701243534064716,5.195474865385767,-1.356080050743886,-3.2939408660649967,265.9419269839363,-43.92531339203092,-23.701243534064716,94.34566689335514,9.459022617816071,99.12627306242126,71.719398424342,-522.9557346875588,4.068188123844465,5.195474865385767,9.459022617816071,19.764098939370506,64.67047724747665,25.30436697491744,-39.428557183668566,-35.86486216950212,-1.356080050743886,99.12627306242126,64.67047724747665,552.8732233538982,191.75407594857663,-657.8223259195656,-33.85056687018547,-3.2939408660649967,71.719398424342,25.30436697491744,191.75407594857663,340.51603832969073,-575.7442633535826,451.70983127776617,265.9419269839363,-522.9557346875588,-39.428557183668566,-657.8223259195656,-575.7442633535826,4846.6870928900535
12,1,0.45864839853024764,0.5413516014697524,18.466200855119755,6.071478012230493,66.65265042096259,0.00957452592859782,1.8609517185882578,41.4837638751208,165.16112150666268,90.79659144020778,59.38490187044415,-86.03534846786155,-0.005496379875137292,1.6124182005934826,-59.095294195955844,621.9072358362357,59.38490187044415,49.33407829323777,-43.56859482658715,0.019573229175158118,5.217649456770515,15.998337246144008,329.6899807378833,-86.03534846786155,-43.56859482658715,217.7363707089835,0.08058640375328632,9.966564246544074,198.05389362172366,-1034.9291875055178,-0.005496379875137292,0.019573229175158118,0.08058640375328632,0.0005987677160815277,0.08085017996874981,0.206748006679744,-0.2819019037198675,1.6124182005934826,5.217649456770515,9.966564246544074,0.08085017996874981,15.508772425327304,37.16480057333249,-33.3220716788814,-59.095294195955844,15.998337246144008,198.05389362172366,0.206748006679744,37.16480057333249,853.4899694394495,-1154.1578195343907,621.9072358362357,329.6899807378833,-1034.9291875055178,-0.2819019037198675,-33.3220716788814,-1154.1578195343907,7140.814037617978
