day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
27,4,0.5207265673929469,0.018712314163227085,0.17103485607249333,0.021916839461877946,0.12372486839235299,0.11696480237782095,0.026919752139281602,10.661896193796412,4.861168855237566,81.48490093904498,0.4127227768352886,22.582899923252043,83.87980619700136,67.65791352375018,60.01802295766717,44.09777892180258,-64.48230534708725,-0.7102675786901392,-47.26485541307749,-56.026477139850144,427.777294185705,44.09777892180258,35.3087960043018,-51.279531659785725,-0.6422740824325723,-37.95149553663844,-35.84782633856093,311.64829822395563,-64.48230534708725,-51.279531659785725,126.10987285766666,1.0491565453248866,57.03290695048286,72.82007838325913,-614.2487833627849,-0.7102675786901392,-0.6422740824325723,1.0491565453248866,0.2142088403931286,5.769305531114303,-1.0994806604435794,-5.439859518293521,-47.26485541307749,-37.95149553663844,57.03290695048286,5.769305531114303,248.54858807344755,-25.978108467046813,-319.3981835413574,-56.026477139850144,-35.84782633856093,72.82007838325913,-1.0994806604435794,-25.978108467046813,128.5680869122724,-530.6020360538223,427.777294185705,311.64829822395563,-614.2487833627849,-5.439859518293521,-319.3981835413574,-530.6020360538223,3946.9049407875923
27,5,0.5207265673929469,0.018712314163227085,0.17103485607249333,0.021916839461877946,0.12372486839235299,0.11696480237782095,0.026919752139281602,8.451095430555487,4.2274979081782424,86.88465377711826,7.224171735940756,65.00993905292053,95.8371021275977,28.465202187254643,26.70383734564742,23.3183204197829,1.0288701374442646,18.102740946916136,15.211560005914432,-3.5814717835426,60.35884298627566,23.3183204197829,22.617451095940048,4.1190205227732415,14.350451432954658,3.2590708831501316,-2.7997840929006395,45.031204274888395,1.0288701374442646,4.1190205227732415,43.52756079693324,9.343774729921225,49.84958234128082,7.246166549484001,-58.74135784247043,18.102740946916136,14.350451432954658,9.343774729921225,32.378369157772596,38.5072717013207,1.062303751819711,36.25582091702624,15.211560005914432,3.2590708831501316,49.84958234128082,38.5072717013207,301.13822875735514,6.0072219390479065,11.679332828891313,-3.5814717835426,-2.7997840929006395,7.246166549484001,1.062303751819711,6.0072219390479065,24.58655782964425,-37.32697163788215,60.35884298627566,45.031204274888395,-58.74135784247043,36.25582091702624,11.679332828891313,-37.32697163788215,425.6469136464795
27,6,0.5207265673929469,0.018712314163227085,0.17103485607249333,0.021916839461877946,0.12372486839235299,0.11696480237782095,0.026919752139281602,15.15073440477852,8.003389875499735,82.16650760488322,0.7679511012886715,28.314933504718077,68.1440204746957,106.29614817404679,67.92431930592407,65.20224283016866,-14.348813482998644,-1.0330089168727767,81.71125680059644,79.65100985722086,312.3413908024368,65.20224283016866,64.59347332497711,-21.065086931498836,-0.8081944048406138,94.60674002467997,84.43946561623582,324.87686793371006,-14.348813482998644,-21.065086931498836,31.507063770575762,-0.8413366352506625,-68.08775228306128,-45.696435626795235,-158.93628652503878,-1.0330089168727767,-0.8081944048406138,-0.8413366352506625,0.170326532247984,-2.8226067708410065,0.1500972856745915,-2.760429166392318,81.71125680059644,94.60674002467997,-68.08775228306128,-2.8226067708410065,352.594251490682,149.2031357833468,632.8925373034022,79.65100985722086,84.43946561623582,-45.696435626795235,0.1500972856745915,149.2031357833468,142.03957089466266,447.49871283767277,312.3413908024368,324.87686793371006,-158.93628652503878,-2.760429166392318,632.8925373034022,447.49871283767277,1840.654236594546
28,0,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,18.67304429931819,5.971126098910273,65.956172460971,0.005153292708018173,1.3380325685388899,39.223477694399534,168.4064386680131,90.79019390225643,60.41731408783357,-82.79959431640061,0.01077036276029147,2.461166398080049,-47.61716632240259,606.8913028296831,60.41731408783357,50.20952255465297,-43.08721513226486,0.016200031996527656,4.3874245035361,16.62774498014082,329.64800495053413,-82.79959431640061,-43.08721513226486,213.35010072067607,0.03636489243868183,6.1593966345659386,176.82819447425516,-1002.3594775669224,0.01077036276029147,0.016200031996527656,0.03636489243868183,0.00027838576492919786,0.04514422268609515,0.07774982510915254,-0.10368214626531919,2.461166398080049,4.3874245035361,6.1593966345659386,0.04514422268609515,10.5287251629019,24.633844848026214,-23.75380922584561,-47.61716632240259,16.62774498014082,176.82819447425516,0.07774982510915254,24.633844848026214,793.3925908103789,-1023.6695880655091,606.8913028296831,329.64800495053413,-1002.3594775669224,-0.10368214626531919,-23.75380922584561,-1023.6695880655091,6913.449140481349
28,1,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,26.32952222284715,14.334537648457752,65.17665877010461,3.8758958535969184,19.379101602384576,69.47881350534618,263.62534969558976,3.905199613824068,-1.5820168699895714,6.513068306450566,4.181732664647378,1.298880766619472,5.849769098690834,-18.522894350642922,-1.5820168699895714,5.954774547136254,3.070580566704793,-7.682791470529412,-3.1110667656421573,-2.1188634782436977,15.488769294576073,6.513068306450566,3.070580566704793,40.62825161901349,-0.8059734141416808,7.606118268554956,59.67297056637101,2.7827224307461202,4.181732664647378,-7.682791470529412,-0.8059734141416808,16.486246423278565,9.550777196161857,14.11577020508093,-33.331453210632354,1.298880766619472,-3.1110667656421573,7.606118268554956,9.550777196161857,12.598976603308914,33.16722503758524,-6.927673239765367,5.849769098690834,-2.1188634782436977,59.67297056637101,14.11577020508093,33.16722503758524,155.01520956621633,-11.420156795087452,-18.522894350642922,15.488769294576073,2.7827224307461202,-33.331453210632354,-6.927673239765367,-11.420156795087452,178.12883647918716
28,2,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,15.892338421718312,6.944912078601246,77.93549243267454,2.8719737884449366,31.266325021742187,67.18033785330681,111.78329697188558,59.591224070945614,38.932012761675885,-47.06574357018342,1.2573169351754383,-30.609482610522274,18.028726416994107,421.117044691535,38.932012761675885,31.641118650362102,-23.150473394982303,2.220999882565409,-1.644593962812108,32.69735675168439,231.62184785998448,-47.06574357018342,-23.150473394982303,97.50380566205955,5.858965660423075,79.62186364555201,35.22014665416029,-530.9403869116312,1.2573169351754383,2.220999882565409,5.858965660423075,9.042239257477204,21.856152878197086,18.40520245614573,-26.310805664813735,-30.609482610522274,-1.644593962812108,79.62186364555201,21.856152878197086,223.44965595973105,96.12130339690434,-489.9885035398501,18.028726416994107,32.69735675168439,35.22014665416029,18.40520245614573,96.12130339690434,448.04622278786536,-220.44389761253126,421.117044691535,231.62184785998448,-530.9403869116312,-26.310805664813735,-489.9885035398501,-220.44389761253126,4761.953677925465
28,3,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,18.16261024244238,12.537584682116831,84.74984254434699,8.158968396407523,73.43767755491443,92.83748046391402,70.33890961182625,12.957416504150647,11.037705976122608,2.427402243821277,0.6992443091981269,25.152056910513462,14.798178025528419,77.26342276667451,11.037705976122608,10.10988080396089,4.93732120751557,1.9739579390554196,27.248884337738183,13.545255646806964,60.63207024350099,2.427402243821277,4.93732120751557,45.887985781793425,11.964832634172213,48.002640750122524,23.43363423541466,-45.733198286874206,0.6992443091981269,1.9739579390554196,11.964832634172213,4.492762927170538,23.01933186477503,5.547168768183357,-8.631648855127281,25.152056910513462,27.248884337738183,48.002640750122524,23.01933186477503,208.09794799975165,42.04214868906723,144.1316592778526,14.798178025528419,13.545255646806964,23.43363423541466,5.547168768183357,42.04214868906723,29.765672981108125,35.71858071598472,77.26342276667451,60.63207024350099,-45.733198286874206,-8.631648855127281,144.1316592778526,35.71858071598472,771.8653216997845
28,4,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,10.417002204711446,4.568678597559483,82.50314287798113,0.36287176442950797,21.62453860662787,84.42400270442069,63.65702475463805,56.722304748326195,40.023210178259525,-53.35876462192083,-0.19689344702162695,-32.106524535693694,-54.91925494904998,369.3475509709756,40.023210178259525,31.197862207088885,-41.69960576821292,-0.16769399631850618,-23.308995715867205,-35.453221183676426,260.25876385122206,-53.35876462192083,-41.69960576821292,106.36261082834116,0.03517877823209152,25.29452201772683,68.51126720248605,-491.19014434903204,-0.19689344702162695,-0.16769399631850618,0.03517877823209152,0.15584976224282238,4.568513347188557,-1.161533203862201,-1.1576241765865602,-32.106524535693694,-23.308995715867205,25.29452201772683,4.568513347188557,222.35640434678626,-28.79563801906701,-180.3016186808357,-54.91925494904998,-35.453221183676426,68.51126720248605,-1.161533203862201,-28.79563801906701,127.21527053249746,-490.49163627223396,369.3475509709756,260.25876385122206,-491.19014434903204,-1.1576241765865602,-180.3016186808357,-490.49163627223396,3243.32252668773
28,5,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,8.532557769413495,4.271595678575234,86.77728936395137,7.308852840126092,65.3844995194374,95.85201842393438,28.689996325434787,26.61621902972326,23.351283449208037,1.1945387771633793,17.792282288482575,13.225607299185135,-3.9554982422763376,59.96143729818928,23.351283449208037,22.74195847524851,4.2638472726259256,14.225083620000792,2.0731697405865015,-3.049988690151926,44.867119436251215,1.1945387771633793,4.2638472726259256,44.27481391957549,10.07012744257318,52.4810409530802,7.582343738663657,-58.754730784150475,17.792282288482575,14.225083620000792,10.07012744257318,32.15631044841705,36.35003693810604,1.0153685499003222,35.19107077063413,13.225607299185135,2.0731697405865015,52.4810409530802,36.35003693810604,292.8340430543451,5.494431494936952,6.300851042632536,-3.9554982422763376,-3.049988690151926,7.582343738663657,1.0153685499003222,5.494431494936952,24.560789369050873,-38.65054385615547,59.96143729818928,44.867119436251215,-58.754730784150475,35.19107077063413,6.300851042632536,-38.65054385615547,427.3049071287644
28,6,0.5068716262536304,0.018249826991636676,0.176621365327675,0.02191681804420925,0.13401964415456682,0.11547890191349296,0.02684181731478904,15.148160000913695,7.99834485476177,82.17924376785045,0.7679123492731161,28.311554384856112,68.13449945113439,106.27289016150183,68.08684761346453,65.36030034209607,-14.387619753624215,-1.0353096565898512,81.93346465923051,79.84694339060914,313.145326221972,65.36030034209607,64.74912674291846,-21.106578647965954,-0.8101945219753836,94.86315718213686,84.64376922127089,325.70012708502003,-14.387619753624215,-21.106578647965954,31.51838843999976,-0.8425153416366408,-68.26872234999644,-45.79046846392306,-159.2608130390649,-1.0353096565898512,-0.8101945219753836,-0.8425153416366408,0.17069699794307738,-2.830669861183033,0.15034524082324643,-2.770645176905967,81.93346465923051,94.86315718213686,-68.26872234999644,-2.830669861183033,353.57167496289065,149.58601245297132,634.6589138412758,79.84694339060914,84.64376922127089,-45.79046846392306,0.15034524082324643,149.58601245297132,142.36966226986527,448.63206481263865,313.145326221972,325.70012708502003,-159.2608130390649,-2.770645176905967,634.6589138412758,448.63206481263865,1845.418331688971
29,0,0.4907812038468964,0.019077865368639365,0.18858895083927998,0.02191679889620683,0.13820263952223377,0.1146077939336279,0.026824747593115563,18.661737071798964,5.898154628381741,65.49740526882022,0.003017249942278939,1.03661296116664,38.647136726974715,170.06617127095387,92.85102793768942,61.8805972569684,-83.91867195520132,0.00956062077567915,1.8393519566279886,-49.128941824085985,618.5441447651525,61.8805972569684,51.34517063493303,-44.55629621637463,0.011337564102022812,3.524356917164196,15.331923748836292,339.6217213801858,-83.91867195520132,-44.55629621637463,208.9830483036294,0.007468474219337518,3.1088905669256106,174.67166801109082,-988.6948189582189,0.00956062077567915,0.011337564102022812,0.007468474219337518,0.00013569201687899937,0.026517697804208467,0.04886730930319824,-0.004520190513223313,1.8393519566279886,3.524356917164196,3.1088905669256106,0.026517697804208467,7.496176224116087,20.48399137095376,-13.937233431595201,-49.128941824085985,15.331923748836292,174.67166801109082,0.04886730930319824,20.48399137095376,794.967450441769,-1018.6717783685382,618.5441447651525,339.6217213801858,-988.6948189582189,-0.004520190513223313,-13.937233431595201,-1018.6717783685382,6912.319286371163
29,1,0.4907812038468964,0.019077865368639365,0.18858895083927998,0.02191679889620683,0.13820263952223377,0.1146077939336279,0.026824747593115563,26.35428324923845,14.354805492525783,65.00547631114208,3.7104884797488284,19.081433524428075,68.98540268544888,262.7956335233134,3.7490335705515445,-1.5023906073016915,6.139263993878559,3.910344572050146,1.0804198244353491,5.327031387293869,-18.168718627532257,-1.5023906073016915,5.70549438906756,2.8616405362027715,-7.423355848335738,-3.108860418000137,-2.2480573718515973,14.449156285948007,6.139263993878559,2.8616405362027715,39.51809195548375,-0.14418162070578439,8.407475173745418,58.95821278374023,5.812046616693148,3.910344572050146,-7.423355848335738,-0.14418162070578439,16.37550576976149,10.224354955697047,15.30806977834906,-28.856703081602067,1.0804198244353491,-3.108860418000137,8.407475173745418,10.224354955697047,14.01145136280414,34.97327876141952,-1.1625398274252647,5.327031387293869,-2.2480573718515973,58.95821278374023,15.30806977834906,34.97327876141952,153.6767086257047,-1.8946058389175742,-18.168718627532257,14.449156285948007,5.812046616693148,-28.856703081602067,-1.1625398274252647,-1.8946058389175742,185.67599775960974
29,2,0.4907812038468964,0.019077865368639365,0.18858895083927998,0.02191679889620683,0.13820263952223377,0.1146077939336279,0.026824747593115563,16.02222297763347,6.957551936500128,78.02052707496749,2.7099902584267817,30.201407857594628,65.85746216086879,112.70886577787505,59.29871872150617,38.266819466963824,-48.724046863502856,0.5823118173840833,-34.75149335142001,13.320323860231966,422.8995419469344,38.266819466963824,30.780684919583784,-24.621064890135894,1.8758740681237014,-4.583539475702298,30.875396544090982,233.12456486078946,-48.724046863502856,-24.621064890135894,102.74695466869949,5.597366918147603,77.43403125042522,26.140511125133933,-550.5436425475754,0.5823118173840833,1.8758740681237014,5.597366918147603,8.899051424063662,23.703430493548247,20.94114776736393,-28.862305212699372,-34.75149335142001,-4.583539475702298,77.43403125042522,23.703430493548247,240.2944969306838,118.2231690224943,-503.61122335908766,13.320323860231966,30.875396544090982,26.140511125133933,20.94114776736393,118.2231690224943,451.0263568728578,-209.9601614601641,422.8995419469344,233.12456486078946,-550.5436425475754,-28.862305212699372,-503.61122335908766,-209.9601614601641,4784.603203855154
29,3,0.4907812038468964,0.019077865368639365,0.18858895083927998,0.02191679889620683,0.13820263952223377,0.1146077939336279,0.026824747593115563,18.162613724932452,12.537588195348533,84.74984540754106,8.158969745880587,73.43768916341438,92.83748501500669,70.3389281952599,12.957415282502838,11.037702695552893,2.427399061263686,0.6992407569739023,25.152030974723658,14.798178370684765,77.26341175573539,11.037702695552893,10.109875970257855,4.9373159493019525,1.9739548666673912,27.248860911259182,13.545252668515412,60.63205170768415,2.427399061263686,4.9373159493019525,45.88796200617701,11.964829925807296,48.002644246653894,23.433618671809022,-45.73314022443169,0.6992407569739023,1.9739548666673912,11.964829925807296,4.4927640285724735,23.019337882435522,5.54716440745081,-8.631663631003567,25.152030974723658,27.248860911259182,48.002644246653894,23.019337882435522,208.0979688609776,42.04213322172711,144.13146406195074,14.798178370684765,13.545252668515412,23.433618671809022,5.54716440745081,42.04213322172711,29.765667869266835,35.71862443398166,77.26341175573539,60.63205170768415,-45.73314022443169,-8.631663631003567,144.13146406195074,35.71862443398166,771.8649825087688
