day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,weighted_mean,max
243,0.0,0.0,0.338438193677552,0.0,0.661561806322448,8.110481581222002e-37,1.5489548437360818e-215,3.323123612644896,4
244,0.9998874142431461,0.0,0.00011256667379314597,0.0,1.9083060709014675e-08,1.438293779108976e-78,0.0,0.000225209679829128,0
245,0.0,0.0,1.0,0.0,4.846799388113355e-53,1.1413390993840241e-24,0.0,2.0,2
246,0.0,0.0,0.999981087881313,0.0,1.8912118686924707e-05,5.088880980049017e-65,0.0,2.0000378242373738,2
247,0.9992527478084835,0.0,0.0007163775036485972,0.0,3.087468786787256e-05,3.0418455369828237e-83,0.0,0.0015562537587686847,0
248,0.9358674335431709,0.0,0.0009568502922053178,0.0,0.06317571616462382,2.0033304328870903e-47,0.0,0.25461656524290593,0
249,5.18326099637139e-89,0.0,0.009290659905247267,0.0,0.9907093400947528,6.767029020641868e-35,0.0,3.9814186801895057,4
250,0.0,0.0,0.9999999999209905,0.0,4.289367362110622e-201,7.900947268443497e-11,0.0,2.0000000002370286,2
251,0.0,0.0,1.0,0.0,3.3008063060675283e-81,7.515918644005256e-27,8.710017192281976e-111,2.0,2
252,0.0,0.0,4.6224266154794927e-07,0.9999611088442011,0.0,3.842891313732577e-05,0.0,3.000076395583613,3
253,0.0,0.0,0.9999911812796693,0.0,0.0,8.818720330697863e-06,0.0,2.000026456160992,2
254,0.0,0.0,0.23613470891316501,0.0,0.7638652910868351,1.1670165680222633e-50,4.469840101778504e-160,3.52773058217367,4
255,8.164444172170105e-90,0.0,0.0014653279729343474,0.0,0.9985346720270657,8.501566240934988e-30,6.259312983225762e-167,3.9970693440541316,4
256,0.0,0.0,2.2093470537879172e-08,0.0,0.0,0.9999999779065295,0.0,4.999999933719589,5
257,0.0,0.0,0.00014991145978677703,0.0,0.0,0.9998500885402132,0.0,4.999550265620639,5
258,0.0,0.0,0.007449288119214468,0.0,0.017444918191098776,1.5191050284952544e-11,0.9751057936744957,5.9353130111257535,6
259,0.0,0.0,0.9999999999998819,0.0,1.7899782666900733e-281,1.1808516443553712e-13,0.0,2.0000000000003544,2
260,0.0,0.0,0.0006182099657625445,0.0,0.0,0.9993817900342375,0.0,4.998145370102712,5
261,0.0,0.0,0.0006137976384394661,0.0,0.0,0.9993862023615606,0.0,4.998158607084681,5
262,0.0,0.0,0.32092956529119665,0.0,0.6790704347065744,2.228569955239654e-12,3.376231628212628e-16,3.3581408694198354,4
263,0.0,0.0,0.9251629030646977,0.0,0.07483709693530222,4.3117881539509765e-56,2.1181063454650097e-104,2.149674193870604,2
264,0.9996830845952852,0.0,0.00031691527985070107,0.0,1.248642304480654e-10,4.6952282657335326e-107,0.0,0.0006338310591583239,0
