day,cluster0,cluster1,cluster2,weighted_mean,max
79,0.8349520898259005,3.730404276955762e-09,0.16504790644369507,0.3300958166177944,0
80,0.8620120623714843,3.737835060700174e-09,0.1379879338906806,0.2759758715191962,0
81,0.3503061579301704,6.714616379285965e-07,0.6496931706081917,1.2993870126780211,2
82,0.17113475826298766,7.699423623703733e-06,0.8288575423133887,1.6577227840504012,2
83,0.2531151098595083,1.8500676628951767e-06,0.7468830400728288,1.4937679302133204,2
84,0.1937846139767606,7.78865199192754e-07,0.8062146071580403,1.6124299931812798,2
85,0.9713921704538795,5.558276705192362e-08,0.028607773963353463,0.057215603509473974,0
86,0.14406657992675745,5.718149917428726e-07,0.8559328482582508,1.7118662683314934,2
87,0.1838202877667705,2.4112475793488232e-05,0.816155599757436,1.6323353119906656,2
88,1.1235857872718642e-37,1.0,3.0042848089966947e-240,1.0,1
89,3.6504305398560386e-187,1.0,0.0,1.0,1
90,8.871265342590973e-08,0.0039770567908941346,0.9960228544964523,1.9960227657837988,2
91,0.0006367371577244458,0.9993632628422756,1.8309220109913015e-36,0.9993632628422756,1
92,0.0032495866156779076,0.0005716452595547547,0.9961787681247672,1.9929291815090893,2
93,0.00881396344372792,0.0005519948581010937,0.990634041698171,1.9818200782544433,2
94,0.019673871369464784,2.887635775276571e-06,0.98032324099476,1.9606493696252953,2
95,0.9671984086130386,0.019968268310620912,0.012833323076340417,0.04563491446330174,0
96,0.016496053514622622,0.006232282528351093,0.9772716639570264,1.960775610442404,2
97,0.0003150296371327553,5.555426665609228e-07,0.9996844148202005,1.9993693851830676,2
98,0.0001317440570666843,1.8572147073072187e-13,0.9998682559427476,1.999736511885681,2
99,0.9149759163830561,0.00027378459633145433,0.08475029902061247,0.1697743826375564,0
100,0.24461779328686467,2.61920385196637e-06,0.7553795875092834,1.5107617942224187,2
101,0.1325212534522588,2.8968428055617988e-05,0.8674497781196856,1.7349285246674269,2
102,0.03426306679919538,8.088815877953552e-08,0.9657368523126458,1.9314737855134505,2
103,0.059959024236906903,4.846192474426954e-07,0.9400404911438456,1.8800814669069386,2
104,0.1546037857164533,1.1505380087874819e-07,0.8453960992297459,1.6907923135132927,2
105,0.09587381274663925,1.6676983641708523e-15,0.9041261872533591,1.80825237450672,2
106,0.16364491486480282,2.619012310832995e-11,0.836355085109007,1.6727101702442042,2
107,0.04455353658594355,2.059992315689168e-07,0.9554462574148249,1.9108927208288815,2
108,0.0041401487619975585,2.0845513649804844e-06,0.9958577666866375,1.99171761792464,2
109,0.00038340865495520857,0.00045525898338623784,0.9991613323616586,1.9987779237067034,2
110,0.9990735560986342,0.0009264439013657048,6.441205683635577e-50,0.0009264439013657048,0
111,5.253114104447208e-07,0.9999994746885895,1.8912764278525932e-56,0.9999994746885895,1
112,0.00048700919547253475,7.750777635985019e-05,0.9994354830281675,1.998948473832695,2
113,1.3721040266503464e-09,0.9999999986278959,1.100771173014344e-109,0.9999999986278959,1
114,0.9465613537660459,0.014738868835964852,0.038699777397989264,0.09213842363194338,0
115,0.017793419915039955,1.3054170007878415e-06,0.9822052746679593,1.9644118547529192,2
116,0.02842781360663074,2.8221876761650508e-06,0.9715693642056932,1.9431415505990626,2
117,0.08777964283461137,1.0165676893530544e-09,0.9122203561488209,1.8244407133142095,2
118,0.34557330452523943,5.603834794272876e-13,0.6544266954742002,1.3088533909489608,2
119,0.0790632921654427,2.749055175384248e-07,0.9209364329290397,1.8418731407635969,2
120,0.9080354177316946,0.0015693006541845573,0.09039528161412087,0.1823598638824263,0
121,0.014166917693277896,2.830378212495388e-06,0.9858302519285096,1.9716633342352317,2
122,0.11337809916351507,4.838202520605991e-05,0.8865735188112789,1.7731954196477637,2
123,0.1148564532659369,1.249928917149344e-05,0.8851310474448917,1.7702745941789548,2
124,0.5522769918644816,0.4477230081355183,1.2822074463183466e-21,0.4477230081355183,0
125,0.9821637459625114,0.017836254037488553,7.93653609479413e-26,0.017836254037488553,0
126,0.15171593004337808,4.6641676340592786e-08,0.8482840233149456,1.6965680932715674,2
127,0.3384209983485538,3.4089565862399095e-06,0.66157559269486,1.3231545943463063,2
128,0.08023205083982403,1.9229230090302666e-09,0.919767947237253,1.8395358963974289,2
129,0.0393208202944729,7.794332926804582e-07,0.9606784002722345,1.9213575799777616,2
130,0.9682026483003693,6.486272724189915e-06,0.03179086542690658,0.06358821712653735,0
131,0.05773199947061422,8.23315745018486e-07,0.9422671772136407,1.8845351777430264,2
132,0.06158786258160302,3.431690388696427e-08,0.9384121031014931,1.8768242405198903,2
133,0.04634793691092898,1.6961831309434444e-07,0.9536518934707578,1.9073039565598289,2
134,0.05369284847525795,1.6502070642449726e-07,0.9463069865040356,1.8926141380287775,2
135,0.05279851377812744,5.5026556712942005e-08,0.9472014311953159,1.8944029174171884,2
136,0.05541649821685355,7.658828914507848e-08,0.9445834251948573,1.8891669269780036,2
137,0.07225688773378763,2.394187403027409e-11,0.9277431122422706,1.855486224508483,2
138,0.032579015705212315,6.220394194919295e-08,0.9674209220908457,1.9348419063856335,2
139,0.049263483510713565,1.7530548642390854e-08,0.9507364989587378,1.9014730154480242,2
140,0.04836928637756961,1.2766705813876618e-08,0.9516307008557247,1.9032614144781552,2
141,0.03790411195216073,4.893338052091405e-07,0.962095398714034,1.9241912867618733,2
142,0.041809837729823815,3.61533297411853e-08,0.9581901261168464,1.9163802883870225,2
143,0.22580502826215976,2.7107461709847668e-05,0.7741678642761304,1.5483628360139705,2
144,0.02513045832113298,1.8424015772901484e-07,0.9748693574387093,1.9497388991175764,2
145,0.5636688655919088,2.4320437580330487e-07,0.4363308912037153,0.8726620256118064,0
146,0.05320886868767763,8.629320347067227e-10,0.9467911304493903,1.8935822617617126,2
147,0.8564058255694819,2.3788153818820284e-07,0.14359393654897995,0.2871881109794981,0
148,0.009819303025321571,6.774139634492637e-06,0.9901739228350439,1.9803546198097224,2
149,0.007924681842903685,6.5345529569482366e-06,0.9920687836041394,1.9841441017612358,2
150,0.03228176111657284,9.066110788422003e-08,0.9677181482223194,1.9354363871057467,2
151,0.058090426608766434,2.7043093868273373e-08,0.9419095463481397,1.8838191197393732,2
152,0.05344581164415004,4.003677976799931e-09,0.946554184352172,1.893108372708022,2
153,0.9999875630621803,2.3074414095718767e-07,1.2206193678646708e-05,2.4643131498250603e-05,0
154,0.035015713591784244,1.1195478582571442e-09,0.964984285288668,1.9299685716968837,2
155,0.08845977109868142,1.7914531272242413e-09,0.9115402271098654,1.823080456011184,2
156,0.8916001169610529,6.579129656101172e-06,0.1083933039092909,0.2167931869482379,0
157,0.01739052049413108,2.646627505488954e-07,0.9826092148431184,1.9652186943489873,2
158,0.03568228882696003,7.015981723833816e-08,0.9643176410132227,1.9286353521862627,2
159,0.0039111142127456,3.3098609648709756e-09,0.9960888824773935,1.992177768264648,2
160,0.038942375792995865,5.1951922338712143e-11,0.9610576241550521,1.9221152483620563,2
161,0.04743189736349641,2.1836535881442522e-09,0.95256810045285,1.9051362030893535,2
162,0.04826050891156638,1.0281123658692038e-10,0.9517394909856225,1.9034789820740563,2
163,0.03462265238962169,2.9670951253114963e-09,0.9653773446432832,1.9307546922536616,2
164,0.039322288481152545,9.85913392270364e-10,0.960677710532934,1.9213554220517814,2
165,0.032175470255217865,2.013603302047147e-09,0.9678245277311789,1.935649057475961,2
166,0.03879548712847312,9.166924363313033e-10,0.9612045119548345,1.9224090248263614,2
167,0.07719116686935876,8.600268574845281e-09,0.9228088245303726,1.8456176576610137,2
168,0.038452873733353925,6.080822707139105e-10,0.9615471256585638,1.9230942519252099,2
169,0.060060057704728595,8.651427926506574e-11,0.9399399422087572,1.8798798845040288,2
170,0.048530106340199296,1.1296106004495815e-10,0.9514698935468398,1.9029397872066405,2
171,0.0350263022108587,4.5951619745813473e-10,0.964973697329625,1.9299473951187662,2
172,0.20109217400921894,8.71449613339679e-09,0.7989078172762849,1.597815643267066,2
173,0.8910332614032973,2.8991341683378407e-07,0.10896644868328595,0.21793318727998873,0
174,0.06101883796266617,2.043007435605205e-09,0.9389811599943264,1.8779623220316604,2
175,0.039195059745088114,1.621599930740992e-08,0.9608049240389125,1.9216098642938242,2
176,0.03826564775415846,1.1715385374181792e-09,0.9617343510743029,1.9234687033201445,2
177,0.9999999996590965,1.191543874795401e-11,3.289881756202126e-10,6.698917899883792e-10,0
178,0.9999999985716224,1.4283775372688105e-09,9.271519711947054e-19,1.4283775391231145e-09,0
179,0.9999989020793859,1.0979206140862283e-06,4.8262206350605916e-21,1.097920614086238e-06,0
180,0.9999768402463799,5.463601244465265e-09,2.3154290018704753e-05,4.6314043638653974e-05,0
181,0.03156657418389916,4.928861265219895e-10,0.9684334253232147,1.9368668511393157,2
182,0.9999999995102391,4.896455053444865e-10,1.1540123036364962e-13,4.898763078052138e-10,0
183,0.5719251757591366,8.93438118040155e-10,0.42807482334742525,0.8561496475882886,0
184,0.031957992354481816,1.2474254998173093e-11,0.968042007633044,1.9360840152785623,2
185,0.043332871312337116,4.016006193567595e-10,0.9566671282860623,1.913334256973725,2
186,0.05916267107702771,3.433800008908109e-10,0.9408373285795922,1.8816746575025645,2
187,0.4156516602203969,2.8301713815335874e-09,0.5843483369494318,1.168696676729035,2
188,0.14277142078086796,1.1236216556470429e-10,0.85722857910677,1.714457158325902,2
189,0.039185345743754416,2.0852013726432545e-10,0.9608146540477255,1.921629308303971,2
190,0.035131230814528625,1.3549190588510288e-09,0.9648687678305523,1.9297375370160237,2
191,0.03299628043496733,6.135407030806163e-10,0.9670037189514921,1.934007438516525,2
192,0.02042908710312392,1.0650040652758991e-07,0.9795708063964695,1.9591417192933456,2
193,0.024146137498846896,5.862591743199207e-10,0.975853861914894,1.9517077244160472,2
194,0.029929303616551807,1.6420968616438473e-10,0.9700706962192386,1.940141392602687,2
195,0.0516782832537421,7.181366833258291e-10,0.9483217160281212,1.896643432774379,2
196,0.03343909828924653,7.921193669000776e-11,0.9665609016315416,1.9331218033422952,2
197,0.037475192571833474,5.997771474264805e-11,0.9625248073681889,1.9250496147963556,2
198,0.027613323592973832,5.77546597232528e-12,0.9723866764012506,1.9447733528082767,2
199,0.026801703337941834,1.7771915156202518e-12,0.973198296660281,1.9463965933223393,2
200,0.03278864861851075,1.1619919314768705e-11,0.9672113513698692,1.9344227027513583,2
201,0.03910028222350538,5.492587488876501e-11,0.9608997177215688,1.9217994354980634,2
202,0.02974993327675741,1.6049577282034484e-11,0.970250066707193,1.9405001334304357,2
203,0.032719302743012824,1.070766942958709e-10,0.9672806971499105,1.9345613944068978,2
204,0.030788486482522002,2.629637610112905e-10,0.9692115132545143,1.9384230267719922,2
205,0.03512726166194844,3.1905277645292963e-11,0.9648727383061463,1.929745476644198,2
206,0.1518121413442292,4.694984865106777e-09,0.8481878539607859,1.6963757126165566,2
207,0.08167109687653602,2.349210720567827e-10,0.918328902888543,1.836657806012007,2
208,0.22942725666225808,3.3972688446966558e-12,0.7705727433343447,1.5411454866720866,2
209,0.03722870231138057,1.4828797766222188e-10,0.9627712975403315,1.925542595228951,2
210,0.28016499156195906,3.9974697686615215e-08,0.7198349684633432,1.439669976901384,2
211,0.03697255505194613,9.026618832631845e-11,0.9630274448577877,1.9260548898058416,2
212,0.03749019131762128,6.453601006043339e-11,0.9625098086178427,1.9250196173002214,2
213,0.908271587982868,3.2861223339591834e-08,0.09172837915590863,0.1834567911730406,0
214,0.04193324459686148,4.5757980773527244e-11,0.9580667553573805,1.916133510760519,2
215,0.10155339575714657,1.724539396342923e-10,0.8984466040703996,1.796893208313253,2
216,0.03900674038702658,3.095661605358843e-11,0.9609932595820168,1.92198651919499,2
217,0.23432061039983293,2.0275762399345584e-10,0.7656793893974095,1.5313587789975767,2
218,0.1326666316273361,1.8909430196358376e-11,0.8673333683537544,1.7346667367264184,2
219,0.04063221088295104,2.5695204144460108e-11,0.9593677890913538,1.9187355782084028,2
220,0.187879894648347,2.328951847494055e-09,0.8121201030227011,1.6242402083743541,2
221,0.038998459887512854,1.7994453719465912e-11,0.9610015400944928,1.92200308020698,2
222,0.03340401036540308,3.8738533899995153e-10,0.9665959892472116,1.9331919788818084,2
223,0.2851193744392058,7.816547773099583e-12,0.7148806255529777,1.429761251113772,2
224,0.990704350831842,2.8139506534628973e-06,0.009292835217504467,0.018588484385662397,0
225,0.06160598046904676,3.6693786437080717e-09,0.9383940158615746,1.8767880353925277,2
226,0.9999973943979048,2.60560209517691e-06,8.400099770701828e-21,2.605602095176927e-06,0
227,5.63622639900689e-85,1.0,0.0,1.0,1
228,0.062321897202223905,5.6672052161309604e-09,0.9376780971305708,1.8753561999283468,2
229,7.141112467272546e-05,0.9999285888753273,2.3268067811660528e-99,0.9999285888753273,1
230,2.487323880539174e-07,0.999999751267612,1.0130178275841466e-111,0.999999751267612,1
231,0.07367950604166085,2.221377306151184e-08,0.926320471744566,1.852640965702905,2
232,0.042749580160756154,8.058368544015728e-08,0.9572503392555584,1.9145007590948022,2
233,0.03562898983793601,6.585213036092911e-09,0.964371003576851,1.928742013738915,2
234,0.02406483607630546,2.989548999258693e-10,0.9759351636247398,1.9518703275484344,2
235,0.03296004907848366,1.0001294880233961e-10,0.9670399508215034,1.9340799017430197,2
236,0.07752912517241742,1.8109362120732807e-09,0.9224708730166464,1.8449417478442292,2
237,0.41746756391039735,3.7253618062567625e-08,0.5825323988359846,1.1650648349255872,2
238,0.5677666134782366,2.442990924545476e-07,0.4322331422226708,0.864466528744434,0
239,0.07975399616899952,6.571853042550121e-08,0.92024593811247,1.8404919419434704,2
240,0.0450189266176685,3.906591339023604e-08,0.9549810343164181,1.9099621076987496,2
241,0.0369887891336388,5.04344532472233e-09,0.9630112058229158,1.9260224166892768,2
242,0.11506820032844998,8.61249327535205e-07,0.8849309384222225,1.7698627380937726,2
243,0.051258947159379994,1.2717315010465562e-08,0.9487410401233051,1.8974820929639251,2
244,0.04642529522992115,2.0063161298161375e-08,0.9535746847069176,1.9071493894769966,2
245,0.8815921638073192,0.11840783619268087,5.308369817450155e-25,0.11840783619268087,0
246,0.24094221280667094,1.8299646039972163e-07,0.7590576041968686,1.5181153913901977,2
247,0.02628617166690808,2.2217324199163185e-08,0.9737138061157677,1.9474276344488597,2
248,0.030955617617899736,1.6566028632655e-08,0.9690443658160716,1.9380887481981717,2
249,0.02871320988190995,3.2542413591110575e-08,0.9712867575756765,1.9425735476937667,2
250,0.012836888484517603,1.4483230902840932e-07,0.9871629666831734,1.9743260781986558,2
251,0.9998708365565045,6.044778949893971e-06,0.0001231186645455595,0.000252282108041013,0
252,0.014044985333125879,8.287475725351909e-07,0.9859541859193016,1.9719092005861758,2
253,0.023176697537009905,1.0779788694096956e-06,0.9768222244841207,1.953645526947111,2
254,0.03380676534254387,7.242956270182256e-08,0.9661931622278934,1.9323863968853496,2
255,0.03599366771057429,2.1114434000026493e-07,0.9640061211450857,1.9280124534345113,2
256,0.028147349993883096,4.548494863152731e-06,0.9718481015112539,1.943700751517371,2
257,0.5105770698323704,2.184838920026529e-05,0.48940108177842934,0.978824011946059,0
258,0.15826261147581347,2.560080528931237e-07,0.8417371325161336,1.6834745210403201,2
259,0.9993264377013816,0.0006735622986184037,3.0184831917954557e-91,0.0006735622986184037,0
260,0.04107200035253422,3.883570700136124e-06,0.9589241160767656,1.9178521157242314,2
261,0.021986345385781734,2.079700081904706e-05,0.9779928576133993,1.9560065122276176,2
262,0.03683665940522658,1.1475429031558152e-06,0.9631621930518702,1.9263255336466436,2
263,0.10829504519666706,3.1930774424291704e-11,0.8917049547714021,1.7834099095747349,2
264,0.04962293774998537,1.0654018650476533e-06,0.9503759968481497,1.9007530590981643,2
265,0.0842891914852754,8.820870815690468e-06,0.9157019876439089,1.8314127961586335,2
266,0.001751469712442689,0.9982485302875572,5.902438512304263e-39,0.9982485302875572,1
267,1.937618688246344e-29,1.0,8.150734321518294e-302,1.0,1
268,0.004693304560389024,8.43409521651227e-05,0.9952223544874458,1.9905290499270567,2
269,0.0005223975157327886,1.6919979761962346e-06,0.9994759104862909,1.998953512970558,2
270,0.42747573550658774,0.5725112041333397,1.306036007258772e-05,0.5725373248534849,1
271,0.8142764093784366,0.1857234672163782,1.2340518515257392e-07,0.1857237140267485,0
272,0.0,1.0,0.0,1.0,1
273,8.152518593699138e-100,1.0,0.0,1.0,1
274,0.0005684578951780539,0.0002820601668519597,0.9991494819379699,1.998581024042792,2
275,0.0417746315471253,3.590767273138984e-05,0.9581894607801433,1.916414829233018,2
276,0.06346603913418349,1.2543430525222123e-05,0.9365214174352912,1.8730553783011075,2
277,0.9998773237904659,0.00012267620953402246,6.593945382490026e-17,0.00012267620953415433,0
278,0.009699787133944916,0.00012085959650393399,0.9901793532695511,1.980479566135606,2
279,0.16212174767923634,0.0013126977759266062,0.836565554544837,1.6744438068656007,2
280,0.01431586569354817,4.583871619474743e-05,0.9856382955902571,1.971322429896709,2
281,0.004913388692551695,4.8579965418151547e-05,0.9950380313420302,1.9901246426494785,2
282,0.002702939376245594,4.909609542369895e-05,0.9972479645283308,1.9945450251520853,2
283,0.2188324951976179,2.3874174743418454e-05,0.7811436306276387,1.5623111354300208,2
284,0.002766596601278678,0.00016174595913159292,0.9970716574395898,1.9943050608383113,2
285,0.003997499267573403,0.00012190433106605741,0.9958805964013606,1.9918830971337873,2
286,0.015813035122158123,6.134373072163382e-05,0.9841256211471203,1.9683125860249622,2
287,0.003912892557031091,5.790375957720311e-05,0.9960292036833918,1.9921163111263607,2
288,0.9963778513449357,0.00342747674176162,0.00019467191330261257,0.003816820568366845,0
289,0.003188781562258808,0.00017722519375131,0.9966339932439899,1.9934452116817312,2
290,0.054889898312162955,2.6700887896288708e-05,0.9450834007999407,1.8901935024877776,2
291,2.485622967380016e-09,0.9999999975143771,7.27544815769468e-82,0.9999999975143771,1
292,3.675779440377613e-13,0.9999999999996325,2.4693923001830295e-98,0.9999999999996325,1
293,0.04563335937312708,0.00025551122334380367,0.9541111294035292,1.908477770030402,2
294,0.006710070193309872,1.9673190365616736e-05,0.9932702566163245,1.9865601864230147,2
295,0.015392908364725238,0.00045038182884959955,0.9841567098064251,1.9687638014416997,2
296,0.00260789758472843,4.0360175091215737e-05,0.9973517422401803,1.9947438446554517,2
297,0.08289504822896554,5.8542330956536444e-05,0.9170464094400779,1.8341513612111122,2
298,0.5879539489808117,0.4120460510191883,1.2570228369439235e-21,0.4120460510191883,0
299,0.9693751339472675,0.030624866052732597,6.925895660714731e-32,0.030624866052732597,0
300,0.9997328944834687,0.00026710551652998205,1.2630928093076176e-15,0.00026710551653250824,0
301,0.09904971836866078,7.608330458036699e-06,0.9009426733008812,1.8018929549322205,2
302,0.09071120761232995,1.0236958866254826e-05,0.9092785554288038,1.8185673478164737,2
303,0.01377280830387218,0.00014925100725225645,0.9860779406888757,1.9723051323850036,2
304,0.0062415288976415875,0.00025189126468023066,0.9935065798376781,1.9872650509400365,2
305,0.10156856389460792,0.000630305332242233,0.8978011307731498,1.796232566878542,2
306,0.0015260969942049352,0.00022997726959528332,0.9982439257361997,1.9967178287419947,2
307,4.066925474302364e-14,0.9999999999999594,8.416478029839106e-170,0.9999999999999594,1
308,0.002476145138731967,4.8945088178871455e-06,0.9975189603524501,1.995042815213718,2
309,0.04519559907035915,8.081295114677295e-05,0.9547235879784941,1.909527988908135,2
310,0.01876691191560834,0.0001463424212472774,0.9810867456631444,1.962319833747536,2
311,0.007770356364737047,0.0001889343395218545,0.9920407092957411,1.984270352931004,2
312,0.0014484287264094034,0.0003201871638427637,0.9982313841097479,1.9967829553833385,2
313,0.016431421545703973,0.983568578454296,6.564022529751412e-30,0.983568578454296,1
314,0.9985618574768906,0.0014381423464091463,1.7670023452533448e-10,0.0014381426998096153,0
315,0.0009089066836006264,0.001025006872143759,0.9980660864442555,1.9971571797606549,2
316,0.9998559316719928,0.00014406832800600722,1.0528547452312073e-15,0.00014406832800811293,0
317,0.999430145241408,0.0005698547585919985,4.1575958945298217e-19,0.0005698547585919994,0
318,2.540442275308392e-24,1.0,1.1573887174506596e-168,1.0,1
319,6.533804952267598e-171,1.0,0.0,1.0,1
320,1.4593777942977468e-118,1.0,0.0,1.0,1
321,0.1520150669111154,0.8475433894633313,0.0004415436255533679,0.848426476714438,1
322,0.0900218571743612,0.9099780462398704,9.658576842381012e-08,0.9099782394114073,1
323,0.002913408756234212,0.0002370212468594963,0.9968495699969063,1.993936161240672,2
324,9.291697810663668e-07,0.9999990708302189,1.7495137367946183e-40,0.9999990708302189,1
325,9.000254150520822e-179,1.0,0.0,1.0,1
326,2.287391035682604e-75,1.0,0.0,1.0,1
327,0.8665612865080045,0.13243352362868396,0.0010051898633116317,0.13444390335530723,0
328,0.001215830842429864,0.9987841691575702,1.4315313285742877e-36,0.9987841691575702,1
329,0.8642690214806747,1.4523273137787515e-07,0.13573083328659385,0.2714618118059191,0
330,0.1586048048941795,2.347068472552045e-06,0.8413928480373479,1.6827880431431683,2
331,0.0008403184323273173,0.0004508134371285337,0.998708868130544,1.9978685496982167,2
332,0.0009238362248942231,0.00013592826505579955,0.99894023551005,1.9980163992851556,2
333,0.0025180178408632722,2.5804423075539502e-05,0.9974561777360613,1.9949381598951983,2
334,0.028081818929198078,1.462716856604229e-06,0.9719167183539452,1.943834899424747,2
335,0.8643432091293521,0.12890534338191537,0.006751447488732634,0.14240823835938063,0
