day,cluster,cluster0,cluster1,cluster2,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
373,0,0.1772505235389131,0.15754277643066347,0.6652067000304233,14.531221460263529,13.71808731395297,0.44098605034077126,31.858607926090485,9.844975746803842,1018.3574929966072,554.413304551067,67.81706475672243,42.11312264804062,0.39032797318054546,-33.443795353103695,0.8022965908663388,-26.971327582383907,-118.58208904559405,42.11312264804062,63.94029389800157,1.2264738505828476,15.02685068693324,0.8753723478200565,-34.799563177833924,-272.82134997676627,0.39032797318054546,1.2264738505828476,0.39942454768898317,4.194400155822018,-0.010077378347922572,-0.9634360226419596,-26.300931597671706,-33.443795353103695,15.02685068693324,4.194400155822018,710.9220015013544,-2.6866548722985804,-41.383827716078805,-835.290987981532,0.8022965908663388,0.8753723478200565,-0.010077378347922572,-2.6866548722985804,0.10496140866247163,-0.53103958503189,-7.155108451704748,-26.971327582383907,-34.799563177833924,-0.9634360226419596,-41.383827716078805,-0.53103958503189,53.47949916349706,249.92579838270157,-118.58208904559405,-272.82134997676627,-26.300931597671706,-835.290987981532,-7.155108451704748,249.92579838270157,20446.029182425977
373,1,0.1772505235389131,0.15754277643066347,0.6652067000304233,12.397349348340983,13.616729592676865,10.8420077231844,71.702602295534,8.439237135667955,1010.5307552892041,473.70816406638977,19.23376001778272,14.767468789279961,18.251380567442038,-40.535627559423695,1.7093045702344407,0.20694357353570636,-14.730286159199,14.767468789279961,55.26713023544059,22.19914122022513,-39.202475872654404,6.0100924942879725,-19.847708118802732,-112.0779728584771,18.251380567442038,22.19914122022513,219.1094792968833,-22.786953910190682,2.5372735312797396,-47.0449566039184,-79.97838511945629,-40.535627559423695,-39.202475872654404,-22.786953910190682,317.62475137174863,-14.702014268834551,-22.89803633627327,-193.3999654976482,1.7093045702344407,6.0100924942879725,2.5372735312797396,-14.702014268834551,3.3564385680822393,-2.0611325229757744,-11.69332504745368,0.20694357353570636,-19.847708118802732,-47.0449566039184,-22.89803633627327,-2.0611325229757744,78.18973038934048,156.97033539028715,-14.730286159199,-112.0779728584771,-79.97838511945629,-193.3999654976482,-11.69332504745368,156.97033539028715,3547.1745609844056
373,2,0.1772505235389131,0.15754277643066347,0.6652067000304233,18.514774517568615,15.663415354653724,0.008391963235777502,23.752174614969555,9.897768892024695,1018.5225538228882,522.4608948271817,59.76066304723329,31.04329132683758,-0.025432081002560596,-52.17768418821545,0.9243418719920438,-25.71359137508246,30.504447430927566,31.04329132683758,58.613454696817364,-0.02474375810361747,-62.36540360407257,0.854985706144867,-17.644330690526687,33.00529420339845,-0.025432081002560596,-0.02474375810361747,0.0005769240976633253,0.10371233059953489,-0.0013950469680027366,-0.01513632090610603,-0.06813495689939555,-52.17768418821545,-62.36540360407257,0.10371233059953489,586.7776004314154,-2.311021821425562,-4.881837035472871,-541.96796054407,0.9243418719920438,0.854985706144867,-0.0013950469680027366,-2.311021821425562,0.19165884512458192,-0.5017745584440804,0.8546195993144604,-25.71359137508246,-17.644330690526687,-0.01513632090610603,-4.881837035472871,-0.5017745584440804,36.64037416579077,27.21808102548819,30.504447430927566,33.00529420339845,-0.06813495689939555,-541.96796054407,0.8546195993144604,27.21808102548819,1421.5259870919635
374,0,0.20146856428045953,0.16545690864597629,0.6330745270735642,14.29623159294894,13.245371019178222,0.3894921782474832,33.20386366158018,9.851437033554358,1018.1744955879433,551.5838786892829,65.36673445962407,40.36641673923038,0.2861023606081324,-45.194643960484996,0.7535443039387201,-24.39168082587671,-92.8863491925956,40.36641673923038,58.62591013986085,0.955825027911809,-1.2208857828671915,0.7941693987125813,-32.11076669795494,-235.0616360723061,0.2861023606081324,0.955825027911809,0.3200617951836718,3.5885845819628397,-0.012753828597951093,-0.7487739436270139,-22.46116085585848,-45.194643960484996,-1.2208857828671915,3.5885845819628397,794.4405146009673,-2.7671192914044265,-47.044915710482165,-761.6400509475156,0.7535443039387201,0.7941693987125813,-0.012753828597951093,-2.7671192914044265,0.08591954412786292,-0.5626096001229912,-6.147522039090698,-24.39168082587671,-32.11076669795494,-0.7487739436270139,-47.044915710482165,-0.5626096001229912,53.93711598256595,250.04302006316763,-92.8863491925956,-235.0616360723061,-22.46116085585848,-761.6400509475156,-6.147522039090698,250.04302006316763,18584.036431389275
374,1,0.20146856428045953,0.16545690864597629,0.6330745270735642,12.202488967840514,13.399501805535138,10.337501168347277,69.22051949157557,8.327527051718636,1011.1842155548087,475.1454941905945,20.58289011676622,16.746774595680918,19.57436126674118,-28.987260086658527,2.2263868056957943,-2.8238758166302533,-13.189875279975498,16.746774595680918,57.236343613355544,23.702386544245623,-23.178338707653154,6.5493405723407125,-21.656784502273606,-110.94330774492273,19.57436126674118,23.702386544245623,213.75511791930293,2.9388045673995973,3.587096670879463,-51.49280420634546,-89.8831842085086,-28.987260086658527,-23.178338707653154,2.9388045673995973,386.63322230847774,-12.58113462750457,-44.30753320193147,-400.3622517787603,2.2263868056957943,6.5493405723407125,3.587096670879463,-12.58113462750457,3.254714751900714,-3.134321160188804,-18.25020812519589,-2.8238758166302533,-21.656784502273606,-51.49280420634546,-44.30753320193147,-3.134321160188804,82.72219181929168,149.41287922118482,-13.189875279975498,-110.94330774492273,-89.8831842085086,-400.3622517787603,-18.25020812519589,149.41287922118482,3100.855428099101
374,2,0.20146856428045953,0.16545690864597629,0.6330745270735642,18.869348931177754,15.970628926680712,0.004653450337031321,23.06322421203487,9.945161445995183,1018.5162264632185,522.3728087742076,57.93929379443202,29.057253083434567,-0.004027476165917176,-46.41249158873243,0.40933448326706107,-26.239395009962184,27.84466475676949,29.057253083434567,58.435437418906325,-0.004646525213277591,-59.082738381744534,0.46698913781628454,-17.79093325740387,36.074765107830025,-0.004027476165917176,-0.004646525213277591,0.00021237946959126445,0.06460230559623135,-0.0001359525347230185,-0.010053609562041363,-0.06703690942459123,-46.41249158873243,-59.082738381744534,0.06460230559623135,562.1313804875512,-1.3626275787622961,-3.3543319350968677,-539.0728742776928,0.40933448326706107,0.46698913781628454,-0.0001359525347230185,-1.3626275787622961,0.07088747908992019,-0.3038952621451353,0.9497584336333991,-26.239395009962184,-17.79093325740387,-0.010053609562041363,-3.3543319350968677,-0.3038952621451353,35.93533451695166,26.975091920774716,27.84466475676949,36.074765107830025,-0.06703690942459123,-539.0728742776928,0.9497584336333991,26.975091920774716,1398.6877842587878
375,0,0.22206691912158588,0.17119733714853894,0.6067357437298756,14.443759655473565,13.142600835478236,0.33289071997036684,34.26444764184641,9.85581566620671,1017.8171223539787,548.0278544466918,63.88563750073177,39.161765853033636,0.10624580597098418,-50.463322873856335,0.7512237408412223,-22.30737011474134,-83.46698012372364,39.161765853033636,54.8876739692445,0.5345723792473297,-11.740739971490022,0.7748722876767663,-31.583977510305896,-209.83405171962536,0.10624580597098418,0.5345723792473297,0.24504880212505756,2.789316419316362,-0.015192722002836714,-0.5663177269056706,-18.373630661784894,-50.463322873856335,-11.740739971490022,2.789316419316362,830.2660976019139,-2.83771251973274,-54.5774622034183,-811.1633948442891,0.7512237408412223,0.7748722876767663,-0.015192722002836714,-2.83771251973274,0.08173389533962352,-0.5422851672685047,-5.4621779125940595,-22.30737011474134,-31.583977510305896,-0.5663177269056706,-54.5774622034183,-0.5422851672685047,55.97570910128998,260.3393162310852,-83.46698012372364,-209.83405171962536,-18.373630661784894,-811.1633948442891,-5.4621779125940595,260.3393162310852,17128.972308880624
375,1,0.22206691912158588,0.17119733714853894,0.6067357437298756,12.119977937088816,13.357226654531841,10.024653528829194,67.70621698983271,8.301087378259131,1012.0805697156177,476.4861251358365,21.990434802441975,18.638968925457924,19.974767686787217,-24.51537135136415,2.5482069726504952,-7.4250950604313966,-12.516209023340856,18.638968925457924,60.83624495410605,23.81271511788139,-19.104767940444752,6.987912270430245,-25.65374977901002,-108.21399976624024,19.974767686787217,23.81271511788139,209.468694603907,16.967900344639016,3.7867429050680226,-58.5214164689553,-99.03002778390118,-24.51537135136415,-19.104767940444752,16.967900344639016,396.1532304248935,-12.834291588119115,-54.395211492099804,-427.0879440114394,2.5482069726504952,6.987912270430245,3.7867429050680226,-12.834291588119115,3.1599346006940383,-3.0871812384182897,-17.438460988486792,-7.4250950604313966,-25.65374977901002,-58.5214164689553,-54.395211492099804,-3.0871812384182897,91.95006438246153,157.55516079144545,-12.516209023340856,-108.21399976624024,-99.03002778390118,-427.0879440114394,-17.438460988486792,157.55516079144545,3071.9398011277035
375,2,0.22206691912158588,0.17119733714853894,0.6067357437298756,19.056965853728812,16.137018418674,0.002817356184617571,22.321353951703514,9.969505710642977,1018.4750805533898,522.751174383383,57.193324823785176,27.92060027965367,-0.0021012826563548736,-41.96602907613039,0.09348880985487269,-25.52013706006762,24.295660397001953,27.92060027965367,58.179668042481524,-0.0027849798906219993,-55.5883046503617,0.19179213153975827,-16.345598654364316,36.001298762573455,-0.0021012826563548736,-0.0027849798906219993,0.00011079191334084661,0.04406271572417935,-0.00018649647677883958,-0.005883331782881128,-0.06301096416062969,-41.96602907613039,-55.5883046503617,0.04406271572417935,546.4206400176543,-0.6944867316566223,-5.417267944032236,-530.1410472911242,0.09348880985487269,0.19179213153975827,-0.00018649647677883958,-0.6944867316566223,0.018841602643791006,-0.0513967796854678,0.35989995089686255,-25.52013706006762,-16.345598654364316,-0.005883331782881128,-5.417267944032236,-0.0513967796854678,34.36330045371898,26.5459827913746,24.295660397001953,36.001298762573455,-0.06301096416062969,-530.1410472911242,0.35989995089686255,26.5459827913746,1396.2836428583535
376,0,0.24344680814938552,0.17647681871394913,0.5800763731366655,14.58230118319461,12.952058445580702,0.2910308977516115,35.48278367028962,9.85064330121404,1017.6895348902323,544.0875560217381,62.79508930508279,39.08693095107823,0.06387719184993827,-54.80602096504698,0.7325264232509222,-21.491340534056786,-74.09560385603884,39.08693095107823,52.80351708251156,0.38581118567192435,-21.74908504594255,0.7873360759703686,-31.263590845700868,-181.79881394994862,0.06387719184993827,0.38581118567192435,0.2015814394486119,2.014375201731068,-0.011534887620440849,-0.4875364773130271,-14.175366102768571,-54.80602096504698,-21.74908504594255,2.014375201731068,868.1707675159267,-3.004296168100779,-53.79094857434239,-880.9870234579994,0.7325264232509222,0.7873360759703686,-0.011534887620440849,-3.004296168100779,0.08126624544724774,-0.5369798336097332,-4.716619844896392,-21.491340534056786,-31.263590845700868,-0.4875364773130271,-53.79094857434239,-0.5369798336097332,55.68092008941295,253.25812473496194,-74.09560385603884,-181.79881394994862,-14.175366102768571,-880.9870234579994,-4.716619844896392,253.25812473496194,15859.209051475564
376,1,0.24344680814938552,0.17647681871394913,0.5800763731366655,12.318336411994991,13.323804695462693,9.748605573305658,66.42995918867939,8.32109537662414,1012.4971112778488,477.55327957953125,22.251581365417987,17.3877866948432,17.501463818642986,-28.086981865989806,2.6285512523864747,-6.142077272627479,-5.9609465770741625,17.3877866948432,63.45027124331553,23.63491091410817,-15.871033941713753,6.92288497792557,-25.920679038532167,-104.84044412525856,17.501463818642986,23.63491091410817,205.70745423962154,28.42041807896419,3.5144345744195253,-60.68825497005005,-107.06791633605121,-28.086981865989806,-15.871033941713753,28.42041807896419,412.86092234871364,-13.522140769795742,-59.103569291052075,-446.5929106387759,2.6285512523864747,6.92288497792557,3.5144345744195253,-13.522140769795742,3.082295074022854,-2.6151632346860207,-16.21140541892617,-6.142077272627479,-25.920679038532167,-60.68825497005005,-59.103569291052075,-2.6151632346860207,90.61601325327219,158.5548509885262,-5.9609465770741625,-104.84044412525856,-107.06791633605121,-446.5929106387759,-16.21140541892617,158.5548509885262,3090.7447060146005
376,2,0.24344680814938552,0.17647681871394913,0.5800763731366655,19.171641048497573,16.362818535212536,0.0009894484283744205,21.34506756511695,9.98496455817731,1018.484351067878,523.5696319784141,57.76346591917147,27.20779021576293,0.0028840376701867298,-37.65621805801441,0.04246726298014958,-26.014210359666627,20.068575379678204,27.20779021576293,57.353427467725844,0.0036588570920639907,-49.680427444833896,0.04890580540642025,-15.920654667023815,32.21414495802693,0.0028840376701867298,0.0036588570920639907,1.6793419949560424e-05,0.0011631977806350069,-1.066129505400247e-05,-0.0034041264174520295,-0.018878941370739498,-37.65621805801441,-49.680427444833896,0.0011631977806350069,513.2905142580584,-0.3011252894667324,-6.148564488544426,-500.1442997886483,0.04246726298014958,0.04890580540642025,-1.066129505400247e-05,-0.3011252894667324,0.005386709414689355,-0.011478348244241834,0.116106623802986,-26.014210359666627,-15.920654667023815,-0.0034041264174520295,-6.148564488544426,-0.011478348244241834,34.674599155499024,25.175377084300635,20.068575379678204,32.21414495802693,-0.018878941370739498,-500.1442997886483,0.116106623802986,25.175377084300635,1391.42445692312
377,0,0.2580681219333407,0.18015629101549802,0.5617755870511612,14.756272547926114,13.10563787602312,0.2536553592981817,35.308226561743936,9.845087795467318,1017.7027365675289,543.0012656411842,64.12871485499848,44.11763699536383,0.016103690709390273,-53.24022853041203,0.6888653619853519,-23.370134752635835,-91.38063222439794,44.11763699536383,57.886810122361915,0.26006957602551767,-25.772438011808006,0.7452444707586345,-33.534410341577754,-200.70551438942118,0.016103690709390273,0.26006957602551767,0.16389305876281282,1.5861484444621625,-0.004591922249377916,-0.3976764783994658,-10.187133409779516,-53.24022853041203,-25.772438011808006,1.5861484444621625,869.151950215767,-3.065589126411249,-50.59269636122171,-843.5762072700703,0.6888653619853519,0.7452444707586345,-0.004591922249377916,-3.065589126411249,0.08064829882316814,-0.5068847543447048,-4.624360460609635,-23.370134752635835,-33.534410341577754,-0.3976764783994658,-50.59269636122171,-0.5068847543447048,55.24940681202471,249.77914927790312,-91.38063222439794,-200.70551438942118,-10.187133409779516,-843.5762072700703,-4.624360460609635,249.77914927790312,14857.192360637187
377,1,0.2580681219333407,0.18015629101549802,0.5617755870511612,12.423382273206276,13.583109185728853,9.581055126968163,65.9285617407814,8.348774285209803,1012.5098597950702,476.9521105881168,22.704121112648984,18.386710598593652,16.215571640810207,-29.73419182848074,2.705213920442673,-6.229994302271093,-6.79636101676202,18.386710598593652,69.3544444493367,20.759119085670186,-20.76017788390897,7.173131520798416,-27.031964805793887,-89.25009040110469,16.215571640810207,20.759119085670186,202.86380168168702,32.15475608700521,3.21890474209382,-59.50296238312536,-101.24625528900611,-29.73419182848074,-20.76017788390897,32.15475608700521,415.0781464078386,-13.875476127407941,-57.841026074266104,-428.01323061671593,2.705213920442673,7.173131520798416,3.21890474209382,-13.875476127407941,3.0576861245712856,-2.5646280492715374,-16.33444980663356,-6.229994302271093,-27.031964805793887,-59.50296238312536,-57.841026074266104,-2.5646280492715374,89.2337076744753,147.43694847951207,-6.79636101676202,-89.25009040110469,-101.24625528900611,-428.01323061671593,-16.33444980663356,147.43694847951207,3170.322889827957
