day,cluster,cluster0,cluster1,cluster2,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
3,2,0.35710475825713794,0.3495597412174525,0.29333550052540946,17.213885967543938,7.205461021510125,77.066496060149,1.4166993929843794,17.379176366069483,63.29379162769578,122.5027027906886,53.475003862182135,44.48007004134397,-27.175716354936494,6.039108969477582,40.84119796424631,65.32374962492112,250.34213649573175,44.48007004134397,44.22974217907164,-22.75200509748128,5.423009607799541,56.979167028997196,82.0794465895015,199.4224970551472,-27.175716354936494,-22.75200509748128,92.19090924899946,-3.7899697469010802,-0.2758000687166078,-18.85773844152528,-339.7910068626286,6.039108969477582,5.423009607799541,-3.7899697469010802,7.171966711221885,26.791039923591356,14.524308538127512,52.56615111867184,40.84119796424631,56.979167028997196,-0.2758000687166078,26.791039923591356,331.7295178116119,147.18311776508438,247.13017639056048,65.32374962492112,82.0794465895015,-18.85773844152528,14.524308538127512,147.18311776508438,569.6794730946416,168.41042954306246,250.34213649573175,199.4224970551472,-339.7910068626286,52.56615111867184,247.13017639056048,168.41042954306246,2623.9080980022095
4,0,0.39988547668625446,0.3240414317004451,0.27607309161330035,21.65257098832016,7.865996686234747,59.358297440384085,0.023965899076692228,1.8577363759321681,35.39477793089263,207.5009164741808,66.82147733074623,49.6407322288893,-29.239006125846508,0.03768919159891205,3.3418679216773493,-17.602358316911978,330.02785462349357,49.6407322288893,48.49552748663239,-13.0856563401718,0.12524440951125235,7.949300393209095,46.56224854126271,190.13692091894615,-29.239006125846508,-13.0856563401718,92.8745521950157,0.1498100264254177,7.903725493857357,94.86822466589942,-299.6102454349612,0.03768919159891205,0.12524440951125235,0.1498100264254177,0.011064465401055943,0.268879553811343,0.6350007257024853,0.498364496218165,3.3418679216773493,7.949300393209095,7.903725493857357,0.268879553811343,17.75850529028622,42.6101315868305,12.33533748289889,-17.602358316911978,46.56224854126271,94.86822466589942,0.6350007257024853,42.6101315868305,717.6896704313467,-497.080814839402,330.02785462349357,190.13692091894615,-299.6102454349612,0.498364496218165,12.33533748289889,-497.080814839402,3488.4451736948963
4,1,0.39988547668625446,0.3240414317004451,0.27607309161330035,7.9707519975240535,3.184172500201702,86.53656639619011,3.8349759504792993,41.428980937334,84.37469461407693,33.44293481842602,31.73175194634602,25.76488015472357,-2.9474484498909077,13.869266496302904,51.00568029976386,24.659527442704714,73.54463093120573,25.76488015472357,24.32432292245343,-0.9174007257729729,12.698467138354765,53.24030180258696,28.1772952954918,52.14472070676046,-2.9474484498909077,-0.9174007257729729,37.692742372257555,4.670574000602818,22.090851734987012,5.638387281571923,-51.41451952267348,13.869266496302904,12.698467138354765,4.670574000602818,23.84609949614649,93.9840170505947,29.872130169953753,16.157907476909333,51.00568029976386,53.24030180258696,22.090851734987012,93.9840170505947,781.2985222567347,238.2117262330111,15.444989506467854,24.659527442704714,28.1772952954918,5.638387281571923,29.872130169953753,238.2117262330111,354.5628953687482,-44.884411645477776,73.54463093120573,52.14472070676046,-51.41451952267348,16.157907476909333,15.444989506467854,-44.884411645477776,433.9169410776801
4,2,0.39988547668625446,0.3240414317004451,0.27607309161330035,17.013442261907958,7.000180105099015,78.78047521357517,1.522802302431836,18.852564909954438,64.35574450468472,117.14262006705592,53.45583304993073,42.90232125169741,-36.87498036378595,6.469280624019414,41.415031328798335,59.225187141313434,296.50569569235444,42.90232125169741,41.62146605574502,-27.61071139456614,5.60914796767699,57.605174729888816,70.71320313435238,228.0167922124443,-36.87498036378595,-27.61071139456614,89.93768033537192,-7.013663988076176,-32.00417697556305,-14.067684672324889,-417.8185184484254,6.469280624019414,5.60914796767699,-7.013663988076176,7.208082005203924,23.522206194636603,12.899725377551349,65.1117255763212,41.415031328798335,57.605174729888816,-32.00417697556305,23.522206194636603,301.5422469345666,128.1153085602285,344.6334262455946,59.225187141313434,70.71320313435238,-14.067684672324889,12.899725377551349,128.1153085602285,543.5539787455493,179.0487204966597,296.50569569235444,228.0167922124443,-417.8185184484254,65.1117255763212,344.6334262455946,179.0487204966597,3242.508864317137
5,0,0.4580171236066038,0.29034066042241213,0.251642215970984,20.03935699706581,6.870631018275142,62.753371107602185,0.011458225258626227,1.606743353444095,38.08611990313108,187.21064578009927,81.41342829841197,57.238092072848964,-60.39316459106988,0.011782263726151153,2.6292169335390185,-42.283581812313216,493.73755101444016,57.238092072848964,51.273802586020835,-31.63302469747016,0.04000889328221415,6.085798649619291,28.790120567712542,277.83804595026874,-60.39316459106988,-31.63302469747016,157.56024336716368,0.0732447091472915,6.0225209640710755,149.21887058548734,-683.831371513462,0.011782263726151153,0.04000889328221415,0.0732447091472915,0.0016589226399515073,0.10202562193044269,0.26234594443762965,-0.002779013868792343,2.6292169335390185,6.085798649619291,6.0225209640710755,0.10202562193044269,13.104045493489854,34.92270935095272,-3.4544189305528956,-42.283581812313216,28.790120567712542,149.21887058548734,0.26234594443762965,34.92270935095272,776.8546486400887,-846.5433662208876,493.73755101444016,277.83804595026874,-683.831371513462,-0.002779013868792343,-3.4544189305528956,-846.5433662208876,5409.4643978558815
5,1,0.4580171236066038,0.29034066042241213,0.251642215970984,8.131966283521718,3.530665287895412,86.45460113930633,4.297750204411258,46.00199094295377,86.74895325730317,32.74899371812261,33.016232573546354,27.378254103867985,-2.834998854943159,15.391446511708693,55.31323152363311,19.558860292869134,82.56504938613583,27.378254103867985,25.527558269335543,-0.7893344961444995,13.337396563543367,50.51766741383391,20.65376054567037,62.78286411394066,-2.834998854943159,-0.7893344961444995,39.29487542397945,5.549208011034628,27.346837017416966,8.670527738834704,-55.55610762893691,15.391446511708693,13.337396563543367,5.549208011034628,24.87384473223743,88.16459368200786,23.903392892114745,24.150047724266287,55.31323152363311,50.51766741383391,27.346837017416966,88.16459368200786,702.3573982964497,169.21802785310564,77.74749145425952,19.558860292869134,20.65376054567037,8.670527738834704,23.903392892114745,169.21802785310564,247.7001525540213,-26.856560743589256,82.56504938613583,62.78286411394066,-55.55610762893691,24.150047724266287,77.74749145425952,-26.856560743589256,464.33753851338747
5,2,0.4580171236066038,0.29034066042241213,0.251642215970984,17.480958174674303,7.701015739550438,78.2210516190844,1.6675252774330427,20.98260640404651,66.08907136029744,122.79091799156703,51.01893683433339,39.011445276469026,-43.84685044289976,5.955528071335887,31.84162087271549,49.88206023462505,337.93032467482163,39.011445276469026,36.804262535587256,-31.282793778474115,4.469877005830848,43.82550563553011,55.638423195134905,251.65683182041695,-43.84685044289976,-31.282793778474115,103.79574022006982,-7.20205854030163,-28.886731286517318,-8.849693785958797,-522.3445966641789,5.955528071335887,4.469877005830848,-7.20205854030163,7.3215138817473235,18.373539459858243,9.944901560854442,62.87833219765294,31.84162087271549,43.82550563553011,-28.886731286517318,18.373539459858243,249.89496261374796,90.5950138527266,291.5518347277506,49.88206023462505,55.638423195134905,-8.849693785958797,9.944901560854442,90.5950138527266,504.90323155066346,125.27966723431614,337.93032467482163,251.65683182041695,-522.3445966641789,62.87833219765294,291.5518347277506,125.27966723431614,4088.2535562302746
6,0,0.5261602183667462,0.2567291686397549,0.21711061299349876,18.511198069512453,6.073104970022756,66.2359793240354,0.008517181793691453,1.4806140296824961,41.08609651933482,166.70446754825218,90.7063198082084,59.639337848126836,-84.58264586417668,-0.007266074006428914,1.2296640401096741,-59.3300737819758,617.3800243430787,59.639337848126836,49.890167308810575,-43.081446015621395,0.019409248907908787,4.5285628302532075,15.81775344310454,327.83051438372553,-84.58264586417668,-43.081446015621395,212.6093357678955,0.06443464415491171,6.736433441963535,198.38352798860905,-1012.299225536019,-0.007266074006428914,0.019409248907908787,0.06443464415491171,0.0005758150210753407,0.059123657916994775,0.2143454626026167,-0.26121453683147355,1.2296640401096741,4.5285628302532075,6.736433441963535,0.059123657916994775,10.243513577427983,32.407509480115124,-27.174540769279176,-59.3300737819758,15.81775344310454,198.38352798860905,0.2143454626026167,32.407509480115124,850.0847829050881,-1155.742903744877,617.3800243430787,327.83051438372553,-1012.299225536019,-0.26121453683147355,-27.174540769279176,-1155.742903744877,7020.448008816111
6,1,0.5261602183667462,0.2567291686397549,0.21711061299349876,8.545918331428863,4.002130706145641,86.32359789742627,4.814458834817648,51.286096771871364,89.11143415289531,33.21163451994327,33.44317293915255,28.071603342174683,-2.4674553135234736,15.502259175919109,43.60826844408091,9.265843938868155,88.63864031102243,28.071603342174683,25.972624449189528,-0.3118982134545216,13.184811525777794,37.00686892560585,10.877149705708375,69.30108055437452,-2.4674553135234736,-0.3118982134545216,42.47383122709408,6.916826690423009,36.850694145302,12.2638692868484,-61.23568711239005,15.502259175919109,13.184811525777794,6.916826690423009,25.597427589374234,76.02541240341024,15.707815702581136,25.47482032730056,43.60826844408091,37.00686892560585,36.850694145302,76.02541240341024,550.8909744803328,80.41069443768284,73.0193150202863,9.265843938868155,10.877149705708375,12.2638692868484,15.707815702581136,80.41069443768284,141.34960294111565,-32.84267834498171,88.63864031102243,69.30108055437452,-61.23568711239005,25.47482032730056,73.0193150202863,-32.84267834498171,506.6520630326452
6,2,0.5261602183667462,0.2567291686397549,0.21711061299349876,18.444578006546998,8.69129823509542,76.0653760445015,1.9906260212265166,24.99461776458657,68.01265819851517,137.78124375272714,48.454755235942635,36.53761575141486,-42.92900788703188,4.454618510744206,9.49768197537603,21.978978234233526,345.5536090296303,36.53761575141486,34.47508314524102,-27.803365654775497,2.5949475020228956,22.497649760852003,35.63336491751463,241.24484403942353,-42.92900788703188,-27.803365654775497,104.75463414140903,-3.7493619234512887,15.48553288552336,19.431861408539728,-524.0584559189324,4.454618510744206,2.5949475020228956,-3.7493619234512887,8.03563899500339,12.596255345408073,8.635561576151106,38.96173971959829,9.49768197537603,22.497649760852003,15.48553288552336,12.596255345408073,185.7197026307409,52.83797357390785,-6.466618067556216,21.978978234233526,35.63336491751463,19.431861408539728,8.635561576151106,52.83797357390785,407.6148151866995,-59.43148201816307,345.5536090296303,241.24484403942353,-524.0584559189324,38.96173971959829,-6.466618067556216,-59.43148201816307,4368.282341250746
7,0,0.5228764855224721,0.24987931950375017,0.22724419497377762,18.46998822795815,6.020746902155903,66.34003391807575,0.007116222956435021,1.3824112299049902,40.93877069227497,165.94791120201077,91.14978838353727,59.92806316191197,-85.2697979352776,-0.005372679899125338,1.1881634543181354,-58.21275784271567,619.5153570686737,59.92806316191197,50.02878002063039,-43.41139865045304,0.016802846893542167,4.2697071252840475,15.857457304724187,328.47183701454037,-85.2697979352776,-43.41139865045304,215.57612176358307,0.05956733427562597,6.890448689161512,199.30327864328913,-1023.9610373580877,-0.005372679899125338,0.016802846893542167,0.05956733427562597,0.00040593995803146874,0.04727899906358041,0.18267040387782313,-0.26220911934928487,1.1881634543181354,4.2697071252840475,6.890448689161512,0.04727899906358041,9.269951335346096,30.871236642886576,-30.245712003087622,-58.21275784271567,15.857457304724187,199.30327864328913,0.18267040387782313,30.871236642886576,849.0957314575744,-1157.9562773092578,619.5153570686737,328.47183701454037,-1023.9610373580877,-0.26220911934928487,-30.245712003087622,-1157.9562773092578,7053.854412487352
7,1,0.5228764855224721,0.24987931950375017,0.22724419497377762,8.560405843613859,4.08843405319176,86.32223363680889,4.872280844074897,51.83298000924234,89.81304569518676,33.015980315551744,33.2680431310965,28.02755911037306,-2.1595819266443232,15.566778040715697,43.008730859180055,6.57273240293068,89.52404330463419,28.02755911037306,25.77532889090218,-0.041085485930701125,13.129102055041386,34.41999084874232,8.36799460201996,70.9126333098028,-2.1595819266443232,-0.041085485930701125,42.239801508590375,7.236149730275925,38.20930862551335,12.66528397529186,-62.33841051830507,15.566778040715697,13.129102055041386,7.236149730275925,25.97639974362635,76.79543761303889,13.277681394032696,26.014571163539774,43.008730859180055,34.41999084874232,38.20930862551335,76.79543761303889,552.1820603293039,62.59072359930224,78.99760643220151,6.57273240293068,8.36799460201996,12.66528397529186,13.277681394032696,62.59072359930224,119.45663948114799,-32.11231282380902,89.52404330463419,70.9126333098028,-62.33841051830507,26.014571163539774,78.99760643220151,-32.11231282380902,514.3455490838367
7,2,0.5228764855224721,0.24987931950375017,0.22724419497377762,18.226055216535432,8.537691862515576,75.99462994392172,1.9867452486900472,25.071944633215843,67.82703758542843,137.00307450328842,51.01469900348375,38.13089642334083,-45.27082015604502,4.198130396602114,6.611835948760843,19.19433622093565,369.23550220409027,38.13089642334083,35.322468181328716,-29.34818142260055,2.3967303545768233,20.137471818314722,32.67612181728425,255.401040766288,-45.27082015604502,-29.34818142260055,107.14252749273551,-2.762936182359921,22.933538805396616,24.848088303696187,-547.4195903287109,4.198130396602114,2.3967303545768233,-2.762936182359921,7.9541398455435575,12.490722815922997,9.714680883970118,31.573893595515266,6.611835948760843,20.137471818314722,22.933538805396616,12.490722815922997,181.2331345486662,54.90601169791341,-62.427514230165656,19.19433622093565,32.67612181728425,24.848088303696187,9.714680883970118,54.90601169791341,404.7908443861631,-100.04516175623176,369.23550220409027,255.401040766288,-547.4195903287109,31.573893595515266,-62.427514230165656,-100.04516175623176,4600.3158990405445
8,0,0.5110741362653104,0.24856587552789539,0.24035998820679405,18.603206656166893,6.02443113901585,66.03773536044126,0.005439822369664999,1.240558320220769,40.16909927111557,167.47269301381422,91.21176362900299,60.596119150450136,-83.92568560590152,0.0052938225857143565,1.8973180042569613,-52.29673163697265,613.922745386389,60.596119150450136,50.70254466562767,-43.30844583014644,0.01799360809758827,4.346492896125111,17.41225971020389,329.8116041376634,-83.92568560590152,-43.30844583014644,213.63282796987696,0.03700328268903682,5.3109036119462605,191.27541934040215,-1012.7801457369317,0.0052938225857143565,0.01799360809758827,0.03700328268903682,0.00028842600046670235,0.03771383504802522,0.12894099764469677,-0.14602438678592303,1.8973180042569613,4.346492896125111,5.3109036119462605,0.03771383504802522,8.376313748028593,27.380710327188932,-22.855588644939868,-52.29673163697265,17.41225971020389,191.27541934040215,0.12894099764469677,27.380710327188932,830.3210806492599,-1105.6801536095834,613.922745386389,329.8116041376634,-1012.7801457369317,-0.14602438678592303,-22.855588644939868,-1105.6801536095834,6998.692241868931
8,1,0.5110741362653104,0.24856587552789539,0.24035998820679405,8.497058090982703,4.078338747593165,86.39137841813822,4.853769471069444,51.55765637392844,90.36396387498918,32.730964442144476,32.93405359802846,27.773094720598728,-2.0974919433994614,15.776209395768163,45.22240800938807,4.925560826011681,88.74247735474071,27.773094720598728,25.529156655634697,0.0007929271219144982,13.156072824773986,34.86282239202731,7.180627800727388,70.50782809324458,-2.0974919433994614,0.0007929271219144982,41.07098930649426,7.08179496079023,36.34114102256732,11.266764068570057,-61.45759370108481,15.776209395768163,13.156072824773986,7.08179496079023,26.22312653348853,79.0355924502162,11.419089141060304,26.893956185384965,45.22240800938807,34.86282239202731,36.34114102256732,79.0355924502162,574.4932986540733,47.01648533188716,87.85012743076442,4.925560826011681,7.180627800727388,11.266764068570057,11.419089141060304,47.01648533188716,107.66406052626262,-31.83726967392152,88.74247735474071,70.50782809324458,-61.45759370108481,26.893956185384965,87.85012743076442,-31.83726967392152,511.13618884946186
8,2,0.5110741362653104,0.24856587552789539,0.24035998820679405,17.96746513111792,8.392396115471298,76.14826514762227,1.9280157434112262,24.641300526115806,67.69370578566965,134.90873475223032,52.102173665829135,38.47289640577492,-46.19344202650333,4.188165121496516,6.745845139313011,18.14769702085632,378.8921705703727,38.47289640577492,35.15890935954231,-30.289498726526684,2.4253715348524447,19.466937175613637,31.276298793313984,259.7190034533053,-46.19344202650333,-30.289498726526684,108.50149810932675,-2.567001645291961,23.143071088442127,24.798318209647782,-550.7351412375795,4.188165121496516,2.4253715348524447,-2.567001645291961,7.737656323456155,13.28079793479336,9.70405195483968,29.628758596830735,6.745845139313011,19.466937175613637,23.143071088442127,13.28079793479336,185.7549724993823,55.78959900879853,-70.52688826587223,18.14769702085632,31.276298793313984,24.798318209647782,9.70405195483968,55.78959900879853,400.6546370574976,-111.12008260792827,378.8921705703727,259.7190034533053,-550.7351412375795,29.628758596830735,-70.52688826587223,-111.12008260792827,4660.902165952827
