day,cluster0,cluster1,cluster2,weighted_mean,max
25,0.9999986521061449,2.1385971526094828e-12,1.3478917164988137e-06,2.69578557159478e-06,0
26,0.0,0.9077218956281743,0.09227810437182563,1.0922781043718255,1
27,0.0,0.9609377305607018,0.03906226943929829,1.0390622694392984,1
28,0.0,0.9274151514586497,0.07258484854135036,1.0725848485413505,1
29,0.0,8.393413635659531e-05,0.9999160658636435,1.9999160658636435,2
30,0.0,0.9984517315900381,0.0015482684099618399,1.0015482684099617,1
31,0.0,0.9997448672181177,0.0002551327818822906,1.0002551327818823,1
32,0.0,0.9745066310749491,0.02549336892505091,1.025493368925051,1
33,0.0,2.875381243851203e-05,0.9999712461875615,1.9999712461875616,2
34,0.0,0.9609049680860788,0.039095031913921184,1.0390950319139212,1
35,0.0,3.832453003896101e-06,0.999996167546996,1.999996167546996,2
36,0.0,0.9999359131864127,6.408681358727812e-05,1.0000640868135873,1
37,0.0,0.0005200886572696516,0.9994799113427304,1.9994799113427304,2
38,0.0,0.9334131550402172,0.06658684495978291,1.066586844959783,1
39,0.9999819538877244,1.0573412477067833e-13,1.804611216983368e-05,3.6092224445401486e-05,0
40,0.9999829498906166,2.5272255337200728e-12,1.705010685609669e-05,3.410021623941891e-05,0
41,0.0,0.9894202016490753,0.01057979835092472,1.0105797983509248,1
42,0.9999965115882287,1.2710716840527623e-17,3.488411771411898e-06,6.976823542836507e-06,0
43,0.9999990565529698,5.867412949054976e-26,9.434470301589816e-07,1.8868940603179632e-06,0
44,0.9999991760553038,1.8669872248102972e-11,8.239260262628773e-07,1.6478707223980028e-06,0
45,0.0,0.9395068633467325,0.060493136653267596,1.0604931366532677,1
46,0.0,0.9998696166313535,0.00013038336864638355,1.0001303833686463,1
47,0.0,0.999757210754852,0.00024278924514802467,1.000242789245148,1
48,0.0,0.08152046357118371,0.9184795364288163,1.9184795364288163,2
49,0.9999989877931699,3.2194221149099935e-13,1.0122065081477117e-06,2.0244133382376346e-06,0
50,0.0,0.9926432244292457,0.007356775570754277,1.0073567755707542,1
51,0.0,0.993745081368125,0.006254918631875076,1.0062549186318752,1
52,0.0,0.7192796735205602,0.2807203264794399,1.28072032647944,1
53,0.0,1.1789902341653815e-16,0.9999999999999998,1.9999999999999998,2
54,0.0,9.138311188197319e-11,0.9999999999086169,1.9999999999086169,2
55,0.0,0.0024614101610842287,0.9975385898389157,1.9975385898389157,2
56,0.9999911713010192,2.368709502416604e-09,8.82633027127292e-06,1.765502925204826e-05,0
57,0.9999995820926249,3.0093014060064806e-30,4.1790737525924695e-07,8.358147505184939e-07,0
58,0.9999999451755582,4.4050924578378207e-36,5.482444176353489e-08,1.0964888352706978e-07,0
59,0.9999999575020456,2.1990954638576934e-32,4.249795433680135e-08,8.49959086736027e-08,0
60,0.9999978947442296,1.215587077966578e-12,2.1052545547927213e-06,4.21051032517252e-06,0
61,0.9999999721501401,1.0846215505985406e-36,2.784985991874998e-08,5.569971983749996e-08,0
62,0.9999998173961888,5.669865705295591e-34,1.8260381125534146e-07,3.652076225106829e-07,0
63,0.9999981417911735,4.665874527740591e-13,1.8582083599317004e-06,3.7164171864508536e-06,0
64,0.9999996073697285,1.0035755486936387e-14,3.9263026150466354e-07,7.852605330450826e-07,0
65,0.9999999191299548,1.1219084099675236e-32,8.087004523212869e-08,1.6174009046425738e-07,0
66,0.9999999728969429,1.889390960788216e-39,2.7103057148923625e-08,5.420611429784725e-08,0
67,0.9999999827321446,2.8666568059286942e-40,1.7267855338912043e-08,3.4535710677824086e-08,0
68,0.9999999858984676,2.352891176345238e-42,1.410153245477e-08,2.820306490954e-08,0
69,0.9999999989898408,6.251954971899859e-42,1.010159172359223e-09,2.020318344718446e-09,0
70,0.9999999988005261,6.132238103241394e-31,1.199473930388597e-09,2.398947860777194e-09,0
71,0.9999999994957812,4.1395063491328063e-41,5.042187332963653e-10,1.0084374665927305e-09,0
72,0.0,2.6190318853598763e-07,0.9999997380968114,1.9999997380968113,2
73,0.0,4.5844448657920674e-05,0.999954155551342,1.999954155551342,2
74,0.9999812717924633,4.169372504754001e-18,1.872820753669239e-05,3.7456415073388944e-05,0
75,0.9999784141183438,3.9276881456318105e-06,1.7658193510511803e-05,3.924407516665542e-05,0
76,0.9999845017329212,1.1084244572397283e-11,1.5498255994548493e-05,3.099652307334156e-05,0
77,0.0,1.518600679515474e-12,0.9999999999984813,1.9999999999984812,2
