day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
233,4,0.003155732231742565,0.08656148249275421,0.02191488013730994,0.03012105471609141,0.8582468504221016,23.465599591801215,12.277754427414493,71.47367006372981,1.029763296033956,2.2723059845729483,25.471835038762958,522.0995295512502,77.24268668218134,57.016451630451066,-48.50118349371762,-3.727485914448187,-5.942778709585196,-78.47361307305755,50.795746579816715,57.016451630451066,52.71914333659584,-21.478206050084495,0.16286115777727173,0.4704612290391887,-11.97164364431906,-52.04138321325368,-48.50118349371762,-21.478206050084495,219.20177815555678,16.270737115724916,17.986497673069575,238.1115876897611,-269.54864617848904,-3.727485914448187,0.16286115777727173,16.270737115724916,16.642789191325807,7.458291869421353,30.801810895773926,-38.2431742744858,-5.942778709585196,0.4704612290391887,17.986497673069575,7.458291869421353,13.427400097108046,39.75317313390959,-75.60525508953765,-78.47361307305755,-11.97164364431906,238.1115876897611,30.801810895773926,39.75317313390959,593.8070029370936,-852.829438595328,50.795746579816715,-52.04138321325368,-269.54864617848904,-38.2431742744858,-75.60525508953765,-852.829438595328,4757.026026223017
234,0,0.014128042428011243,0.10159051829038292,0.02188849911110953,0.03011090214052036,0.8322820380299766,22.076718821572126,15.176439835095925,67.02067543362111,0.4590682435410092,7.525121087487702,28.26443515616562,497.6761205014878,97.4498682214942,74.75875630773758,13.334945191900774,-2.684976804765288,-7.58617146590121,-45.62338878779543,33.029929911708756,74.75875630773758,63.426283494044675,9.280386560534106,-1.8841106549202356,0.06777112557029205,-25.0965719627279,-18.112120791739258,13.334945191900774,9.280386560534106,238.5637073209645,6.112269723740198,18.54633107442695,314.38656577988013,-235.87889508751257,-2.684976804765288,-1.8841106549202356,6.112269723740198,0.8353592182975332,0.8515825376167839,12.282117485048346,-11.19923015693146,-7.58617146590121,0.06777112557029205,18.54633107442695,0.8515825376167839,12.76295786098567,41.953803323913974,-55.41152792805337,-45.62338878779543,-25.0965719627279,314.38656577988013,12.282117485048346,41.953803323913974,538.6811051170913,-442.5511011099538,33.029929911708756,-18.112120791739258,-235.87889508751257,-11.19923015693146,-55.41152792805337,-442.5511011099538,954.351319104935
234,1,0.014128042428011243,0.10159051829038292,0.02188849911110953,0.03011090214052036,0.8322820380299766,13.48102390862026,8.42244564545452,94.73258124650697,3.3660488734209344,8.68068097634374,78.6683685906427,477.12210697955317,6.077988019051342,5.229667508284995,2.59608558126172,0.9910175291174833,-1.9321317062933023,-1.2858764738046307,0.47332495544623826,5.229667508284995,8.675750929078385,4.477173648598019,3.5974058392568637,0.5467547828150313,9.798315387182418,4.964508659075158,2.59608558126172,4.477173648598019,9.723077093822722,-1.49148892381904,0.32604482596024215,3.5870855843768523,66.45865859593357,0.9910175291174833,3.5974058392568637,-1.49148892381904,19.17096712392009,14.032583427141942,-2.5559136204905575,-93.5357634471451,-1.9321317062933023,0.5467547828150313,0.32604482596024215,14.032583427141942,24.09397353905543,-1.41305971621054,-50.34104356423275,-1.2858764738046307,9.798315387182418,3.5870855843768523,-2.5559136204905575,-1.41305971621054,70.56276076751533,-14.579837831228604,0.47332495544623826,4.964508659075158,66.45865859593357,-93.5357634471451,-50.34104356423275,-14.579837831228604,1235.481679698499
234,2,0.014128042428011243,0.10159051829038292,0.02188849911110953,0.03011090214052036,0.8322820380299766,18.29618424149156,13.418005063038914,91.22670438730862,28.404989399274204,14.58220828700154,76.60133879574857,544.2287623937523,58.733300297486,40.23950505285792,-77.12639330089858,-95.23994912867721,-26.836089971239456,-138.57776402621545,923.1641270766008,40.23950505285792,28.15360399553547,-51.5788021829455,-66.92913093882281,-18.230586628611384,-94.25405587397135,619.9294434401153,-77.12639330089858,-51.5788021829455,110.50806869336353,148.9321360418282,37.531614408125506,178.64591589194217,-1287.1917698006341,-95.23994912867721,-66.92913093882281,148.9321360418282,816.1916786321767,58.98322543090811,144.15421325453514,-2676.8466513825847,-26.836089971239456,-18.230586628611384,37.531614408125506,58.98322543090811,13.053308649542123,61.17509149886212,-452.57319349074464,-138.57776402621545,-94.25405587397135,178.64591589194217,144.15421325453514,61.17509149886212,348.8902435710063,-2029.0886764809277,923.1641270766008,619.9294434401153,-1287.1917698006341,-2676.8466513825847,-452.57319349074464,-2029.0886764809277,17131.240651135016
234,3,0.014128042428011243,0.10159051829038292,0.02188849911110953,0.03011090214052036,0.8322820380299766,12.89027212985273,6.098757013054149,90.83361835179552,0.02470192193679723,2.2729062658286936,73.37129640552575,580.5807161004583,3.4882079111191753,1.5821013537768125,-5.3780825274670105,0.006411789368748877,1.8786470902716061,-23.157966001805587,-207.3184226085728,1.5821013537768125,7.089527273654568,6.74830914949571,0.053782754152576724,4.323017281367068,1.6072788115074919,-291.1911012985051,-5.3780825274670105,6.74830914949571,35.09434027651752,0.1044647263957863,5.603257926513342,74.04712074016616,-174.22166045877884,0.006411789368748877,0.053782754152576724,0.1044647263957863,0.00072389902113631,0.04686186132828677,0.16463713203844169,-2.6196330874951674,1.8786470902716061,4.323017281367068,5.603257926513342,0.04686186132828677,4.3119162352623155,0.21106140764511117,-319.1278844127212,-23.157966001805587,1.6072788115074919,74.04712074016616,0.16463713203844169,0.21106140764511117,249.38472163678168,772.7753373130327,-207.3184226085728,-291.1911012985051,-174.22166045877884,-2.6196330874951674,-319.1278844127212,772.7753373130327,27519.979065342155
234,4,0.014128042428011243,0.10159051829038292,0.02188849911110953,0.03011090214052036,0.8322820380299766,23.677855182475835,12.322289990927313,71.16401576063942,0.9863202521688985,2.1192388361017,24.590272283507986,523.3170780143349,76.09395319597616,56.79135809466139,-46.40515185155977,-3.2449122671325084,-4.959609374617391,-71.36132259257755,41.322055862319104,56.79135809466139,52.742962324558995,-20.437442118072276,0.4203866368994169,0.6836867039858717,-8.553319447392257,-56.97794821204918,-46.40515185155977,-20.437442118072276,213.64202716494617,15.649667922556377,17.1273109591939,222.46240543220216,-258.31777945979826,-3.2449122671325084,0.4203866368994169,15.649667922556377,16.45464303944259,6.949986453012527,29.188886911725326,-34.08331742762956,-4.959609374617391,0.6836867039858717,17.1273109591939,6.949986453012527,12.091744998549105,36.6357037648766,-68.31740077270608,-71.36132259257755,-8.553319447392257,222.46240543220216,29.188886911725326,36.6357037648766,562.0853246636933,-829.8094566997294,41.322055862319104,-56.97794821204918,-258.31777945979826,-34.08331742762956,-68.31740077270608,-829.8094566997294,4819.399499135815
235,0,0.05115932430078053,0.10855285391712055,0.02187028842675725,0.030105428679914368,0.788312104675427,21.789195169203882,14.488754078243476,69.70277094307255,0.3529150693747862,7.653586726071071,32.09129629505622,503.89970293223865,79.62016472496836,62.60542168484853,15.542557005912185,-0.7294221395487335,-3.278330081366304,-16.058340882847524,14.043237529036267,62.60542168484853,54.246371874751,20.874283850214436,-0.21314187352331607,3.507690222693577,10.34722790907121,-39.202314651121156,15.542557005912185,20.874283850214436,252.93342295601988,4.535942768796514,44.91093889329132,329.2246503229795,-270.58810793137127,-0.7294221395487335,-0.21314187352331607,4.535942768796514,0.3261114433511473,1.0469113240890824,7.1041910086243085,-9.097488208175024,-3.278330081366304,3.507690222693577,44.91093889329132,1.0469113240890824,20.811184678627807,73.39608439576645,-69.68802566696412,-16.058340882847524,10.34722790907121,329.2246503229795,7.1041910086243085,73.39608439576645,523.3741782891441,-472.0050475614651,14.043237529036267,-39.202314651121156,-270.58810793137127,-9.097488208175024,-69.68802566696412,-472.0050475614651,1053.816566176753
235,1,0.05115932430078053,0.10855285391712055,0.02187028842675725,0.030105428679914368,0.788312104675427,13.391270587903874,8.217621903044071,94.62333662672997,3.339547315653995,8.456406428345929,77.96126001763628,477.1599712336202,6.276330153616183,5.656263383539748,2.585304130650971,0.9620475966775336,-1.6147087367421273,0.06417773754469352,0.23557514935505044,5.656263383539748,9.601101888383198,4.62165084788001,3.687635436305999,1.5160473120679625,12.570749098176991,3.735452904318174,2.585304130650971,4.62165084788001,9.658872953345819,-1.415849940729297,0.6306161414203648,4.645794931584739,63.031967463376496,0.9620475966775336,3.687635436305999,-1.415849940729297,19.478636022993065,14.563516800637126,-2.1118314575915376,-89.77472956312816,-1.6147087367421273,1.5160473120679625,0.6306161414203648,14.563516800637126,25.051936066329404,1.406461511844503,-51.09275040551947,0.06417773754469352,12.570749098176991,4.645794931584739,-2.1118314575915376,1.406461511844503,77.27010779190807,-16.592823065563447,0.23557514935505044,3.735452904318174,63.031967463376496,-89.77472956312816,-51.09275040551947,-16.592823065563447,1188.326074405184
235,2,0.05115932430078053,0.10855285391712055,0.02187028842675725,0.030105428679914368,0.788312104675427,18.30159472122739,13.42143480830613,91.21998213293222,28.42772925876612,14.58046984820377,76.58659880462638,544.2778499671903,58.7470231709708,40.250708722820974,-77.14689781992664,-95.46711502824077,-26.84713018355971,-138.5973028007734,923.6136330694676,40.250708722820974,28.16290886190998,-51.59403819330848,-67.07859224126362,-18.238600111903985,-94.27177775127436,620.2433055362734,-77.14689781992664,-51.59403819330848,110.5457704098251,149.23988403969838,37.54881945594198,178.67557105699174,-1287.8669492287167,-95.46711502824077,-67.07859224126362,149.23988403969838,816.2498866715698,59.07985453851672,144.6770840733916,-2680.41697962112,-26.84713018355971,-18.238600111903985,37.54881945594198,59.07985453851672,13.060545210714992,61.195230441141604,-452.8474670556626,-138.5973028007734,-94.27177775127436,178.67557105699174,144.6770840733916,61.195230441141604,348.9196206801049,-2029.9086481105858,923.6136330694676,620.2433055362734,-1287.8669492287167,-2680.41697962112,-452.8474670556626,-2029.9086481105858,17142.609676725886
235,3,0.05115932430078053,0.10855285391712055,0.02187028842675725,0.030105428679914368,0.788312104675427,12.890029623214224,6.09836298388391,90.83315322156932,0.024696594984336313,2.2725613368779394,73.37157416970065,580.5979735168488,3.4884242432679047,1.581689284680684,-5.379612529184458,0.006405852400757848,1.8785284723387186,-23.16153540127758,-207.33461303947834,1.581689284680684,7.089301122809875,6.748468516536771,0.0537809844235064,4.323055632797407,1.6079667303641005,-291.2126033105183,-5.379612529184458,6.748468516536771,35.099379209987674,0.10447008159949492,5.603394364798354,74.0607148137023,-174.2098999145222,0.006405852400757848,0.0537809844235064,0.10447008159949492,0.0007238744863545412,0.04686027417074609,0.16467516629234905,-2.619603857159843,1.8785284723387186,4.323055632797407,5.603394364798354,0.04686027417074609,4.312045744908561,0.21162732332670903,-319.1531624046262,-23.16153540127758,1.6079667303641005,74.0607148137023,0.16467516629234905,0.21162732332670903,249.4274047682437,772.8872306457157,-207.33461303947834,-291.2126033105183,-174.2098999145222,-2.619603857159843,-319.1531624046262,772.8872306457157,27523.28648977929
235,4,0.05115932430078053,0.10855285391712055,0.02187028842675725,0.030105428679914368,0.788312104675427,23.873805885527705,12.295394146962115,70.99228123968531,1.0006049182878487,1.830241523008193,23.791018248912916,524.5193163314335,75.44510472319327,56.631462007811386,-47.56128985912877,-3.2905389431422782,-4.256054170375841,-69.80648237868789,36.79171071402804,56.631462007811386,52.57798492625576,-21.424109435109486,0.5762971858900398,0.13094592820678583,-8.526158094539007,-59.228992671667164,-47.56128985912877,-21.424109435109486,209.30502531323955,15.948014212419832,14.99654063590617,211.15683142844634,-250.47096705090223,-3.2905389431422782,0.5762971858900398,15.948014212419832,17.100562226329085,7.227192249884381,30.112262261007324,-35.069364227118136,-4.256054170375841,0.13094592820678583,14.99654063590617,7.227192249884381,9.775141410072997,30.900361874628718,-62.00907500113667,-69.80648237868789,-8.526158094539007,211.15683142844634,30.112262261007324,30.900361874628718,548.2921290831345,-827.0491758964574,36.79171071402804,-59.228992671667164,-250.47096705090223,-35.069364227118136,-62.00907500113667,-827.0491758964574,5000.0571676226755
236,0,0.11087560824847596,0.11530689272059767,0.021839310083545924,0.030102478454233864,0.7218757104931465,22.879285883300764,14.420253443435993,66.56679169715977,0.1994313543381636,5.026815086195021,25.33780699499046,516.4703765890673,86.0454284893485,65.08443360943578,22.056624717251356,-0.3019724183314294,-4.276722661772681,-14.462778800897995,34.79714817279589,65.08443360943578,54.78833163067521,25.196755542470633,0.11796043624866301,3.0212981743493588,14.481828784489602,-30.64868505841555,22.056624717251356,25.196755542470633,199.10204405279708,2.9697780248721255,40.7962824016749,251.8198213910438,-243.97669981159132,-0.3019724183314294,0.11796043624866301,2.9697780248721255,0.17274735900655538,1.0494790757534833,4.869139859769811,-7.450510704164924,-4.276722661772681,3.0212981743493588,40.7962824016749,1.0494790757534833,22.215034844462732,71.94187504769184,-86.53616117954094,-14.462778800897995,14.481828784489602,251.8198213910438,4.869139859769811,71.94187504769184,447.24123295127214,-479.2015627154004,34.79714817279589,-30.64868505841555,-243.97669981159132,-7.450510704164924,-86.53616117954094,-479.2015627154004,1181.3929367682747
236,1,0.11087560824847596,0.11530689272059767,0.021839310083545924,0.030102478454233864,0.7218757104931465,13.399318766404472,8.173781303064588,94.45418397461499,3.473908389307334,8.538436737450402,77.51097462624472,475.6312032158903,6.953042602149547,6.371896943530065,1.961819161289563,1.2808318053612848,-0.6480909395057227,0.4911642460200817,-7.555295207445972,6.371896943530065,10.373925601294873,4.101163075158494,3.8805965005087995,2.6372094092100347,13.526020987071671,-5.007865100214459,1.961819161289563,4.101163075158494,10.23108379708717,-1.93491836124518,-0.22685167945102988,5.718868676628362,66.85729916131575,1.2808318053612848,3.8805965005087995,-1.93491836124518,19.87568230518949,15.07738036844706,-2.8657406506649035,-90.5086540453588,-0.6480909395057227,2.6372094092100347,-0.22685167945102988,15.07738036844706,25.60600854346825,2.1147099429166545,-59.46341937435417,0.4911642460200817,13.526020987071671,5.718868676628362,-2.8657406506649035,2.1147099429166545,80.9566404721258,-19.302259626838698,-7.555295207445972,-5.007865100214459,66.85729916131575,-90.5086540453588,-59.46341937435417,-19.302259626838698,1245.6687364810064
236,2,0.11087560824847596,0.11530689272059767,0.021839310083545924,0.030102478454233864,0.7218757104931465,18.310818094106047,13.42728160556734,91.20852062165186,28.466489718112733,14.577505807794749,76.56147044532833,544.3615238078484,58.77030206036654,40.26973565563203,-77.18170237779759,-95.85491238341723,-26.865913561061777,-138.63029087374127,924.3789974426519,40.26973565563203,28.17872579098517,-51.61991676353424,-67.33372789855929,-18.252237573057094,-94.30178687960633,620.7777784567751,-77.18170237779759,-51.61991676353424,110.60984238025357,149.76521426200048,37.5781000938696,178.72570417242758,-1289.0167788131723,-95.85491238341723,-67.33372789855929,149.76521426200048,816.3471333898605,59.24476654585622,145.56990059301694,-2686.5085766105794,-26.865913561061777,-18.252237573057094,37.5781000938696,59.24476654585622,13.072869618579091,61.2294568029203,-453.3147532402729,-138.63029087374127,-94.30178687960633,178.72570417242758,145.56990059301694,61.2294568029203,348.9688130778191,-2031.3038580989614,924.3789974426519,620.7777784567751,-1289.0167788131723,-2686.5085766105794,-453.3147532402729,-2031.3038580989614,17161.984456920924
236,3,0.11087560824847596,0.11530689272059767,0.021839310083545924,0.030102478454233864,0.7218757104931465,12.88994760029732,6.098326345085931,90.83293384499338,0.02469372524653473,2.272376376787906,73.37178382716434,580.6094844821115,3.4886787894335947,1.5818234360595347,-5.380299416837674,0.006404115630591838,1.8785588457270386,-23.163489434144136,-207.34600644551162,1.5818234360595347,7.089908886900122,6.749016954240473,0.05378512828937291,4.32340809143712,1.6080159012522577,-291.23602746755023,-5.380299416837674,6.749016954240473,35.10224447694987,0.10447362093811824,5.603512382900472,74.06821146647644,-174.19918127687822,0.006404115630591838,0.05378512828937291,0.10447362093811824,0.0007238605302238261,0.04685939637293317,0.16469684166932536,-2.6195206198150944,1.8785588457270386,4.32340809143712,5.603512382900472,0.04685939637293317,4.312115093421836,0.21201748944470597,-319.1624785196014,-23.163489434144136,1.6080159012522577,74.06821146647644,0.16469684166932536,0.21201748944470597,249.45022747363672,772.9464029681468,-207.34600644551162,-291.23602746755023,-174.19918127687822,-2.6195206198150944,-319.1624785196014,772.9464029681468,27524.60190680534
236,4,0.11087560824847596,0.11530689272059767,0.021839310083545924,0.030102478454233864,0.7218757104931465,23.97505349315678,12.169475397895923,71.38784773107467,1.034413394780836,1.6775156735836458,23.70999714906222,524.9796360015953,73.79969778778803,55.66351303148733,-52.68621174557908,-3.237550612797587,-3.9482582668739927,-71.74689142836301,31.721912555017088,55.66351303148733,52.05205227380398,-23.501409739565894,0.8899231378880885,-0.07176760371001571,-8.157413045434177,-65.04805309257812,-52.68621174557908,-23.501409739565894,208.76805032069188,15.921041806429775,13.55041966939509,206.6186176895809,-245.32800305170846,-3.237550612797587,0.8899231378880885,15.921041806429775,18.20082522245973,7.39864386813734,30.42143425588991,-34.24281457864177,-3.9482582668739927,-0.07176760371001571,13.55041966939509,7.39864386813734,8.649176325236064,26.88312474102615,-56.86667662553835,-71.74689142836301,-8.157413045434177,206.6186176895809,30.42143425588991,26.88312474102615,550.875403205937,-839.0214185096498,31.721912555017088,-65.04805309257812,-245.32800305170846,-34.24281457864177,-56.86667662553835,-839.0214185096498,5308.742726470549
237,0,0.2278803578671532,0.1188738184022561,0.02183879525773584,0.03010229073860806,0.6013047377342469,25.210939080338516,15.177538491199686,66.29630467485785,0.1000410752789269,3.0682393191906097,19.965325420303916,527.6873517958096,79.80731451469508,56.40161269299991,6.73727569315117,-0.29734641357829583,-7.2174758262805945,-37.094593422426236,56.89863176040759,56.40161269299991,45.597967294649564,7.822854661198165,-0.007883103089729504,-0.6171802626066732,-6.668344294627032,-5.866674423131049,6.73727569315117,7.822854661198165,156.74750865805754,1.3802346622185917,25.022406284019432,172.8674961016007,-185.8187400851138,-0.29734641357829583,-0.007883103089729504,1.3802346622185917,0.07455707595914102,0.6735211222199929,2.5366249265265837,-3.9966481141543566,-7.2174758262805945,-0.6171802626066732,25.022406284019432,0.6735211222199929,17.21905567388854,48.71569183778354,-66.42499169127773,-37.094593422426236,-6.668344294627032,172.8674961016007,2.5366249265265837,48.71569183778354,344.40665869352,-389.20704691941967,56.89863176040759,-5.866674423131049,-185.8187400851138,-3.9966481141543566,-66.42499169127773,-389.20704691941967,1096.3015161310461
