day,cluster0,cluster1,cluster2,cluster3,cluster4,weighted_mean,max
79,0.9988383786503816,1.5777480687662846e-68,0.0,1.019637115722907e-58,0.0011616213496184265,0.004646485398473706,0
80,0.999767251716951,1.6524532965776793e-76,3.2865688838568007e-297,6.637549744087771e-61,0.00023274828304894283,0.0009309931321957713,0
81,0.9999122741366984,3.448833866493625e-85,0.0,2.84607878675113e-31,8.772586330170634e-05,0.0003509034532068254,0
82,0.9999007040648764,9.739939200063466e-59,0.0,6.872912807468212e-19,9.929593512352464e-05,0.0003971837404941006,0
83,0.9998536996538453,5.070345625761494e-44,0.0,6.015023752277157e-18,0.00014630034615473718,0.0005852013846189667,0
84,0.9998956927333519,1.893778994763518e-52,0.0,1.509779867160422e-26,0.00010430726664803383,0.0004172290665921353,0
85,0.9982521514768168,1.387976705935662e-53,0.0,1.5389768023443032e-40,0.001747848523183236,0.006991394092732944,0
86,0.999889755347323,1.6580147801023765e-68,0.0,7.401018557523342e-31,0.00011024465267694462,0.0004409786107077785,0
87,0.9994969259831,4.50506732227786e-25,0.0,3.669180963756926e-31,0.0005030740168999544,0.0020122960675998175,0
88,3.422752894787357e-178,0.973487006094401,0.0,0.0,0.026512993905598983,1.0795389817167969,1
89,0.0,3.6787181674056845e-42,0.9999999999881478,0.0,1.185222867292407e-11,2.0000000000237046,2
90,0.0008717970037277586,0.0007363791867205623,1.5235397336660289e-288,5.536177762174719e-54,0.9983918238095517,3.9943036744249274,4
91,0.0,0.99868638697174,5.728542181656485e-73,0.0,0.001313613028260027,1.0039408390847802,1
92,0.0019959180227552427,0.062074589305713974,0.0,3.4621725237296006e-40,0.9359294926715307,3.8057925599918367,4
93,1.1786800678793086e-20,4.4465818655389e-09,1.682405973701849e-92,8.647309625457806e-108,0.999999995553418,3.999999986660254,4
94,0.9990829929486998,3.4943839569563136e-19,0.0,4.8046938154071926e-20,0.0009170070513001606,0.0036680282052006428,0
95,7.241590509981778e-06,5.627127288642552e-05,0.0,0.0,0.9999364871366035,3.9998022198193004,4
96,8.567765285257115e-133,0.9923576585803253,1.6243020436578104e-238,0.0,0.007642341419674764,1.0229270242590243,1
97,0.9999870010811885,1.877408467091479e-10,0.0,2.9671085123948184e-176,1.2998731070717757e-05,5.1995112023717735e-05,0
98,2.0619352890151976e-06,1.0747563085096576e-07,5.364414077968444e-295,0.0,0.9999978305890802,3.999991429831952,4
99,1.5167212928935308e-42,8.985028933733216e-50,9.39944045215678e-168,0.0,1.0,4.0,4
100,0.9992630831581052,7.568418674024546e-41,0.0,2.610138256417804e-10,0.000736916580880901,0.0029476671065650807,0
101,0.0027420724926626315,5.736084217012349e-30,0.0,2.063025965553914e-37,0.9972579275073374,3.9890317100293498,4
102,0.9997632257064099,5.942315361443537e-24,0.0,1.2728677948933098e-71,0.000236774293590196,0.000947097174360784,0
103,0.9997919726201163,2.9258849194555127e-47,0.0,1.9120168556971961e-44,0.00020802737988370466,0.0008321095195348186,0
104,0.9997441201944727,4.283863146620044e-64,0.0,9.044743508006928e-61,0.000255879805527256,0.001023519222109024,0
105,0.9997279801804996,6.651138280639741e-57,8.020580308693291e-218,4.884943773725514e-46,0.0002720198195004047,0.0010880792780016187,0
106,0.9935437199865327,2.9120680731659994e-71,0.0,4.1064238917142757e-50,0.006456280013467358,0.025825120053869433,0
107,0.99899129633939,4.8159920468460764e-68,0.0,4.521332236511956e-28,0.0010087036606099902,0.004034814642439961,0
108,0.99987496210016,1.933661723162119e-37,0.0,3.0702766391732667e-31,0.00012503789983999824,0.000500151599359993,0
109,0.9999823875990361,2.064311189445133e-21,0.0,3.0047578464248533e-132,1.7612400963954246e-05,7.044960385581698e-05,0
110,0.0,0.0004837389892292581,5.642055356279989e-133,0.0,0.9995162610107708,3.9985487830323128,4
111,0.0,0.9820937004819579,1.272122450664602e-51,0.0,0.01790629951804207,1.0537188985541261,1
112,0.9999763453372235,4.1051002123444673e-14,0.0,1.4430322127260164e-156,2.3654662735425326e-05,9.46186509827523e-05,0
113,0.0,0.9906144753277474,1.7095080982474224e-223,0.0,0.009385524672252564,1.0281565740167575,1
114,2.934745067031949e-20,0.9856950324359349,0.0,0.0,0.014304967564065072,1.0429149026921951,1
115,0.9997516934328984,9.467937677023045e-14,0.0,3.197982782041606e-76,0.00024830656700695967,0.0009932262681225182,0
116,0.9998301494730943,3.53614287887347e-18,0.0,1.3716624102161947e-99,0.00016985052690570582,0.0006794021076228268,0
117,0.999739052613905,3.605348881236859e-40,0.0,7.608133313206177e-25,0.0002609473860950055,0.001043789544380022,0
118,0.998019611359002,4.3785783461229314e-75,0.0,2.9111309207591715e-34,0.0019803886409979887,0.007921554563991955,0
119,0.9997718623958248,9.519873991824098e-58,4.1601885708804047e-302,8.356500424957708e-25,0.00022813760417518512,0.0009125504167007405,0
120,0.9945114627405951,4.9236318673189584e-11,0.0,1.042898374283802e-139,0.005488537210168615,0.02195414888991078,0
121,0.0005571946382028482,2.4832227553959316e-10,7.393314518139966e-260,3.882958692550169e-73,0.9994428051134748,3.9977712207022216,4
122,0.0013784557970614602,5.274553299662746e-08,0.0,5.516608641980972e-14,0.9986214914573505,3.9944860185751003,4
123,0.9998322141584369,6.375662109846522e-16,0.0,4.675667662959289e-121,0.00016778584156243383,0.0006711433662503729,0
124,2.2903789840241835e-95,5.617870407775006e-10,1.1689005371021126e-239,0.0,0.9999999994382129,3.999999998314639,4
125,0.0,0.999445073802022,0.0,0.0,0.0005549261979780055,1.0016647785939339,1
126,7.982765309966992e-24,7.625620645440732e-09,3.875234992918155e-57,0.0,0.9999999923743793,3.999999977123138,4
127,0.00023742586672929905,2.747955106398267e-12,6.919845588795366e-123,1.9102708678208517e-56,0.9997625741305228,3.9990502965248393,4
128,0.9999103600403725,8.737722530689927e-23,0.0,4.112221884882412e-145,8.963995962753084e-05,0.00035855983851012336,0
129,0.00391996879220017,4.1490936659495033e-19,0.0,7.576102333696806e-38,0.9960800312077998,3.984320124831199,4
130,0.9995780719085016,1.5407329351437679e-15,0.0,4.745992407523599e-147,0.00042192809149691054,0.0016877123659891828,0
131,0.999799297043152,1.1478474166295743e-20,0.0,5.037298644693806e-147,0.00020070295684804508,0.0008028118273921803,0
132,0.9996874210654209,7.4710617973972605e-25,0.0,4.934000837809173e-101,0.00031257893457909954,0.0012503157383163981,0
133,0.9996401202594808,1.171418019817705e-19,0.0,7.341066873881377e-126,0.0003598797405191014,0.0014395189620764058,0
134,0.9997619042701268,1.1185082374130997e-15,0.0,2.0452734385610696e-178,0.00023809572987218267,0.0009523829194898492,0
135,0.9996526521100219,1.9996826978303032e-26,0.0,1.839460005519669e-133,0.0003473478899782079,0.0013893915599128316,0
136,0.9994879290424796,3.2584090889756736e-23,0.0,3.911780996821536e-148,0.0005120709575203298,0.0020482838300813194,0
137,0.9997808165121235,2.069143833382694e-28,0.0,2.1609695204122207e-178,0.0002191834878764289,0.0008767339515057156,0
138,0.03648035520762033,7.153892167095993e-66,0.0,0.0,0.9635196447923796,3.8540785791695185,4
139,0.99979413689647,1.8143712862510998e-36,1.7963069317274707e-307,9.432156489749816e-141,0.00020586310352998133,0.0008234524141199253,0
140,0.9996885757254413,6.988768212424682e-24,0.0,7.906312414210417e-148,0.00031142427455867135,0.0012456970982346854,0
141,0.9999044884578201,9.066203294782997e-16,0.0,2.8098958683625304e-242,9.551154217897557e-05,0.0003820461687168089,0
142,0.9997383132964367,1.876426137481053e-28,0.0,2.4710197199502026e-207,0.00026168670356328545,0.0010467468142531418,0
143,0.9996945715573725,1.7136325427744958e-08,0.0,0.0,0.00030541130630214316,0.0012216623615340003,0
144,0.0012034258264490166,4.1142344539332495e-09,9.650594748719137e-282,1.670472056952032e-109,0.9987965700593165,3.9951862843515005,4
145,0.9994241906795737,1.7645844242453682e-13,0.0,0.0,0.0005758093202498859,0.002303237281176002,0
146,0.9998306621543567,9.347721737400153e-31,0.0,0.0,0.00016933784564333979,0.0006773513825733591,0
147,5.870582406318467e-19,1.6244231051874315e-15,0.0,0.0,0.9999999999999984,3.9999999999999956,4
148,2.323727604279073e-22,2.1870403733854465e-16,1.125762456844353e-108,6.087967102959326e-304,0.9999999999999998,3.999999999999999,4
149,0.9999728730162872,4.715677972749637e-25,1.483061830804147e-297,1.0809185344815117e-253,2.7126983712829884e-05,0.00010850793485131954,0
150,0.9998519508359716,1.122512743961194e-17,0.0,2.3449420408398726e-236,0.00014804916402846584,0.0005921966561138746,0
151,0.9996519072461242,1.1707971322375862e-24,0.0,1.4110443646828424e-226,0.0003480927538757931,0.0013923710155031724,0
152,0.9996319184747576,1.6899568489006444e-29,0.0,3.045363061292233e-271,0.00036808152524227136,0.0014723261009690855,0
153,0.9094253615639257,3.722376240685618e-16,0.0,0.0,0.09057463843607384,0.36229855374429576,0
154,0.9998311044366069,1.917403127068887e-32,0.0,0.0,0.00016889556339313126,0.000675582253572525,0
155,0.9998194426812008,1.4752999595103349e-24,0.0,0.0,0.0001805573187991909,0.0007222292751967636,0
156,0.9989956146870085,3.521647495873807e-10,0.0,0.0,0.001004384960826676,0.004017540195471453,0
157,0.0021698583185041725,1.6072774518781325e-08,0.0,2.7952180651448076e-109,0.9978301256087213,3.99132051850766,4
158,0.9998394160367937,1.3360408615624162e-21,0.0,6.308406305538376e-257,0.00016058396320635008,0.0006423358528254003,0
159,1.6930285106045946e-54,5.478747091327433e-13,0.0,0.0,0.9999999999994521,3.9999999999983564,4
160,0.9999235250180548,3.3840285344903535e-61,3.643549901018667e-111,2.8898090857168826e-155,7.647498194514503e-05,0.0003058999277805801,0
161,0.9998558026226131,1.4076507839097978e-48,0.0,8.894092711648233e-164,0.00014419737738693462,0.0005767895095477385,0
162,0.9998747499390194,1.3565420477885484e-50,0.0,7.284863093911493e-201,0.00012525006098060043,0.0005010002439224017,0
163,0.9999031130333379,4.442829783529384e-50,0.0,1.8090835714081208e-217,9.688696666218006e-05,0.00038754786664872026,0
164,0.006996427334323871,2.8650577196473228e-42,0.0,1.7642504183186465e-104,0.9930035726656762,3.9720142906627047,4
165,0.009888455860297685,3.1360465090146784e-26,0.0,1.8006999836199534e-181,0.9901115441397024,3.9604461765588095,4
166,0.002532406784005578,5.239167764876171e-23,0.0,1.438429416802019e-122,0.9974675932159944,3.9898703728639777,4
167,3.223743005295532e-05,1.3356631830511336e-26,0.0,0.0,0.9999677625699469,3.9998710502797876,4
168,0.9997741539151298,1.336269928758919e-42,1.106570232608364e-275,3.289630308388056e-252,0.00022584608487014252,0.0009033843394805701,0
169,0.9998683877944186,7.611091050433581e-71,0.0,1.2473262762369203e-217,0.00013161220558137153,0.0005264488223254861,0
170,0.9996909062726506,1.3505784257375864e-38,4.442044715892317e-265,3.6993928996935084e-252,0.00030909372734928446,0.0012363749093971378,0
171,0.9998263823965611,3.717723264055387e-34,0.0,1.6302515389346077e-289,0.00017361760343891897,0.0006944704137556759,0
172,0.999713746209707,9.040477337236763e-21,0.0,0.0,0.00028625379029294565,0.0011450151611717826,0
173,0.004057023496051433,3.8606832020293326e-10,1.641889133712689e-209,0.0,0.9959429761178803,3.9837719048575897,4
174,0.0005737948556193444,3.9275659886199004e-22,1.1546189021215637e-260,1.135000024547819e-159,0.9994262051443806,3.9977048205775225,4
175,0.0012617961454955036,9.19352004562766e-24,1.5563992279355632e-178,5.3137339282450903e-151,0.9987382038545044,3.9949528154180176,4
176,0.999923487038841,5.565046314127855e-53,0.0,0.0,7.651296115884376e-05,0.00030605184463537504,0
177,0.002374916490772024,4.890100878764806e-108,0.0,2.263837669451155e-308,0.997625083509228,3.990500334036912,4
178,2.4225668197159338e-42,1.7069338586156155e-64,0.9999850841728092,0.0,1.4915827190814789e-05,2.0000298316543814,2
179,7.809615666723148e-39,1.0333403253677292e-72,0.9999980657276257,8.928647801766686e-173,1.9342723742035626e-06,2.000003868544748,2
180,0.21667843425700403,2.393074457102726e-57,1.8010381305103303e-260,6.608382288471931e-208,0.7833215657429958,3.1332862629719833,4
181,0.9999031285392773,3.7370494001205936e-51,0.0,5.708943713459433e-241,9.687146072268167e-05,0.0003874858428907267,0
182,1.6521294902906664e-06,2.9097661903017928e-92,4.650001112778552e-286,1.4656250001939055e-245,0.9999983478705097,3.9999933914820387,4
183,0.9988371700607244,5.310568970541022e-62,0.0,0.0,0.001162829939275602,0.004651319757102408,0
184,0.999908173966652,1.9531955590059968e-59,0.0,0.0,9.182603334800625e-05,0.000367304133392025,0
185,0.9998672625059333,2.2338156568266067e-33,0.0,0.0,0.00013273749406683818,0.0005309499762673527,0
186,0.014856962206051014,2.081397745488702e-15,0.0,0.0,0.985143037793947,3.94057215117579,4
187,0.001006701019385727,2.6917081817585714e-26,0.0,1.1232391237885969e-160,0.9989932989806142,3.9959731959224567,4
188,0.006231314779405958,2.1556339769620997e-42,1.2988830967211791e-220,0.0,0.993768685220594,3.975074740882376,4
189,0.9998954284083186,2.287662817965706e-60,0.0,2.3996752803019102e-144,0.00010457159168142597,0.00041828636672570387,0
190,0.9999342839284913,3.234277877053338e-70,0.0,2.568420061024119e-202,6.571607150877821e-05,0.00026286428603511283,0
191,0.9999023595409945,8.176433480016174e-49,0.0,5.019097213456354e-274,9.764045900551698e-05,0.0003905618360220679,0
192,0.9999484275110636,9.776140235783408e-48,0.0,0.0,5.1572488936399506e-05,0.00020628995574559802,0
193,0.9999060354878075,3.532451256815749e-64,0.0,3.3503664109931315e-247,9.396451219247428e-05,0.0003758580487698971,0
194,0.9999401592076534,3.2855033721175993e-77,0.0,1.5355787204364506e-277,5.984079234654e-05,0.00023936316938616,0
195,0.9998338575840067,3.176508175566519e-37,0.0,0.0,0.0001661424159932883,0.0006645696639731532,0
196,0.999891431147046,1.240000457101877e-49,0.0,0.0,0.0001085688529539713,0.0004342754118158852,0
197,0.9999054958220674,8.102942096633096e-58,0.0,0.0,9.450417793261275e-05,0.000378016711730451,0
198,0.9998782224072402,9.61051696647615e-62,0.0,0.0,0.0001217775927598412,0.0004871103710393648,0
199,0.9999501434644836,1.0423189079354114e-88,0.0,1.233354211078743e-309,4.985653551637996e-05,0.00019942614206551983,0
200,0.999961687873379,7.650225002304876e-100,0.0,0.0,3.831212662105832e-05,0.00015324850648423328,0
201,0.9999055891860296,3.9219289194644574e-57,0.0,0.0,9.44108139705062e-05,0.0003776432558820248,0
