day,cluster,cluster0,cluster1,cluster2,cluster3,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
2,2,0.25415039698233166,0.27537553422950095,0.27632800575825994,0.19414606302990722,16.043675464515164,9.910262285074783,90.95227000798847,6.087496037857234,7.42834679147794,70.05063018665273,467.39115498892704,25.40735707867186,18.655436553358996,-13.155661661449765,5.848950022670787,-6.087595904650299,-40.74810342576112,-2.4605409644903737,18.655436553358996,18.42281583390261,-4.945407661159059,9.620856246236182,-0.06403969546784725,-10.785028551808564,0.7283456851309844,-13.155661661449765,-4.945407661159059,45.38777660967178,11.140128423158211,12.591874528924162,59.69842468745282,102.62278962268151,5.848950022670787,9.620856246236182,11.140128423158211,153.59222952983922,33.45338536505465,3.5216603257229058,-14.596138160683664,-6.087595904650299,-0.06403969546784725,12.591874528924162,33.45338536505465,29.370126989194645,22.001916436277185,-1.2556579723473003,-40.74810342576112,-10.785028551808564,59.69842468745282,3.5216603257229058,22.001916436277185,247.814770072536,54.41140913000852,-2.4605409644903737,0.7283456851309844,102.62278962268151,-14.596138160683664,-1.2556579723473003,54.41140913000852,2924.186841211318
2,3,0.25415039698233166,0.27537553422950095,0.27632800575825994,0.19414606302990722,28.938021189319368,18.2353600315199,73.05071373728843,0.23797264416418562,2.6354367031659076,29.28120858875334,498.59278452222094,29.678259965512026,19.291114464288714,-25.27865931298199,-1.0696717163305178,-1.7432808424126118,-59.25143815686221,23.188159950537248,19.291114464288714,17.143990801052116,-15.773276778521986,-0.32345459497713946,1.837204212048765,-33.09490333596982,-4.881004851526842,-25.27865931298199,-15.773276778521986,91.85652090623503,1.7712473752453612,-3.2520916848280237,52.55086644966792,-47.91225473995532,-1.0696717163305178,-0.32345459497713946,1.7712473752453612,1.095353719138699,0.7496000213479334,0.7334294715683479,-2.866343430315501,-1.7432808424126118,1.837204212048765,-3.2520916848280237,0.7496000213479334,11.085615769254296,6.225609861960126,-16.428265124331336,-59.25143815686221,-33.09490333596982,52.55086644966792,0.7334294715683479,6.225609861960126,275.5367649932923,-102.79100586239724,23.188159950537248,-4.881004851526842,-47.91225473995532,-2.866343430315501,-16.428265124331336,-102.79100586239724,1366.5501197013116
3,0,0.24430029642355242,0.31995128402874967,0.23157786467548694,0.20417055487221097,17.319277333075416,7.117477896160698,78.44730910837647,0.16662755682964775,1.6502860005354507,32.30470154613638,542.3099181725407,46.21484857987831,36.87178902344873,-11.783373935638444,-0.44468628624629264,3.459081421961556,-19.29141275311915,-43.83248739290409,36.87178902344873,36.582250583692236,-15.525789644800177,-0.180588468129655,3.5710853211220854,9.810142185449543,-71.66677124586616,-11.783373935638444,-15.525789644800177,133.94298366015093,-1.9478407337600143,-5.694485299365538,37.55706645063472,326.3376803327516,-0.44468628624629264,-0.180588468129655,-1.9478407337600143,0.44156915053664103,0.5165602540533116,0.5083959447531603,-1.2089982744211651,3.459081421961556,3.5710853211220854,-5.694485299365538,0.5165602540533116,6.674135809202778,-3.3764292290238167,-10.865661336266466,-19.29141275311915,9.810142185449543,37.55706645063472,0.5083959447531603,-3.3764292290238167,419.0953317221963,-34.03329348880829,-43.83248739290409,-71.66677124586616,326.3376803327516,-1.2089982744211651,-10.865661336266466,-34.03329348880829,12346.309536618563
3,1,0.24430029642355242,0.31995128402874967,0.23157786467548694,0.20417055487221097,26.977491352634388,13.062410829751293,58.395442016706546,0.011172063597370607,0.49354260331194616,4.140932993950949,552.5412348831192,81.13601125595277,63.59681320878757,1.687082745047173,-0.07270834327024192,-3.183990276615558,10.084401031253938,7.4837275055409345,63.59681320878757,59.19477825117598,-1.7367815620663016,-0.042360213143097285,-2.101615488264175,13.778815775003801,-6.089163409573842,1.687082745047173,-1.7367815620663016,97.28879329085837,-0.037149376316600785,-0.2147705821769832,5.266973697310496,-82.3743797348923,-0.07270834327024192,-0.042360213143097285,-0.037149376316600785,0.0019227342022524899,0.054942900030290266,-0.011167033476821133,-0.11686923645995909,-3.183990276615558,-2.101615488264175,-0.2147705821769832,0.054942900030290266,2.3560967348537227,-0.30501396996093133,-6.053363049573495,10.084401031253938,13.778815775003801,5.266973697310496,-0.011167033476821133,-0.30501396996093133,25.364577985596632,-58.677486772083384,7.4837275055409345,-6.089163409573842,-82.3743797348923,-0.11686923645995909,-6.053363049573495,-58.677486772083384,2374.361207976534
3,2,0.24430029642355242,0.31995128402874967,0.23157786467548694,0.20417055487221097,15.594469174075982,9.957203021030779,92.22441243233656,7.430172266549878,8.739280358899583,71.63383421524946,470.8729311375875,24.176196098925686,18.253934119656876,-11.183923164757323,11.502324239598737,-2.928894938311593,-46.75747941945559,-2.3826511703317594,18.253934119656876,17.747854874577627,-5.2460736988074865,12.208653726201865,0.29101376930643186,-20.56533835147475,-8.037870763293219,-11.183923164757323,-5.2460736988074865,29.04362705431301,2.9111749642724525,5.252349987902285,53.37734652195202,31.811221405600794,11.502324239598737,12.208653726201865,2.9111749642724525,173.5897238309184,29.912643296580974,-14.549914051323388,-41.00658182364501,-2.928894938311593,0.29101376930643186,5.252349987902285,29.912643296580974,24.52431593563012,9.722192466487723,-8.726628549689206,-46.75747941945559,-20.56533835147475,53.37734652195202,-14.549914051323388,9.722192466487723,264.0246602190411,-99.47784609640597,-2.3826511703317594,-8.037870763293219,31.811221405600794,-41.00658182364501,-8.726628549689206,-99.47784609640597,2257.4798858794265
3,3,0.24430029642355242,0.31995128402874967,0.23157786467548694,0.20417055487221097,27.931504990003795,17.52950522081644,75.06323750158093,0.1316658614138107,2.716932447100278,33.979102997504214,500.20599890792244,31.436584578302263,20.82129203067035,-35.91855242550737,-0.3135654154742295,1.5357124016610761,-79.2369835159988,27.701770140594174,20.82129203067035,18.345196276576612,-23.615433552738214,-0.21503680863394273,3.70687598874856,-45.40570852206684,-4.598538156779958,-35.91855242550737,-23.615433552738214,104.13314669545454,-0.1766030631680086,-8.953539354774755,96.4589738385695,-58.60733481208628,-0.3135654154742295,-0.21503680863394273,-0.1766030631680086,0.19892436955619291,0.4368316763158079,0.3279273543161283,0.9503536666207696,1.5357124016610761,3.70687598874856,-8.953539354774755,0.4368316763158079,10.333126697414976,-6.465048964486002,-9.032952310292762,-79.2369835159988,-45.40570852206684,96.4589738385695,0.3279273543161283,-6.465048964486002,369.34045133669474,-223.0193762323804,27.701770140594174,-4.598538156779958,-58.60733481208628,0.9503536666207696,-9.032952310292762,-223.0193762323804,1381.6035011392805
4,0,0.22116447393718586,0.3373088952475116,0.2004556677981696,0.24107096301713313,16.245440199530066,6.367091443161623,78.01493210374646,0.19657873196283032,1.9561817138202418,34.36563484863632,542.9827840509896,39.76137433123953,31.33169514481855,-12.81806485281169,0.17454911704698736,3.4287249062483904,-7.875450378684327,-8.57624673879552,31.33169514481855,32.28353003414764,-17.752148539066056,0.24172955465418108,3.7458897360623085,19.178582833979313,-50.49606688156579,-12.81806485281169,-17.752148539066056,150.13326535804927,-2.0857375382858567,-7.512472959085512,57.57086966277088,351.7657618636909,0.17454911704698736,0.24172955465418108,-2.0857375382858567,0.4509908827416551,0.5530956891930382,-0.26468731251646266,-0.9077338059561414,3.4287249062483904,3.7458897360623085,-7.512472959085512,0.5530956891930382,7.610722100095089,-7.536965984513948,-22.615216090396363,-7.875450378684327,19.178582833979313,57.57086966277088,-0.26468731251646266,-7.536965984513948,438.8714816612834,-131.40456338974496,-8.57624673879552,-50.49606688156579,351.7657618636909,-0.9077338059561414,-22.615216090396363,-131.40456338974496,13616.023849543835
4,1,0.22116447393718586,0.3373088952475116,0.2004556677981696,0.24107096301713313,26.91330252169394,13.059895857442577,59.85459190265297,0.0050223360214418375,0.2912142469907342,4.743018689818153,549.7164642495594,78.50869103401014,62.40897772980518,-2.3892851833879827,-0.03823403528171809,-1.9950743290014563,8.953514815149623,-0.4214906802348246,62.40897772980518,58.63834455725497,-3.127313065481678,-0.027169226749865008,-1.6318600676112684,13.489889459227461,-17.689550042693273,-2.3892851833879827,-3.127313065481678,116.34491160618416,-0.019931897816425292,-0.29659157239711537,11.30777724755058,-126.19353046139662,-0.03823403528171809,-0.027169226749865008,-0.019931897816425292,0.00046866506392514073,0.021996575697942174,-0.004011846446709189,-0.031163648297753234,-1.9950743290014563,-1.6318600676112684,-0.29659157239711537,0.021996575697942174,1.2721084138220076,-0.2758266277621579,-0.7782869874062166,8.953514815149623,13.489889459227461,11.30777724755058,-0.004011846446709189,-0.2758266277621579,32.08442365519933,-73.18469709680679,-0.4214906802348246,-17.689550042693273,-126.19353046139662,-0.031163648297753234,-0.7782869874062166,-73.18469709680679,2476.828168343412
4,2,0.22116447393718586,0.3373088952475116,0.2004556677981696,0.24107096301713313,15.393768938765962,9.911212671737484,92.20830424154248,8.632784567757303,9.981571617935256,71.15949715606837,469.932067141764,25.025147864332922,18.836888867787504,-10.390151487268167,14.970651601255165,-0.9547166632017852,-51.218338555165225,-5.507269656394576,18.836888867787504,17.998922483902252,-4.7604557485150805,14.492757726489609,1.6190552363993722,-24.34140220059704,-11.483517302028059,-10.390151487268167,-4.7604557485150805,34.642611007897585,2.4453442527075855,4.653287783580873,63.39574061863924,19.14744905150936,14.970651601255165,14.492757726489609,2.4453442527075855,189.99808012289185,23.77878582901873,-13.791522654163414,-38.2264240679235,-0.9547166632017852,1.6190552363993722,4.653287783580873,23.77878582901873,17.15032326625337,13.105043224465176,-2.0577539109156175,-51.218338555165225,-24.34140220059704,63.39574061863924,-13.791522654163414,13.105043224465176,290.48599865434755,-119.0975994436374,-5.507269656394576,-11.483517302028059,19.14744905150936,-38.2264240679235,-2.0577539109156175,-119.0975994436374,2450.1205602491855
4,3,0.22116447393718586,0.3373088952475116,0.2004556677981696,0.24107096301713313,26.630886769627587,16.604494462838012,77.17203993568519,0.06706113052217479,2.5216092838568733,38.48926094328027,500.8091091510202,39.634382743857515,25.91455082955772,-54.32912407157673,0.021010384038815687,4.991412847583682,-115.39240676641418,42.60467924598546,25.91455082955772,21.64024792011318,-34.504066822957924,-0.007301299240574378,5.256875945424531,-64.72623480195506,3.6084359597474105,-54.32912407157673,-34.504066822957924,134.34310058211088,-0.2947524919913805,-13.063504504256649,168.97971975167852,-88.60427285167881,0.021010384038815687,-0.007301299240574378,-0.2947524919913805,0.03793828938238847,0.18148149078684614,-0.5043570658509314,0.4275227707609158,4.991412847583682,5.256875945424531,-13.063504504256649,0.18148149078684614,9.046222460390089,-18.53470920404286,-0.28410223256235184,-115.39240676641418,-64.72623480195506,168.97971975167852,-0.5043570658509314,-18.53470920404286,516.326508044751,-336.4368658886807,42.60467924598546,3.6084359597474105,-88.60427285167881,0.4275227707609158,-0.28410223256235184,-336.4368658886807,1394.2132541856424
5,0,0.1930135578907932,0.3520524209143175,0.1885902475885627,0.2663437736063268,15.550410149435512,5.696961625206049,76.7367987638824,0.18526244786868748,2.4268277828674183,32.86800308370396,549.1976032427868,35.803962114299296,27.113190377381255,-10.090937007433192,0.7058347118431414,4.113793873033052,-5.263594358864649,25.566205633385646,27.113190377381255,29.418092018901298,-14.901038469520442,0.4989257729229013,4.242527294066292,23.665818054601978,-29.20454295591911,-10.090937007433192,-14.901038469520442,174.88223630973016,-1.0580899472791694,-9.191254896281848,97.17005063524874,431.5850599082785,0.7058347118431414,0.4989257729229013,-1.0580899472791694,0.22052296186316123,0.4482779340570659,-1.1123552633922782,-1.4993787485056016,4.113793873033052,4.242527294066292,-9.191254896281848,0.4482779340570659,8.19536929748878,-12.969887088849532,-39.77260538258097,-5.263594358864649,23.665818054601978,97.17005063524874,-1.1123552633922782,-12.969887088849532,480.0576010481026,-105.77866918434242,25.566205633385646,-29.20454295591911,431.5850599082785,-1.4993787485056016,-39.77260538258097,-105.77866918434242,15050.685716899156
5,1,0.1930135578907932,0.3520524209143175,0.1885902475885627,0.2663437736063268,26.7081601051912,13.043682864984223,61.425020344088004,0.0008764587466761798,0.06237430510093934,6.11563680334515,546.9268343168321,77.30658621829473,61.674571568446446,-14.411460953019906,-0.006121768914237242,-0.48396708807729255,1.235178598234247,6.259103463255608,61.674571568446446,57.700470732319516,-9.902501567113827,-0.005530476752252277,-0.4228968061712506,8.842643796913167,-13.439124182083058,-14.411460953019906,-9.902501567113827,137.60558058368596,-0.001679262791122792,-0.16902709290151657,29.49014774490797,-177.0028475522817,-0.006121768914237242,-0.005530476752252277,-0.001679262791122792,5.184858202290614e-05,0.003600173995139005,0.0002375361752937383,0.008268085056402114,-0.48396708807729255,-0.4228968061712506,-0.16902709290151657,0.003600173995139005,0.2562108382192559,-0.017939773072335182,0.6258158582718992,1.235178598234247,8.842643796913167,29.49014774490797,0.0002375361752937383,-0.017939773072335182,49.296130467021,-109.22111681603906,6.259103463255608,-13.439124182083058,-177.0028475522817,0.008268085056402114,0.6258158582718992,-109.22111681603906,2540.013840826287
5,2,0.1930135578907932,0.3520524209143175,0.1885902475885627,0.2663437736063268,15.518397453734735,10.019904734708593,91.60126931196938,9.245970049097512,10.423063106738812,70.28503750628124,469.6959185496898,26.274103532732774,19.7594544276239,-8.954883325485039,14.5448491756192,-1.5534907027601053,-52.567765039102525,-6.277819542947898,19.7594544276239,18.66552906186331,-3.454641660670264,14.210539842089375,1.2851346664254681,-25.407288915719185,-12.782300793047835,-8.954883325485039,-3.454641660670264,48.1112058685229,6.101889798940788,8.590715354409262,71.82367096873655,-4.514885588982828,14.5448491756192,14.210539842089375,6.101889798940788,196.02678655555408,20.824500152799622,-7.893258361610742,-34.988689740178756,-1.5534907027601053,1.2851346664254681,8.590715354409262,20.824500152799622,14.690864073249033,19.568523539729295,-0.08553580502089368,-52.567765039102525,-25.407288915719185,71.82367096873655,-7.893258361610742,19.568523539729295,301.23652133705735,-141.11992834104444,-6.277819542947898,-12.782300793047835,-4.514885588982828,-34.988689740178756,-0.08553580502089368,-141.11992834104444,2574.169909959718
5,3,0.1930135578907932,0.3520524209143175,0.1885902475885627,0.2663437736063268,25.703553739179807,15.85059175227034,78.16986621621069,0.04528317936981007,2.5664526986927894,41.26704348792469,500.5345714280934,47.83638005152012,31.419667999322485,-66.01548317112187,0.15799911511999876,5.569360808128829,-140.6699584066835,58.10989460842048,31.419667999322485,25.80928271071105,-41.882485119259144,0.08032463388343677,5.38354058992224,-79.24455568209733,10.030468812659365,-66.01548317112187,-41.882485119259144,151.22088630620487,-0.4477718626307972,-13.18318331887602,206.23188861230756,-108.29841634264204,0.15799911511999876,0.08032463388343677,-0.4477718626307972,0.011794362383675342,0.11967870975970767,-0.783077898021988,0.40902246754106986,5.569360808128829,5.38354058992224,-13.18318331887602,0.11967870975970767,8.586655420774433,-20.90363815026568,2.495732933676494,-140.6699584066835,-79.24455568209733,206.23188861230756,-0.783077898021988,-20.90363815026568,592.5692845626774,-397.01790457142874,58.10989460842048,10.030468812659365,-108.29841634264204,0.40902246754106986,2.495732933676494,-397.01790457142874,1492.2079609773746
6,0,0.15203761256295506,0.4046711482167843,0.18647511051752985,0.2568161287027304,15.125293706442617,5.463319147201774,75.76642442942958,0.18433421868758199,2.9622365731190743,32.173456105776964,557.94738153711,39.02083626309885,29.17763616890415,-7.4427737053832885,0.31324666509438215,5.48486136129732,-10.032569846199362,66.25432702471142,29.17763616890415,30.981495495624337,-12.050987336563411,0.12275804729758115,5.23289464689256,23.866105825595675,-5.540652907971862,-7.4427737053832885,-12.050987336563411,195.42140924176476,-0.8681841163754416,-11.645560657573677,141.23541636400807,600.6819209319862,0.31324666509438215,0.12275804729758115,-0.8681841163754416,0.12814292620874845,0.36643731331047913,-1.5625192059627366,-3.7919031943277792,5.48486136129732,5.23289464689256,-11.645560657573677,0.36643731331047913,8.408887366680627,-19.134991126100054,-73.33113535215237,-10.032569846199362,23.866105825595675,141.23541636400807,-1.5625192059627366,-19.134991126100054,574.0274663058891,-40.25363514876678,66.25432702471142,-5.540652907971862,600.6819209319862,-3.7919031943277792,-73.33113535215237,-40.25363514876678,16839.71632064715
6,1,0.15203761256295506,0.4046711482167843,0.18647511051752985,0.2568161287027304,26.129495777528845,12.835993812662739,63.54924750032713,1.6585138069759034e-16,1.2805971428634123e-14,8.910090448858327,542.3751250137276,76.37727942940353,60.855821605889425,-24.940067607605258,-2.66751803136111e-15,-2.0600329775798942e-13,-10.863245737849303,5.57787926015895,60.855821605889425,57.12196050760586,-15.992654463491725,-1.9510369402136547e-15,-1.5067214486243694e-13,3.3898395183974257,-22.825490066431346,-24.940067607605258,-15.992654463491725,159.8410645192688,-2.249394180009459e-15,-1.737102059433957e-13,57.10511807457279,-220.54034702794826,-2.66751803136111e-15,-1.9510369402136547e-15,-2.249394180009459e-15,8.95700070154256e-18,6.916002575089478e-16,-1.0910976529905367e-15,4.304240779724111e-15,-2.0600329775798942e-13,-1.5067214486243694e-13,-1.737102059433957e-13,6.916002575089478e-16,5.3400900857404014e-14,-8.424414823522449e-14,3.3235289052937824e-13,-10.863245737849303,3.3898395183974257,57.10511807457279,-1.0910976529905367e-15,-8.424414823522449e-14,96.12654503575398,-191.20998320311938,5.57787926015895,-22.825490066431346,-220.54034702794826,4.304240779724111e-15,3.3235289052937824e-13,-191.20998320311938,3065.6513098420864
6,2,0.15203761256295506,0.4046711482167843,0.18647511051752985,0.2568161287027304,15.90472244982904,10.24429686171361,91.06339262181984,9.40195933948418,10.411846062410966,69.2115553627753,470.58968655166035,29.548921158152073,21.24466921208956,-14.567793970728419,11.787468270985569,-3.6908259625545945,-61.54560095865179,15.793964918032923,21.24466921208956,19.173267176720366,-6.301572651128356,12.616505670250396,0.026609332891267084,-30.40192415702467,-1.563419955554491,-14.567793970728419,-6.301572651128356,57.51743778464965,10.075309484297334,11.680773585264113,86.60467474201056,-40.581982605099476,11.787468270985569,12.616505670250396,10.075309484297334,196.45009450302894,20.848876191666978,0.19048355493326719,-39.97767893544102,-3.6908259625545945,0.026609332891267084,11.680773585264113,20.848876191666978,15.078454011828496,25.291642480560935,-8.188034175181231,-61.54560095865179,-30.40192415702467,86.60467474201056,0.19048355493326719,25.291642480560935,323.97801065231045,-201.4643497357943,15.793964918032923,-1.563419955554491,-40.581982605099476,-39.97767893544102,-8.188034175181231,-201.4643497357943,2692.586674131647
