day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,weighted_mean,max
57,1.1545844874638667e-51,0.9838849483880049,1.5385437818690267e-93,0.0,0.00032682287218073735,0.015788228739814364,1.0641333835757998,1
58,0.0,0.9999726244681948,2.1227343879092317e-48,0.0,5.426758661699497e-07,2.6832855938946812e-05,1.0001089594513541,1
59,4.626057700428795e-185,0.9997949749685542,3.112451632078187e-53,0.0,6.10395800713644e-07,0.00020441463564514062,1.0008194897299827,1
60,5.428946996227859e-279,0.9991670590709992,6.372232122135041e-47,0.0,3.169956879464262e-08,0.0008329092294319425,1.003331732016434,1
61,5.21886287609191e-59,0.9989981556999666,9.190482380060846e-55,0.0,1.5653566416435206e-05,0.0009861907336168433,1.0039917236337166,1
62,4.2674553491341005e-18,0.9970632140450175,1.784013970557919e-59,0.0,0.0011121185294803953,0.0018246674255021813,1.0106350252904501,1
63,8.617347821746935e-188,0.9993873205296911,6.404047303702255e-50,0.0,2.4197784524076083e-05,0.0005884816857847623,1.0024265200967113,1
64,0.9997260021847595,0.000273987382181698,8.950361656760302e-167,0.0,1.3009133929062333e-10,1.0302967528327668e-08,0.0002740394173846968,0
65,0.999999999126039,8.739598469977829e-10,2.4063686559492823e-231,0.0,1.4250769208555677e-17,1.1453807015734491e-15,8.739656309043676e-10,0
66,0.0,0.9999742725926825,1.2931398773074852e-40,0.0,7.500072142703326e-07,2.4977400103309087e-05,1.000102159622056,1
67,6.221190972398303e-241,0.9991405293017975,2.770141509348958e-54,0.0,2.2457964227030856e-08,0.0008594482402380622,1.0034378603348448,1
68,8.095756538332267e-261,0.9996846352366126,2.806645727611455e-38,0.0,2.538118972015675e-07,0.00031511095149012086,1.0012612052416519,1
69,4.728696661649163e-185,0.9998476118535488,3.880592989295611e-59,0.0,2.9113277267674956e-07,0.0001520970136787237,1.000609261453033,1
70,1.1838145285809742e-276,0.9999330995236215,2.2602141654822782e-58,0.0,1.5135120263938915e-07,6.674912517569078e-05,1.0002674505543105,1
71,6.474491593471375e-155,0.9997920983627342,3.6993164192009814e-49,0.0,3.129813769636079e-07,0.0002075886558887937,1.000831293567686,1
72,3.849404481839303e-118,0.999764331470173,3.4370164969551095e-54,0.0,1.9490104715893998e-05,0.00021617842511117237,1.0009231840145925,1
73,3.859208556079429e-204,0.9999063350713432,1.2450696780937103e-72,0.0,2.515447379924481e-07,9.341338391891223e-05,1.0003744081698898,1
74,0.0,0.9971068395348686,1.433234520634161e-107,3.990429013606422e-34,3.954049706247535e-05,0.002853619968069039,1.0115331013634636,1
75,0.0,0.999967893858976,5.375606130239787e-98,6.083854738290298e-101,3.210614102391025e-05,1.715354349629329e-18,1.0000963184230716,1
76,0.0,0.9999897774994254,2.0501549529933529e-81,5.1409799704661e-173,1.0222500489454108e-05,8.506497415425042e-14,1.0000306675018085,1
77,0.0,0.9999823683100824,2.9030868670300986e-59,2.104097261286318e-282,1.7631689856343844e-05,6.13048737215239e-14,1.0000528950698142,1
