day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,weighted_mean,max
87,8.925714668769775e-12,8.058897599700842e-22,0.9996442697680301,0.0003556238885499967,6.113475778848088e-113,1.0633449416904269e-07,2.0003559428741813,2
88,1.6090079949767452e-268,0.9993072297471438,0.0,0.0006927696306659078,6.221901466119326e-10,0.0,1.001385541127902,1
89,7.568754502492277e-117,0.001405317354631518,0.0,3.151889668866614e-05,4.203198685883685e-17,0.9985631637486797,4.9943156927880965,5
90,0.0,0.9998487253616911,0.0,0.0001512746383088622,4.94648930985098e-19,0.0,1.0003025492766178,1
91,3.9847059406116286e-193,0.9998648909334468,0.0,0.00013510906655326437,1.8110199146328672e-17,1.4707267516168333e-69,1.0002702181331065,1
92,2.0474121017153842e-32,4.78263651746651e-21,0.0,0.9999999999480396,3.277191695887275e-60,5.1960428829587736e-11,3.0000000001039204,3
93,4.100537307089602e-38,4.874661597074596e-24,0.9998617569780057,0.0001382430217093369,5.911019100468411e-117,2.8493556794124704e-13,2.000138243022564,2
94,6.499431191381381e-183,0.998453644654787,0.0,0.0015463553452130432,1.2128703160523145e-18,5.2802280460090827e-45,1.0030927106904262,1
95,8.732272724148453e-13,0.09394566237199932,0.0,0.032038632304289154,0.001402787186808756,0.8726129181360295,4.5587372987122485,5
96,1.3683030955126863e-260,0.9785766366973646,0.0,0.021157032103797085,0.00026633119883818823,0.0,1.0431130578041086,1
97,0.0,0.9991600808263051,0.0,0.000839919173694871,1.2547761245798545e-54,0.0,1.0016798383473897,1
98,3.0744963073568415e-127,9.114199721395804e-07,0.0,0.9999990885800278,3.404831648689634e-39,0.0,2.9999981771600557,3
99,1.1207476260141614e-17,8.865775603592756e-09,0.0,0.9999999901450702,4.395885419793853e-27,9.891541828026406e-10,2.9999999842467573,3
100,8.330073065316138e-26,3.138200384566323e-42,0.9998694403862032,0.000130559613796363,5.58888798877694e-230,3.296624982564825e-16,2.000130559613797,2
101,1.6709781178362822e-11,2.6794772132783256e-41,0.9999143575841141,8.564239917524482e-05,0.0,7.761891114677632e-16,2.000085642365758,2
102,1.4412668135134806e-06,5.0239674084274164e-37,0.9995433414845203,0.0004552163573245506,2.9896542302788813e-250,8.913415102625895e-10,2.000452336497722,2
103,0.9899314675327593,5.4849447306912934e-30,0.0,0.01006853246724069,3.022698012141905e-151,2.1923034043686e-232,0.030205597401722073,0
104,1.4470978644955008e-24,2.001121789374654e-18,0.0,0.9442053555834924,7.351921735358005e-23,0.0557946444165076,3.1115892888330148,3
105,2.7170320381542986e-17,2.0048830872173832e-27,0.99937276365181,0.0006272363474584007,1.3709039779990868e-36,7.315148709316691e-13,2.000627236349653,2
106,2.295677346347376e-29,1.539435295283969e-36,0.9999845845024036,1.541549759641917e-05,7.439325062062957e-173,4.584926441627051e-18,2.000015415497596,2
107,4.201564732938939e-27,2.0134888120421825e-44,0.9999847516842163,1.5248315783687951e-05,2.8968880018585697e-249,9.338020330521166e-22,2.000015248315784,2
108,6.155220275913792e-12,6.407679651576535e-34,0.9998978044268549,0.00010219556698890885,6.728636753015944e-174,9.444787913190876e-16,2.0001021955546814,2
109,2.5135037655882534e-18,1.9505419179342568e-42,0.9999617717953931,3.822820460674224e-05,1.5503678139573423e-205,4.95840115979909e-19,2.0000382282046063,2
110,6.018914044816894e-28,5.012805867129931e-13,0.9994078167000142,0.0005674588439265367,1.7311219992400064e-25,2.4724455557879247e-05,2.000641632210099,2
111,8.106508303308646e-09,5.983198325128218e-29,0.9994741985717612,0.0005257925958570009,2.0976837554902265e-65,7.258735493215592e-10,2.0005257785604615,2
112,1.653217842487733e-34,3.662475894012483e-08,0.998204200088819,0.00031045435007535997,1.1366531765594052e-10,0.0014853088226813747,2.004766344420691,2
113,0.0,0.9995580329719732,0.0,0.0004419670280267821,5.432100569711874e-20,0.0,1.0008839340560536,1
114,3.7552770269029054e-14,0.0005632288844468032,0.0,0.016893031413358447,0.8712205411542104,0.11132319854794671,4.092740480481098,4
115,1.5742453886048412e-300,0.9988268676093156,0.0,0.001173132390684355,4.50422082999238e-21,0.0,1.0023462647813686,1
116,7.1035605331288286e-43,1.062593165599805e-06,0.0,0.9999989374068328,1.586373900004863e-15,0.0,2.99999787481367,3
117,1.1741941532582288e-11,1.0620326642831584e-41,0.9999092290225714,9.077096099470838e-05,2.5648078074869052e-189,4.692127148432661e-12,2.0000907709515876,2
118,5.5045105473822797e-17,3.810341651342556e-53,0.9995713992341614,0.0004286007658385869,7.604288299324339e-262,2.4929769765292266e-18,2.0004286007658387,2
119,0.9980048798808456,5.857649389648359e-17,0.0,0.0019951201191544194,4.095057525493588e-40,3.0847484482009906e-27,0.005985360357463317,0
120,5.374946535487858e-39,1.5610061558202052e-05,0.0,0.001169852997017233,0.038946585706527766,0.9598679512348968,4.958651268053205,5
121,5.305529008323415e-16,2.731084861397044e-27,0.0,0.999999963805416,1.9673275954870461e-78,3.619458359574309e-08,3.000000072389166,3
122,9.791859915415436e-05,7.4181571044446405e-19,0.0,0.9998918906403654,6.976216297446075e-48,1.0190760480327837e-05,2.9997266257234982,3
123,2.1581453773547878e-41,7.695198609998219e-09,0.0,0.9999999923048014,2.298184780441537e-35,0.0,2.999999984609603,3
124,0.9966415236224282,2.5097966001378606e-20,0.0,0.0033584763775719394,6.238693747460407e-38,4.6718554656240275e-53,0.010075429132715818,0
125,0.9996233263650848,1.0208708387689372e-12,0.0,0.0003763442370491128,1.0524649613502257e-19,3.2939684513902734e-07,0.0011306796963939049,0
126,6.188437424237974e-07,8.550365250044676e-42,0.9997101537963362,0.00028922735901439116,4.87963644511107e-146,9.07022950131135e-13,2.0002879896742507,2
127,7.742723314326545e-20,1.1272457331187987e-37,0.0,0.9999999702271186,1.5824186584046835e-140,2.9772881423504095e-08,3.000000059545763,3
128,2.4553192803817663e-07,2.7612633194339553e-28,5.536013065747577e-102,0.9999625312145096,1.3658455942823056e-86,3.722325356244827e-05,3.000073709911341,3
129,1.7841796962346415e-10,1.8983096540170378e-43,0.9992488579104205,0.0007511419061145704,2.518819105234042e-163,5.046939456706917e-12,2.000751141564419,2
130,1.1375673875244766e-27,3.2713571020459134e-22,0.999452887420307,0.0005310999276248814,1.1574809337590821e-69,1.6012652068040997e-05,2.000579137883829,2
131,0.9989522350262604,1.374279152097581e-15,9.314509182528636e-106,0.001047722778758256,4.494189159401715e-14,4.2194934890445405e-08,0.0031433793111303628,0
132,3.369385447972233e-14,2.7792309863408353e-36,0.9974210110392251,0.0025789889607095865,5.378843743666809e-64,3.156785808175892e-14,2.0025789889607366,2
133,9.598110336727969e-14,1.6231419926491454e-52,0.9999546147342916,4.538526552258763e-05,1.5841526980263656e-194,8.964149543286694e-14,2.000045385265599,2
134,8.251398541616676e-07,1.2802704358354845e-47,0.9996863354024178,0.0003128394575781792,1.6372306074145618e-220,1.500947493017341e-13,2.0003111891783205,2
135,0.9652127164204151,9.954979846949066e-23,0.0,0.03478728357958492,3.0266352663773894e-89,0.0,0.10436185073875476,0
136,5.037139017088046e-17,3.669009109205164e-51,0.0,0.9999999999999456,1.7068140320022286e-72,5.445645677508023e-14,3.000000000000109,3
137,4.241728508829847e-07,1.8156094423540914e-40,0.9987194354978014,0.001280140324215931,3.8982895281262605e-80,5.1317564201894975e-12,2.0012792919939093,2
138,9.94525667535464e-77,1.6038209399446613e-39,0.0,1.0,5.557221736226385e-229,0.0,3.0,3
139,1.037252747656693e-42,2.8637245802116825e-45,0.0,1.0,1.2562126811507687e-152,0.0,3.0,3
140,0.9244529762887856,3.103603149506503e-16,0.0,0.075547023709818,1.39605133105596e-12,2.0316638312896622e-25,0.2266410711350385,0
141,2.863633991371148e-05,8.840819064961202e-23,0.9990662246497969,0.0009049224931995039,8.950811368121138e-68,2.1651708990558422e-07,2.000848299364642,2
142,1.152647722885667e-48,2.1205424419286454e-12,0.0,0.9999999999978795,1.7390683959082756e-39,5.65522624344369e-94,2.999999999995759,3
143,6.399754016640347e-35,4.811221007692344e-09,0.0,0.041851221448068396,0.9581487737407105,1.5820835462691602e-130,3.958148764118268,4
144,1.7587853341038283e-49,4.4768937991805346e-11,0.0,0.9999431510847008,1.4845115239173555e-14,5.684887051559726e-05,3.000113697651509,3
145,1.1450487904555626e-10,3.446719014145494e-16,0.9993030215227535,0.0006964137461634175,7.727175617916714e-25,5.646165779786897e-07,2.0006981073668872,2
146,1.275070650755199e-10,0.0008378134986577123,0.0,0.061433611642553114,0.9377285747312821,0.0,3.9360529473514454,4
147,2.9427985271836866e-06,1.5593659226820403e-23,0.9994912559724662,0.000505800456410131,3.0063162667065255e-66,7.725965040399982e-10,2.0004999171771454,2
148,6.075111871533862e-60,2.338342911884447e-08,0.0,0.9999999766165709,3.8093170239269604e-25,6.143742315845111e-48,2.9999999532331416,3
149,5.804073402215763e-10,4.5514969599341155e-36,0.9998099426569453,0.00019005670731071388,2.7126358229772257e-157,5.5336633313848546e-11,2.000190055712506,2
150,4.687863269839234e-58,1.2124607945415534e-34,0.0,0.9999999940522417,1.0500595126554251e-271,5.94775833890402e-09,3.000000011895517,3
151,1.3066592437361427e-63,7.634188784347131e-32,0.0,1.0,1.5326263398056266e-163,8.672040886105044e-41,3.0,3
152,1.1177656966920081e-29,2.4964582928538788e-39,0.9999039728082246,9.602719177523784e-05,5.583888039321133e-137,1.906593828382211e-16,2.000096027191776,2
153,9.084308194694212e-146,1.1807139260237002e-40,0.0,1.0,2.053321215347307e-299,0.0,3.0,3
154,1.3501030358197769e-22,3.2877674661913286e-09,0.0,0.0008229290465535823,0.9991770676656789,1.382026104491797e-39,3.999177061090144,4
155,1.722891943376849e-05,2.0413776535323573e-08,0.0,0.003542518108139904,0.9964402325586499,2.919208947823855e-35,3.9963885049727956,4
156,1.0525819182958232e-35,2.3980026627889503e-11,0.9880257232962213,0.00013206698172504392,7.070256470833867e-07,0.011841502672426557,2.0356579890263187,2
157,4.183153971729212e-05,8.16646375731145e-11,1.9843073277172633e-102,0.9894131792735427,0.0001910040136711038,0.010353985091404151,3.020773479413998,3
158,0.9893226643204344,8.890335173676249e-22,0.0,0.010675877163514149,8.052141671204989e-46,1.4585160516446933e-06,0.03203492407080067,0
159,0.00011635179849571077,3.5580465751486984e-27,0.0,0.999881927561156,4.737497303315351e-16,1.72064034763895e-06,2.999654385885208,3
160,5.712715180913135e-07,2.887427477081099e-52,0.999740199450129,0.00025922927833332485,4.178517290765806e-169,1.9526732442486342e-14,2.000258086735356,2
161,8.941539539447865e-16,3.0515049078768126e-30,0.9996210723079216,0.0003785379483322507,7.999179015111312e-126,3.897437450701039e-07,2.0003797071795657,2
162,2.499014186513462e-27,2.1831987576527967e-36,0.9998105557396637,0.00018941286797517846,8.799933663795161e-131,3.1392361156944174e-08,2.0001895070450586,2
163,4.421564232986798e-56,4.148477789857187e-18,0.0,0.9999999900220249,3.2532645831822343e-21,9.977975204107766e-09,3.0000000199559507,3
164,5.227677564645394e-34,5.2868156650891785e-49,0.999923547917985,7.645208201498459e-05,3.8486097847341204e-195,1.1265174802255409e-17,2.000076452082015,2
165,1.5125324596435772e-101,9.329091914880728e-54,0.9999865167831631,1.348321683683546e-05,9.201760938191843e-295,1.1166852776266506e-16,2.0000134832168373,2
166,3.9152657933277986e-27,9.316943815432366e-40,0.9992992265063593,0.0007007734936202297,2.371418510578128e-155,2.054757175581613e-14,2.0007007734936817,2
167,2.5560031658819155e-49,5.681448867810621e-45,0.9997907063737799,0.00020929362622020898,1.0908900477431986e-188,2.684057037853268e-18,2.0002092936262206,2
168,1.1613327249231525e-127,4.510579353487177e-52,0.9999660490641944,3.3950935804902785e-05,6.784961908524366e-301,5.764947111673035e-16,2.0000339509358063,2
169,2.2846484893759612e-136,5.5248032543255e-46,0.9999440110447975,5.598895520055698e-05,4.6836384891260115e-132,2.072920514258365e-15,2.0000559889552068,2
170,7.484578579639712e-80,6.318094775197982e-14,0.0,0.9999903964738667,1.0370186199763075e-58,9.60352607008051e-06,3.0000192070520137,3
171,3.619989499555162e-30,5.608580626822894e-57,0.9999385988190044,6.140118099567836e-05,0.0,2.213677303752214e-18,2.0000614011809956,2
172,6.070357476835733e-51,1.810051302923895e-16,0.0,0.9985241128057171,2.658984261000002e-85,0.001475887194282732,3.0029517743885648,3
173,1.2769763530386852e-30,2.13146203903674e-23,2.0918771677868526e-100,0.6435503158322293,6.089709919099711e-39,0.3564496841677708,3.712899368335542,3
174,3.436931683394317e-226,8.012485648942293e-05,0.0,0.9999198751435106,7.77855745489514e-23,0.0,2.9998397502870207,3
175,2.658427890150702e-05,3.1294616838958546e-39,0.0,0.9999734157210984,3.622078951453607e-74,1.832242043287655e-21,2.9999202471632955,3
176,4.248451283969623e-21,1.3969496812141474e-43,0.9997864673537151,0.00021353249531675674,2.733365541017673e-129,1.5096807550636867e-10,2.0002135329482207,2
177,8.89642101246385e-14,2.649375732996732e-41,0.0,0.9999999999999111,6.14450507948243e-41,2.47065892418975e-81,2.999999999999733,3
178,1.4230291473627018e-09,3.2306202800512343e-28,0.0,0.9999987181878177,9.28244774919271e-65,1.280389153194391e-06,3.000002556509219,3
179,1.6194915666630155e-18,8.207553204303739e-11,0.9998549949353802,0.00013630175198370712,6.622324071279234e-07,8.040998153381677e-06,2.0001617491291825,2
180,1.3944118161316437e-19,2.706923791256503e-20,2.7343866197965606e-101,0.9682515110931684,1.0116517777128185e-52,0.031748488906831546,3.063496977813663,3
181,1.1291244912591608e-106,0.019689747709233353,0.0,0.03742034857842151,0.9428899037123453,0.0,3.903510408293879,4
182,2.1206229092982162e-09,4.868861336450475e-53,0.9999116028913385,8.839498613854336e-05,2.684320364421551e-168,1.899981005363463e-12,2.0000883907505926,2
183,4.4615469720240064e-51,7.666930420739869e-54,0.9999494167986597,5.058320131813782e-05,3.204951526395717e-212,2.22224160032979e-14,2.000050583201385,2
184,1.0598107129535182e-12,5.049250968731127e-26,0.9984362403634194,0.001563759624685944,1.4144045395205754e-57,1.0834906067308657e-11,2.001563759655071,2
185,2.2406657273484586e-71,3.1004804619396822e-53,0.9999304190754124,6.958092458775554e-05,1.2965253187463357e-172,1.0508154228325087e-21,2.000069580924588,2
186,5.642058743681531e-55,1.308184082017929e-15,0.9995337851332003,0.00046621486322774504,1.452572719275859e-28,3.570689513078112e-12,2.0004662148739385,2
187,4.7695335081836525e-292,0.9717601294671611,0.0,0.02811877088223927,0.00012109965059963797,0.0,1.0566008407162775,1
188,0.966540245514798,5.816158152793419e-23,0.0,0.03345954929342492,4.658659487330655e-52,2.0519177706963623e-07,0.1003796738391601,0
189,0.9920879088557175,4.2005314127094227e-20,0.0,0.0079024082050273,2.600221880939906e-24,9.682939255205337e-06,0.023755639311357928,0
190,0.9919635186003376,3.0800396144861894e-09,1.1863499972861113e-104,0.007592905385508788,0.0004377625569797721,5.8103771340685255e-06,0.024558821350155406,0
191,4.608776868656486e-81,0.00037822306336826475,0.0,0.05393773080070185,0.9456840461359298,1.5326502538835563e-242,3.9449276000091933,4
192,5.378236169456118e-22,4.734570840457416e-78,0.9995203013219859,0.0004796986780140797,4.701441554953025e-266,7.015436111079138e-23,2.000479698678014,2
193,1.3158638118748803e-41,1.66670690797834e-37,0.9993458714056643,0.0006541285435379119,3.367340210607169e-221,5.079773660980596e-11,2.000654128695931,2
