day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
0,0,0.14246575342465753,0.25205479452054796,0.16986301369863013,0.09863013698630137,0.16986301369863013,0.16712328767123288,22.7326923076923,10.940384615384612,64.99615384615386,0.7175000000000001,10.8975,63.530769230769224,192.75769230769237,33.156046597633136,25.156756656804728,-3.2446819526627237,2.5919625000000006,12.075062500000003,3.688801775147923,6.876767751479303,25.156756656804728,28.05894600591716,0.43150147928993643,1.800947115384615,24.947177884615385,18.512603550295857,-13.979829881656796,-3.2446819526627237,0.43150147928993643,56.91036982248521,2.9623211538461556,44.785374999999995,17.86377218934912,-43.58477810650887,2.5919625000000006,1.800947115384615,2.9623211538461556,3.2857257115384613,10.642819134615383,12.602903846153847,5.6613538461538475,12.075062500000003,24.947177884615385,44.785374999999995,10.642819134615383,195.08851490384606,98.65034615384617,-46.20139423076924,3.688801775147923,18.512603550295857,17.86377218934912,12.602903846153847,98.65034615384617,349.9594378698224,-114.77465976331358,6.876767751479303,-13.979829881656796,-43.58477810650887,5.6613538461538475,-46.20139423076924,-114.77465976331358,454.83359467455625
0,1,0.14246575342465753,0.25205479452054796,0.16986301369863013,0.09863013698630137,0.16986301369863013,0.16712328767123288,8.116304347826084,3.5945652173913056,86.91413043478263,4.764423913043477,50.407826086956526,90.98804347826082,30.372826086956533,27.98440808128545,23.541610349716446,-2.076534735349715,15.2735833057656,41.76612240075616,3.587042769376177,63.47403000945178,23.541610349716446,22.718122637051046,-0.14709711720226556,12.963739260396975,36.30464035916823,5.61178284499055,48.16333057655955,-2.076534735349715,-0.14709711720226556,36.929039461247655,5.000328792533085,21.273443761814764,3.8278863421550158,-49.05374645557655,15.2735833057656,12.963739260396975,5.000328792533085,25.86873550508035,75.54638179111532,8.032657242438558,26.749427823724012,41.76612240075616,36.30464035916823,21.273443761814764,75.54638179111532,552.9315104914936,11.83986531190925,70.01519092627598,3.587042769376177,5.61178284499055,3.8278863421550158,8.032657242438558,11.83986531190925,97.61583530245743,-26.69217273156898,63.47403000945178,48.16333057655955,-49.05374645557655,26.749427823724012,70.01519092627598,-26.69217273156898,372.77067462192787
0,2,0.14246575342465753,0.25205479452054796,0.16986301369863013,0.09863013698630137,0.16986301369863013,0.16712328767123288,26.725806451612904,10.853225806451611,54.48870967741937,0.4034354838709678,2.9569354838709674,28.987096774193553,265.76935483870955,28.999656607700313,20.16411030176899,-20.60261186264308,0.17551134235171717,-3.362678980228927,-29.34837669094694,57.79046826222683,20.16411030176899,22.01507023933402,-11.45036680541103,0.22751391779396468,4.177130853277834,10.07149323621228,30.69243756503639,-20.60261186264308,-11.45036680541103,58.788420915712784,1.7270452393340259,19.281610561914675,67.85678980228928,-52.0967976066597,0.17551134235171717,0.22751391779396468,1.7270452393340259,2.8154696974505753,5.829639560353797,12.54942981269511,-1.756797944849116,-3.362678980228927,4.177130853277834,19.281610561914675,5.829639560353797,40.53520835067642,77.76684755463059,-15.372658428720078,-29.34837669094694,10.07149323621228,67.85678980228928,12.54942981269511,77.76684755463059,482.45854318418293,-105.07152445369402,57.79046826222683,30.69243756503639,-52.0967976066597,-1.756797944849116,-15.372658428720078,-105.07152445369402,659.1824479708637
0,3,0.14246575342465753,0.25205479452054796,0.16986301369863013,0.09863013698630137,0.16986301369863013,0.16712328767123288,17.69722222222222,3.0777777777777775,59.52777777777778,0.0020833333333333333,1.6205555555555557,12.094444444444443,176.55,58.02193672839506,51.50354938271605,10.744799382716046,0.017591898148148148,13.502362654320986,41.08220679012345,98.61291666666669,51.50354938271605,54.545061728395055,13.988395061728395,0.017946296296296297,14.239456790123459,54.55070987654321,67.17333333333335,10.744799382716046,13.988395061728395,98.19811728395062,0.026281018518518506,19.342901234567897,18.697376543209884,-51.74722222222224,0.017591898148148148,0.017946296296296297,0.026281018518518506,9.496527777777775e-05,0.0675785648148148,0.025211574074074077,-0.0007069444444444414,13.502362654320986,14.239456790123459,19.342901234567897,0.0675785648148148,48.500344135802465,20.171003086419756,-0.6786388888888888,41.08220679012345,54.55070987654321,18.697376543209884,0.025211574074074077,20.171003086419756,144.77608024691355,-15.522222222222199,98.61291666666669,67.17333333333335,-51.74722222222224,-0.0007069444444444414,-0.6786388888888888,-15.522222222222199,369.1908333333334
0,4,0.14246575342465753,0.25205479452054796,0.16986301369863013,0.09863013698630137,0.16986301369863013,0.16712328767123288,16.95161290322581,7.622580645161291,77.18548387096773,1.6220967741935484,20.497580645161293,66.52741935483873,116.65000000000002,32.70217481789802,29.74286680541105,3.504942767950049,3.1520111342351713,28.302995837669112,39.245036420395394,37.92499999999999,29.74286680541105,33.006909469302805,0.6366181061394365,4.834354266389175,51.32419979188348,59.78938085327784,41.90741935483872,3.504942767950049,0.6366181061394365,66.31769250780437,4.8559401144641,53.04023907388138,-7.259118106139428,-63.32040322580646,3.1520111342351713,4.834354266389175,4.8559401144641,8.056772861602498,41.20576716961501,13.348886056191466,6.579561290322576,28.302995837669112,51.32419979188348,53.04023907388138,41.20576716961501,419.0602151144639,148.6570824661811,23.126572580645146,39.245036420395394,59.78938085327784,-7.259118106139428,13.348886056191466,148.6570824661811,436.95489334027053,55.3192741935484,37.92499999999999,41.90741935483872,-63.32040322580646,6.579561290322576,23.126572580645146,55.3192741935484,399.3718548387096
0,5,0.14246575342465753,0.25205479452054796,0.16986301369863013,0.09863013698630137,0.16986301369863013,0.16712328767123288,8.911475409836068,1.2163934426229506,84.50327868852459,0.15136065573770494,5.806065573770492,58.9950819672131,51.844262295081975,43.265606019887116,29.86948400967482,-1.0575786079011031,-0.16363528621338347,4.702340231120668,76.52923676431065,82.31063961300725,29.86948400967482,26.945632894383234,-0.9848078473528639,-0.044961650094060716,8.982982531577532,72.01319537758667,43.499274388605215,-1.0575786079011031,-0.9848078473528639,58.19408761085727,-0.6528700349368448,-8.496380542864824,-1.2450658425154582,-35.27932545014782,-0.16363528621338347,-0.044961650094060716,-0.6528700349368448,0.11391285353399613,1.6910142058586406,-0.3203113410373555,-0.25077661918839056,4.702340231120668,8.982982531577532,-8.496380542864824,1.6910142058586406,78.13660091373285,35.93247245364149,13.401059392636386,76.52923676431065,72.01319537758667,-1.2450658425154582,-0.3203113410373555,35.93247245364149,633.9260413867238,71.48546358505774,82.31063961300725,43.499274388605215,-35.27932545014782,-0.25077661918839056,13.401059392636386,71.48546358505774,392.1486965869391
1,0,0.13319676406032424,0.23495394465549485,0.15432219451314963,0.13728090938730572,0.1373359587173994,0.2029102286663262,22.27438134050619,10.909699225848431,65.15897523216407,0.8461974554000447,13.526539134257616,67.4963640240788,189.05555630020118,32.135381690634794,24.426305622380234,-3.499075191667243,3.1565721515419782,18.56713858871837,7.594998115881301,12.248377294830059,24.426305622380234,27.716453495026045,-0.7147469908774764,1.7084643786928049,26.722079575410635,19.44976946163304,-18.773613115407443,-3.499075191667243,-0.7147469908774764,53.75288416719244,2.4146192607405217,41.03271648885406,13.641436817302257,-55.74065968245406,3.1565721515419782,1.7084643786928049,2.4146192607405217,3.7213726785393066,9.98564190755187,10.19266009776019,10.041700552866374,18.56713858871837,26.722079575410635,41.03271648885406,9.98564190755187,193.89098827585573,66.05286110116658,-50.09705973983964,7.594998115881301,19.44976946163304,13.641436817302257,10.19266009776019,66.05286110116658,338.53317459691544,-155.1522166238675,12.248377294830059,-18.773613115407443,-55.74065968245406,10.041700552866374,-50.09705973983964,-155.1522166238675,713.0125924547876
1,1,0.13319676406032424,0.23495394465549485,0.15432219451314963,0.13728090938730572,0.1373359587173994,0.2029102286663262,8.328258986697715,3.820961214588139,86.63750831121644,5.111152463541416,53.2932562032195,90.36869679765715,31.006806014437878,29.764651209424084,25.069000877262173,-2.0864346044277946,15.624031018422645,37.19952417706552,4.536666835941509,69.16870726534287,25.069000877262173,23.71547662892223,0.3829543581283177,12.9897806621781,31.02010641330999,6.35256072981605,52.28870482657784,-2.0864346044277946,0.3829543581283177,39.71442648605334,6.604199492368675,31.52730081621075,5.779299132241,-57.457693745029864,15.624031018422645,12.9897806621781,6.604199492368675,26.08357883842198,66.71713664043845,11.393854314102917,26.389278962567882,37.19952417706552,31.02010641330999,31.52730081621075,66.71713664043845,473.43217060471284,33.64766162042285,58.13715502711424,4.536666835941509,6.35256072981605,5.779299132241,11.393854314102917,33.64766162042285,107.649432555762,-34.32542651180547,69.16870726534287,52.28870482657784,-57.457693745029864,26.389278962567882,58.13715502711424,-34.32542651180547,409.1694126010897
1,2,0.13319676406032424,0.23495394465549485,0.15432219451314963,0.13728090938730572,0.1373359587173994,0.2029102286663262,26.293498064199447,10.595896768376774,54.91775405102973,0.410666810617384,2.9665739104188344,31.181347489335916,267.47410778065097,33.38083559769645,23.421262482549707,-24.737386552049706,0.41475025262520526,-1.3780325594965004,-31.48490274544582,81.39029981954947,23.421262482549707,25.473276917162206,-13.17065957361514,0.6227567401254125,7.3290501328704725,12.677390257945671,43.24906911001491,-24.737386552049706,-13.17065957361514,63.17166466489375,1.8116676335206772,19.94041351549341,78.24646046986219,-76.73951941493709,0.41475025262520526,0.6227567401254125,1.8116676335206772,2.757504386056731,5.99682649801267,12.587450928773295,-2.8387080615704137,-1.3780325594965004,7.3290501328704725,19.94041351549341,5.99682649801267,39.9874639001547,76.66126446557108,-22.39166119196164,-31.48490274544582,12.677390257945671,78.24646046986219,12.587450928773295,76.66126446557108,501.18576068316503,-202.25813927543624,81.39029981954947,43.24906911001491,-76.73951941493709,-2.8387080615704137,-22.39166119196164,-202.25813927543624,719.6907741087223
1,3,0.13319676406032424,0.23495394465549485,0.15432219451314963,0.13728090938730572,0.1373359587173994,0.2029102286663262,20.127829110591982,5.4299096585504865,59.37984349704084,0.0012396828070239739,0.9840850628971534,17.226286391075593,185.23388977747243,67.0317088764703,58.50203055266774,0.48066002887825193,0.008116342369820928,6.631263781112513,54.43482841570657,175.64882799495757,58.50203055266774,58.898758602148995,5.67834495820119,0.00823877305495261,6.8677573776970915,70.25364217976372,131.08270107512007,0.48066002887825193,5.67834495820119,94.81296707936855,0.01598040355919121,12.109090026308554,39.19180326305359,-102.77747628877435,0.008116342369820928,0.00823877305495261,0.01598040355919121,5.379659061343349e-05,0.03826295418606452,0.01026100930752745,-0.008096418548019131,6.631263781112513,6.8677573776970915,12.109090026308554,0.03826295418606452,27.42715356975005,8.91297376527461,-5.073832981958758,54.43482841570657,70.25364217976372,39.19180326305359,0.01026100930752745,8.91297376527461,269.5016648772043,-33.23297342558711,175.64882799495757,131.08270107512007,-102.77747628877435,-0.008096418548019131,-5.073832981958758,-33.23297342558711,848.875316031771
