day,cluster0,cluster1,cluster2,weighted_mean,max
0,1.4491650093722685e-92,0.35802013191418436,0.6419798680858155,1.6419798680858153,2
1,0.9988624044248321,0.0005034502500597429,0.0006341453251081175,0.0017717409002759778,0
2,0.0,0.8465715767800313,0.15342842321996883,1.153428423219969,1
3,0.0,0.7966661352511125,0.20333386474888748,1.2033338647488874,1
4,1.618539996426647e-92,0.2559248118188181,0.7440751881811818,1.7440751881811818,2
5,0.0,8.304900361904128e-05,0.999916950996381,1.999916950996381,2
6,0.0,2.8625644366531574e-14,0.9999999999999714,1.9999999999999714,2
7,0.0,1.8077405824527213e-09,0.9999999981922595,1.9999999981922596,2
8,0.0,0.5864253131916745,0.41357468680832565,1.4135746868083259,1
9,1.7896025213548406e-91,9.963253301628595e-17,0.9999999999999999,1.9999999999999998,2
10,0.0,1.2338585974716247e-35,1.0,2.0,2
11,0.9999593857695114,1.0593793883167363e-46,4.0614230488652145e-05,8.122846097730429e-05,0
12,3.3458105177838415e-91,7.945538012763966e-39,1.0,2.0,2
13,1.7893098232671187e-91,3.073586820023022e-13,0.9999999999996927,1.9999999999996927,2
14,0.9998079057664889,8.181585180006218e-13,0.00019209423269293566,0.00038418846620402985,0
15,0.9944121450181382,0.00016614081399907247,0.005421714167862733,0.011009569149724537,0
16,0.9998503889434097,9.216642185477509e-10,0.00014961013492614784,0.0002992211915165142,0
17,7.918252889908603e-91,2.9829233004208103e-06,0.9999970170766995,1.9999970170766994,2
18,0.9992755092565715,1.607658779447896e-09,0.0007244891357697007,0.001448979879198181,0
19,0.0,0.9997470666943338,0.00025293330566622123,1.0002529333056662,1
20,0.9996179228498148,1.8924798742679577e-07,0.00038188790219770356,0.0007639650523828339,0
21,0.9998927968449962,2.8453073620228455e-13,0.0001072031547193292,0.00021440630972318912,0
22,0.9999424766896627,1.6802931541762685e-14,5.7523310320353417e-05,0.00011504662065750977,0
23,0.9999028629362673,2.956358875881847e-14,9.713706370308407e-05,0.00019427412743573173,0
24,0.9998844417917885,9.064991780013454e-15,0.00011555820820244113,0.00023111641641394726,0
25,0.06420593529904856,6.264712893223445e-13,0.9357940647003251,1.8715881294012766,2
26,0.2576073126992467,1.9346836921235105e-10,0.742392687107285,1.4847853744080384,2
27,0.9834038140720359,1.6191919509007833e-12,0.0165961859263449,0.03319237185430899,0
28,0.9987623058188373,2.8676278473263285e-18,0.0012376941811627217,0.0024753883623254464,0
29,0.12316615937716384,2.1307709849462943e-12,0.8768338406207054,1.7536676812435414,2
30,0.9641330600831339,1.3507487400849007e-09,0.03586693856611726,0.07173387848298325,0
31,0.9993797743723546,1.1844946806724433e-45,0.0006202256276453938,0.0012404512552907877,0
32,0.9994635822956078,1.1136430779216458e-14,0.0005364177043809603,0.0010728354087730571,0
33,0.999013141270656,5.0855618054146065e-08,0.0009868078737260875,0.001973666603070229,0
34,4.412393104350749e-92,0.47492724224024074,0.5250727577597593,1.5250727577597591,2
35,3.928998915182382e-92,0.16556568324843524,0.8344343167515648,1.8344343167515649,2
36,0.9994652405373351,4.679459437483816e-09,0.00053475478320536,0.0010695142458701575,0
37,7.079965546980835e-92,9.173508239138585e-10,0.9999999990826491,1.9999999990826491,2
38,0.9991091200202298,1.4880454155183372e-17,0.000890879979770255,0.0017817599595405249,0
39,0.997269492029178,8.98802517489772e-09,0.0027304989827969797,0.005461006953619134,0
40,0.9987484644651125,1.0654337364531935e-05,0.001240881197523154,0.0024924167324108398,0
41,0.996023736069392,1.8715535532008607e-05,0.003957548395075999,0.007933812325684006,0
42,0.9998546311396488,2.5313152166931123e-16,0.00014536886035088626,0.0002907377207020256,0
43,0.9975809480252904,2.4219232573560155e-11,0.0024190519504904053,0.004838103925200043,0
44,0.0,0.9672762957325578,0.032723704267442116,1.032723704267442,1
45,0.0,1.0,5.343296916556965e-27,1.0,1
46,0.0,0.03373533452398598,0.966264665476014,1.9662646654760139,2
47,4.667798531471145e-92,0.24848614853477966,0.7515138514652203,1.7515138514652202,2
48,0.9959363672525787,0.00016272817867013755,0.0039009045687511523,0.007964537316172441,0
49,0.9962781748889752,0.0016662157308028561,0.002055609380221819,0.0057774344912464946,0
50,0.9996029401336031,2.495570004214077e-05,0.00037210416635485887,0.0007691640327518585,0
51,0.0,0.8012309390847511,0.19876906091524896,1.198769060915249,1
52,0.9989976037529763,2.774792481900399e-16,0.00100239624702334,0.0020047924940469575,0
53,3.557782532819714e-91,2.9539535451955526e-09,0.9999999970460465,1.9999999970460465,2
54,0.9986611271661496,6.345883407165162e-09,0.0013388664879669199,0.002677739321817247,0
55,0.0,0.8680431753462006,0.1319568246537994,1.1319568246537994,1
56,3.30166466726044e-87,3.8323165161659255e-16,0.9999999999999997,1.9999999999999998,2
57,2.6980297279889267e-91,4.7837450021430164e-29,1.0,2.0,2
58,0.9998179578856137,1.0778534234266966e-21,0.00018204211438637913,0.00036408422877275826,0
59,0.9997329243651158,1.6940628607139517e-30,0.0002670756348841778,0.0005341512697683556,0
60,0.9989872828617015,5.771171373466939e-15,0.0010127171382925885,0.002025434276590948,0
61,0.9995329340786098,1.0207457075578502e-08,0.00046705571393307365,0.0009341216353232228,0
62,0.9993719600357501,1.2857583179667543e-12,0.0006280399629640287,0.0012560799272138157,0
63,0.9998915734244254,5.347339902986228e-30,0.00010842657557462797,0.00021685315114925593,0
64,0.9995343024095175,2.7557991010812635e-24,0.000465697590482518,0.000931395180965036,0
65,0.9985503551932663,8.391338165891488e-22,0.0014496448067337431,0.0028992896134674862,0
66,1.6097432577328345e-91,3.231422537473814e-28,1.0,2.0,2
67,0.9987553988276919,8.743319286470622e-19,0.001244601172307987,0.002489202344615975,0
68,2.7648278944864433e-91,2.740430927739097e-09,0.9999999972595691,1.9999999972595692,2
69,0.9985972719000208,3.051667895384413e-12,0.001402728096927476,0.00280545619690662,0
70,0.9997022057153846,5.236032433121882e-22,0.0002977942846154276,0.0005955885692308552,0
71,0.9991470708396814,2.0731227057050828e-17,0.0008529291603187133,0.0017058583206374473,0
72,0.9992123767360769,2.565593733058677e-18,0.0007876232639230248,0.0015752465278460522,0
73,0.9993087732024656,7.208087553185579e-10,0.0006912260767256494,0.001382452874260054,0
74,0.9980093229018745,8.305144040898267e-06,0.0019823719540845615,0.003973049052210021,0
75,0.9992375856517224,1.0042067790644721e-08,0.0007624043062098366,0.0015248186544874638,0
76,0.9999652172185182,4.9460840107757786e-26,3.478278148180133e-05,6.956556296360266e-05,0
77,0.9999054191645814,9.388463441110119e-26,9.45808354185696e-05,0.0001891616708371392,0
78,0.999898326689077,8.953960181859399e-26,0.00010167331092301939,0.00020334662184603877,0
79,0.9998821356462896,1.910326992160387e-37,0.00011786435371033703,0.00023572870742067406,0
80,0.9997996294759628,3.1550018178073785e-39,0.0002003705240372387,0.0004007410480744774,0
81,0.9997676131207125,1.5310712424106083e-36,0.00023238687928743755,0.0004647737585748751,0
82,0.9995170191393556,4.1965999461736476e-26,0.00048298086064429686,0.0009659617212885937,0
83,0.9992657909125232,8.823248698257823e-21,0.000734209087476683,0.001468418174953366,0
84,0.9994198093780808,5.2816857708146975e-23,0.0005801906219192027,0.0011603812438384055,0
85,0.9996808634471805,1.466985185842198e-28,0.00031913655281947404,0.0006382731056389481,0
86,0.9997346151807929,5.007888604030089e-31,0.0002653848192071258,0.0005307696384142516,0
87,0.9991853618603349,3.9452636226781554e-14,0.0008146381396256913,0.0016292762792908353,0
88,2.2764596363737014e-91,0.6530024564589876,0.34699754354101237,1.3469975435410122,1
89,0.0,1.0,0.0,1.0,1
90,3.686869003128307e-92,7.846704380050734e-05,0.9999215329561996,1.9999215329561997,2
91,0.0,1.0,3.155898736850116e-33,1.0,1
92,9.21950683744099e-92,0.0008371811628659736,0.999162818837134,1.999162818837134,2
93,0.0,0.0001878706239228406,0.9998121293760772,1.9998121293760773,2
94,0.9994307449316076,8.004231158437494e-11,0.0005692549883502272,0.001138510056742766,0
95,2.257778836627167e-91,6.25311002000069e-05,0.9999374688998,1.9999374688998,2
96,0.0,0.9234984404392943,0.07650155956070573,1.0765015595607057,1
97,0.9983938017046097,8.879664091535628e-08,0.0016061094987493492,0.0032123077941396136,0
98,5.4427656151687935e-92,6.953701298728607e-05,0.9999304629870127,1.9999304629870127,2
99,1.2296267739190066e-91,1.485178817061805e-19,1.0,2.0,2
100,0.9991173965752844,1.7815169057799585e-17,0.0008826034247155935,0.0017652068494312047,0
101,4.633472161684464e-91,5.971094290883728e-12,0.9999999999940289,1.9999999999940288,2
102,0.9987867691387391,7.197020597635694e-11,0.001213230789290816,0.0024264616505518376,0
103,0.9992118900900449,5.304849762705997e-18,0.0007881099099552297,0.0015762198199104646,0
104,0.9992951107866737,2.3841679245813587e-22,0.0007048892133264262,0.0014097784266528524,0
105,0.9994554311146744,8.370667988394191e-23,0.000544568885325563,0.001089137770651126,0
106,0.9999116930210247,1.0067577803906248e-37,8.830697897541034e-05,0.0001766139579508207,0
107,0.9997940487694441,7.912187333487006e-32,0.0002059512305558671,0.0004119024611117342,0
108,0.9982034709699392,7.084887543662416e-17,0.0017965290300606962,0.003593058060121463,0
109,0.9966507155019908,6.856928893001402e-13,0.0033492844973234035,0.0066985689953325,0
110,0.0,1.0,9.89255722844647e-41,1.0,1
111,0.0,1.0,1.1991655134526372e-46,1.0,1
112,0.9946502766834014,1.547886344543556e-07,0.005349568527964164,0.010699291844562784,0
113,0.0,1.0,2.4013164886570505e-84,1.0,1
114,1.5621614187195516e-91,0.2661817661602946,0.7338182338397053,1.7338182338397052,2
115,0.9989905593976153,3.9350982110241006e-07,0.0010090470925637543,0.002018487694948611,0
116,0.9987086836909291,1.4632444094353434e-08,0.001291301676626732,0.0025826179856975585,0
117,0.9995537144580456,6.734737074233334e-18,0.0004462855419543067,0.0008925710839086202,0
118,0.9999008681292338,1.9863432610377232e-35,9.91318707661804e-05,0.0001982637415323608,0
119,0.9994479857346072,5.908424267211589e-23,0.000552014265392777,0.001104028530785554,0
120,0.9991475193247386,4.015221986955426e-09,0.000852476660039467,0.001704957335300921,0
121,5.313523955865093e-91,2.194694697031782e-05,0.9999780530530297,1.9999780530530296,2
122,9.908656970433639e-91,5.024186640824889e-05,0.9999497581335918,1.9999497581335919,2
123,0.9989287238938884,1.9530637503506939e-07,0.00107108079973656,0.002142356905848155,0
124,0.0,0.06357920156962586,0.9364207984303742,1.9364207984303743,2
125,0.0,1.0,5.603763307539406e-20,1.0,1
126,0.0,8.94216941219981e-06,0.9999910578305878,1.999991057830588,2
127,1.3867929715667896e-90,2.427196131048355e-07,0.9999997572803869,1.999999757280387,2
128,0.999696203769586,4.8142847845307335e-11,0.0003037961822710005,0.0006075924126848489,0
129,1.2300127550631736e-90,3.7149178620110634e-07,0.9999996285082138,1.9999996285082138,2
130,0.9996299510553657,3.9967725561051624e-07,0.0003696492673786114,0.0007396982120128333,0
131,0.9990294595074979,2.1815068379384147e-08,0.0009705186774338193,0.001941059169936018,0
132,0.9993020059767773,6.405955751272038e-10,0.0006979933826272453,0.0013959874058500656,0
133,0.9994258044644335,2.880936696127543e-08,0.0005741667261994682,0.0011483622617658976,0
134,0.9995194367128122,5.438391133795076e-07,0.00048001944807449487,0.0009605827352623692,0
135,0.9992195621754275,5.54293979465256e-10,0.0007804372702785396,0.0015608750948510586,0
