day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
44,0.9999989830938251,4.786144052022724e-14,1.0169061268991182e-06,0.0,2.033812301659677e-06,0
45,3.959967955993244e-26,0.9999937067853147,6.293214685173034e-06,0.0,1.0000062932146851,1
46,0.0003736342450799782,1.6875884330442645e-44,0.0036402154827499347,0.9959861502721701,2.99523888178201,3
47,0.003458746175314061,0.006056037137225663,1.1510123238244061e-06,0.9904840656751364,2.9775105361872822,3
48,0.001291435619499755,0.0004308440530685993,3.6554165500646117e-07,0.9982773547857767,2.995263639493709,3
49,0.002556066394109507,0.0005847658372838831,5.448142741655945e-09,0.9968591623204639,2.991162263694961,3
50,0.00960234660044132,0.0003389760524835028,9.871238941641829e-10,0.9900586763599513,2.970515007106585,3
51,0.6328660429652049,0.36705756180304805,7.639523174712293e-05,1.3817062929149836e-210,0.3672103522665423,0
52,0.022507998631331745,5.273164309349279e-08,2.2645747777016567e-29,0.9774919486370252,2.9324758986427186,3
53,0.005158578032854499,4.415412448009906e-09,1.6208459407750208e-24,0.9948414175517332,2.984524257070612,3
54,0.004908058720853494,1.6969310758962866e-08,4.6061953041470547e-23,0.9950919243098357,2.985275789898818,3
55,0.881699610039487,0.11177919095171625,0.0065211990087967655,6.099220261596285e-19,0.12482158896930978,0
56,1.2570035466450288e-10,0.9999562187130485,4.378116125122115e-05,0.0,1.000043781035551,1
57,0.011944706632038496,1.6923981630031787e-05,1.7359251850006483e-15,0.9880383693863297,2.9641320321406224,3
58,0.003382116886301105,4.540603030171928e-08,6.500269677165334e-36,0.9966178377076685,2.989853558529036,3
59,0.0038154885504294357,4.860350498275204e-07,2.8080157076863624e-22,0.9961840254145208,2.9885525622786124,3
60,0.010399264218128269,3.722036414125315e-10,5.14983489135833e-29,0.9896007354096682,2.9688022066012083,3
61,0.008857499999095712,3.0550210101786534e-06,1.4320756436468265e-14,0.9911394449798797,2.973421389960678,3
62,0.02593749475442499,0.002611868005697874,5.680810453706911e-07,0.9714500691588318,2.916963211644284,3
63,0.02333673048328926,1.9189675000841815e-06,4.070670747108887e-23,0.9766613505492107,2.929985970615132,3
64,0.002861679239885579,5.974906745613238e-11,2.4725520728185074e-21,0.9971383207003655,2.9914149621608455,3
65,0.017433232469764855,9.237964727940031e-17,6.858741007751481e-32,0.9825667675302351,2.947700302590705,3
66,0.004435532484431111,1.0810593225380117e-08,7.061739349784607e-39,0.9955644567049756,2.9866933809255203,3
67,0.006588901522125277,2.28305941480679e-10,2.611410174702772e-27,0.9934110982495687,2.9802332949770123,3
68,0.018313316304134436,7.409026145236181e-09,5.622483848417849e-29,0.9816866762868395,2.9450600362695445,3
69,0.006068769639193478,1.982578482812608e-08,1.3217060348970336e-25,0.9939312105350218,2.9817936514308503,3
70,0.004247973652791157,8.535667323302326e-09,3.089817918552241e-32,0.9957520178115414,2.9872560619702915,3
71,0.0053411925477438735,2.1711839307121813e-08,3.3153026536869316e-22,0.9946587857404168,2.9839763789330895,3
72,0.01556526098976371,0.00011151454018979883,1.1859168289542919e-14,0.9843232244700346,2.9530811879503176,3
73,0.008903842422380926,7.310068622347147e-08,5.422975276473319e-29,0.9910960844769329,2.973288326531485,3
74,0.06126178078143105,6.655455830746165e-05,3.7281153525052765e-06,0.9386679365449089,2.816077820423739,3
75,8.842356457784281e-17,5.065296687645507e-06,1.0618249393501321e-106,0.9999949347033122,2.9999898694066247,3
76,1.877808806556447e-12,3.0490300417789103e-06,4.2024811760214915e-91,0.9999969509680805,2.999993901934283,3
77,4.521561063750574e-13,1.4969424870631448e-05,2.441300579105762e-92,0.9999850305746772,2.9999700611489026,3
78,2.0889115898979773e-10,3.632985265000433e-05,6.296176234368463e-77,0.9999636699384588,2.999927339668026,3
79,3.1574436499269353e-09,7.403575758701474e-06,2.057820624601945e-74,0.9999925932667978,2.999985183376152,3
80,4.261251580904625e-09,2.517569779051019e-06,1.3680216672888216e-72,0.9999974781689693,2.999994952076687,3
81,2.7438424582498392e-05,1.533940373716481e-06,5.455549474003709e-57,0.9999710276350438,2.999914616845505,3
82,0.001609273299602522,3.329300901933416e-07,2.4112334811507413e-41,0.9983903937703074,2.995171514241012,3
83,0.00017335054918501296,2.3220098898011586e-07,2.112379949285302e-48,0.999826417249826,2.9994794839504673,3
84,3.303891645980661e-05,1.7218382497087996e-06,1.0654350498950662e-52,0.9999652392452906,2.9998974395741214,3
85,6.915245475035021e-08,1.0359358400616544e-06,7.455543746908198e-73,0.9999988949117051,2.9999977206709554,3
86,2.8312535250945416e-05,1.7936180244121283e-06,1.4170001859449216e-55,0.9999698938467246,2.999911475158198,3
87,0.001602972744283861,2.1817587873132318e-07,1.4933322006850008e-37,0.9983968090798374,2.995190645415391,3
88,0.9999999999822846,2.1357316458175727e-17,1.771545493912832e-11,0.0,3.54309312355731e-11,0
89,0.0,2.162782371408519e-82,1.0,0.0,2.0,2
90,3.586970337310589e-05,0.9998745660731078,2.3904734090212977e-09,8.956183304580694e-05,1.000143256353192,1
91,6.26086018887042e-41,0.9999999904387754,9.561224715420242e-09,0.0,1.000000009561225,1
92,0.02158661981518976,0.0004165880087718771,1.9557078341292994e-09,0.9779967902203305,2.934406962581179,3
93,0.31014039489066775,0.036434925089473866,1.5506879977193724e-07,0.6534245249510586,1.9967088100802493,3
94,0.007555031562370697,3.4893945019628873e-07,3.811198206505502e-45,0.9924446194981791,2.9773342074339877,3
95,0.9836661294013845,0.016333870598559192,1.1693346951293094e-21,5.629080163688534e-14,0.016333870598728064,0
96,0.0007894490526081149,0.9992105486161693,2.3312225434304697e-09,0.0,0.9992105532786144,1
97,1.0402553406430522e-07,0.40728299910694965,9.936891764918358e-25,0.5927168968675164,2.1854336897094986,3
98,3.645995743020155e-18,1.0,9.312528914459196e-64,2.891405466496661e-20,1.0,1
99,0.9750888931022141,0.024911106897785907,1.0937444329416912e-31,1.351971176583724e-116,0.024911106897785907,0
100,0.0007170806011039025,3.3082911338054037e-07,5.095945853340645e-51,0.9992825885697828,2.997848096538462,3
101,0.01589167803492012,2.689381872976343e-06,3.5592643919104917e-31,0.9841056325832069,2.952319587131494,3
102,1.2581359438366988e-05,3.177159295942698e-06,1.7277783289227966e-61,0.9999842414812657,2.9999559016030934,3
103,7.789228143471786e-05,4.020425527517186e-06,5.930026962563422e-56,0.9999180872930378,2.999758282304641,3
104,2.8178912861683814e-06,4.075184366059831e-06,1.241709987063414e-71,0.9999931069243477,2.9999833959574094,3
105,2.3587677167238077e-19,0.0011584196569857897,3.0622380079060884e-125,0.9988415803430142,2.9976831606860284,3
106,2.3127725692249044e-12,0.0001342371772115696,5.118101487252825e-86,0.9998657628204757,2.9997315256386385,3
107,5.6784643165691865e-05,2.108439779541536e-06,4.6707080720931335e-62,0.9999411069170548,2.999825429190944,3
108,6.957592763078464e-05,0.004929764564579736,2.409858823289697e-31,0.9950006595077894,2.989931743087948,3
109,0.023734074454921827,0.007265119752874336,7.004510826777488e-05,0.9689307606839361,2.914197492021218,3
110,1.7455112576089009e-71,1.0,1.280684609151169e-27,0.0,1.0,1
111,4.240131044817009e-55,0.9999989712722374,1.0287277626782817e-06,0.0,1.0000010287277628,1
112,0.0007215036981814561,0.1171879744954615,2.3119946793844083e-14,0.882090521806334,2.7634595399145097,3
113,1.8140206268856547e-112,0.9999980458141896,1.954185810464933e-06,0.0,1.0000019541858105,1
114,0.012599243538716715,0.987400756453188,8.0951542593542e-12,1.0938115245904463e-54,0.9874007564693783,1
115,5.190161587596311e-05,0.00040993273373358003,2.5863706575965373e-39,0.9995381656503904,2.999024429684905,3
116,0.00018666782221323996,0.00011308916185542433,5.057255015265954e-36,0.9997002430159313,2.9992138182096495,3
117,3.6023099846482708e-09,1.4683377586800783e-05,5.499008632862161e-84,0.9999853130201033,2.9999706224378966,3
118,3.3591631841499363e-15,4.880843695765409e-05,9.239807205280823e-119,0.999951191563039,2.999902383126075,3
