day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
94,0.9999840126974492,3.5021382559265645e-37,2.5367999482272205e-07,1.5733622556029152e-05,4.7708227657732893e-05,0
95,0.0,6.238485906865582e-117,0.5782444614728078,0.42175553852719216,2.421755538527192,2
96,0.0,0.0,0.9953524936313112,0.004647506368688906,2.004647506368689,2
97,0.9968399492039636,4.376217505080499e-90,0.003160023242219917,2.755381642208164e-08,0.0063201291458891,0
98,0.0,9.332128178786383e-98,0.9999999999999917,8.2813476775107e-15,2.000000000000008,2
99,0.0,2.838524441264291e-187,0.15489831685471692,0.845101683145283,2.8451016831452827,3
100,0.9999981563726069,2.5433350116071472e-30,6.67284915080829e-08,1.7768989015956963e-06,5.464153687803254e-06,0
101,5.329376988102532e-14,3.7910771756380525e-31,0.08179239545272746,0.9182076045472193,2.918207604547113,3
102,0.9999992976268878,8.517956973298185e-48,6.901242462960554e-07,1.2248865999933276e-08,1.4169950905919106e-06,0
103,0.999998697696902,6.0122256892213765e-36,1.2989942061916382e-06,3.3088917226378843e-09,2.60791508755119e-06,0
104,0.9999977467333249,9.627848308167407e-29,2.2529976710685754e-06,2.690040509797867e-10,4.50680235429009e-06,0
105,0.9999837313181008,2.5056858074809494e-44,1.626868189908537e-05,9.828930740032918e-18,3.253736379820022e-05,0
106,0.9999966803680527,1.8748627198095141e-37,3.3196303658977006e-06,1.5813604864851321e-12,6.639265475876861e-06,0
107,0.9999990115757469,1.1282623567444049e-33,9.266877689514072e-07,6.173648423261522e-08,2.03858499060066e-06,0
108,0.9999542962998997,4.454896458413605e-55,4.4507039483795525e-05,1.1966606164710039e-06,9.260406081700406e-05,0
109,0.9998081604478686,3.0495587433882484e-81,5.0874005676194535e-05,0.0001409655464550575,0.0005246446507175616,0
110,0.0,0.0,0.9999999989898553,1.0101448292809344e-09,2.000000001010145,2
111,0.0,0.0,0.9961477664371698,0.0038522335628302733,2.0038522335628306,2
112,0.9985013051700518,4.99852099863815e-64,0.0014787164791005,1.9978350847593004e-05,0.003017368010743779,0
113,0.0,0.0,0.9999959373695215,4.062630478496669e-06,2.0000040626304787,2
114,0.0,4.76343175316253e-179,0.9433614030896141,0.05663859691038592,2.056638596910386,2
115,0.9999921305012708,6.073666761992923e-49,7.639072550122713e-06,2.3042617912139008e-07,1.5969423637609597e-05,0
116,0.9999959836038756,2.7744065019937973e-55,3.955618581839775e-06,6.077754255329959e-08,8.093569791339449e-06,0
117,0.9999993520471717,1.6597830471644248e-46,6.47879706066768e-07,7.312202962329719e-11,1.2959787782224057e-06,0
118,0.9999990582614232,5.6318120732491755e-37,9.417385616629239e-07,1.52526453464278e-14,1.8834771690837838e-06,0
119,0.9999989282420618,2.4895467938210607e-34,1.0685664364194366e-06,3.1915017794246294e-09,2.146707378177147e-06,0
120,0.9994706254046362,9.441536756606224e-123,0.0005291852912081661,1.8930415561646615e-07,0.0010589384948831817,0
121,0.9999908621967886,2.988672750369717e-60,8.966590425992126e-06,1.7121278530097413e-07,1.8446819207887174e-05,0
122,0.816891235663014,1.425158419228309e-80,0.18276268771722343,0.00034607661976259336,0.3665636052937346,0
123,0.9999889106691109,2.1417836874823608e-52,1.102778731903346e-05,6.154357012556868e-08,2.2240205348443626e-05,0
124,0.0,0.0,0.9999986480911099,1.3519088900858595e-06,2.00000135190889,2
125,0.0,0.0,0.9999342383491203,6.576165087962579e-05,2.0000657616508795,2
126,0.9999069656486073,2.22487297948343e-93,9.303429973816082e-05,5.165462361174578e-11,0.00018606875444019248,0
127,0.9999371863004747,1.018751510884454e-95,6.281339711829347e-05,3.0240703301648e-10,0.000125627701457686,0
128,0.9999818784434746,1.3248315450798041e-66,1.812155336137144e-05,3.164084785378575e-12,3.624311621499723e-05,0
129,0.013566353032793719,1.7479973130646397e-43,0.9864115442586304,2.210270857598136e-05,1.9728893966429888,2
130,0.99993884569322,5.981780464372857e-43,6.11482446323539e-05,6.062147752375012e-09,0.00012231467570796492,0
131,0.999991868719184,2.1317330321999615e-44,8.129649388966306e-06,1.6314271126747271e-09,1.6264193059270636e-05,0
132,0.9999986781544838,5.978983707608319e-42,1.3217471420395843e-06,9.837412887728655e-11,2.6437894064658003e-06,0
133,0.9999982758585056,1.1808786891447505e-42,1.7240514243851053e-06,9.00699726410338e-11,3.448373058688134e-06,0
134,0.9999966239200838,1.8541699592035786e-55,3.3760736346905203e-06,6.2814179373550186e-12,6.752166113634853e-06,0
135,0.9999978811053476,3.517248668711091e-39,2.118884189052297e-06,1.0463316798713108e-11,4.23779976805499e-06,0
136,0.9999971529684011,4.401283917702886e-37,2.847029825218953e-06,1.7737236005474361e-12,5.694064971608708e-06,0
137,0.9999962802284674,3.036231227507866e-46,3.7197715288373547e-06,3.686335160030816e-15,7.439543068733715e-06,0
138,1.9218458367147456e-116,2.362890045784397e-41,0.9999999995928802,4.071197674911315e-10,2.0000000004071197,2
139,0.9999943194140474,2.631355190311417e-41,5.680585621204564e-06,3.314058128920832e-13,1.1361172236626567e-05,0
140,0.9999973960422316,1.9632497760112698e-42,2.6039568846212985e-06,8.838462408820445e-13,5.20791642078132e-06,0
141,0.9999896689916202,9.968058628105223e-66,1.0331008210111925e-05,1.6975497839081538e-13,2.0662016929488786e-05,0
142,0.9999915914516702,2.6787525361759493e-42,8.408548320465573e-06,9.296638604084919e-15,1.6817096668821062e-05,0
143,0.9999341004210365,5.578311354672963e-102,6.589957863209085e-05,3.313689968363906e-13,0.00013179915825828868,0
144,0.9999889404801021,2.236716992107089e-57,1.1059519848959319e-05,4.885001273685666e-14,2.2119039844468676e-05,0
145,0.9999645690321961,3.0829271012964983e-84,3.543096780394447e-05,6.967888543962163e-18,7.086193560790984e-05,0
146,0.9999934810600052,1.161347475974044e-58,6.518939994796909e-06,1.912454563392806e-21,1.3037879989593824e-05,0
147,2.1135429898627526e-158,3.40025152101366e-113,0.9999999999999568,4.325483774505236e-14,2.0000000000000435,2
148,0.14729458624411954,2.121030322670086e-52,0.8527027668431215,2.646912758970265e-06,1.70541347442452,2
149,0.9999504129633655,7.542303075867467e-60,4.958634582822586e-05,6.908062369421079e-10,9.917476407516255e-05,0
150,0.9999901872922794,7.792175168058061e-51,9.81270767624456e-06,4.428368445629667e-14,1.9625415485340173e-05,0
151,0.9999918290836203,4.307496919979471e-39,8.170916370397525e-06,9.441695044799567e-15,1.6341832769120137e-05,0
152,0.9999940707758547,6.866773099085489e-38,5.9292241452133826e-06,4.2322014412664334e-18,1.1858448290439462e-05,0
153,0.9946517209415294,2.2293310262618902e-125,0.005348279058470441,1.5710356706667918e-21,0.010696558116940882,0
154,0.9999933312057903,3.5184602478569523e-51,6.66879420987841e-06,1.2744567506557127e-20,1.3337588419756858e-05,0
155,0.9999918195268206,9.382654659437047e-68,8.180473179357687e-06,4.440481027708028e-19,1.6360946358716705e-05,0
156,0.9999032345470628,2.7762792868590552e-108,9.67654529366681e-05,5.864973400467113e-16,0.0001935309058750957,0
157,0.9999805152165885,6.674841258503621e-75,1.948478227228556e-05,1.1393837086934916e-12,3.896956796272224e-05,0
158,0.9999729701143966,9.769164985148784e-46,2.7029885526453483e-05,7.683736740251005e-14,5.405977128341907e-05,0
159,0.999506261555019,9.113585144898061e-73,0.0004937384437101165,1.2710394803628376e-12,0.0009874768912333514,0
160,0.9999339330437178,2.372998927174497e-53,6.60669562788964e-05,3.308851367519222e-15,0.00013213391256771935,0
161,0.9999937043773358,1.2336678830913148e-40,6.295622663196426e-06,1.0082070739487292e-15,1.2591245329417473e-05,0
162,0.99999415407074,7.474250841478424e-42,5.84592926010645e-06,1.6967463215566124e-17,1.1691858520263802e-05,0
163,0.9999944393203692,4.114002358601206e-51,5.560679630811186e-06,1.1680927353389714e-17,1.1121359261657415e-05,0
164,0.879106803176502,8.297954902457252e-40,0.1208931968234909,7.095221588365937e-15,0.24178639364700308,0
165,2.176112274391304e-10,1.11828432882391e-43,0.9999999997823223,6.638230878371866e-14,1.9999999995648439,2
166,0.7815495051088085,3.926583321049999e-36,0.21845049489118792,3.7795415529547436e-15,0.4369009897823872,0
167,0.0,2.4499814379181206e-92,0.9999999999999711,2.8925434830179986e-14,2.000000000000029,2
168,0.9999925141922044,1.3789589595113293e-37,7.485807795631134e-06,4.127610167333594e-20,1.4971615591262392e-05,0
169,0.9999942685407239,1.2873662700191981e-34,5.731459276031811e-06,2.2793955691720115e-20,1.146291855206369e-05,0
170,0.9999947700987405,4.794041733358519e-37,5.2299012594515746e-06,1.1421753731775537e-19,1.0459802518903491e-05,0
171,0.9999951823519193,3.902176012691263e-46,4.817648080745362e-06,5.803047265904825e-20,9.635296161490899e-06,0
172,0.9999882375883759,1.0126977684424648e-75,1.1762411624174536e-05,1.7710100908889383e-20,2.3524823248349127e-05,0
173,7.2387828366109334e-71,3.9384300906945644e-104,0.9999999999999997,3.690187978699257e-16,2.0000000000000004,2
174,0.9999893396615236,1.0705428294485096e-41,1.0660338476387209e-05,1.0102514987481165e-17,2.1320676952804725e-05,0
175,0.9999927574213943,9.80880199653479e-50,7.242578605837143e-06,1.58054967342552e-17,1.4485157211721703e-05,0
176,0.9999945532292361,1.5286366507087438e-50,5.446770763878823e-06,2.5024657338373462e-20,1.089354152775772e-05,0
177,0.0007190108177475683,0.9991462892033041,0.00013469997894833795,3.763750452248849e-27,0.9994156891612007,1
178,1.4961431449962153e-09,0.9999726455635707,2.7352940286179276e-05,4.407089178648446e-25,1.0000273514441431,1
179,6.663414835422458e-162,0.9998680644206211,0.00013193557937878533,5.995756947546781e-22,1.0001319355793787,1
180,0.9982403652391949,0.00014047987057147764,0.0016191548902335596,1.0226604236477085e-17,0.0033787896510386276,0
181,0.9999953492619116,5.609033472641364e-50,4.650738088398638e-06,8.523908710123839e-19,9.301476176799832e-06,0
182,2.2241880988168486e-06,0.9999895850643046,8.190747596587276e-06,7.305217051237222e-26,1.0000059665594978,1
183,0.9999754552412304,2.0310786368626461e-22,2.4544758769631603e-05,4.749512178070899e-23,4.9089517539263205e-05,0
184,0.9999961403463535,1.2415072169597668e-44,3.859653646330115e-06,1.8336137328866912e-23,7.71930729266023e-06,0
185,0.9999945043650701,5.647377657282367e-55,5.49563492982324e-06,3.141235689157969e-22,1.0991269859646482e-05,0
186,2.3064721198538952e-189,8.696921842891198e-71,0.9999999999999984,1.5118446259388355e-15,2.0000000000000013,2
187,0.9999726051271789,3.5747459555722074e-85,2.7394872821075786e-05,4.0309543468333105e-21,5.4789745642151586e-05,0
