day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
2,0,0.12387279415912712,0.1760567565153224,0.2454850431250896,0.2308953591780352,0.22369004702242576,16.72737040145089,8.018175696375968,78.32495048644634,2.312062816626961,28.129000458744336,67.87761543205247,119.9013819579442,34.40608018651985,31.06083018279446,9.188194063247181,5.458174913258917,51.57823755609462,47.78785047864969,64.79009472948172,31.06083018279446,33.32066424901708,8.866592226882423,5.8127976761863085,67.85466636021037,63.35767510054617,51.76640063826544,9.188194063247181,8.866592226882423,49.205665933844806,4.760713711772073,59.86540021903739,20.222332201062517,-33.590547629915,5.458174913258917,5.8127976761863085,4.760713711772073,9.828047264732662,40.60234500124202,15.646821281293832,7.444104583944992,51.57823755609462,67.85466636021037,59.86540021903739,40.60234500124202,480.7540284925812,163.91060777002627,68.31418670310619,47.78785047864969,63.35767510054617,20.222332201062517,15.646821281293832,163.91060777002627,367.23110795410025,3.128149593182936,64.79009472948172,51.76640063826544,-33.590547629915,7.444104583944992,68.31418670310619,3.128149593182936,594.9254940014501
2,1,0.12387279415912712,0.1760567565153224,0.2454850431250896,0.2308953591780352,0.22369004702242576,26.55395588985074,10.76260021917921,55.41203257050108,0.7059430462801337,3.6640909652905123,32.02096454487862,262.30363363673183,30.187009707026586,21.61178142777109,-22.830360024126655,0.687488542512168,-0.9048704243534091,-33.66080705313967,68.54697939488321,21.61178142777109,23.69879062505921,-12.463786210368129,1.4631642709872894,8.957506451203534,7.9971334924356565,34.71636384640909,-22.830360024126655,-12.463786210368129,71.01630748021442,5.0319713651276565,28.999337995338816,111.75530077001659,-96.1499514176689,0.687488542512168,1.4631642709872894,5.0319713651276565,4.842476090702739,12.178318147655695,29.012749352210662,-13.694964874503015,-0.9048704243534091,8.957506451203534,28.999337995338816,12.178318147655695,55.551627970266495,125.72493062478105,-53.925304395921756,-33.66080705313967,7.9971334924356565,111.75530077001659,29.012749352210662,125.72493062478105,622.1588895955182,-267.6057965295328,68.54697939488321,34.71636384640909,-96.1499514176689,-13.694964874503015,-53.925304395921756,-267.6057965295328,892.8285663258922
2,2,0.12387279415912712,0.1760567565153224,0.2454850431250896,0.2308953591780352,0.22369004702242576,20.57445978199225,7.852409601188991,62.046023687651314,0.14329995652965638,5.824837546567328,42.50597764985114,183.79045664353885,48.975719289922424,44.568057766093716,4.374516148437682,0.3776672512614313,15.5603929301124,66.4309454789355,65.32191496892474,44.568057766093716,52.89196936957973,11.813598133797402,0.6071412919105489,26.347914072064683,126.0355411457744,40.84065594590421,4.374516148437682,11.813598133797402,74.42911772604897,0.7299772618996517,24.041251576435798,69.65701248133506,-53.12432474872052,0.3776672512614313,0.6071412919105489,0.7299772618996517,0.15349617109055225,2.4985053532093673,4.1743840309849345,-1.5359371207580568,15.5603929301124,26.347914072064683,24.041251576435798,2.4985053532093673,89.00062581251817,135.3135444065173,-11.177477352662642,66.4309454789355,126.0355411457744,69.65701248133506,4.1743840309849345,135.3135444065173,890.1365588115596,-28.74083118401066,65.32191496892474,40.84065594590421,-53.12432474872052,-1.5359371207580568,-11.177477352662642,-28.74083118401066,646.4270899166523
2,3,0.12387279415912712,0.1760567565153224,0.2454850431250896,0.2308953591780352,0.22369004702242576,9.648385443978585,1.6853493963426849,84.36835860679152,0.12791182437992632,6.210785137782131,63.74009743372112,55.953114009614374,47.91422983469199,30.855140165048407,-5.8423331915896215,-0.18846459229209703,0.25859652452969173,32.218571834649964,136.64182266139062,30.855140165048407,26.358767423220215,-1.8566482248769833,-0.06145446450896072,5.788675668479003,51.68911228531816,64.17657734309003,-5.8423331915896215,-1.8566482248769833,54.95022880107029,-0.19956219784805584,4.2835239070239135,18.89523804153919,-77.49172840498034,-0.18846459229209703,-0.06145446450896072,-0.19956219784805584,0.07310697267021964,1.2566523417763749,0.41618422246998377,-0.9571368051579171,0.25859652452969173,5.788675668479003,4.2835239070239135,1.2566523417763749,63.04846387531837,65.43549848208916,-31.733843134443998,32.218571834649964,51.68911228531816,18.89523804153919,0.41618422246998377,65.43549848208916,730.4931576705121,-142.18669163679743,136.64182266139062,64.17657734309003,-77.49172840498034,-0.9571368051579171,-31.733843134443998,-142.18669163679743,793.6944884078378
2,4,0.12387279415912712,0.1760567565153224,0.2454850431250896,0.2308953591780352,0.22369004702242576,8.551105260297883,4.045831489259046,86.53713960655358,5.352403922170513,55.3391459353845,89.69586538405376,31.666388618479104,29.10336002308853,24.385648240603228,-1.6949319631984547,15.093797772628768,28.187533753248186,7.303794561996712,67.1498633416886,24.385648240603228,22.97861928538685,0.7948882395843526,12.392699407265868,22.181391034100276,8.477183593714157,50.384405441481526,-1.6949319631984547,0.7948882395843526,41.943330869995904,7.386144257012294,37.218461447748794,7.665961774178352,-60.424511627915564,15.093797772628768,12.392699407265868,7.386144257012294,26.089764086172014,59.2318280352237,15.135102663001764,23.786588312205485,28.187533753248186,22.181391034100276,37.218461447748794,59.2318280352237,405.97169430165644,58.564398920067795,31.088739307538024,7.303794561996712,8.477183593714157,7.665961774178352,15.135102663001764,58.564398920067795,127.26951721988745,-36.76000315861556,67.1498633416886,50.384405441481526,-60.424511627915564,23.786588312205485,31.088739307538024,-36.76000315861556,415.45986029167307
3,0,0.1109386793900943,0.15070964966817782,0.27713332622579245,0.24127108258162913,0.21994726213430615,17.340167752891542,8.483295640136756,78.86330826426406,2.750244274704228,32.75174853052916,69.74576707497746,120.09747711614519,34.83827177255962,29.967398358632714,2.006202855352468,4.165346402303176,44.68549970368432,29.34250889810314,94.50390699611404,29.967398358632714,32.06691116381195,6.143910562693762,4.58354916108525,61.37695712634069,46.596697538803355,70.21854749627953,2.006202855352468,6.143910562693762,41.02220460406469,3.853034587831898,41.58871776478897,27.35663712977466,-62.844724423742775,4.165346402303176,4.58354916108525,3.853034587831898,10.263750373613076,33.06260918720716,15.545884962778375,2.5284591605017095,44.68549970368432,61.37695712634069,41.58871776478897,33.06260918720716,413.9820454995501,121.64265112738637,85.20390662857847,29.34250889810314,46.596697538803355,27.35663712977466,15.545884962778375,121.64265112738637,341.1905613388975,-70.2215555552139,94.50390699611404,70.21854749627953,-62.844724423742775,2.5284591605017095,85.20390662857847,-70.2215555552139,839.6506897379218
3,1,0.1109386793900943,0.15070964966817782,0.27713332622579245,0.24127108258162913,0.21994726213430615,27.074894507188397,11.078566556542832,55.08687273317009,0.8323951060568789,3.7804395094787138,31.54714875033689,266.3381645727169,28.159691035997326,19.229053262146927,-23.66986232397505,0.3204717908525982,-1.5261846797628351,-39.13683992921114,62.27992181269875,19.229053262146927,20.98272040471392,-11.819973272072657,1.3888387449253952,9.909107267122906,4.2212382504389545,28.464472632440454,-23.66986232397505,-11.819973272072657,77.23434868825818,6.35409828674316,32.85355124713717,136.42485200327988,-104.11557035904227,0.3204717908525982,1.3888387449253952,6.35409828674316,5.57352677183088,14.16366468748916,34.75121342290029,-20.271498818066583,-1.5261846797628351,9.909107267122906,32.85355124713717,14.16366468748916,58.39701520874243,146.85551879001233,-75.18730993569889,-39.13683992921114,4.2212382504389545,136.42485200327988,34.75121342290029,146.85551879001233,665.7136962088388,-323.15601541635,62.27992181269875,28.464472632440454,-104.11557035904227,-20.271498818066583,-75.18730993569889,-323.15601541635,899.0725713134151
3,2,0.1109386793900943,0.15070964966817782,0.27713332622579245,0.24127108258162913,0.21994726213430615,20.486942184567408,7.796636882081345,61.82210772615193,0.10385439419381289,5.05557235485078,42.30324419405638,186.71905834452585,49.91078422195267,44.1168653552193,-0.8537252237738909,0.24876713451523383,11.688564014164882,55.433236394377076,93.92896026647725,44.1168653552193,51.599584744757266,7.751786599234116,0.5059886770813181,22.225307116535355,115.14238583327801,51.76990597247734,-0.8537252237738909,7.751786599234116,75.00683363562602,0.5605580368660813,19.230313726660594,66.6103400174767,-85.50227860462964,0.24876713451523383,0.5059886770813181,0.5605580368660813,0.06993727192437861,1.8260146715031778,2.910526276674189,-1.366129756670474,11.688564014164882,22.225307116535355,19.230313726660594,1.8260146715031778,70.89789956379485,118.4709923598265,-8.34560309058101,55.433236394377076,115.14238583327801,66.6103400174767,2.910526276674189,118.4709923598265,842.7929483813267,-80.59816504882565,93.92896026647725,51.76990597247734,-85.50227860462964,-1.366129756670474,-8.34560309058101,-80.59816504882565,997.0819744916649
3,3,0.1109386793900943,0.15070964966817782,0.27713332622579245,0.24127108258162913,0.21994726213430615,9.801643328564474,1.7823866677429034,84.33186608443627,0.10078808536039496,6.071210646261056,64.0489609960889,57.76421900579693,49.183236634742975,31.921351778569175,-7.310493332818256,-0.14911280103862257,0.054170533791830726,25.533684766729333,148.80145439569839,31.921351778569175,26.985377193956822,-2.7858605588278267,-0.04901326865563206,5.5378282457121575,49.50336884095676,71.76723408697154,-7.310493332818256,-2.7858605588278267,54.83386887238244,0.11161726158130747,8.751894241812574,19.81805026384239,-92.1286615840782,-0.14911280103862257,-0.04901326865563206,0.11161726158130747,0.040762129051692075,0.8868685854272478,0.5145731169071197,-0.9459186451952556,0.054170533791830726,5.5378282457121575,8.751894241812574,0.8868685854272478,58.95965190888144,70.225303752307,-35.728828409068456,25.533684766729333,49.50336884095676,19.81805026384239,0.5145731169071197,70.225303752307,743.854899340265,-186.13878327112877,148.80145439569839,71.76723408697154,-92.1286615840782,-0.9459186451952556,-35.728828409068456,-186.13878327112877,922.3781368057913
3,4,0.1109386793900943,0.15070964966817782,0.27713332622579245,0.24127108258162913,0.21994726213430615,8.600904782221178,4.129827449172806,86.36707530012346,5.405942468614239,55.93711084001544,89.0798989064773,31.85912950856043,28.780663571839586,24.03443912488619,-1.3337149437013665,14.891330554109285,25.678715978937955,9.24211537326277,65.04225523626263,24.03443912488619,22.48628273906244,1.031631710022144,12.21269708209463,18.549171870214074,10.007215541633489,49.010822355972984,-1.3337149437013665,1.031631710022144,45.06401737987607,8.190894537913403,43.915922245968005,11.802208440392558,-62.81900450296434,14.891330554109285,12.21269708209463,8.190894537913403,26.110801226236465,57.694604770199895,17.813247780218635,22.153005437024902,25.678715978937955,18.549171870214074,43.915922245968005,57.694604770199895,387.6241908977459,80.46461742516475,19.973296687532184,9.24211537326277,10.007215541633489,11.802208440392558,17.813247780218635,80.46461742516475,142.29497876337655,-41.005822238449554,65.04225523626263,49.010822355972984,-62.81900450296434,22.153005437024902,19.973296687532184,-41.005822238449554,412.04965779275585
4,0,0.11095668897460428,0.11367360856937367,0.31703149948797593,0.2412942712119093,0.21704393175613665,17.722577644712633,8.806812088567332,78.84055312466486,2.981534648512447,34.90828166759388,71.486438526598,119.24985651989665,42.070441818710044,36.64559482177841,-11.573673854259969,2.4860809379874067,36.61151739482376,28.484413303943118,148.4093760698562,36.64559482177841,38.18915360773615,-5.046569905627118,2.8302267004023873,54.309736224652426,42.39281232795491,121.90298134121478,-11.573673854259969,-5.046569905627118,49.44763627309131,4.692733305299912,31.636699513779142,25.597578529220076,-130.1430135127974,2.4860809379874067,2.8302267004023873,4.692733305299912,10.155216103411492,25.99564479647916,14.921203870688304,-4.397273440959209,36.61151739482376,54.309736224652426,31.636699513779142,25.99564479647916,341.1676003397116,101.58989615368752,104.35253813633966,28.484413303943118,42.39281232795491,25.597578529220076,14.921203870688304,101.58989615368752,333.306295801934,-50.93352474976053,148.4093760698562,121.90298134121478,-130.1430135127974,-4.397273440959209,104.35253813633966,-50.93352474976053,1213.1800292638661
4,1,0.11095668897460428,0.11367360856937367,0.31703149948797593,0.2412942712119093,0.21704393175613665,27.915237351539737,11.560175768787165,54.54196737807805,1.0821044026306006,4.2761690417426275,30.01904865663086,272.27467323514094,22.75385935872093,13.836338896914917,-23.637669764335964,-0.4337153209030169,-4.566498780351014,-42.22064600094662,51.95081204452531,13.836338896914917,15.847614150642107,-10.39171453232574,1.3205425338401726,9.163899983847378,1.77388518946853,14.179173682301094,-23.637669764335964,-10.39171453232574,83.71537373561924,8.690943855756549,39.080237490978526,164.05236760179054,-111.3374004241961,-0.4337153209030169,1.3205425338401726,8.690943855756549,7.082663022080255,17.960707795109165,46.64711800498866,-31.84047309117626,-4.566498780351014,9.163899983847378,39.080237490978526,17.960707795109165,66.59552254950285,178.99837457801178,-115.87958560889444,-42.22064600094662,1.77388518946853,164.05236760179054,46.64711800498866,178.99837457801178,696.6470944468778,-415.3768882356066,51.95081204452531,14.179173682301094,-111.3374004241961,-31.84047309117626,-115.87958560889444,-415.3768882356066,898.15559757295
4,2,0.11095668897460428,0.11367360856937367,0.31703149948797593,0.2412942712119093,0.21704393175613665,20.60059506335963,7.739612007042287,61.3738537759558,0.07828418610183518,4.199833505710824,41.43111457088133,192.14819491516192,52.64162364118212,44.520702816349775,-7.295163265773723,0.10602199640810898,8.087359323535807,39.31414297160107,139.2504737736655,44.520702816349775,50.09182547515817,2.7943812206136025,0.3143129588095741,17.001832880436325,98.38658748505073,78.18684091219737,-7.295163265773723,2.7943812206136025,76.77706977842179,0.4656883819439349,17.652121122978457,65.89259635612663,-126.40313766525313,0.10602199640810898,0.3143129588095741,0.4656883819439349,0.04494242121484019,1.313400288678356,1.9701385357747407,-0.9600790645640008,8.087359323535807,17.001832880436325,17.652121122978457,1.313400288678356,56.35426432113118,91.43610314605802,-2.7977803158626364,39.31414297160107,98.38658748505073,65.89259635612663,1.9701385357747407,91.43610314605802,797.4845721500647,-122.92646988548287,139.2504737736655,78.18684091219737,-126.40313766525313,-0.9600790645640008,-2.7977803158626364,-122.92646988548287,1502.5118272959035
4,3,0.11095668897460428,0.11367360856937367,0.31703149948797593,0.2412942712119093,0.21704393175613665,9.990610750239092,1.9357577463411322,84.53874182215395,0.08276921136844088,6.103993783126956,64.2804333817682,58.788529760558475,48.326992948369885,30.72808832289274,-7.140983755611262,-0.01987967537952429,1.2688881601358357,19.62406822543122,152.4141161525441,30.72808832289274,25.54253269435328,-2.213126618563682,0.06335314323618971,6.958074561933951,45.122592722613405,72.02793440915012,-7.140983755611262,-2.213126618563682,49.73976186940938,0.16935228544306813,8.92245298351039,20.40714884760027,-88.90377327304293,-0.01987967537952429,0.06335314323618971,0.16935228544306813,0.0224867238012246,0.6971129262476514,0.6939740099323753,-0.6334686389470516,1.2688881601358357,6.958074561933951,8.92245298351039,0.6971129262476514,59.31154597955337,73.44744373011095,-30.75972481182033,19.62406822543122,45.122592722613405,20.40714884760027,0.6939740099323753,73.44744373011095,746.8397928460367,-208.98617238336328,152.4141161525441,72.02793440915012,-88.90377327304293,-0.6334686389470516,-30.75972481182033,-208.98617238336328,980.6116474325565
4,4,0.11095668897460428,0.11367360856937367,0.31703149948797593,0.2412942712119093,0.21704393175613665,8.555766414492274,4.136551280826459,86.26408103237847,5.4093253294642185,56.249169055628045,88.7926368807624,31.6481780028152,28.51024131784384,23.916435660978934,-1.1717463946996958,14.985811080309066,26.320958888882625,9.899473444194584,63.171330266373815,23.916435660978934,22.26819000762984,1.1149819686518103,12.379228527583196,17.659647978968778,10.805836232856219,48.3371033881728,-1.1717463946996958,1.1149819686518103,46.89255488253079,8.68334657594964,47.71971401447041,14.142506710422635,-64.78756857782027,14.985811080309066,12.379228527583196,8.68334657594964,26.271678675136858,58.199583387396174,18.841036341563896,21.78631659219042,26.320958888882625,17.659647978968778,47.71971401447041,58.199583387396174,382.41815252887574,91.54741510161078,21.829488967345192,9.899473444194584,10.805836232856219,14.142506710422635,18.841036341563896,91.54741510161078,147.95093635298954,-44.52906090207908,63.171330266373815,48.3371033881728,-64.78756857782027,21.78631659219042,21.829488967345192,-44.52906090207908,406.83339595472984
