day,cluster,cluster0,cluster1,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
5,0,0.389392777256765,0.6106072227432352,18.340565942092404,11.160453420136053,85.21771978797162,4.591915220372265,7.154102732506171,58.692885001828074,494.6563911318013,52.05319305462266,38.18962344361944,-51.95875413571898,-5.175849665250316,-5.3241836660387145,-114.4842118166827,51.487164182319965,38.18962344361944,34.63678622781748,-27.057849795532213,1.7373522976862097,0.20346433857514254,-52.51340483392884,-6.690280315848612,-51.95875413571898,-27.057849795532213,139.48597831112627,29.91149390282562,16.336964948770632,229.3088925125308,-167.52603886123723,-5.175849665250316,1.7373522976862097,29.91149390282562,115.3921026979809,24.4738956600394,44.4779232239559,-124.16680054136708,-5.3241836660387145,0.20346433857514254,16.336964948770632,24.4738956600394,22.10342753382853,21.547563117933365,-82.22948200089198,-114.4842118166827,-52.51340483392884,229.3088925125308,44.4779232239559,21.547563117933365,650.5486323681167,-343.21044590423696,51.487164182319965,-6.690280315848612,-167.52603886123723,-124.16680054136708,-82.22948200089198,-343.21044590423696,5918.104851965993
5,1,0.389392777256765,0.6106072227432352,24.62307660326722,12.212783387029164,67.71631051336654,0.006172178335814093,0.57952230727899,16.19486603963313,536.8888501072839,81.142912635501,62.93389474284929,-35.47868369335557,-0.030230475937984412,0.04328607173368371,-35.49391581178524,-18.354444409756667,62.93389474284929,57.87130214943044,-21.937793881663705,-0.01924871444728222,0.5581857417112197,-3.845520717217317,-73.34873640603259,-35.47868369335557,-21.937793881663705,203.563740273541,-0.031599925789843,-1.0771054669641125,136.76051414914065,-98.84274908419765,-0.030230475937984412,-0.01924871444728222,-0.031599925789843,0.0005610144581147581,0.025076432064902964,-0.012451543068859672,-0.11764749606534258,0.04328607173368371,0.5581857417112197,-1.0771054669641125,0.025076432064902964,2.241927437394483,-0.18853518542603295,-13.2384634490999,-35.49391581178524,-3.845520717217317,136.76051414914065,-0.012451543068859672,-0.18853518542603295,289.33876066142886,-463.31424773066004,-18.354444409756667,-73.34873640603259,-98.84274908419765,-0.11764749606534258,-13.2384634490999,-463.31424773066004,4833.4120027367035
6,0,0.33008694053545384,0.6699130594645458,17.800531556385664,10.732343529866993,85.44567441596709,5.417331981956885,8.21187308038697,58.10031643345534,495.39681005762316,53.289750434922134,39.35210082465625,-53.04862633002071,-3.1872706180166106,-3.9824395847600913,-117.73075148635847,60.245813158104966,39.35210082465625,36.26857649685933,-26.407819182497914,4.359368246908629,2.1834473286891254,-51.116632494356885,-4.041048147672041,-53.04862633002071,-26.407819182497914,149.03160398378867,34.03195914257356,18.235937449113564,257.92716826601304,-201.96564475903142,-3.1872706180166106,4.359368246908629,34.03195914257356,131.65102799677922,23.139689563907563,55.64317416651876,-150.49356816403244,-3.9824395847600913,2.1834473286891254,18.235937449113564,23.139689563907563,18.062763706703315,34.64688338730132,-101.90082577366114,-117.73075148635847,-51.116632494356885,257.92716826601304,55.64317416651876,34.64688338730132,696.0242557108322,-367.5898410468071,60.245813158104966,-4.041048147672041,-201.96564475903142,-150.49356816403244,-101.90082577366114,-367.5898410468071,6418.270774432513
6,1,0.33008694053545384,0.6699130594645458,24.33299231462092,12.330566095671164,69.15334903873307,0.0054288499378808905,0.6403582839968209,20.24909319787604,532.7852818972904,77.88126380932506,59.070816652521565,-40.29432311819206,-0.021275681867243615,0.5733476105909117,-54.03103686298893,-2.937544789440271,59.070816652521565,54.56026361601614,-20.652962131949568,-0.013373340898618987,1.0899902347068156,-4.746448077199351,-72.70379705981473,-40.29432311819206,-20.652962131949568,214.28141194597782,-0.030813131965709117,-0.3511375325492982,191.27426846663602,-149.214500340405,-0.021275681867243615,-0.013373340898618987,-0.030813131965709117,0.0004540352070349053,0.021759874774203897,-0.023930741914476916,-0.07321096999892332,0.5733476105909117,1.0899902347068156,-0.3511375325492982,0.021759874774203897,2.409497345080014,-0.15149474959507478,-14.757494605755436,-54.03103686298893,-4.746448077199351,191.27426846663602,-0.023930741914476916,-0.15149474959507478,467.0038647956398,-610.540694526098,-2.937544789440271,-72.70379705981473,-149.214500340405,-0.07321096999892332,-14.757494605755436,-610.540694526098,4854.591998415453
7,0,0.31256031716300536,0.6874396828369946,17.898442934121082,10.714607070174148,84.2715692773455,5.723166885327977,8.5384301979681,55.66005797048566,495.1298667533625,55.58552878068118,40.77972509922553,-50.26304500663545,-3.931857199075955,-5.098942810432184,-114.9925179643699,87.45325366004943,40.77972509922553,37.828325934081754,-23.271886404030056,4.691310607125171,2.061500242846404,-44.44100938023777,7.745859544197081,-50.26304500663545,-23.271886404030056,178.30301650913069,42.5365912273052,24.67382811696385,293.273839328449,-252.5628227749188,-3.931857199075955,4.691310607125171,42.5365912273052,137.27217151002472,22.560983282705244,72.51943393770911,-157.30012436458142,-5.098942810432184,2.061500242846404,24.67382811696385,22.560983282705244,16.885474200893796,48.706421062308095,-92.89797107897296,-114.9925179643699,-44.44100938023777,293.273839328449,72.51943393770911,48.706421062308095,758.4788432765787,-487.96455775992416,87.45325366004943,7.745859544197081,-252.5628227749188,-157.30012436458142,-92.89797107897296,-487.96455775992416,5584.116658854152
7,1,0.31256031716300536,0.6874396828369946,24.121926246853416,12.297882891500384,70.10256413578054,0.004353167965227158,0.6849211637913528,22.32364916051186,531.9534157789407,77.83114514489233,58.1975178270448,-48.559420561732544,-0.011191406012326058,0.33153617297593035,-71.59059506659015,-6.762258457837126,58.1975178270448,53.422866975895246,-23.589625216523928,-0.00501980692627987,1.1672419406811594,-11.92614026429566,-75.31374012645519,-48.559420561732544,-23.589625216523928,221.94344361272508,0.006625918070319517,2.095606287662608,227.6361560179817,-160.41939722690043,-0.011191406012326058,-0.00501980692627987,0.006625918070319517,0.0002674430606449577,0.017237730405381232,0.027608750056311415,-0.08020019751401422,0.33153617297593035,1.1672419406811594,2.095606287662608,0.017237730405381232,2.506609916099638,4.700592987604703,-21.74307705768623,-71.59059506659015,-11.92614026429566,227.6361560179817,0.027608750056311415,4.700592987604703,557.9563021797951,-621.1562233165733,-6.762258457837126,-75.31374012645519,-160.41939722690043,-0.08020019751401422,-21.74307705768623,-621.1562233165733,5299.566093039911
8,0,0.3042133712936098,0.6957866287063904,18.101793514198867,10.908145918786007,83.5944386583084,5.881921816197769,8.775045799621049,53.86075485769577,491.34337528500475,56.98045761112237,41.03299080727121,-48.55603701865681,-5.239207223975245,-6.991906386256816,-110.73293720849917,126.68070157167755,41.03299080727121,37.658477246417135,-21.234146422913902,3.675617981358595,0.38931454133236704,-37.08819579466592,48.40795640414683,-48.55603701865681,-21.234146422913902,196.12836379133628,47.620515657901784,27.81258018742618,316.65230662926217,-308.92393466924227,-5.239207223975245,3.675617981358595,47.620515657901784,140.09522825724176,21.78514944093402,84.97329407597172,-139.26887442052617,-6.991906386256816,0.38931454133236704,27.81258018742618,21.78514944093402,15.496605513744237,59.140303971276865,-53.9326019621043,-110.73293720849917,-37.08819579466592,316.65230662926217,84.97329407597172,59.140303971276865,788.8130419983264,-692.4602294395595,126.68070157167755,48.40795640414683,-308.92393466924227,-139.26887442052617,-53.9326019621043,-692.4602294395595,4052.141452914868
8,1,0.3042133712936098,0.6957866287063904,23.958357360710774,12.194269771881418,70.5685979656718,0.0035472539532805793,0.6756815279300264,23.510261882967878,533.1672033535856,78.48084339108114,58.62928065154986,-53.34987924180058,-0.0043101496613948175,0.4307389632921042,-83.96836234677814,-26.527956520502162,58.62928065154986,53.5809612874695,-26.308007017010038,-0.0007616396482344361,1.238175943418863,-19.95545581036205,-90.45529021100299,-53.34987924180058,-26.308007017010038,224.00668308064462,0.02307764942051982,3.262655814887898,243.79887449220882,-132.2728300325411,-0.0043101496613948175,-0.0007616396482344361,0.02307764942051982,0.0001566764968940333,0.01250135122528489,0.050092143656500956,-0.08874468890829872,0.4307389632921042,1.238175943418863,3.262655814887898,0.01250135122528489,2.3767475656206636,6.733990371866628,-25.888244356208975,-83.96836234677814,-19.95545581036205,243.79887449220882,0.050092143656500956,6.733990371866628,610.058518114708,-523.0730547570352,-26.527956520502162,-90.45529021100299,-132.2728300325411,-0.08874468890829872,-25.888244356208975,-523.0730547570352,5859.392554170265
9,0,0.3146708890397649,0.6853291109602353,18.20524245926965,10.918084051131256,83.44941863709303,5.688522942070859,8.62762939399033,53.44992073131474,492.0382217259446,57.526451016461884,40.66944416574084,-49.07407215074704,-5.64761204862456,-7.219192279661292,-113.83091555181606,130.82432622142576,40.66944416574084,37.112675829698965,-20.425544629184643,3.4967309362639547,0.3267319738932542,-36.378566483705114,48.11566483472399,-49.07407215074704,-20.425544629184643,197.7920511926717,46.8540930231969,27.521861348604137,324.05505623442895,-320.0253595123831,-5.64761204862456,3.4967309362639547,46.8540930231969,136.52748040493705,21.89035279798577,84.46295593956201,-138.54786930639284,-7.219192279661292,0.3267319738932542,27.521861348604137,21.89035279798577,15.614735765155643,59.054950611906285,-54.562541411005405,-113.83091555181606,-36.378566483705114,324.05505623442895,84.46295593956201,59.054950611906285,804.7603490049952,-723.5407388502667,130.82432622142576,48.11566483472399,-320.0253595123831,-138.54786930639284,-54.562541411005405,-723.5407388502667,3934.274793343111
9,1,0.3146708890397649,0.6853291109602353,24.000224470077455,12.20933176459695,70.43642149782781,0.00264810837116692,0.619779051919283,23.235775835194424,533.486357280399,78.58454213977124,59.03648331014684,-53.017362586583516,-0.0016364363218094586,0.6003891790074719,-81.94057615675679,-30.697269484837264,59.03648331014684,54.060755625596705,-26.643492178699713,0.000505279010155586,1.3163175860471439,-19.799314689527193,-92.66761630807623,-53.017362586583516,-26.643492178699713,222.78670153293703,0.015398880601482708,2.8154556566511064,237.67008212246168,-123.0192347430668,-0.0016364363218094586,0.000505279010155586,0.015398880601482708,0.00010905135677058555,0.009429864467693505,0.03341533360098838,-0.07187681421135891,0.6003891790074719,1.3163175860471439,2.8154556566511064,0.009429864467693505,2.2046515885734843,5.761515632559469,-25.352172396386784,-81.94057615675679,-19.799314689527193,237.67008212246168,0.03341533360098838,5.761515632559469,597.2501877421945,-504.20196014022565,-30.697269484837264,-92.66761630807623,-123.0192347430668,-0.07187681421135891,-25.352172396386784,-504.20196014022565,5940.760162373613
10,0,0.33605592468111667,0.6639440753188837,18.40670687184876,10.960690193078278,83.1983334528145,5.330004659501182,8.344958813169976,52.9131784826828,493.04943489346056,60.067675675007,41.468785225031105,-51.624793329377304,-6.351084174569657,-7.596299320816195,-120.72783659238755,132.1175182145533,41.468785225031105,37.128463060618245,-20.746110583652825,3.0494581716586047,0.1315938839926736,-38.22608766236776,45.42611920199309,-51.624793329377304,-20.746110583652825,202.06549603285524,45.19721223776284,26.81338272719972,336.7250569744478,-328.1473097059212,-6.351084174569657,3.0494581716586047,45.19721223776284,129.73084416779244,21.98856299919644,81.92005061350766,-135.0666354653947,-7.596299320816195,0.1315938839926736,26.81338272719972,21.98856299919644,15.800942653963002,57.53354504251872,-55.32754370593032,-120.72783659238755,-38.22608766236776,336.7250569744478,81.92005061350766,57.53354504251872,827.1309226980962,-745.4409586612281,132.1175182145533,45.42611920199309,-328.1473097059212,-135.0666354653947,-55.32754370593032,-745.4409586612281,3841.2280738207514
10,1,0.33605592468111667,0.6639440753188837,24.084904173492983,12.229356541440968,70.14437168361047,0.000975613581057452,0.5049274486100079,22.53427826919326,534.309537575784,78.04905168501405,59.2330685426543,-51.43751840845474,0.0028740723687812877,0.9306650322353764,-76.32421218027008,-37.27089565963373,59.2330685426543,54.599316351206596,-26.573767380390944,0.0015904715043381745,1.4309677401875391,-18.05033030690115,-96.04818766423486,-51.43751840845474,-26.573767380390944,219.16488502494732,0.00018403243179049677,1.831945877716467,222.91292180441224,-106.7494684468782,0.0028740723687812877,0.0015904715043381745,0.00018403243179049677,2.3314922811086027e-05,0.0035769678986067098,-0.0032989888834091224,-0.029704415953855305,0.9306650322353764,1.4309677401875391,1.831945877716467,0.0035769678986067098,1.8508430602254098,3.3630519312785085,-23.123149665917943,-76.32421218027008,-18.05033030690115,222.91292180441224,-0.0032989888834091224,3.3630519312785085,565.6188759611335,-471.588896337448,-37.27089565963373,-96.04818766423486,-106.7494684468782,-0.029704415953855305,-23.123149665917943,-471.588896337448,6038.38269365719
11,0,0.3435078143619124,0.6564921856380881,18.58391961521736,10.97342604538786,82.83984279881477,5.2152432150696235,8.254432396234055,51.97298727269313,493.53705366596944,62.47540660680684,42.92713844924619,-54.417891955354825,-7.130887631674235,-8.155336231560332,-125.00367266642203,127.12417818228275,42.92713844924619,38.639189293794146,-21.32102773360246,2.9174085195795243,0.07650540083762779,-36.66837477811637,38.2862432494675,-54.417891955354825,-21.32102773360246,204.83911519412231,46.07304623614493,27.695466785431137,346.39074242320453,-327.3139240095469,-7.130887631674235,2.9174085195795243,46.07304623614493,127.51046041791125,21.980061562804178,85.01188741281955,-134.66121330467084,-8.155336231560332,0.07650540083762779,27.695466785431137,21.980061562804178,15.827654153554647,60.124567452588714,-56.118633542736355,-125.00367266642203,-36.66837477811637,346.39074242320453,85.01188741281955,60.124567452588714,854.5788026745543,-754.6338855272451,127.12417818228275,38.2862432494675,-327.3139240095469,-134.66121330467084,-56.118633542736355,-754.6338855272451,3796.697507383755
11,1,0.3435078143619124,0.6564921856380881,24.056631693362927,12.237093262440776,70.18377452585159,0.000534049138108084,0.46330240295551106,22.68139778824305,534.522738703966,77.66314292192682,58.74437834018155,-51.37373576797583,0.002024510139511772,0.8365667940683882,-77.14381444841179,-34.00478036160225,58.74437834018155,54.005640063245075,-26.473990183006613,0.0019042697473567187,1.4760295547959474,-19.020346426956554,-93.9185739458319,-51.37373576797583,-26.473990183006613,220.80191058603438,0.0012133665756097363,1.9987466952829782,224.00027548526356,-109.54578774080235,0.002024510139511772,0.0019042697473567187,0.0012133665756097363,5.770968395242962e-06,0.001979833389755665,0.0008108681146877912,-0.021109092973237722,0.8365667940683882,1.4760295547959474,1.9987466952829782,0.001979833389755665,1.7175197583716149,3.9464028531871125,-22.59458077202963,-77.14381444841179,-19.020346426956554,224.00027548526356,0.0008108681146877912,3.9464028531871125,567.2185368561884,-477.2828862462889,-34.00478036160225,-93.9185739458319,-109.54578774080235,-0.021109092973237722,-22.59458077202963,-477.2828862462889,6088.184004936742
12,0,0.35238372241269605,0.6476162775873041,18.84439416766368,11.097357169251271,82.4822690704002,5.084311480426792,8.15160534072262,51.097360182943106,493.06737428340807,65.1956242272357,44.986195038035525,-57.303035585572474,-8.271755447545557,-8.98662201502909,-129.6478319188032,112.29662157112408,44.986195038035525,40.573144539001305,-22.956284261397585,2.2151270359704904,-0.41854367931195163,-37.79632206769702,23.131840880916737,-57.303035585572474,-22.956284261397585,205.54700662908314,46.72433500743785,28.421322919009356,350.72929286916764,-314.73208382071516,-8.271755447545557,2.2151270359704904,46.72433500743785,124.96216152521359,21.94746917596606,87.30659554785099,-128.8848465430349,-8.98662201502909,-0.41854367931195163,28.421322919009356,21.94746917596606,15.838181921558215,62.09609906971172,-52.83462899696294,-129.6478319188032,-37.79632206769702,350.72929286916764,87.30659554785099,62.09609906971172,869.2994363429503,-749.8619256174555,112.29662157112408,23.131840880916737,-314.73208382071516,-128.8848465430349,-52.83462899696294,-749.8619256174555,3854.8403551477036
12,1,0.35238372241269605,0.6476162775873041,23.989907454510043,12.18697852961577,70.20488125780612,0.00030695936583892696,0.41247172746843713,22.75639170066782,535.3400321526965,77.49060570251137,58.27323399955107,-51.619312226465944,0.001259739774191984,0.5972509528068087,-78.39369658185436,-26.68788899388036,58.27323399955107,53.30160682111823,-26.509781348110444,0.0015306925270904337,1.3078121603400865,-20.171936882068515,-85.6809602156237,-51.619312226465944,-26.509781348110444,223.29504150698224,0.0016471547744887534,2.1052317217909957,226.43842560616307,-111.14652237299623,0.001259739774191984,0.0015306925270904337,0.0016471547744887534,1.8095673833989088e-06,0.0011534847340638672,0.00261543359021428,-0.010136497327926396,0.5972509528068087,1.3078121603400865,2.1052317217909957,0.0011534847340638672,1.5499585606902635,4.281686724730371,-19.832296575006342,-78.39369658185436,-20.171936882068515,226.43842560616307,0.00261543359021428,4.281686724730371,571.0001157969416,-471.95106341441647,-26.68788899388036,-85.6809602156237,-111.14652237299623,-0.010136497327926396,-19.832296575006342,-471.95106341441647,6043.193253948218
13,0,0.2877504735296959,0.7122495264703034,17.96125395550072,10.889568354998369,85.0892613101223,5.856997318940323,9.038981453077412,56.50663469865334,490.76342905158435,55.65868264833199,39.71510175791934,-48.98567903796476,-5.615138329361374,-6.745083519473485,-111.14512566747092,128.75814464593108,39.71510175791934,36.62141945849945,-22.138752400675926,3.453781107905952,0.4903313409844391,-35.14261276438641,54.582694076240806,-48.98567903796476,-22.138752400675926,163.0349988920673,43.35256267497317,22.19322858571301,296.6330047020237,-276.19554987225365,-5.615138329361374,3.453781107905952,43.35256267497317,147.33646321920054,23.15026143010242,79.76268067128953,-137.2484874543221,-6.745083519473485,0.4903313409844391,22.19322858571301,23.15026143010242,15.131920537614697,49.903918498888835,-53.67668879245841,-111.14512566747092,-35.14261276438641,296.6330047020237,79.76268067128953,49.903918498888835,767.9872561924844,-701.6233610066148,128.75814464593108,54.582694076240806,-276.19554987225365,-137.2484874543221,-53.67668879245841,-701.6233610066148,4032.3749589058525
