day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
17,4,0.02784281202852961,0.6245820972181994,0.1393894330523377,0.051982253365292976,0.0976562182493634,0.05854718608627696,17.856366522838748,8.063391425777741,64.445514231044,2.5120158221101154,3.4864320018336863,12.136426819390158,513.2228736991627,72.27549544150871,57.10507654320004,31.197116133761707,26.161859054687145,9.479878064805776,16.7066110399846,-105.94357400686685,57.10507654320004,59.613084154156695,26.206017779715534,20.842632419850773,10.120950721989058,34.05328354670016,-156.8688109539873,31.197116133761707,26.206017779715534,212.66940353642474,41.35235706355605,17.76588067149621,103.48008833133305,-154.11032302563092,26.161859054687145,20.842632419850773,41.35235706355605,57.105500789744,8.812814311038847,30.904470099422436,-35.77719411634435,9.479878064805776,10.120950721989058,17.76588067149621,8.812814311038847,9.891948584190137,11.228968097732789,-28.881074018696285,16.7066110399846,34.05328354670016,103.48008833133305,30.904470099422436,11.228968097732789,173.32909446162574,-370.1026628637085,-105.94357400686685,-156.8688109539873,-154.11032302563092,-35.77719411634435,-28.881074018696285,-370.1026628637085,1900.9235095052268
17,5,0.02784281202852961,0.6245820972181994,0.1393894330523377,0.051982253365292976,0.0976562182493634,0.05854718608627696,14.672509661650734,10.009704055126956,94.56731390561019,17.588325824524205,13.863802014248893,73.08590041245802,488.6765401575661,12.22037072639573,9.246146129775273,-8.559900018764361,6.8951106024625615,0.6451782572568461,-29.77278390119388,27.957084313990503,9.246146129775273,8.759944030062565,-4.005252320568862,13.472586189750599,1.6515691783283069,-11.415798735308682,-1.4815527572486509,-8.559900018764361,-4.005252320568862,13.519981560476667,12.321664988333302,2.0158898126503266,39.42854316866224,-41.41199453600072,6.8951106024625615,13.472586189750599,12.321664988333302,421.4004161945388,18.345316140287462,61.32351680696296,-390.0780726378375,0.6451782572568461,1.6515691783283069,2.0158898126503266,18.345316140287462,8.374575213912665,16.453241981952228,-60.850059770226444,-29.77278390119388,-11.415798735308682,39.42854316866224,61.32351680696296,16.453241981952228,177.45745807300574,-194.72999559730505,27.957084313990503,-1.4815527572486509,-41.41199453600072,-390.0780726378375,-60.850059770226444,-194.72999559730505,1769.7447336223777
18,0,0.029984899110961107,0.6439511593528426,0.14588720646598402,0.051054859650911416,0.07052128539043896,0.05860059002886143,21.772426158920858,12.64318091454578,69.94874920785008,0.0020007964512357085,1.901252497631964,22.355676323941974,419.5870533588267,53.902069277206174,46.03315863179475,42.3777644172483,0.011899899043269888,2.4276703806254543,-14.839779443867336,262.14030432485805,46.03315863179475,41.280259939743466,28.27716348818868,0.012131203620287538,2.977837609682123,-11.004869371647741,294.25199006750546,42.3777644172483,28.27716348818868,113.85976567285728,0.01066688918988459,11.43482754859378,65.49466301627349,-482.347391040751,0.011899899043269888,0.012131203620287538,0.01066688918988459,1.579491109902917e-05,0.004539301951509675,0.026308130210102417,-0.02725494203083023,2.4276703806254543,2.977837609682123,11.43482754859378,0.004539301951509675,4.313461855387497,23.735956592615196,-61.742726881197754,-14.839779443867336,-11.004869371647741,65.49466301627349,0.026308130210102417,23.735956592615196,232.44397753695856,-1383.8642472387771,262.14030432485805,294.25199006750546,-482.347391040751,-0.02725494203083023,-61.742726881197754,-1383.8642472387771,13286.543920100406
18,1,0.029984899110961107,0.6439511593528426,0.14588720646598402,0.051054859650911416,0.07052128539043896,0.05860059002886143,24.746747659039926,12.57461340661508,71.6606948362712,0.005339971358174428,0.7832592264577042,24.319843534471673,535.911130558933,74.63755885239986,57.45585570898882,-70.59945694931871,-0.0018009470313703805,0.6878577286249307,-97.57895811871312,-30.740340858440973,57.45585570898882,53.92376809498581,-35.636782029321246,0.0026094573330094875,1.626063137771152,-24.959256426997438,-92.78287126981492,-70.59945694931871,-35.636782029321246,210.72110442732966,0.029397746840973217,3.479290185525173,236.72762824289347,-70.94770497498688,-0.0018009470313703805,0.0026094573330094875,0.029397746840973217,0.00032051738050205666,0.024888931379277394,0.04653573855016255,-0.10872019514890897,0.6878577286249307,1.626063137771152,3.479290185525173,0.024888931379277394,3.381883485969473,6.697852096741341,-20.383066870930833,-97.57895811871312,-24.959256426997438,236.72762824289347,0.04653573855016255,6.697852096741341,623.0282589994018,-434.3288641083464,-30.740340858440973,-92.78287126981492,-70.94770497498688,-0.10872019514890897,-20.383066870930833,-434.3288641083464,4472.6700956950035
18,2,0.029984899110961107,0.6439511593528426,0.14588720646598402,0.051054859650911416,0.07052128539043896,0.05860059002886143,17.875901455317763,10.42331916741178,77.34354488385715,2.193638216342412,6.931874151191722,47.50733393853676,513.5948548636857,57.59988248635117,48.145545861593405,-23.593699415896214,-1.9993459107010905,2.2558393884727237,-50.740115977123374,108.68403547420984,48.145545861593405,46.064098350067574,-14.827832536136262,0.7222271658495641,6.01715388949549,-22.930705581133445,29.853515415109324,-23.593699415896214,-14.827832536136262,250.11995614293195,21.0738797354587,40.01948627504412,317.3934019509042,-742.9761800413308,-1.9993459107010905,0.7222271658495641,21.0738797354587,12.532917879967917,7.447772214633282,39.28567982695997,-98.49038716781844,2.2558393884727237,6.01715388949549,40.01948627504412,7.447772214633282,16.93354098292026,69.4570863143527,-170.61389558299996,-50.740115977123374,-22.930705581133445,317.3934019509042,39.28567982695997,69.4570863143527,581.1170472180954,-1237.5814200738828,108.68403547420984,29.853515415109324,-742.9761800413308,-98.49038716781844,-170.61389558299996,-1237.5814200738828,8332.168277664918
18,3,0.029984899110961107,0.6439511593528426,0.14588720646598402,0.051054859650911416,0.07052128539043896,0.05860059002886143,14.112435315272656,9.696023775205326,95.23847877096462,3.853935478644132,8.34174725995345,84.86669447196753,453.07381914931807,3.548165453275501,2.1961616303156872,-2.8629934494360687,3.346724353456787,1.762048243770263,-1.3743328397149797,21.153196561041735,2.1961616303156872,3.7869589587413186,0.10841545428867891,3.8434725262753764,2.180181168960148,1.5928453481098357,62.30049271343697,-2.8629934494360687,0.10841545428867891,12.794491275624038,-4.592255828236966,2.5362835447043994,-3.193314530678391,98.7178837073201,3.346724353456787,3.8434725262753764,-4.592255828236966,17.479311805292376,6.32176759473268,-2.847526697709904,-76.57056172848424,1.762048243770263,2.180181168960148,2.5362835447043994,6.32176759473268,7.426079223080779,-4.113085827790814,16.232737512482263,-1.3743328397149797,1.5928453481098357,-3.193314530678391,-2.847526697709904,-4.113085827790814,17.5402112926296,48.01722390138607,21.153196561041735,62.30049271343697,98.7178837073201,-76.57056172848424,16.232737512482263,48.01722390138607,3671.2367652536095
18,4,0.029984899110961107,0.6439511593528426,0.14588720646598402,0.051054859650911416,0.07052128539043896,0.05860059002886143,19.834917328465924,10.258166666635807,65.21399162696335,3.4220860681036873,4.63858754724321,12.286151971565477,511.5068311268651,88.99270434152514,67.77117375039828,35.229514711258915,29.481074480617735,7.471359327265172,22.830480153175465,-127.86838359670375,67.77117375039828,62.91739532723019,22.573955140111305,21.204507566058858,5.118566446338691,27.040849618722653,-161.9955357226291,35.229514711258915,22.573955140111305,222.7884353441894,53.39713257290342,16.40490588407887,110.32261756766256,-213.0491272447843,29.481074480617735,21.204507566058858,53.39713257290342,75.87335095148688,8.057342563976988,40.70602279798584,-42.18930170572387,7.471359327265172,5.118566446338691,16.40490588407887,8.057342563976988,8.116354963772594,5.343009896396769,-15.345451587803739,22.830480153175465,27.040849618722653,110.32261756766256,40.70602279798584,5.343009896396769,154.83819188189307,-335.80992900237936,-127.86838359670375,-161.9955357226291,-213.0491272447843,-42.18930170572387,-15.345451587803739,-335.80992900237936,1871.301151646271
18,5,0.029984899110961107,0.6439511593528426,0.14588720646598402,0.051054859650911416,0.07052128539043896,0.05860059002886143,14.692921777205866,10.023707355854322,94.59023847583926,17.580248385582724,13.889778914495244,73.07364807948989,488.5839580966093,12.203789467395817,9.229786013446056,-8.528191897017175,6.620675879166915,0.6595063805428524,-29.7567072746782,27.9857625244233,9.229786013446056,8.735993609437624,-3.968544672693221,13.270384701340973,1.6666963929907341,-11.3988643858983,-1.3413427375183564,-8.528191897017175,-3.968544672693221,13.577453805502156,12.026969815388803,2.066672228881767,39.38283587299238,-41.92548022085821,6.620675879166915,13.270384701340973,12.026969815388803,421.06311861914884,17.992455649569617,61.405674224863205,-388.482874155496,0.6595063805428524,1.6666963929907341,2.066672228881767,17.992455649569617,8.403612112286824,16.398741524767633,-61.06094189313338,-29.7567072746782,-11.3988643858983,39.38283587299238,61.405674224863205,16.398741524767633,177.30583210933332,-194.64268080835245,27.9857625244233,-1.3413427375183564,-41.92548022085821,-388.482874155496,-61.06094189313338,-194.64268080835245,1767.482387594367
19,0,0.029930782349445444,0.6394168679180517,0.15415445976112638,0.052610919277797305,0.06566327204674469,0.05822369864683437,21.747527953626896,12.621695066707447,69.94193578833249,0.001999528561879207,1.903825493445065,22.36881175757051,419.51499705943445,53.847915670410195,45.99059550194804,42.494553715726894,0.011932613947127356,2.471045082580496,-14.576715090746992,260.9024033178225,45.99059550194804,41.24870207895798,28.369954388444615,0.012156628974022872,3.015539078053511,-10.781785581348963,293.31084359434783,42.494553715726894,28.369954388444615,114.12162832760943,0.01067948880598901,11.465689357651865,65.68072414443073,-483.5559607990898,0.011932613947127356,0.012156628974022872,0.01067948880598901,1.576092084326519e-05,0.004531280652061864,0.02622835208023138,-0.026838273085534027,2.471045082580496,3.015539078053511,11.465689357651865,0.004531280652061864,4.31440079817634,23.723856324108382,-61.56236928075013,-14.576715090746992,-10.781785581348963,65.68072414443073,0.02622835208023138,23.723856324108382,232.5014907317569,-1384.7918971657177,260.9024033178225,293.31084359434783,-483.5559607990898,-0.026838273085534027,-61.56236928075013,-1384.7918971657177,13304.713399158632
19,1,0.029930782349445444,0.6394168679180517,0.15415445976112638,0.052610919277797305,0.06566327204674469,0.05822369864683437,24.571718153307888,12.41399592698632,71.15421952257194,0.0032608169788943164,0.6094370145157569,23.733007603339956,537.0476804384833,76.04718805063281,58.566178775698624,-65.82029896776685,0.002198027227845091,1.0918373739708673,-90.79306424059433,-41.63153449161371,58.566178775698624,54.63912823806266,-33.162082892111705,0.0030566515320641107,1.571136441885006,-22.035360130302433,-101.21373183861897,-65.82029896776685,-33.162082892111705,215.8724772040721,0.01585941504367911,2.4523006996294034,234.78662159886375,-64.76261643352726,0.002198027227845091,0.0030566515320641107,0.01585941504367911,0.0001459616648708836,0.01260215700823921,0.030283877119029606,-0.08350001176840212,1.0918373739708673,1.571136441885006,2.4523006996294034,0.01260215700823921,2.317089212451758,4.8952280642040185,-17.48990445675399,-90.79306424059433,-22.035360130302433,234.78662159886375,0.030283877119029606,4.8952280642040185,607.8618273905341,-432.67562642252403,-41.63153449161371,-101.21373183861897,-64.76261643352726,-0.08350001176840212,-17.48990445675399,-432.67562642252403,4723.383574296023
19,2,0.029930782349445444,0.6394168679180517,0.15415445976112638,0.052610919277797305,0.06566327204674469,0.05822369864683437,18.186400940205235,10.812548746853071,77.94278207282791,2.1147966008024035,7.211820964209793,48.183524775290614,508.1997588332501,59.23543298940775,49.02501409966699,-24.19959374716757,-2.6946136733393344,1.3885491135285013,-58.753600825592585,120.08568069807576,49.02501409966699,46.321265795948165,-18.06278607077722,-0.2094444827350015,4.722011459833479,-33.68157979838755,60.061881906292044,-24.19959374716757,-18.06278607077722,226.20264115425573,19.219528055182916,34.51800527804213,288.822616436577,-659.903384309199,-2.6946136733393344,-0.2094444827350015,19.219528055182916,12.056763041200892,6.58709092803103,36.09392700329932,-84.63731710546335,1.3885491135285013,4.722011459833479,34.51800527804213,6.58709092803103,14.7483499237541,59.05798115103751,-137.42250258119768,-58.753600825592585,-33.68157979838755,288.822616436577,36.09392700329932,59.05798115103751,537.7618868199236,-1003.065506057611,120.08568069807576,60.061881906292044,-659.903384309199,-84.63731710546335,-137.42250258119768,-1003.065506057611,6845.283826392894
19,3,0.029930782349445444,0.6394168679180517,0.15415445976112638,0.052610919277797305,0.06566327204674469,0.05822369864683437,14.045270432844404,9.662869145375646,95.25277902758117,3.712660210829759,8.179943167208336,85.04677939738906,454.72367572026945,3.5733216427377217,2.188386327687531,-2.9968074983215396,3.6461718000570307,2.0007481041899,-1.5237420603999101,15.58733572041005,2.188386327687531,3.6287083997815714,0.010299483128210362,4.008159278410453,2.3296826454752693,1.2458706240709312,53.86154847069903,-2.9968074983215396,0.010299483128210362,12.639926358859622,-4.854839184079977,2.1794069044061835,-2.647021190106285,100.28913344268283,3.6461718000570307,4.008159278410453,-4.854839184079977,17.5945605415249,6.615748135750792,-3.0650419171176386,-76.23299219510987,2.0007481041899,2.3296826454752693,2.1794069044061835,6.615748135750792,7.5623773875676,-4.244472778250687,12.984102482391181,-1.5237420603999101,1.2458706240709312,-2.647021190106285,-3.0650419171176386,-4.244472778250687,16.366455727176184,42.59650007767684,15.58733572041005,53.86154847069903,100.28913344268283,-76.23299219510987,12.984102482391181,42.59650007767684,3406.0157767491633
19,4,0.029930782349445444,0.6394168679180517,0.15415445976112638,0.052610919277797305,0.06566327204674469,0.05822369864683437,21.55920923988277,11.094951447071173,67.09995932538381,3.651216296857852,5.201208634574716,11.29432960508475,514.3817714379073,92.10612202445876,69.78966780378198,25.415338837266845,25.521910596098945,4.390036260119619,28.136885518030372,-101.9047685121805,69.78966780378198,64.04906017936706,16.363509587056555,19.747752631320495,2.261884713323659,29.906767985693364,-148.62089356409132,25.415338837266845,16.363509587056555,217.40332910044714,49.96816390367198,11.512874421714262,110.27949516473475,-186.09169017927437,25.521910596098945,19.747752631320495,49.96816390367198,80.5793652789723,6.497972312764285,46.54202303896651,-54.61734435781043,4.390036260119619,2.261884713323659,11.512874421714262,6.497972312764285,6.479869462090089,2.0872595810373467,-0.09022243857384418,28.136885518030372,29.906767985693364,110.27949516473475,46.54202303896651,2.0872595810373467,135.5518960209032,-317.8301169845583,-101.9047685121805,-148.62089356409132,-186.09169017927437,-54.61734435781043,-0.09022243857384418,-317.8301169845583,1989.9523471428458
19,5,0.029930782349445444,0.6394168679180517,0.15415445976112638,0.052610919277797305,0.06566327204674469,0.05822369864683437,14.704031855540949,10.02705523298867,94.60136244583623,17.666344618613703,13.900389220067082,73.07624269333458,488.6223032059246,12.237358180198482,9.262672767588086,-8.555272560147035,6.53749834322128,0.6554495581986095,-29.827436729712247,28.09434748838674,9.262672767588086,8.772068156026508,-3.9539537803474905,13.325698424619048,1.6787766198109209,-11.340581698197138,-1.294806050170935,-8.555272560147035,-3.9539537803474905,13.654547260466403,11.965917207068399,2.078041505927516,39.6035695696461,-42.43606690274981,6.53749834322128,13.325698424619048,11.965917207068399,422.6244201978215,17.963098260510495,61.74907409522452,-391.34525523920934,0.6554495581986095,1.6787766198109209,2.078041505927516,17.963098260510495,8.46119352958669,16.510807861446413,-61.61844842479352,-29.827436729712247,-11.340581698197138,39.6035695696461,61.74907409522452,16.510807861446413,178.40205087955883,-196.26122867577095,28.09434748838674,-1.294806050170935,-42.43606690274981,-391.34525523920934,-61.61844842479352,-196.26122867577095,1776.7162601798627
20,0,0.029822746907169226,0.6344010848985234,0.15893503075362814,0.05342729600845609,0.0656344350611626,0.057779406371060424,21.719338998950438,12.59861304487181,69.94504441456668,0.0020076409419729747,1.9111043176338742,22.424658937230785,419.20770081407824,53.736944261733534,45.90717085154516,42.59357959644271,0.012038860202836635,2.5361830825862297,-14.233606001853055,259.7776073636063,45.90717085154516,41.19156430643698,28.436927016728106,0.012253565737589022,3.0730373402518394,-10.487719079468414,292.6031772599055,42.59357959644271,28.436927016728106,114.43777266278339,0.010715898372925688,11.502709704142497,65.8327531508398,-484.5818131817189,0.012038860202836635,0.012253565737589022,0.010715898372925688,1.5811049633235623e-05,0.004535051455566096,0.026225230962462237,-0.026343847318684475,2.5361830825862297,3.0730373402518394,11.502709704142497,0.004535051455566096,4.316985291655626,23.707857024273164,-61.19701242262345,-14.233606001853055,-10.487719079468414,65.8327531508398,0.026225230962462237,23.707857024273164,232.53144227742234,-1385.0552765024931,259.7776073636063,292.6031772599055,-484.5818131817189,-0.026343847318684475,-61.19701242262345,-1385.0552765024931,13325.014022528734
20,1,0.029822746907169226,0.6344010848985234,0.15893503075362814,0.05342729600845609,0.0656344350611626,0.057779406371060424,24.434405789319452,12.329462344063613,70.51644948142396,0.0018603445693480736,0.48815271162172325,22.921746325857274,538.4382128289508,77.25461749353039,59.41297576025935,-60.117986178157025,0.004334816301207026,1.3507354577505601,-83.4031567128952,-52.62790577836934,59.41297576025935,55.21399824469679,-30.752229484183427,0.0031206782629524302,1.574604165960071,-19.475995708663877,-107.6626458017755,-60.117986178157025,-30.752229484183427,221.5250305400238,0.005392735702278768,1.75571655388219,231.43428462936865,-72.30551226797405,0.004334816301207026,0.0031206782629524302,0.005392735702278768,7.21022137919004e-05,0.006861558020844246,0.0063663597486081445,-0.04892833751302816,1.3507354577505601,1.574604165960071,1.75571655388219,0.006861558020844246,1.7991247174764822,2.9050577251025174,-14.195244032763773,-83.4031567128952,-19.475995708663877,231.43428462936865,0.0063663597486081445,2.9050577251025174,589.0792366330792,-420.4603882857281,-52.62790577836934,-107.6626458017755,-72.30551226797405,-0.04892833751302816,-14.195244032763773,-420.4603882857281,4852.820875080334
20,2,0.029822746907169226,0.6344010848985234,0.15893503075362814,0.05342729600845609,0.0656344350611626,0.057779406371060424,18.393994781317165,11.009762666201588,79.73078669628076,2.0911502162578395,7.431884473291878,50.52896805259639,501.97259319001125,58.89859768356159,48.64247238013711,-29.020382186249552,-3.1919235057527717,0.4182257561117529,-64.97824754892513,126.47393869033392,48.64247238013711,46.04020547218987,-23.69895136282391,-0.702388272927839,3.739272631652056,-40.759900938270924,76.15381061076292,-29.020382186249552,-23.69895136282391,182.61931059894246,15.408490605691572,21.892326976332452,232.05983451106303,-497.98007153921446,-3.1919235057527717,-0.702388272927839,15.408490605691572,11.843406987368477,6.022574404430056,30.722808615284254,-72.46701902703244,0.4182257561117529,3.739272631652056,21.892326976332452,6.022574404430056,12.483381415863256,42.223220301350246,-102.49800930183484,-64.97824754892513,-40.759900938270924,232.05983451106303,30.722808615284254,42.223220301350246,460.22812555182736,-775.9706253159335,126.47393869033392,76.15381061076292,-497.98007153921446,-72.46701902703244,-102.49800930183484,-775.9706253159335,6023.7209374830745
20,3,0.029822746907169226,0.6344010848985234,0.15893503075362814,0.05342729600845609,0.0656344350611626,0.057779406371060424,14.01180904831771,9.660455117533786,95.27760596614584,3.6171279488058237,8.07903900559492,85.16871671849633,456.52385491133197,3.5756867665591656,2.1485207481077375,-3.024386784379927,3.7809803362298298,2.1524823130066197,-1.7515688971100443,11.125353494318656,2.1485207481077375,3.468486198819634,0.006950619749070217,4.109773730987662,2.4323796559515762,0.862657955718946,46.266729668625594,-3.024386784379927,0.006950619749070217,12.51603611304749,-4.9603601846604795,1.9583807434102463,-2.3136781374760624,102.84471899214904,3.7809803362298298,4.109773730987662,-4.9603601846604795,17.611913960733453,6.841258405968855,-3.14868480041604,-75.41823712509715,2.1524823130066197,2.4323796559515762,1.9583807434102463,6.841258405968855,7.793769489964937,-4.365807444397443,10.675531172978992,-1.7515688971100443,0.862657955718946,-2.3136781374760624,-3.14868480041604,-4.365807444397443,15.784841441628126,33.729606021647214,11.125353494318656,46.266729668625594,102.84471899214904,-75.41823712509715,10.675531172978992,33.729606021647214,3148.4657716678325
20,4,0.029822746907169226,0.6344010848985234,0.15893503075362814,0.05342729600845609,0.0656344350611626,0.057779406371060424,22.942852119502582,11.585094012489627,68.26547319983374,3.6343610282594367,5.4294841904834295,11.10475856098844,517.2124108452763,91.23650471460174,68.77308616199497,14.373120821803619,20.636474882343602,0.4466433223344254,26.43761073376243,-67.47045197315097,68.77308616199497,62.34809950769331,12.20894514601467,18.031647443928808,0.3659220298678682,29.462997221226622,-126.6797461258969,14.373120821803619,12.20894514601467,197.87035006695808,45.49796685255452,6.1369567058826995,104.53077155076848,-171.9986238481623,20.636474882343602,18.031647443928808,45.49796685255452,80.65106190700614,5.611587949648464,46.767096909119466,-64.39270839378445,0.4466433223344254,0.3659220298678682,6.1369567058826995,5.611587949648464,4.678067790201978,-0.041377647446359175,4.399556602015583,26.43761073376243,29.462997221226622,104.53077155076848,46.767096909119466,-0.041377647446359175,124.3093198624317,-315.25509590221714,-67.47045197315097,-126.6797461258969,-171.9986238481623,-64.39270839378445,4.399556602015583,-315.25509590221714,2017.922247609787
20,5,0.029822746907169226,0.6344010848985234,0.15893503075362814,0.05342729600845609,0.0656344350611626,0.057779406371060424,14.708771812452213,10.022846127546687,94.6109028923501,17.764767090836514,13.910636598025512,73.08711506045744,488.7089846998628,12.290021049902842,9.316377748944605,-8.59274159649357,6.557494627890979,0.6512148843168051,-29.90871819944348,28.142700021294583,9.316377748944605,8.824929903977553,-3.957218853711754,13.496668344636662,1.6974094089264962,-11.326351565244742,-1.3007227108612769,-8.59274159649357,-3.957218853711754,13.714285539617963,11.91079639130675,2.0839050672036663,39.77357316885487,-42.8262192254278,6.557494627890979,13.496668344636662,11.91079639130675,424.5736114199251,17.97044722926561,61.97001907373425,-395.34050266410793,0.6512148843168051,1.6974094089264962,2.0839050672036663,17.97044722926561,8.508443759700327,16.637695833870684,-62.223432573268276,-29.90871819944348,-11.326351565244742,39.77357316885487,61.97001907373425,16.637695833870684,179.2508603055588,-197.66134170454887,28.142700021294583,-1.3007227108612769,-42.8262192254278,-395.34050266410793,-62.223432573268276,-197.66134170454887,1788.5119758058304
21,0,0.02964042363268107,0.626429224179087,0.16399055015210445,0.05235245320595647,0.07022413526574997,0.05736321356442135,21.688135416827425,12.572758116889274,69.967049959323,0.0020236341105297566,1.923936566660272,22.530955169923917,418.5981488504906,53.58517554491485,45.78854998402676,42.704474579821486,0.012204453056435194,2.620285974497046,-13.866955385081607,259.12892403848423,45.78854998402676,41.107593060409954,28.501528752555718,0.012410081683634173,3.1502569325387593,-10.157187705600752,292.3995290894847,42.704474579821486,28.501528752555718,114.81236763707241,0.010753944415148166,11.53614412401629,65.81114708803281,-484.5468272134954,0.012204453056435194,0.012410081683634173,0.010753944415148166,1.5919678481403687e-05,0.0045452105781212185,0.02623689512416432,-0.025435469458187202,2.620285974497046,3.1502569325387593,11.53614412401629,0.0045452105781212185,4.321283570441695,23.668536419727292,-60.449303647227886,-13.866955385081607,-10.157187705600752,65.81114708803281,0.02623689512416432,23.668536419727292,232.36799064295727,-1383.7209574612752,259.12892403848423,292.3995290894847,-484.5468272134954,-0.025435469458187202,-60.449303647227886,-1383.7209574612752,13346.063351090079
21,1,0.02964042363268107,0.626429224179087,0.16399055015210445,0.05235245320595647,0.07022413526574997,0.05736321356442135,24.29134561503986,12.270479955759503,70.16630254347437,0.000696219574098933,0.39640086198836655,22.49301886720218,539.8017592183296,78.0396726635775,59.49442410976743,-56.656293718757304,0.002770742498307802,1.3202655224478508,-79.17404008146595,-64.96957685632955,59.49442410976743,55.03541658053624,-29.489965086260472,0.0015821669708334894,1.5302003933889792,-18.395069301233416,-113.41313018615797,-56.656293718757304,-29.489965086260472,224.78050250935584,-0.000641722455878969,1.358012484277016,230.31334247840903,-84.58354833071215,0.002770742498307802,0.0015821669708334894,-0.000641722455878969,1.3077494924934054e-05,0.0026272560171552977,-0.004462268199840948,-0.019382384383901156,1.3202655224478508,1.5302003933889792,1.358012484277016,0.0026272560171552977,1.4958591677179183,2.187852691517781,-12.29956786006262,-79.17404008146595,-18.395069301233416,230.31334247840903,-0.004462268199840948,2.187852691517781,581.4278620767542,-422.38549835349517,-64.96957685632955,-113.41313018615797,-84.58354833071215,-0.019382384383901156,-12.29956786006262,-422.38549835349517,5038.469737911246
21,2,0.02964042363268107,0.626429224179087,0.16399055015210445,0.05235245320595647,0.07022413526574997,0.05736321356442135,18.721468127948786,11.182616326275603,80.99840929788185,2.0757172905528343,7.511049014048761,52.19956852942307,495.4748512902036,60.37505183326885,49.709748020696274,-38.29894240870117,-4.034338257908865,-1.4622240247969707,-78.78564309328937,157.8159689386671,49.709748020696274,46.95667711184694,-29.748398473759835,-1.2470114816132014,2.6090809202955048,-49.07026103770784,95.1308587605272,-38.29894240870117,-29.748398473759835,154.52452411899188,13.001089619269631,13.677978739461345,192.7961747357784,-347.5989176805378,-4.034338257908865,-1.2470114816132014,13.001089619269631,11.641022849381171,5.743126131689452,27.31715112579842,-64.1415366330275,-1.4622240247969707,2.6090809202955048,13.677978739461345,5.743126131689452,11.072374440373926,30.48938358209996,-66.74429694533772,-78.78564309328937,-49.07026103770784,192.7961747357784,27.31715112579842,30.48938358209996,402.49482140695034,-554.2733754844326,157.8159689386671,95.1308587605272,-347.5989176805378,-64.1415366330275,-66.74429694533772,-554.2733754844326,5248.851597071597
21,3,0.02964042363268107,0.626429224179087,0.16399055015210445,0.05235245320595647,0.07022413526574997,0.05736321356442135,14.058862546054034,9.755961023423485,95.23720109349806,3.5960424129633703,8.073965744761882,85.33450739587116,459.99309214586015,3.5361350003840224,1.970272507085067,-2.985127337541911,3.9145614766652894,2.2097312591300877,-2.18192642533726,3.1790227193489455,1.970272507085067,3.0878080419010705,0.20814510566633684,4.313846518949337,2.508777367671962,0.07346788171890388,30.379988705569737,-2.985127337541911,0.20814510566633684,12.67955883241668,-5.1126019161940786,1.9883543369106955,-2.01005660581021,112.42306228624022,3.9145614766652894,4.313846518949337,-5.1126019161940786,17.92595023466905,6.981889204480313,-2.9957220674656484,-71.63442355016572,2.2097312591300877,2.508777367671962,1.9883543369106955,6.981889204480313,7.960463636573017,-4.415378066698969,11.766629877194042,-2.18192642533726,0.07346788171890388,-2.01005660581021,-2.9957220674656484,-4.415378066698969,14.68085322624969,3.981927047185055,3.1790227193489455,30.379988705569737,112.42306228624022,-71.63442355016572,11.766629877194042,3.981927047185055,2546.272035803872
21,4,0.02964042363268107,0.626429224179087,0.16399055015210445,0.05235245320595647,0.07022413526574997,0.05736321356442135,23.729861297917726,11.734541260342983,68.45386946404369,3.391912620183394,5.421801729462331,10.889654073959468,519.9823842253348,90.53723648267919,69.35035516047374,7.809359482187887,16.701253483383205,-1.816709233952579,21.06179513864189,-45.05889362596584,69.35035516047374,62.71263785672177,9.82187454760922,16.397690480075703,-0.24360275031971085,27.78975677886713,-101.93198098468379,7.809359482187887,9.82187454760922,183.04760241469805,41.814934192341376,4.19974517995295,96.19251133577411,-184.48261742476643,16.701253483383205,16.397690480075703,41.814934192341376,76.19127275840225,5.24807356811698,44.253165793415256,-69.44028036580661,-1.816709233952579,-0.24360275031971085,4.19974517995295,5.24807356811698,3.6534545291195712,-1.1211234990394034,1.165414894933143,21.06179513864189,27.78975677886713,96.19251133577411,44.253165793415256,-1.1211234990394034,120.81321958283687,-334.0373881664834,-45.05889362596584,-101.93198098468379,-184.48261742476643,-69.44028036580661,1.165414894933143,-334.0373881664834,1957.6692475383825
