day,cluster,cluster0,cluster1,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
179,1,0.3751249368069792,0.6248750631930206,19.00890193665823,16.386350462291034,0.003409480322922208,20.670602668334062,9.999624297677117,1018.2842195648682,527.5797661495172,60.8433409703371,28.129004934042474,0.004097866494290482,-31.112499187140738,0.005581097847755453,-26.01182474479757,-1.2157869818471083,28.129004934042474,54.85691184360113,0.005179347268462771,-33.52309882843065,0.005249567830450854,-16.713761235430713,-6.474402558318873,0.004097866494290482,0.005179347268462771,0.00014170008601940222,0.01832479440238091,1.280949677157438e-06,-0.011201607415769657,-0.05066214342915082,-31.112499187140738,-33.52309882843065,0.01832479440238091,474.7530630043901,0.004991686268621948,-15.070854862993322,-652.3880004720851,0.005581097847755453,0.005249567830450854,1.280949677157438e-06,0.004991686268621948,3.742908005322034e-05,-0.004141704460752645,-0.08011795290627896,-26.01182474479757,-16.713761235430713,-0.011201607415769657,-15.070854862993322,-0.004141704460752645,37.69609731964613,47.72466210167667,-1.2157869818471083,-6.474402558318873,-0.05066214342915082,-652.3880004720851,-0.08011795290627896,47.72466210167667,4953.678613626249
180,0,0.37682517381131453,0.6231748261886854,13.19463726011077,12.573914744708958,4.749482289598891,52.45069464686335,9.094089549376468,1015.646016318461,510.23233021333823,40.25448495341031,27.421262086913522,4.472101107176852,-53.151030102347455,2.1864127103897957,-10.69646092493115,-31.300069403310065,27.421262086913522,59.554840458615004,14.793804852368876,-20.43132751220753,3.112302445852111,-29.831316268051836,-153.54682148169246,4.472101107176852,14.793804852368876,118.47263717522235,75.34491985532874,-1.7521413726850763,-42.725327170168384,-202.15078244115864,-53.151030102347455,-20.43132751220753,75.34491985532874,861.4291638472168,-17.37154865448538,-89.06875135510515,-836.5729109897663,2.1864127103897957,3.112302445852111,-1.7521413726850763,-17.37154865448538,2.018475781682925,0.6236941402968117,11.658604689665573,-10.69646092493115,-29.831316268051836,-42.725327170168384,-89.06875135510515,0.6236941402968117,77.33580317543799,289.0827498752255,-31.300069403310065,-153.54682148169246,-202.15078244115864,-836.5729109897663,11.658604689665573,289.0827498752255,6978.128027925228
180,1,0.37682517381131453,0.6231748261886854,19.052213807391414,16.460865142989785,0.003374507249069309,20.82649201955208,10.000000000000005,1018.1946273825423,526.6185912976526,60.172320525907296,27.269310825610813,0.0039553193525780125,-32.76308861403591,-9.211402055201237e-30,-25.130168105074024,11.656037399981926,27.269310825610813,54.441057429009504,0.005276235807870488,-33.20249315180016,4.250562635110932e-29,-16.597511829907535,3.5311086650686265,0.0039553193525780125,0.005276235807870488,0.00013929002135709166,0.017942750694834104,1.0729584001611003e-32,-0.011371705100653608,-0.0492260969634677,-32.76308861403591,-33.20249315180016,0.017942750694834104,481.3397538269587,1.8644765605708526e-29,-17.21192741115315,-652.0771155384298,-9.211402055201237e-30,4.250562635110932e-29,1.0729584001611003e-32,1.8644765605708526e-29,2.839899258795642e-29,-1.580393591766017e-27,-8.992769982324774e-28,-25.130168105074024,-16.597511829907535,-0.011371705100653608,-17.21192741115315,-1.580393591766017e-27,38.369175248526965,42.11143184930127,11.656037399981926,3.5311086650686265,-0.0492260969634677,-652.0771155384298,-8.992769982324774e-28,42.11143184930127,4793.63170407306
181,0,0.31792591640348944,0.6820740835965106,13.639310210763185,13.785152086747512,5.631226075821105,55.41201756338769,9.181628850739958,1013.7524138987364,496.461625472068,38.36604268076225,24.278439180529205,2.8106024184622584,-69.87971763757216,2.1309009234576433,-5.092030724751162,17.33966036036909,24.278439180529205,56.33296460263477,10.72941876742645,-41.64792731562145,3.4007410068932895,-22.52866179666824,-72.8894324558333,2.8106024184622584,10.72941876742645,135.44701555680797,72.57508989185655,-2.5655915576023407,-39.98653304940489,-162.0297237779503,-69.87971763757216,-41.64792731562145,72.57508989185655,813.2953374341719,-19.066782679563794,-74.43186861071878,-538.3672283877494,2.1309009234576433,3.4007410068932895,-2.5655915576023407,-19.066782679563794,1.9719067795895473,1.3896005578090613,10.121318798390107,-5.092030724751162,-22.52866179666824,-39.98653304940489,-74.43186861071878,1.3896005578090613,73.23298376842705,197.55195182439633,17.33966036036909,-72.8894324558333,-162.0297237779503,-538.3672283877494,10.121318798390107,197.55195182439633,5064.452345747154
181,1,0.31792591640348944,0.6820740835965106,18.339124165257978,15.560637075751325,0.0022207069086057946,22.17702090052551,9.880968259343732,1018.8571858880883,531.6223370738264,64.12299561658526,33.93315842011874,0.003700193611934243,-40.84243403703868,0.9966591080314153,-28.983877436605603,-34.21622397898691,33.93315842011874,60.58379686435272,0.002876739690644821,-45.77012483742226,0.95185999854366,-20.61508387420387,-45.54765209223103,0.003700193611934243,0.002876739690644821,8.097395461999576e-05,0.010556495968188037,-0.0008686483142320854,-0.005386766825558538,-0.053959538754817966,-40.84243403703868,-45.77012483742226,0.010556495968188037,529.743981497566,-3.1838249190730172,-4.0497214586927734,-613.8994053554358,0.9966591080314153,0.95185999854366,-0.0008686483142320854,-3.1838249190730172,0.3230643053513856,-0.643238884101718,-0.9835195393039303,-28.983877436605603,-20.61508387420387,-0.005386766825558538,-4.0497214586927734,-0.643238884101718,37.597999185104946,63.41659881520542,-34.21622397898691,-45.54765209223103,-0.053959538754817966,-613.8994053554358,-0.9835195393039303,63.41659881520542,5573.665279585084
182,0,0.3335680295878029,0.6664319704121969,13.967927712493148,14.067485580042304,5.369736230089206,53.473098322759405,9.128255633971268,1013.7880327427887,491.36359031182843,40.91369586330752,24.605458087900793,0.9281518125778327,-69.84468188187975,2.621813945077061,-4.491833136861338,62.047457997422796,24.605458087900793,54.9869223442592,8.713432950204623,-36.73942879423348,3.863411618667673,-21.22512809062092,-10.569715316559286,0.9281518125778327,8.713432950204623,130.48521385523287,79.51979090765282,-2.1588448956449144,-38.294210324802215,-127.01778391458129,-69.84468188187975,-36.73942879423348,79.51979090765282,838.0941764511513,-20.202879816019607,-82.47280975304908,-740.6183396573963,2.621813945077061,3.863411618667673,-2.1588448956449144,-20.202879816019607,2.2241019248158795,0.46674680520509165,8.435111281373436,-4.491833136861338,-21.22512809062092,-38.294210324802215,-82.47280975304908,0.46674680520509165,70.57212731315796,132.47304362864102,62.047457997422796,-10.569715316559286,-127.01778391458129,-740.6183396573963,8.435111281373436,132.47304362864102,3326.240927598569
182,1,0.3335680295878029,0.6664319704121969,18.28495318859193,15.460994362258958,0.0009829414137724228,22.367431770320657,9.924097560172658,1018.9591739628329,534.9993199822156,64.42301946557387,34.704587841369616,0.00292657146071702,-46.2106568622785,0.6477655940296996,-29.485083152478946,-66.87023418290386,34.704587841369616,61.735293671686016,0.003726354275024526,-53.06545252767094,0.696893888750266,-20.67718894549288,-76.06877054267248,0.00292657146071702,0.003726354275024526,1.720280997273734e-05,-0.0004704025692651562,5.1998599746699466e-05,-0.0032759112066067047,-0.03257431064523119,-46.2106568622785,-53.06545252767094,-0.0004704025692651562,547.3404916752581,-1.5476860017019862,0.07758897241715752,-441.9193209616537,0.6477655940296996,0.696893888750266,5.1998599746699466e-05,-1.5476860017019862,0.10600208897320407,-0.44018254372793997,-3.982980131162127,-29.485083152478946,-20.67718894549288,-0.0032759112066067047,0.07758897241715752,-0.44018254372793997,37.6527755052586,75.97668485756199,-66.87023418290386,-76.06877054267248,-0.03257431064523119,-441.9193209616537,-3.982980131162127,75.97668485756199,6222.771352637525
183,0,0.35263477508456303,0.6473652249154372,13.839020285454069,13.916486979228816,5.0801739011168,52.126451326374244,9.112611252982044,1014.249200936293,493.4572038791839,43.20077511733391,28.990738263535086,1.5351954121021576,-65.20374559623143,2.850452437039844,-8.670855609871277,44.02082901836638,28.990738263535086,59.68642908849659,9.012179867337597,-32.608586311819955,4.126014603986155,-25.737066283807867,-30.755862220710622,1.5351954121021576,9.012179867337597,124.89684224613494,82.0276869290864,-1.961964840132551,-38.56333739614273,-130.7629052156753,-65.20374559623143,-32.608586311819955,82.0276869290864,852.3433229143595,-19.69425752104027,-86.85569768778981,-772.3501924356412,2.850452437039844,4.126014603986155,-1.961964840132551,-19.69425752104027,2.1813310358200946,0.024575582709279623,6.829924782417945,-8.670855609871277,-25.737066283807867,-38.56333739614273,-86.85569768778981,0.024575582709279623,73.80908312757808,144.42141302434317,44.02082901836638,-30.755862220710622,-130.7629052156753,-772.3501924356412,6.829924782417945,144.42141302434317,3375.2606178369047
183,1,0.35263477508456303,0.6473652249154372,18.482320706461223,15.584289577791104,0.0005891824812400067,22.184831188107893,9.956059221747395,1018.8602698108045,535.1440766035867,62.666428176408644,31.948216026094144,0.003437933559112769,-45.12861782696517,0.26381046206107334,-27.829032100506378,-64.41823371054936,31.948216026094144,59.060068477062764,0.0028394187481532987,-53.07174480770898,0.3453587477774935,-18.440682215477533,-70.63855094609647,0.003437933559112769,0.0028394187481532987,5.471333126707796e-06,0.004842023561688486,2.623557532166497e-06,-0.002840374373471847,-0.027716683996069573,-45.12861782696517,-53.07174480770898,0.004842023561688486,547.1315943673254,-0.870536355555752,-1.6531458012708364,-441.78073625902977,0.26381046206107334,0.3453587477774935,2.623557532166497e-06,-0.870536355555752,0.03354297289356531,-0.18429781958205002,-3.948192041088218,-27.829032100506378,-18.440682215477533,-0.002840374373471847,-1.6531458012708364,-0.18429781958205002,36.60481523894754,77.5056657519066,-64.41823371054936,-70.63855094609647,-0.027716683996069573,-441.78073625902977,-3.948192041088218,77.5056657519066,6322.419008131369
184,0,0.36922538030743757,0.630774619692563,14.100465027575494,13.955627788931274,4.852259168034551,51.124467747569035,9.124193820115002,1014.4496535176814,494.9668977320769,45.921384447678825,30.96964312968199,0.20199862271496222,-65.06463223874196,3.0082210065398023,-9.73371023139657,11.535083690825628,30.96964312968199,61.14013375367363,8.420901669972636,-30.484120092191063,4.214129416926749,-27.132242021742904,-61.26909928690798,0.20199862271496222,8.420901669972636,120.38888546907853,83.19649762449784,-1.9296932368226607,-37.803774284576285,-132.2253057537565,-65.06463223874196,-30.484120092191063,83.19649762449784,847.5778048374955,-18.930311178784606,-89.4131658508584,-819.5314463212569,3.0082210065398023,4.214129416926749,-1.9296932368226607,-18.930311178784606,2.104701867086932,-0.10918287413522763,4.4486353866427075,-9.73371023139657,-27.132242021742904,-37.803774284576285,-89.4131658508584,-0.10918287413522763,73.34849363776307,174.5055909719819,11.535083690825628,-61.26909928690798,-132.2253057537565,-819.5314463212569,4.4486353866427075,174.5055909719819,3853.502376207448
184,1,0.36922538030743757,0.630774619692563,18.45141129838684,15.605244882176898,0.00039659267297106676,21.983821465232747,9.971463669259812,1018.864214552204,535.3568200418532,62.399051505421234,31.020238856093314,0.0019414419819124657,-48.183740985911534,0.15968161263028066,-27.053991129334694,-43.087436542114645,31.020238856093314,58.19459068642383,0.0011500502615861517,-55.1771110575243,0.18738652259301225,-17.337713077856467,-53.26531607509938,0.0019414419819124657,0.0011500502615861517,2.4822174888261198e-06,0.0030791694767905668,-1.2401208430246138e-05,-0.0016197089623279154,-0.012471027520398317,-48.183740985911534,-55.1771110575243,0.0030791694767905668,552.8079594510699,-0.8461831042342592,-0.3831129658004337,-422.62026474769107,0.15968161263028066,0.18738652259301225,-1.2401208430246138e-05,-0.8461831042342592,0.014316812933913148,-0.08498026747550896,-2.7481029975560447,-27.053991129334694,-17.337713077856467,-0.0016197089623279154,-0.3831129658004337,-0.08498026747550896,36.39519371638517,61.86819853213487,-43.087436542114645,-53.26531607509938,-0.012471027520398317,-422.62026474769107,-2.7481029975560447,61.86819853213487,6146.58593213929
185,0,0.38688543418062193,0.613114565819378,14.405850065913329,14.068634375291872,4.631022278347753,50.53806401746792,9.145565991912118,1014.6038889189052,497.1346650010212,49.03840788246639,33.76051224772667,-1.2186205387146145,-74.6393182560671,3.1305388079841916,-10.80329016905178,-2.713642520608854,33.76051224772667,63.977950247821425,7.514491705826654,-38.31548197287917,4.159521690965221,-28.59081952427455,-80.42198342202299,-1.2186205387146145,7.514491705826654,115.9168554780358,82.1091773947638,-1.9403871560306527,-36.79229949237181,-136.22871651401192,-74.6393182560671,-38.31548197287917,82.1091773947638,849.3101031718705,-18.648559242972656,-80.83123597842051,-743.306750735162,3.1305388079841916,4.159521690965221,-1.9403871560306527,-18.648559242972656,2.024185207763082,-0.10390720568000314,4.07214872413161,-10.80329016905178,-28.59081952427455,-36.79229949237181,-80.83123597842051,-0.10390720568000314,72.16190350582775,192.7492046921046,-2.713642520608854,-80.42198342202299,-136.22871651401192,-743.306750735162,4.07214872413161,192.7492046921046,4212.106514046681
185,1,0.38688543418062193,0.613114565819378,18.38403224737293,15.58145116350535,0.00024845666709550967,21.514489406328558,9.982382100478247,1018.8940457722526,535.1523078933678,61.97499276353874,29.65864308799558,0.000912256401556599,-45.1477943221483,0.11283131877031922,-26.18476555152684,-27.428026998807773,29.65864308799558,56.467297161341946,0.0006239919464073734,-52.2197692926142,0.1470017607939962,-15.879907124194418,-37.89090437493346,0.000912256401556599,0.0006239919464073734,1.010680592916538e-06,0.0019925312880716517,-4.530826484518801e-06,-0.0010475092935793167,-0.006281386854332894,-45.1477943221483,-52.2197692926142,0.0019925312880716517,539.8933743350249,-0.48539368620695444,-3.927193743422755,-479.4857042230221,0.11283131877031922,0.1470017607939962,-4.530826484518801e-06,-0.48539368620695444,0.0066811868784596535,-0.0557573990754014,-2.0268460600548344,-26.18476555152684,-15.879907124194418,-0.0010475092935793167,-3.927193743422755,-0.0557573990754014,36.36160971214383,51.740693905706976,-27.428026998807773,-37.89090437493346,-0.006281386854332894,-479.4857042230221,-2.0268460600548344,51.740693905706976,6046.852776607352
186,0,0.21367671289449813,0.786323287105502,11.242140696393816,11.266829972453783,6.307954423518222,66.53359649397404,8.445536080953838,1014.1878324926381,494.25806912584386,16.564988816671526,15.944343566725504,7.1049725269247785,-4.530925651846562,0.8829296514430056,-8.580872390795246,-84.44000444435268,15.944343566725504,57.01203646856784,24.264323529756094,5.102297024497758,3.433271190930194,-39.65818232425472,-231.31127226014905,7.1049725269247785,24.264323529756094,166.3567947792525,66.48273679456024,-0.7227263653634401,-58.15795812531926,-258.56869242319783,-4.530925651846562,5.102297024497758,66.48273679456024,489.4938811489398,-8.97909362442558,-78.02130171836309,-601.3873132783052,0.8829296514430056,3.433271190930194,-0.7227263653634401,-8.97909362442558,2.5833064428826593,-1.0663152772972233,-3.66304759847494,-8.580872390795246,-39.65818232425472,-58.15795812531926,-78.02130171836309,-1.0663152772972233,100.8484664304154,353.76706477100896,-84.44000444435268,-231.31127226014905,-258.56869242319783,-601.3873132783052,-3.66304759847494,353.76706477100896,7437.041602538437
186,1,0.21367671289449813,0.786323287105502,18.36744259490386,16.009579516137947,0.5646080158567451,23.561056602493665,9.988278202324713,1018.0620838758294,527.5595965255798,61.875498109183475,29.998184097602245,0.657454947287038,-40.099684419769,0.0437290111442506,-24.15059845978551,-4.853585263884307,29.998184097602245,55.89866501429135,0.8112150845362756,-30.651619454368603,0.04667159416302036,-17.64072455267538,-22.655096123175085,0.657454947287038,0.8112150845362756,11.247706624954093,10.141984255621221,-0.03401004660618411,-3.5378841107569223,-9.007984694098191,-40.099684419769,-30.651619454368603,10.141984255621221,565.3556162769357,-0.2747197281619964,-23.618516685966448,-603.2404022412252,0.0437290111442506,0.04667159416302036,-0.03401004660618411,-0.2747197281619964,0.0018352407837007136,0.0010171806440141711,0.03786819833420542,-24.15059845978551,-17.64072455267538,-3.5378841107569223,-23.618516685966448,0.0010171806440141711,38.79725289664888,60.679924531881845,-4.853585263884307,-22.655096123175085,-9.007984694098191,-603.2404022412252,0.03786819833420542,60.679924531881845,4965.393075808504
187,0,0.24186887270007287,0.7581311272999275,11.74508329669232,11.47022437421806,6.929092201675795,65.18656917800186,8.6064039023494,1014.3451424465054,496.8732055864729,20.684711858494982,18.47692717290717,15.477806842762915,-19.531022366555558,1.4272091610008422,-9.752074610532047,-76.10827907573714,18.47692717290717,56.11173565151648,28.487709900220995,-7.171857749327115,3.29224949386072,-37.674048166348584,-214.30944146065116,15.477806842762915,28.487709900220995,169.93256796507256,35.71364866311062,0.2427300754469244,-58.06812580459429,-215.6093196243603,-19.531022366555558,-7.171857749327115,35.71364866311062,521.0658095709182,-9.637261332466657,-67.52913046677837,-591.898007631036,1.4272091610008422,3.29224949386072,0.2427300754469244,-9.637261332466657,2.4791258106955056,-0.7717813694936567,0.27898256722770004,-9.752074610532047,-37.674048166348584,-58.06812580459429,-67.52913046677837,-0.7717813694936567,94.02946016158971,328.97842452886584,-76.10827907573714,-214.30944146065116,-215.6093196243603,-591.898007631036,0.27898256722770004,328.97842452886584,7334.186990552577
187,1,0.24186887270007287,0.7581311272999275,18.471951547465814,16.121055717736645,0.15287022710549408,22.39280918253082,9.99432506367196,1018.155966227249,527.9636451967178,62.55311735383153,29.635229617767447,-0.2979445857898283,-34.869658172075354,0.01689042202391258,-24.43827684990131,-2.549550559513898,29.635229617767447,55.89791443578643,0.17735865321526315,-25.0954410789762,0.026043108030559953,-17.669514652192756,-20.29018970247138,-0.2979445857898283,0.17735865321526315,0.5434807879183126,2.423913349324457,-0.005355723347718138,-0.22100442633142559,-4.865306589807431,-34.869658172075354,-25.0954410789762,2.423913349324457,524.4251976417055,-0.06800026751441826,-22.396123300395615,-601.6890476279092,0.01689042202391258,0.026043108030559953,-0.005355723347718138,-0.06800026751441826,0.0006321551769022113,-0.007901154091541159,-0.13304054674700763,-24.43827684990131,-17.669514652192756,-0.22100442633142559,-22.396123300395615,-0.007901154091541159,38.47928519715506,57.626207828039526,-2.549550559513898,-20.29018970247138,-4.865306589807431,-601.6890476279092,-0.13304054674700763,57.626207828039526,4918.278828876257
188,0,0.2624118380261438,0.7375881619738565,12.101050870277291,11.704365367600204,6.611788241386098,63.74902948792219,8.70760739564031,1014.6906355755731,498.3195940247534,23.95637152910178,18.54651381464282,12.919133063726472,-35.28365722124548,1.7217048159336334,-8.187054203975674,-65.87729272194322,18.54651381464282,54.80305299892312,25.86479045050196,-13.861794032721589,3.3201542086941798,-34.12492685870861,-212.19004189110873,12.919133063726472,25.86479045050196,158.54583315230954,37.41336230289699,-0.14521236214162112,-55.2279575578847,-213.44656258550802,-35.28365722124548,-13.861794032721589,37.41336230289699,568.1563975825143,-10.562522385990817,-70.04165351171845,-591.081725408742,1.7217048159336334,3.3201542086941798,-0.14521236214162112,-10.562522385990817,2.405909181098077,-0.284886027117028,1.9211012533389937,-8.187054203975674,-34.12492685870861,-55.2279575578847,-70.04165351171845,-0.284886027117028,91.43323531853409,325.79152763658556,-65.87729272194322,-212.19004189110873,-213.44656258550802,-591.081725408742,1.9211012533389937,325.79152763658556,7233.358380191773
188,1,0.2624118380261438,0.7375881619738565,18.53266254890965,16.167288155233173,0.07702928968715811,21.71237080062032,9.996975623569796,1018.1391873974483,528.3149799762826,62.950004969084624,30.166783614465544,-0.13022182603953658,-30.3114768900799,0.01780054195424087,-24.851351471630622,-2.7712181792347077,30.166783614465544,56.50830462888352,0.14022765190540676,-23.463487004506938,0.01988078177432681,-18.007554401041343,-14.821355417447801,-0.13022182603953658,0.14022765190540676,0.08625696241379341,0.8982199354299852,-0.0013392063777424262,-0.12648143384834398,-0.7042739415911223,-30.3114768900799,-23.463487004506938,0.8982199354299852,499.3347880226956,-0.015141166778703436,-22.746951946066805,-602.1391204431505,0.01780054195424087,0.01988078177432681,-0.0013392063777424262,-0.015141166778703436,0.00029329079179317354,-0.011746714210746696,-0.14994961152269065,-24.851351471630622,-18.007554401041343,-0.12648143384834398,-22.746951946066805,-0.011746714210746696,38.34539128786508,53.5131860468385,-2.7712181792347077,-14.821355417447801,-0.7042739415911223,-602.1391204431505,-0.14994961152269065,53.5131860468385,4891.071577501923
189,0,0.2928714009255465,0.7071285990744536,12.158855050644947,11.758216561905328,6.016240011343702,59.89411195163611,8.8346059588513,1015.490581067446,505.3198565910745,27.38189790976677,21.460645491507407,11.67580201428792,-22.192997184991953,1.6039799593938404,-11.165340037796865,-82.90562494625544,21.460645491507407,57.550000305106074,23.652749336479236,-1.747252312760498,3.051956125710844,-34.10368135497986,-235.4266006464667,11.67580201428792,23.652749336479236,145.21168577527536,54.27522010858438,-0.7790949864995587,-54.02031529669861,-232.056836480329,-22.192997184991953,-1.747252312760498,54.27522010858438,689.777295193319,-13.687057157859154,-96.14399592061365,-883.0301056687717,1.6039799593938404,3.051956125710844,-0.7790949864995587,-13.687057157859154,2.294849416302203,0.6237626793874769,9.293902940616992,-11.165340037796865,-34.10368135497986,-54.02031529669861,-96.14399592061365,0.6237626793874769,90.65538321678582,370.3213066712101,-82.90562494625544,-235.4266006464667,-232.056836480329,-883.0301056687717,9.293902940616992,370.3213066712101,7907.440254273295
189,1,0.2928714009255465,0.7071285990744536,18.785763455053818,16.33722499954226,0.04220272928117929,21.498232735408106,9.99991617146829,1017.9564203931054,526.7077329195946,61.67159257208438,28.42995853788883,-0.08675606053828464,-35.00170617976737,0.0013342520786382202,-23.05049508722574,18.2942041785276,28.42995853788883,54.75509975322569,-0.022815816409021715,-28.754075374123126,0.0011029104180696376,-16.41629067785009,11.263206980288095,-0.08675606053828464,-0.022815816409021715,0.019372680247885805,0.35269579768987097,3.4597425736671492e-06,-0.10715842311054322,-0.06346648739868357,-35.00170617976737,-28.754075374123126,0.35269579768987097,497.91169623129167,0.0016872393839523394,-21.849719868228558,-586.3204519788334,0.0013342520786382202,0.0011029104180696376,3.4597425736671492e-06,0.0016872393839523394,8.37582594880894e-06,-0.0008107978699324174,-0.006173222586006605,-23.05049508722574,-16.41629067785009,-0.10715842311054322,-21.849719868228558,-0.0008107978699324174,37.855191856480445,36.20941647135433,18.2942041785276,11.263206980288095,-0.06346648739868357,-586.3204519788334,-0.006173222586006605,36.20941647135433,4623.2896107517145
190,0,0.29680310889006306,0.7031968911099367,12.17575264253192,11.597214596124518,5.954647078116097,59.34236349932254,8.849844045467389,1015.7175891471728,505.81239204710204,28.117943373063422,21.507570564059346,11.445303504889885,-17.83531369782863,1.6040224412291497,-11.47032505048209,-87.3818931028762,21.507570564059346,56.68142506992078,24.227148017910125,-0.7193951460019047,2.828063079672074,-32.85663200289473,-229.41260517674127,11.445303504889885,24.227148017910125,143.56676196836705,56.43449919737843,-0.8384145283032459,-54.536074620831,-231.88221748713894,-17.83531369782863,-0.7193951460019047,56.43449919737843,705.7800262375633,-14.128655204051991,-96.79821216244014,-892.6519192997597,1.6040224412291497,2.828063079672074,-0.8384145283032459,-14.128655204051991,2.2817632725885333,0.8741702892715417,9.718301344720278,-11.47032505048209,-32.85663200289473,-54.536074620831,-96.79821216244014,0.8741702892715417,88.41270451024924,361.16672230693644,-87.3818931028762,-229.41260517674127,-231.88221748713894,-892.6519192997597,9.718301344720278,361.16672230693644,7846.708165993807
190,1,0.29680310889006306,0.7031968911099367,18.815683682254665,16.43078230725613,0.034797696692975257,21.516434283245864,10.000000000000005,1017.8743925223644,526.6194288163375,61.400614379667815,27.860130488777777,-0.04810869261458264,-37.30367133589577,8.397981310456034e-29,-22.426207145244614,21.48621333055226,27.860130488777777,54.34681738899333,0.03875104053407607,-26.852252889099823,-6.982950350371874e-30,-16.612607331209418,9.096788362151035,-0.04810869261458264,0.03875104053407607,0.011271714325006474,0.23252648733093048,6.934543014096189e-32,-0.13687738175352454,0.08854904984542704,-37.30367133589577,-26.852252889099823,0.23252648733093048,499.5962403396413,5.84207395509985e-29,-24.82761561160742,-588.8553654519491,8.397981310456034e-29,-6.982950350371874e-30,6.934543014096189e-32,5.84207395509985e-29,2.8398992587956414e-29,1.433766904334101e-27,7.012455774387529e-28,-22.426207145244614,-16.612607331209418,-0.13687738175352454,-24.82761561160742,1.433766904334101e-27,38.91661087006631,40.41785528859063,21.48621333055226,9.096788362151035,0.08854904984542704,-588.8553654519491,7.012455774387529e-28,40.41785528859063,4636.785630866944
191,0,0.21001598996590035,0.7899840100340999,12.702849394628458,14.019946715681998,8.433813562411677,64.50929082717933,8.907654174498887,1012.3176228123275,489.5745393666224,25.408603744167642,17.937163570975837,11.879119905373116,-30.63413455561863,1.6039439124990376,-5.095573304915098,-91.55413429061387,17.937163570975837,62.20436582538112,14.195820243300508,-31.789897933532835,4.224381321076059,-25.074971849745577,-181.81078852523987,11.879119905373116,14.195820243300508,181.89486440716226,35.1124446213377,-1.623970273201956,-48.585506262728494,-189.5111495723551,-30.63413455561863,-31.789897933532835,35.1124446213377,535.5418928595656,-17.20717748384516,-56.06894513519352,-308.2212421579534,1.6039439124990376,4.224381321076059,-1.623970273201956,-17.20717748384516,2.398144222577386,1.4720161916357644,7.137209021684156,-5.095573304915098,-25.074971849745577,-48.585506262728494,-56.06894513519352,1.4720161916357644,82.39283345405704,267.4549960730671,-91.55413429061387,-181.81078852523987,-189.5111495723551,-308.2212421579534,7.137209021684156,267.4549960730671,6715.361165527955
191,1,0.21001598996590035,0.7899840100340999,17.946097434600894,15.255690294640647,0.02606596146377681,24.29834636189161,9.858275899684173,1018.5413231664684,528.6503888239847,64.33886654724711,35.229940719582245,-0.027330213550275668,-53.839431993633546,1.147102693206117,-25.987080482067775,4.1068996195689,35.229940719582245,58.98684612974402,-0.01480409162560456,-53.589644942071814,1.1615318536256174,-19.32685529745451,-13.330927343856153,-0.027330213550275668,-0.01480409162560456,0.005306805677967838,0.23222595553736403,-0.0035457735039919145,-0.07876432777851826,-0.203538282145833,-53.839431993633546,-53.589644942071814,0.23222595553736403,605.9385435822759,-4.199858828611259,-12.557252727608262,-655.5416412777456,1.147102693206117,1.1615318536256174,-0.0035457735039919145,-4.199858828611259,0.3794403744039491,-0.650054221637932,0.27507357670105,-25.987080482067775,-19.32685529745451,-0.07876432777851826,-12.557252727608262,-0.650054221637932,39.04872850877354,61.349362256367414,4.1068996195689,-13.330927343856153,-0.203538282145833,-655.5416412777456,0.27507357670105,61.349362256367414,5083.89368098281
192,0,0.22093792261033093,0.7790620773896687,12.929983543552325,14.177233932896765,8.033709592141408,62.92753875321644,8.779164477936833,1012.3161419360797,483.206369422489,26.690806179486472,16.969614791395394,9.526577668219106,-34.72445734842298,2.1779009082667535,-4.237036473405187,-29.046957167592655,16.969614791395394,60.17421828845471,12.202600280081697,-27.144725824334145,5.239232647762043,-23.145979605752313,-89.7168882957133,9.526577668219106,12.202600280081697,175.9821977322794,45.629342676116565,-0.5100372017255045,-46.16806786424921,-128.4150441610537,-34.72445734842298,-27.144725824334145,45.629342676116565,577.9686940268546,-18.577806187627665,-55.7707873496781,-456.28060340407626,2.1779009082667535,5.239232647762043,-0.5100372017255045,-18.577806187627665,2.8455205509258605,-0.3990375861876899,1.7258752059464628,-4.237036473405187,-23.145979605752313,-46.16806786424921,-55.7707873496781,-0.3990375861876899,79.0208095822817,161.40014687540997,-29.046957167592655,-89.7168882957133,-128.4150441610537,-456.28060340407626,1.7258752059464628,161.40014687540997,4264.4470790677815
