day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
10,2,0.02743427984794857,0.04851097247386679,0.053841559361436434,0.04292737319666404,0.5649704913249457,0.26231532379513833,18.584836698138883,7.525900791278793,76.76105415553936,0.015621685188675813,0.8477435675677796,26.961231823047594,748.6212350171651,106.39298782057048,80.2256440093813,-63.075466867901035,0.18935086005344973,10.652036364583811,-80.9007805520247,-66.78001865647363,80.2256440093813,70.4246961644619,-44.615679074592656,0.22305672314565728,12.397486035653767,-13.757491934973814,-32.71871687980594,-63.075466867901035,-44.615679074592656,238.14284059951945,-0.049452231837304995,-2.976473575728254,248.28318857913865,33.21596006038955,0.18935086005344973,0.22305672314565728,-0.049452231837304995,0.004489740643775076,0.11688545448833307,0.4318201089277271,0.19337716958346424,10.652036364583811,12.397486035653767,-2.976473575728254,0.11688545448833307,6.343034761482068,17.242059894258286,10.494018388411584,-80.9007805520247,-13.757491934973814,248.28318857913865,0.4318201089277271,17.242059894258286,981.777129527053,77.50257598538761,-66.78001865647363,-32.71871687980594,33.21596006038955,0.19337716958346424,10.494018388411584,77.50257598538761,818.1437994269519
10,3,0.02743427984794857,0.04851097247386679,0.053841559361436434,0.04292737319666404,0.5649704913249457,0.26231532379513833,14.708783494203495,10.40640877814978,94.91087536326812,21.0261592921093,13.686275832763998,82.36138490224475,454.2864916736316,6.213107371729405,3.583030618791961,-5.238315168349387,1.380831047833941,-1.35851527260248,-12.823653413296467,-38.32597839864317,3.583030618791961,4.351872036505423,-0.24363867853596063,10.368137193852318,0.9257110895441818,-7.242958377708378,-11.301770486718379,-5.238315168349387,-0.24363867853596063,14.412696398951839,24.530866281340874,3.8268683298135224,11.745251522712971,122.99867335207553,1.380831047833941,10.368137193852318,24.530866281340874,484.3749231588289,39.47416700325861,-15.636864663161115,-70.83497949053994,-1.35851527260248,0.9257110895441818,3.8268683298135224,39.47416700325861,9.980019288558918,2.430280327581354,12.33762449259492,-12.823653413296467,-7.242958377708378,11.745251522712971,-15.636864663161115,2.430280327581354,52.81678875474273,118.86972947472233,-38.32597839864317,-11.301770486718379,122.99867335207553,-70.83497949053994,12.33762449259492,118.86972947472233,2098.8017017551297
10,4,0.02743427984794857,0.04851097247386679,0.053841559361436434,0.04292737319666404,0.5649704913249457,0.26231532379513833,23.355545445160306,11.960952036377032,71.2101100892867,1.4536589877394637,2.4572343947424593,24.5619455020347,521.3242136486351,75.57254057656563,55.80311117848074,-65.77939515069889,-4.740814835533899,-11.362620287892657,-94.66754345293286,83.06432487870188,55.80311117848074,52.71968420832596,-28.120329357185884,0.6722277021885165,-2.6140689696503574,-17.237836032914064,-3.485019761644196,-65.77939515069889,-28.120329357185884,238.98138084066488,22.71309444636225,30.52768932708036,272.99566022821966,-350.98247238041176,-4.740814835533899,0.6722277021885165,22.71309444636225,21.276390763236034,10.093262024632866,41.75766458747639,-44.79391235522213,-11.362620287892657,-2.6140689696503574,30.52768932708036,10.093262024632866,17.00578685972778,61.3514289134319,-69.03722123076105,-94.66754345293286,-17.237836032914064,272.99566022821966,41.75766458747639,61.3514289134319,619.4855440908043,-624.4963201138039,83.06432487870188,-3.485019761644196,-350.98247238041176,-44.79391235522213,-69.03722123076105,-624.4963201138039,1699.7172772801475
10,5,0.02743427984794857,0.04851097247386679,0.053841559361436434,0.04292737319666404,0.5649704913249457,0.26231532379513833,23.742860856005183,13.355655671604817,73.57284133235555,0.022512526720379518,2.341396259126302,32.71860537269158,507.72643929158573,75.57344478432765,52.73954086867695,-33.890620211366546,-0.12032482592239388,-0.41550995203302554,-101.00183432940914,63.808931952117874,52.73954086867695,44.339926532046256,-18.916684221022518,-0.0846440976769439,2.2467792014277337,-45.69849530554733,3.2537092148434867,-33.890620211366546,-18.916684221022518,195.3794082712975,-0.08244702494771333,-2.12169975370574,256.03904628084854,-122.97980067130186,-0.12032482592239388,-0.0846440976769439,-0.08244702494771333,0.00227804629052901,0.07426189379778424,-0.06640491930367531,-0.01459794050298879,-0.41550995203302554,2.2467792014277337,-2.12169975370574,0.07426189379778424,7.565821979705642,-1.4054003005679174,-7.527668515499397,-101.00183432940914,-45.69849530554733,256.03904628084854,-0.06640491930367531,-1.4054003005679174,646.976296396953,-540.6327114355958,63.808931952117874,3.2537092148434867,-122.97980067130186,-0.01459794050298879,-7.527668515499397,-540.6327114355958,1474.0659970491445
11,0,0.027308639547172935,0.061308649987082124,0.05351140746162171,0.05293107296498236,0.18350729111009847,0.6214329389290425,17.590411012936947,10.08545157393031,79.02244742023449,1.2288511394207622,4.582861931184096,48.32848546528822,325.84975133677193,50.078884184205414,42.31637174620139,31.250308985302805,-2.2209039092454645,10.758817005593226,-29.87688733598564,161.23654503801367,42.31637174620139,40.67397859795496,29.38179794626285,-0.21963139741987361,13.769838790186057,7.523801426612063,218.74427155113472,31.250308985302805,29.38179794626285,188.7545146139753,16.444286324680498,35.99539788298152,158.49360098358696,9.424727782747297,-2.2209039092454645,-0.21963139741987361,16.444286324680498,2.8388311387310265,4.159307573112214,28.812950391813413,5.137000570837227,10.758817005593226,13.769838790186057,35.99539788298152,4.159307573112214,15.487137182524695,44.06743715003856,79.27439576256647,-29.87688733598564,7.523801426612063,158.49360098358696,28.812950391813413,44.06743715003856,436.44328463053097,217.1414446480931,161.23654503801367,218.74427155113472,9.424727782747297,5.137000570837227,79.27439576256647,217.1414446480931,2424.0912889454044
11,1,0.027308639547172935,0.061308649987082124,0.05351140746162171,0.05293107296498236,0.18350729111009847,0.6214329389290425,13.220311289326034,8.1870973759508,95.12231583486872,0.5457184487759533,7.646435157915407,80.35587769433307,492.01117393185996,4.939995813038173,3.6189970598944434,1.045211739010663,-0.03610027939851568,-3.0101919324305206,-5.740553846784088,12.67296193732818,3.6189970598944434,5.838442336277831,2.969641495092308,-0.3352375902087414,-1.858847394960799,6.028905779495195,24.017964872795865,1.045211739010663,2.969641495092308,8.590394484567225,-0.0722228482901835,0.7386397304711438,8.020404703232064,34.074762848319324,-0.03610027939851568,-0.3352375902087414,-0.0722228482901835,0.4002246782087343,0.8268066545083244,-0.4396902142200072,-3.3787815511405745,-3.0101919324305206,-1.858847394960799,0.7386397304711438,0.8268066545083244,16.920380820702974,-1.221288209529173,21.635979707332734,-5.740553846784088,6.028905779495195,8.020404703232064,-0.4396902142200072,-1.221288209529173,86.7936890077839,-33.68092089486084,12.67296193732818,24.017964872795865,34.074762848319324,-3.3787815511405745,21.635979707332734,-33.68092089486084,572.9255128125774
11,2,0.027308639547172935,0.061308649987082124,0.05351140746162171,0.05293107296498236,0.18350729111009847,0.6214329389290425,18.61079341564156,7.555923396230164,76.66648731308628,0.015718067052772074,0.8529739319787446,26.937651755348057,749.2455714496477,106.92988400630216,80.58611962397809,-63.050395990904306,0.19011111773801373,10.695616342769874,-81.28552071126697,-69.85011455084775,80.58611962397809,70.70651754105248,-44.41721857246097,0.22396102961390285,12.448366902013012,-13.715699491735796,-35.98909987790336,-63.050395990904306,-44.41721857246097,238.13375905568867,-0.04827093165749235,-2.914174614677084,249.4304706017109,43.07199735644701,0.19011111773801373,0.22396102961390285,-0.04827093165749235,0.0045159262757133905,0.11752439708012284,0.4348549633087131,0.18475689557714023,10.695616342769874,12.448366902013012,-2.914174614677084,0.11752439708012284,6.377708323829047,17.36855224514062,10.026221098282736,-81.28552071126697,-13.715699491735796,249.4304706017109,0.4348549633087131,17.36855224514062,987.721763821841,80.40620398450366,-69.85011455084775,-35.98909987790336,43.07199735644701,0.18475689557714023,10.026221098282736,80.40620398450366,759.5926253344212
11,3,0.027308639547172935,0.061308649987082124,0.05351140746162171,0.05293107296498236,0.18350729111009847,0.6214329389290425,15.065020641420865,10.65618836308662,94.79228918448362,19.503239392362527,13.414147982328783,81.07428469530994,456.52151832600634,7.4607766797019135,4.801212204355237,-6.090469389007732,1.0623216957087562,-2.2579585454157804,-16.153502409360758,-23.13983133614606,4.801212204355237,5.3234532036289215,-1.5341674421371039,9.025772746386032,-0.3419380948709283,-10.908755386472519,-0.355810726102653,-6.090469389007732,-1.5341674421371039,14.9235308265204,18.60343159280989,4.120998082988797,12.85722717104101,111.58615489607266,1.0623216957087562,9.025772746386032,18.60343159280989,413.1102366568201,31.47746793697083,-9.356648717981887,-35.6646644505732,-2.2579585454157804,-0.3419380948709283,4.120998082988797,31.47746793697083,10.852071684794518,4.071699746680371,-3.7251280710003383,-16.153502409360758,-10.908755386472519,12.85722717104101,-9.356648717981887,4.071699746680371,63.391820206742096,79.62566172005957,-23.13983133614606,-0.355810726102653,111.58615489607266,-35.6646644505732,-3.7251280710003383,79.62566172005957,2076.6783576076114
11,4,0.027308639547172935,0.061308649987082124,0.05351140746162171,0.05293107296498236,0.18350729111009847,0.6214329389290425,20.116766575627036,10.3300587127229,76.26879780082622,3.7384295053064873,6.018128832194222,34.663423759797844,507.94617471734546,69.89866678448085,53.58178897556103,-60.81982688760869,1.8210800064996713,-8.809955350078834,-89.9617529536401,48.72410855068466,53.58178897556103,54.67554425388556,-17.174270356187627,7.839107458118685,3.507741601866318,0.37717671028840216,-52.65680809160727,-60.81982688760869,-17.174270356187627,230.88525260540635,34.667403662966926,36.72008941492429,292.5953136257275,-376.5156887220346,1.8210800064996713,7.839107458118685,34.667403662966926,45.86598398343287,11.360609588683468,54.93704675479057,-57.96392506693103,-8.809955350078834,3.507741601866318,36.72008941492429,11.360609588683468,19.0559972487417,78.4163616301443,-81.04657592219267,-89.9617529536401,0.37717671028840216,292.5953136257275,54.93704675479057,78.4163616301443,710.1783499064677,-704.0386223153985,48.72410855068466,-52.65680809160727,-376.5156887220346,-57.96392506693103,-81.04657592219267,-704.0386223153985,2047.7570485570905
11,5,0.027308639547172935,0.061308649987082124,0.05351140746162171,0.05293107296498236,0.18350729111009847,0.6214329389290425,24.782966811006478,13.133583155087859,69.87969925456218,0.00903448782870865,1.1033089063922565,23.177369056044952,521.2333876365979,71.98884026916451,53.005712582720435,-41.84727880186262,-0.040140971769000965,-0.547316024157261,-73.14148875165823,58.53818365671924,53.005712582720435,48.44364249028082,-20.724484232524304,-0.024515633578016373,1.3740047073565897,-18.398727295631396,-6.447087395971808,-41.84727880186262,-20.724484232524304,204.91167309801304,-0.002346306062061761,2.905111512200036,218.28721618171284,-216.19985397144475,-0.040140971769000965,-0.024515633578016373,-0.002346306062061761,0.0007352788415921199,0.04025691051905693,0.01846663604903128,-0.06480233906765637,-0.547316024157261,1.3740047073565897,2.905111512200036,0.04025691051905693,5.010083517231121,6.696269232665398,-14.792944810812932,-73.14148875165823,-18.398727295631396,218.28721618171284,0.01846663604903128,6.696269232665398,526.2671402463321,-510.0322124147935,58.53818365671924,-6.447087395971808,-216.19985397144475,-0.06480233906765637,-14.792944810812932,-510.0322124147935,1483.457169776054
12,0,0.027319588994657442,0.06600440901173896,0.05249284774119283,0.05958934181068594,0.14621960792441288,0.648374204517312,17.560026712135613,10.070962757974142,78.99799947240552,1.2263400445115782,4.5932439972126815,48.283508825603114,326.20388436478777,49.65728573147882,41.959481989722455,31.153329783376,-2.203162286487738,10.75230314895495,-29.99922828441792,160.49647634074904,41.959481989722455,40.41599453674315,29.17512674224923,-0.22571768272202297,13.796306739195561,7.175156734697906,219.90849811773907,31.153329783376,29.17512674224923,188.84010057609225,16.453879422511093,35.814534593669,158.75914216643153,5.179187209233936,-2.203162286487738,-0.22571768272202297,16.453879422511093,2.8393534899112414,4.129551152500896,28.83518900692634,4.5245418608400705,10.75230314895495,13.796306739195561,35.814534593669,4.129551152500896,15.472118125574967,43.73423529762583,80.96617757516223,-29.99922828441792,7.175156734697906,158.75914216643153,28.83518900692634,43.73423529762583,436.91437558261947,209.15742122212689,160.49647634074904,219.90849811773907,5.179187209233936,4.5245418608400705,80.96617757516223,209.15742122212689,2489.792543055585
12,1,0.027319588994657442,0.06600440901173896,0.05249284774119283,0.05958934181068594,0.14621960792441288,0.648374204517312,13.25009213465394,7.938371128659232,94.79260073557481,0.49823103695581444,7.324145370053183,79.33835511511984,489.14580724248157,5.353626449859808,4.1062508360229115,1.0264507032130559,0.23185937317110614,-2.273601596997168,-6.362484628690463,11.284077970013142,4.1062508360229115,7.12796081223019,3.8375686800772453,-0.15533905111302437,-0.7574387673839005,8.28291688570012,29.826636062094032,1.0264507032130559,3.8375686800772453,9.45836334919902,-0.24023577074737137,1.2025733896683664,11.696558807726719,41.44299188172273,0.23185937317110614,-0.15533905111302437,-0.24023577074737137,0.29532466003619917,0.5393529761505437,-0.3120867379070603,-5.226227284103965,-2.273601596997168,-0.7574387673839005,1.2025733896683664,0.5393529761505437,15.096638069336702,2.3837492200393897,21.609703611177206,-6.362484628690463,8.28291688570012,11.696558807726719,-0.3120867379070603,2.3837492200393897,97.32182774204254,2.287675437511577,11.284077970013142,29.826636062094032,41.44299188172273,-5.226227284103965,21.609703611177206,2.287675437511577,545.1071248387826
12,2,0.027319588994657442,0.06600440901173896,0.05249284774119283,0.05958934181068594,0.14621960792441288,0.648374204517312,18.672114466502894,7.634935463162892,76.39748736379681,0.016023056980809816,0.8695248511449768,26.895222569535846,751.1844061089811,108.38679674745006,81.57232048856709,-62.797138702157156,0.1928174415201952,10.849831560860434,-82.07831653143423,-78.185996563582,81.57232048856709,71.502427849535,-43.6938258013003,0.22704070551844577,12.621209330315555,-13.307989021875537,-45.30064355955982,-62.797138702157156,-43.6938258013003,238.0673199963089,-0.0448973687468359,-2.736818481246626,252.73027501123224,72.37485467659887,0.1928174415201952,0.22704070551844577,-0.0448973687468359,0.004598665448985648,0.11953961841154528,0.4439726389980299,0.157275820107344,10.849831560860434,12.621209330315555,-2.736818481246626,0.11953961841154528,6.48706854312531,17.742461057377398,8.534902810207898,-82.07831653143423,-13.307989021875537,252.73027501123224,0.4439726389980299,17.742461057377398,1005.7917623274325,87.43619736454265,-78.185996563582,-45.30064355955982,72.37485467659887,0.157275820107344,8.534902810207898,87.43619736454265,575.4485025105666
12,3,0.027319588994657442,0.06600440901173896,0.05249284774119283,0.05958934181068594,0.14621960792441288,0.648374204517312,15.281745393861046,10.819183888322657,94.71951297644165,18.20734437192034,13.033006159273004,80.49220451986972,457.402053506474,7.968132030788511,5.13087227422008,-6.4864845754645115,-0.42266553717530453,-2.9368650242950918,-16.733811016105065,-18.487767350842745,5.13087227422008,5.407544162879817,-1.998621364809745,7.089343259029904,-1.0725538254412395,-11.523423468182214,3.703527089676931,-6.4864845754645115,-1.998621364809745,15.414049847156782,15.765141506371855,4.747827575846881,11.773132789201297,102.59821832512843,-0.42266553717530453,7.089343259029904,15.765141506371855,384.3502823584709,30.991621944009648,-3.440895536856273,-35.28473889617756,-2.9368650242950918,-1.0725538254412395,4.747827575846881,30.991621944009648,11.762395184815892,5.497392038074711,-3.9096411077396156,-16.733811016105065,-11.523423468182214,11.773132789201297,-3.440895536856273,5.497392038074711,64.96130434270579,58.15612591472865,-18.487767350842745,3.703527089676931,102.59821832512843,-35.28473889617756,-3.9096411077396156,58.15612591472865,1914.7823420813145
