day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
2,0,0.2143460183822381,0.3940259283343476,0.04778641978932058,0.28904013522472677,0.054801498269366866,18.076549955662905,11.903608804332627,89.84639434046532,7.062269227517552,7.295154905508778,66.7307868414286,470.4160320511439,43.45613945477189,30.693182407821837,-35.5971375069351,-3.7617046488115498,-13.78727173184619,-107.023955690008,-39.94263581993844,30.693182407821837,25.392732142845137,-20.81506066952735,0.5854807703054664,-6.959690345515445,-64.8417190261246,-32.81394040774139,-35.5971375069351,-20.81506066952735,58.762073708173396,21.84975750619415,18.740916466418938,116.86189674524394,79.5423784737326,-3.7617046488115498,0.5854807703054664,21.84975750619415,189.71394626422006,39.86689749512328,19.046198420419483,7.14748400814365,-13.78727173184619,-6.959690345515445,18.740916466418938,39.86689749512328,30.68665007710987,39.38069631010948,28.627227606204407,-107.023955690008,-64.8417190261246,116.86189674524394,19.046198420419483,39.38069631010948,413.253736006889,75.28915280348505,-39.94263581993844,-32.81394040774139,79.5423784737326,7.14748400814365,28.627227606204407,75.28915280348505,1030.5357372887456
2,1,0.2143460183822381,0.3940259283343476,0.04778641978932058,0.28904013522472677,0.054801498269366866,27.161965809984544,13.659299526323952,61.7079850943085,0.03534419955181119,0.8519597303746597,7.852529655597276,545.4070984100482,71.34883146200143,58.56867896810248,-7.844284222888643,-0.16802482667360005,-0.497296866946146,3.5211719703589672,-9.036755289948058,58.56867896810248,56.84894403453869,-2.920368693879969,-0.1324065920378168,0.3340198633384143,14.501555526671511,-18.926985373674494,-7.844284222888643,-2.920368693879969,125.20791818206729,0.005253976456410176,4.084391654051964,32.11559054430503,-36.56799141296878,-0.16802482667360005,-0.1324065920378168,0.005253976456410176,0.026327855769543627,0.14532112795611096,0.055585205547634124,0.746213030365005,-0.497296866946146,0.3340198633384143,4.084391654051964,0.14532112795611096,3.4388870998614345,1.0108121302981632,5.511045093561675,3.5211719703589672,14.501555526671511,32.11559054430503,0.055585205547634124,1.0108121302981632,76.30009867018454,-60.4339832039001,-9.036755289948058,-18.926985373674494,-36.56799141296878,0.746213030365005,5.511045093561675,-60.4339832039001,616.7442325594134
2,2,0.2143460183822381,0.3940259283343476,0.04778641978932058,0.28904013522472677,0.054801498269366866,17.637878798688096,10.416147581777494,80.95575259450818,3.1312533800566684,6.256789759084402,53.37069718583093,362.91706007379304,41.290846662849916,30.523510051518027,7.484042224283738,-8.2314291682061,-7.1700706131565015,-77.52828858770722,93.2276377930076,30.523510051518027,26.05169633000045,10.141749935787807,-1.4580345386608324,-0.18668448827432346,-35.033452083013955,141.63002097046694,7.484042224283738,10.141749935787807,165.48245629627328,31.055136057922645,44.01536740378607,212.65332305895907,33.02066981380726,-8.2314291682061,-1.4580345386608324,31.055136057922645,19.94294100287573,19.73879053324498,72.27375017773524,74.72573849378178,-7.1700706131565015,-0.18668448827432346,44.01536740378607,19.73879053324498,27.675790324686076,96.21080056950659,109.37727141304981,-77.52828858770722,-35.033452083013955,212.65332305895907,72.27375017773524,96.21080056950659,660.9957707357661,269.62499675026436,93.2276377930076,141.63002097046694,33.02066981380726,74.72573849378178,109.37727141304981,269.62499675026436,3444.7919492404144
2,3,0.2143460183822381,0.3940259283343476,0.04778641978932058,0.28904013522472677,0.054801498269366866,19.866477964208972,10.254121009425658,79.11923256826918,0.3932293437361123,3.098528553186141,39.143908771025295,506.63174319446676,60.172680810230034,47.21099783458932,-36.70217926300266,-1.889839413351905,-2.143160062205514,-47.534687302254994,-28.128591672096842,47.21099783458932,44.96379223014774,-29.693212664376706,-1.0007570261131973,2.39849302121385,-8.550919131113986,-25.908287177096643,-36.70217926300266,-29.693212664376706,155.99362543761066,0.18642627734014366,-0.976904113732311,127.92038139983607,69.81672592215263,-1.889839413351905,-1.0007570261131973,0.18642627734014366,1.0773759766950466,1.533182559711737,3.9986017538698917,1.5758160014954654,-2.143160062205514,2.39849302121385,-0.976904113732311,1.533182559711737,14.30974482086963,13.55329423945312,-4.563308291548284,-47.534687302254994,-8.550919131113986,127.92038139983607,3.9986017538698917,13.55329423945312,451.92081015891296,30.159606226021722,-28.128591672096842,-25.908287177096643,69.81672592215263,1.5758160014954654,-4.563308291548284,30.159606226021722,573.2108592323547
2,4,0.2143460183822381,0.3940259283343476,0.04778641978932058,0.28904013522472677,0.054801498269366866,18.512203139963937,7.441428784940542,77.02801467957399,0.015348583733568677,0.8329354978263004,27.027613170107344,746.8423426547121,104.8823085276082,79.2070620464876,-63.13694048658938,0.18715228775424092,10.52620987530317,-79.81144042829553,-58.443396541347475,79.2070620464876,69.62310415971132,-45.15758633108574,0.22044839555172838,12.250865094577634,-13.873425111712944,-23.777609926578595,-63.13694048658938,-45.15758633108574,238.08115058562288,-0.052679133956948926,-3.146362533977414,245.01413336495978,6.112163495365924,0.18715228775424092,0.22044839555172838,-0.052679133956948926,0.004415307785032491,0.11506708335639426,0.42324572905697655,0.21720144338056124,10.52620987530317,12.250865094577634,-3.146362533977414,0.11506708335639426,6.244398260015874,16.885403510276845,11.784805452532328,-79.81144042829553,-13.873425111712944,245.01413336495978,0.42324572905697655,16.885403510276845,964.8990451927097,69.59892534965368,-58.443396541347475,-23.777609926578595,6.112163495365924,0.21720144338056124,11.784805452532328,69.59892534965368,981.4919607660528
3,0,0.17839843022271568,0.4287325895130195,0.050454392086308864,0.2876190398734256,0.05479554830453018,17.449013091137417,11.681889293926908,91.26751000301859,8.737653572359315,8.597601612254923,69.0266599437606,471.99285699601813,36.88789051783104,26.233140802007117,-29.05489492044253,0.8616952658986804,-12.210627560151169,-95.12307378059516,-38.63698112790466,26.233140802007117,22.005114254340693,-17.148721849678136,2.5678868215917556,-6.878982620038306,-57.37618347832134,-39.884191212912974,-29.05489492044253,-17.148721849678136,42.46774668051583,14.319467214918866,16.529563800125217,98.38673885483314,67.63185851167825,0.8616952658986804,2.5678868215917556,14.319467214918866,214.45129341939196,37.753981069178366,2.494152531054468,-11.749844290744166,-12.210627560151169,-6.878982620038306,16.529563800125217,37.753981069178366,28.326545929873717,33.68333472390921,32.032717828356944,-95.12307378059516,-57.37618347832134,98.38673885483314,2.494152531054468,33.68333472390921,383.7261515058962,1.8937241825879096,-38.63698112790466,-39.884191212912974,67.63185851167825,-11.749844290744166,32.032717828356944,1.8937241825879096,1394.002825270691
3,1,0.17839843022271568,0.4287325895130195,0.050454392086308864,0.2876190398734256,0.05479554830453018,26.85107879089681,13.482574984605499,63.02513537971518,0.01696092739167822,0.725126229216546,8.619881607152532,540.5978453479257,72.03104043364121,59.2548668107117,-14.672291123254517,-0.03223833526328882,0.30163763137334776,0.028999515406936564,2.917751032489213,59.2548668107117,57.338902602720324,-7.684335085572105,-0.01800805424092717,0.746242472380547,12.27239733275436,-12.38722968980536,-14.672291123254517,-7.684335085572105,141.31982980942743,0.01306629123026333,2.973953047218555,42.025665802011964,-81.86491350520622,-0.03223833526328882,-0.01800805424092717,0.01306629123026333,0.005424342684854694,0.07467313040479924,-0.05952750916616385,0.2575236165621131,0.30163763137334776,0.746242472380547,2.973953047218555,0.07467313040479924,2.843599336827854,0.1063624510769456,4.382544995942346,0.028999515406936564,12.27239733275436,42.025665802011964,-0.05952750916616385,0.1063624510769456,84.56400015345228,-88.0657620506366,2.917751032489213,-12.38722968980536,-81.86491350520622,0.2575236165621131,4.382544995942346,-88.0657620506366,759.57563357938
3,2,0.17839843022271568,0.4287325895130195,0.050454392086308864,0.2876190398734256,0.05479554830453018,16.8638770333839,9.805965720167746,79.09087153933794,2.9284737589004615,5.932617319524386,52.34780870907312,375.71215724296644,44.939554744854675,32.42210746699065,15.581277160354876,-9.642332046796021,-8.949381932487727,-81.70650524666934,1.367088978448044,32.42210746699065,26.573372100214282,14.584800417260606,-3.511485215688599,-2.0441401012787797,-41.08256211050292,79.87252129737178,15.581277160354876,14.584800417260606,173.2583615182486,21.1082607368179,40.98596356384825,181.4317720112609,-155.96196378288727,-9.642332046796021,-3.511485215688599,21.1082607368179,13.647938552290078,15.659293599006238,59.916334110813644,90.5450530257431,-8.949381932487727,-2.0441401012787797,40.98596356384825,15.659293599006238,25.692611009548624,88.37308338244749,94.16455989348009,-81.70650524666934,-41.08256211050292,181.4317720112609,59.916334110813644,88.37308338244749,598.8726823671759,289.7073865536044,1.367088978448044,79.87252129737178,-155.96196378288727,90.5450530257431,94.16455989348009,289.7073865536044,4968.495049134749
3,3,0.17839843022271568,0.4287325895130195,0.050454392086308864,0.2876190398734256,0.05479554830453018,19.771858001555124,10.556043381363088,80.02584764145182,0.2683290829295756,3.3028481448106075,43.846669121121714,502.7078458137503,57.524594324918475,45.43719873328828,-38.91947681246812,-0.8290436860157331,-0.3606455798816476,-47.10762105029277,-21.356164927504576,45.43719873328828,43.52896034647383,-29.708450112287952,-0.6827014291798166,2.639392561942569,-10.003681865009288,-33.0720610172782,-38.91947681246812,-29.708450112287952,155.3578318111484,-0.05671678440078816,-6.427254313421145,149.10257017899613,12.73287764655068,-0.8290436860157331,-0.6827014291798166,-0.05671678440078816,0.4215267534310823,0.8223045578654816,0.18033578694314203,3.051336115584415,-0.3606455798816476,2.639392561942569,-6.427254313421145,0.8223045578654816,13.335840014582033,-3.6049602189960765,-4.265327470934804,-47.10762105029277,-10.003681865009288,149.10257017899613,0.18033578694314203,-3.6049602189960765,454.1408721404926,-109.65495961353741,-21.356164927504576,-33.0720610172782,12.73287764655068,3.051336115584415,-4.265327470934804,-109.65495961353741,875.7455667562344
3,4,0.17839843022271568,0.4287325895130195,0.050454392086308864,0.2876190398734256,0.05479554830453018,18.510331507911875,7.4402138728268685,77.02968014556635,0.015349738764637563,0.8329864357710985,27.029604358657586,746.8573917808038,104.85587845595046,79.19070394168725,-63.10948568484783,0.18719807066430022,10.528659539622545,-79.78262583989923,-58.1951835261738,79.19070394168725,69.6141395910259,-45.14001508863127,0.22048870045253724,12.253031210402167,-13.850793119240057,-23.615038873615127,-63.10948568484783,-45.14001508863127,238.07364888535943,-0.05271439438062882,-3.148398513694024,245.00233979649946,5.88995605007919,0.18719807066430022,0.22048870045253724,-0.05271439438062882,0.0044157497170378875,0.11507708879364939,0.42325305452084305,0.21708045777408672,10.528659539622545,12.253031210402167,-3.148398513694024,0.11507708879364939,6.244902041407091,16.884955315264552,11.780223672767264,-79.78262583989923,-13.850793119240057,245.00233979649946,0.42325305452084305,16.884955315264552,964.954885765917,69.3408007162368,-58.1951835261738,-23.615038873615127,5.88995605007919,0.21708045777408672,11.780223672767264,69.3408007162368,979.5001688269682
4,0,0.14797413112730087,0.4518426487699725,0.04802856467459345,0.29736196717274344,0.05479268825538976,16.609156674664163,11.09302924167707,92.32494814377645,10.760089512062931,10.186900322864895,70.43409004632369,473.4591207591816,32.97663405103803,24.29386538362145,-22.9327386233041,9.0710836652025,-6.85232260947181,-79.90939031908856,-31.17104410094469,24.29386538362145,21.764803803424538,-13.216846230358943,8.662479044889634,-2.9921408617247294,-44.58172494127857,-45.19857961896707,-22.9327386233041,-13.216846230358943,31.902427204507486,6.198353937995197,10.715038167436006,80.69820783645663,52.94725781796342,9.0710836652025,8.662479044889634,6.198353937995197,236.9031542166265,28.880661797607733,-8.622361485695052,-44.12302497149386,-6.85232260947181,-2.9921408617247294,10.715038167436006,28.880661797607733,20.140080374757442,28.74139265812481,14.673643515340663,-79.90939031908856,-44.58172494127857,80.69820783645663,-8.622361485695052,28.74139265812481,351.22446139063413,-94.74198522660315,-31.17104410094469,-45.19857961896707,52.94725781796342,-44.12302497149386,14.673643515340663,-94.74198522660315,1833.5412890225628
4,1,0.14797413112730087,0.4518426487699725,0.04802856467459345,0.29736196717274344,0.05479268825538976,26.43489985085699,13.199781597668359,64.0567790197216,0.00827050324049373,0.5930119301881133,9.74897505887628,537.1790732869308,72.94192528467053,59.92322049003997,-21.4422630629153,-0.006183943404450093,0.6536450193267475,-5.765627848903342,16.411936002354988,59.92322049003997,57.82778662827018,-12.489826647445037,-0.004491772883382539,0.8350598480919735,8.804870505515938,-5.781443937165399,-21.4422630629153,-12.489826647445037,156.35119610022016,-0.03900078871010761,1.547457515596248,57.06916223367081,-126.12988568453221,-0.006183943404450093,-0.004491772883382539,-0.03900078871010761,0.001256763807661265,0.030025946918705453,-0.025920980497107508,0.11802141483736171,0.6536450193267475,0.8350598480919735,1.547457515596248,0.030025946918705453,2.1530773482410908,-0.059603898679386993,2.2255044504710426,-5.765627848903342,8.804870505515938,57.06916223367081,-0.025920980497107508,-0.059603898679386993,104.58533747896189,-122.27893186790365,16.411936002354988,-5.781443937165399,-126.12988568453221,0.11802141483736171,2.2255044504710426,-122.27893186790365,882.9999563954563
4,2,0.14797413112730087,0.4518426487699725,0.04802856467459345,0.29736196717274344,0.05479268825538976,16.691486312346267,9.51466107287875,77.90817013654105,2.7139629742305784,5.747903372871432,48.90665991657865,381.2247003992908,46.780391404073896,33.59770259011659,19.706608122029795,-9.67506560740532,-10.35985397672764,-82.07146044390629,-15.096747293367365,33.59770259011659,26.927721790392845,15.070254286199352,-4.448293734939236,-3.5070109415098027,-47.46285210506721,75.7863529508131,19.706608122029795,15.070254286199352,181.29125903026286,18.539262433706234,40.832637474769285,161.46902575392863,-187.47024333156878,-9.67506560740532,-4.448293734939236,18.539262433706234,10.823160137092781,14.175236443302957,50.810625640471805,104.52531535157155,-10.35985397672764,-3.5070109415098027,40.832637474769285,14.175236443302957,24.64212320657821,84.12678748003363,106.81681574557199,-82.07146044390629,-47.46285210506721,161.46902575392863,50.810625640471805,84.12678748003363,534.2364184081689,243.59011461827558,-15.096747293367365,75.7863529508131,-187.47024333156878,104.52531535157155,106.81681574557199,243.59011461827558,5948.875213532794
4,3,0.14797413112730087,0.4518426487699725,0.04802856467459345,0.29736196717274344,0.05479268825538976,20.038483041080525,11.207438467664469,80.58688415499242,0.21753519088895398,3.506040906433443,47.36955393441961,499.1607312200761,57.33488196839953,44.11050177867694,-41.670617121248256,-0.21449931440261932,-0.22192025732198062,-64.86342763988655,-8.719443054943557,44.11050177867694,41.27583739691809,-28.386748384984802,-0.3200034692249488,1.6319255617344968,-21.186687332540963,-34.68431395298283,-41.670617121248256,-28.386748384984802,155.03806064693268,-0.6825596292895817,-8.025347459458933,183.24591688892303,-35.860150131540045,-0.21449931440261932,-0.3200034692249488,-0.6825596292895817,0.22670171852476437,0.5597818379124807,-1.6856506203717063,3.5481637660470717,-0.22192025732198062,1.6319255617344968,-8.025347459458933,0.5597818379124807,12.903605404471682,-15.425244173815468,5.227203109546282,-64.86342763988655,-21.186687332540963,183.24591688892303,-1.6856506203717063,-15.425244173815468,519.8591280848112,-275.99086121828844,-8.719443054943557,-34.68431395298283,-35.860150131540045,3.5481637660470717,5.227203109546282,-275.99086121828844,1151.5824064508245
4,4,0.14797413112730087,0.4518426487699725,0.04802856467459345,0.29736196717274344,0.05479268825538976,18.510147953464617,7.440164067871581,77.02947848470036,0.015350519793621951,0.8330283574743655,27.02990686880888,746.8629011160849,104.85446755026372,79.18999268637774,-63.104939873441246,0.18721053024655096,10.529352036467223,-79.77900902188853,-58.174611732135965,79.18999268637774,69.61422678581378,-45.136176496549155,0.22050088333688347,12.25370529168059,-13.846199938502684,-23.607977813926844,-63.104939873441246,-45.136176496549155,238.0731025090724,-0.05271420654624842,-3.1484069273674717,245.00623628769483,5.9051036551474905,0.18721053024655096,0.22050088333688347,-0.05271420654624842,0.004415967424598911,0.11508238439833435,0.423270184661134,0.21701061848718467,10.529352036467223,12.25370529168059,-3.1484069273674717,0.11508238439833435,6.245187873450549,16.885560092523356,11.776511763786004,-79.77900902188853,-13.846199938502684,245.00623628769483,0.423270184661134,16.885560092523356,964.9943510255059,69.30945082444576,-58.174611732135965,-23.607977813926844,5.9051036551474905,0.21701061848718467,11.776511763786004,69.30945082444576,978.9445961880762
