day,cluster,cluster0,cluster1,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
5,0,0.2900843533055056,0.7099156466944943,12.452599993120216,12.52781089415254,6.123967758705331,60.41140854898277,8.832593145305099,1014.5956876238982,497.77280198977326,28.005558471867392,20.788021298348088,10.099813097552257,-30.884765572234365,1.959177159085785,-8.750143500566981,-63.596877885378916,20.788021298348088,63.669742642709814,19.32007247633657,-13.86408634888858,3.9385948551552077,-33.51720331888717,-170.24818621373018,10.099813097552257,19.32007247633657,145.68684676047553,50.36605329276756,-0.7159679123479525,-49.073600255687445,-187.12219362768363,-30.884765572234365,-13.86408634888858,50.36605329276756,641.1561095435677,-13.449569758942122,-75.37237309843121,-705.1166568673244,1.959177159085785,3.9385948551552077,-0.7159679123479525,-13.449569758942122,2.324241477671764,-0.34673023796537134,1.4863065852947521,-8.750143500566981,-33.51720331888717,-49.073600255687445,-75.37237309843121,-0.34673023796537134,87.2468077673106,272.19059585009785,-63.596877885378916,-170.24818621373018,-187.12219362768363,-705.1166568673244,1.4863065852947521,272.19059585009785,6131.331075003838
5,1,0.2900843533055056,0.7099156466944943,18.639717482614437,16.004778194284956,0.021636613284960013,21.437593833702092,9.996163768839589,1018.3124094115219,529.7076293628928,62.98880640980246,31.28922823995799,0.006694953650846841,-35.67754332317101,0.02691805616168554,-25.89445706987598,-5.9618687228384095,31.28922823995799,54.87513782251815,0.01534351821204023,-35.67641756401949,0.03380666161592756,-17.180254063070542,-19.97841945250971,0.006694953650846841,0.01534351821204023,0.004219750610046515,0.08530078976811392,4.075976401444689e-05,-0.058181640513340314,-0.0784617538568695,-35.67754332317101,-35.67641756401949,0.08530078976811392,507.97513218005633,-0.046654259130488845,-16.228572044322558,-538.702205137411,0.02691805616168554,0.03380666161592756,4.075976401444689e-05,-0.046654259130488845,0.00040607430251115195,-0.018063795184207452,-0.28768863489006014,-25.89445706987598,-17.180254063070542,-0.058181640513340314,-16.228572044322558,-0.018063795184207452,37.22182706835848,58.5732640196683,-5.9618687228384095,-19.97841945250971,-0.0784617538568695,-538.702205137411,-0.28768863489006014,58.5732640196683,5199.540945261155
6,0,0.3037891542046974,0.696210845795303,12.613636950220668,12.415206483821013,5.851818055289623,59.698521655289944,8.881034009488918,1014.7957795579863,500.1556586840236,29.449874148752812,20.758854989351256,8.73838478239066,-38.72123207757104,2.0371193514370414,-8.821760032694598,-58.73777914043182,20.758854989351256,62.03903076374938,19.10725725335699,-16.459952712565318,3.6448990374377472,-32.81262416416365,-172.18966832317142,8.73838478239066,19.10725725335699,140.68324393655084,52.119957039233235,-0.9624187640507322,-48.04231393159474,-192.50429204191843,-38.72123207757104,-16.459952712565318,52.119957039233235,675.0343256987147,-13.588930463459308,-71.52462413065759,-694.6695264026134,2.0371193514370414,3.6448990374377472,-0.9624187640507322,-13.588930463459308,2.2691698566139276,-0.12835253608480143,3.8553632498935655,-8.821760032694598,-32.81262416416365,-48.04231393159474,-71.52462413065759,-0.12835253608480143,85.30982747838526,272.52801817183257,-58.73777914043182,-172.18966832317142,-192.50429204191843,-694.6695264026134,3.8553632498935655,272.52801817183257,6189.381876426747
6,1,0.3037891542046974,0.696210845795303,18.69124200648075,16.122356286683274,0.020264751359834774,20.981466115505434,9.997931472654859,1018.298263083031,529.2965102736578,63.1492210965322,31.027373536315952,0.0009518605814245731,-32.19537168070376,0.0222018045536309,-25.865330452621652,-2.306203253990023,31.027373536315952,54.814561065258125,0.019588636054700324,-31.453587894115433,0.02394918031139622,-17.288042790044553,-16.14746007071976,0.0009518605814245731,0.019588636054700324,0.003754406613922337,0.0896993311788074,3.937406260962644e-05,-0.047269292042631444,-0.06676723962178058,-32.19537168070376,-31.453587894115433,0.0896993311788074,484.4874173325396,0.0008114285618757541,-18.394979168529535,-565.3879376358291,0.0222018045536309,0.02394918031139622,3.937406260962644e-05,0.0008114285618757541,0.00020257392913689213,-0.016066123667194638,-0.25260613813583715,-25.865330452621652,-17.288042790044553,-0.047269292042631444,-18.394979168529535,-0.016066123667194638,37.44170046840035,58.32337205503505,-2.306203253990023,-16.14746007071976,-0.06676723962178058,-565.3879376358291,-0.25260613813583715,58.32337205503505,5199.555233594233
7,0,0.3194278400021615,0.6805721599978389,12.463028528734378,12.08976885490273,5.5669946317914665,57.699022987421266,8.931310737675249,1015.3176208640725,507.0685849264189,31.633269019167862,22.727685521756317,9.168542851780165,-29.024780419074226,1.7973990368178185,-11.310344775558208,-83.46122478984695,22.727685521756317,62.57776669898127,19.997869324697437,-3.4660885751308594,3.1541195112099785,-35.229251451401,-218.01515591304127,9.168542851780165,19.997869324697437,135.37197064558222,60.630421580302155,-1.193324707415886,-48.59800467082849,-221.54853496888921,-29.024780419074226,-3.4660885751308594,60.630421580302155,752.4205514592928,-14.884283442860205,-88.61308460826349,-889.3669505858752,1.7973990368178185,3.1541195112099785,-1.193324707415886,-14.884283442860205,2.2072135075001618,0.3848446998039501,10.373000515210862,-11.310344775558208,-35.229251451401,-48.59800467082849,-88.61308460826349,0.3848446998039501,86.7301912782764,337.268875478281,-83.46122478984695,-218.01515591304127,-221.54853496888921,-889.3669505858752,10.373000515210862,337.268875478281,7429.989933121945
7,1,0.3194278400021615,0.6805721599978389,18.901586018551235,16.36028666254878,0.019945462834595515,21.030265751939197,9.999998882828526,1018.1338185047109,526.7215350119203,61.135914275870924,28.558105683000804,-0.007621934300874959,-34.30780987178013,1.7309833276671232e-05,-24.26562565829459,25.214577110477702,28.558105683000804,52.84108411462672,0.01146133235173871,-32.48092117578509,1.5807871859760677e-05,-15.6035894288369,15.709756541020846,-0.007621934300874959,0.01146133235173871,0.003612452903835371,0.09279218847768719,2.228151438497587e-08,-0.04106876344344483,-0.0012364546706714321,-34.30780987178013,-32.48092117578509,0.09279218847768719,480.13278603599326,1.6039248935692162e-05,-18.309649667347987,-591.4656138883105,1.7309833276671232e-05,1.5807871859760677e-05,2.228151438497587e-08,1.6039248935692162e-05,1.1171589890435161e-07,-1.2678231364864785e-05,-0.0002376869072079267,-24.26562565829459,-15.6035894288369,-0.04106876344344483,-18.309649667347987,-1.2678231364864785e-05,36.95406390730477,37.0545674828664,25.214577110477702,15.709756541020846,-0.0012364546706714321,-591.4656138883105,-0.0002376869072079267,37.0545674828664,4735.055608599248
8,0,0.23625464630590562,0.7637453536940948,13.277375846159096,14.277687856107924,7.533777053897607,61.12104477319456,9.001017910042748,1012.3112523866015,493.3307181018565,33.51925377248903,22.191743607201147,6.435243966600623,-58.89854198897756,2.04542693189679,-3.431752496114901,-25.669516098023706,22.191743607201147,61.480687597135116,10.74444141743421,-40.185198238414365,4.238958409123881,-22.051960821143368,-123.66636284305528,6.435243966600623,10.74444141743421,168.177715580557,55.540819217879275,-2.1190580490375317,-43.117138834320244,-195.19234041493425,-58.89854198897756,-40.185198238414365,55.540819217879275,669.8048716698548,-18.752208530387687,-58.691014033739975,-390.4143538690011,2.04542693189679,4.238958409123881,-2.1190580490375317,-18.752208530387687,2.2931887400955246,1.3575996020860948,10.184763424577739,-3.431752496114901,-22.051960821143368,-43.117138834320244,-58.691014033739975,1.3575996020860948,75.25950533769311,240.30463923432674,-25.669516098023706,-123.66636284305528,-195.19234041493425,-390.4143538690011,10.184763424577739,240.30463923432674,6679.290399004228
8,1,0.23625464630590562,0.7637453536940948,17.948508237910627,15.218415709938508,0.01563029350870322,23.96499928669339,9.862053887234357,1018.7571105053164,528.8309242680091,63.98449098541364,34.87728206556525,-0.031932656113745586,-50.689018277739315,1.1273765848314663,-27.24421905023381,-7.6571241907110865,34.87728206556525,59.22281531488085,-0.021448961164948266,-54.27792948380567,1.1156180840350503,-19.826404357023417,-22.92934860720422,-0.031932656113745586,-0.021448961164948266,0.0020743514807429826,0.16045449586010127,-0.0015960555069437646,-0.02187638246612911,-0.25615657505042333,-50.689018277739315,-54.27792948380567,0.16045449586010127,591.90344372043,-4.020378623269625,-8.032147765886805,-671.7477583295771,1.1273765848314663,1.1156180840350503,-0.0015960555069437646,-4.020378623269625,0.3637065533207857,-0.7135828106247988,-0.05563868494859865,-27.24421905023381,-19.826404357023417,-0.02187638246612911,-8.032147765886805,-0.7135828106247988,38.364396211513586,61.435004514952034,-7.6571241907110865,-22.92934860720422,-0.25615657505042333,-671.7477583295771,-0.05563868494859865,61.435004514952034,5072.953874290642
9,0,0.2537801943968456,0.7462198056031545,13.566024535618356,14.496192988450373,7.028103047284798,59.18171119932509,8.922446025826366,1012.5814044038602,488.6964510023683,36.67945806917077,23.995167645382054,4.032226686752617,-65.92962809995147,2.6545887782322617,-1.5262668652076596,33.483122730164624,23.995167645382054,60.96309260452005,8.499679906874086,-42.461889395836614,5.026076419118855,-19.33202314536893,-34.35485192814101,4.032226686752617,8.499679906874086,160.01114294354255,64.95400786851691,-1.4119828390491107,-41.975561256209936,-148.7068585023285,-65.92962809995147,-42.461889395836614,64.95400786851691,702.428697847282,-20.070769701951487,-66.79529934456376,-555.3499777301442,2.6545887782322617,5.026076419118855,-1.4119828390491107,-20.070769701951487,2.635670248185623,-0.0429499243234996,7.073638855355912,-1.5262668652076596,-19.33202314536893,-41.975561256209936,-66.79529934456376,-0.0429499243234996,71.56119404857057,156.51886086860952,33.483122730164624,-34.35485192814101,-148.7068585023285,-555.3499777301442,7.073638855355912,156.51886086860952,4598.408964577905
9,1,0.2537801943968456,0.7462198056031545,17.96004751197274,15.166198516790848,0.011034335483256209,23.75190441910627,9.908997314913217,1018.8166210739961,531.2407313547361,64.00141963031166,34.877302949547534,-0.03344678090219143,-50.56425127083066,0.7710637683546728,-28.123930333086854,-34.695675160724164,34.877302949547534,59.445879706523954,-0.02789806997570829,-56.26228239230312,0.8026882361987229,-20.2931062726469,-50.095920383290206,-0.03344678090219143,-0.02789806997570829,0.0010761284225945002,0.11177808940617638,-0.000777768180557343,-0.012362628561104781,-0.2607795086825363,-50.56425127083066,-56.26228239230312,0.11177808940617638,594.2426885917806,-2.0914405176396977,-5.935505518984203,-558.6805230266373,0.7710637683546728,0.8026882361987229,-0.000777768180557343,-2.0914405176396977,0.13418617849123443,-0.5049739001714919,-2.4985889988310404,-28.123930333086854,-20.2931062726469,-0.012362628561104781,-5.935505518984203,-0.5049739001714919,38.93589354310686,73.73931424650598,-34.695675160724164,-50.095920383290206,-0.2607795086825363,-558.6805230266373,-2.4985889988310404,73.73931424650598,5588.299999678032
10,0,0.2747549242935133,0.7252450757064869,13.318827903451533,14.016921485421904,6.499304265143822,57.9207119394123,8.884481537442568,1013.2983589448762,487.69634309421787,38.179703556535024,25.433482611934522,5.335500741691229,-59.0766916350824,2.9734948815733206,-5.5650535833554,35.600721691732154,25.433482611934522,60.424834950109926,10.939899601861319,-30.93443524575288,5.206552727545339,-23.006344048591227,-24.441447091417125,5.335500741691229,10.939899601861319,151.17983184601462,68.0857338339757,-1.0522163817893637,-43.39940515984993,-130.8202094669509,-59.0766916350824,-30.93443524575288,68.0857338339757,696.141689738469,-18.57287726789085,-73.58942142545793,-639.1001750368258,2.9734948815733206,5.206552727545339,-1.0522163817893637,-18.57287726789085,2.5549301641114175,-0.8372494620278618,2.294459189852066,-5.5650535833554,-23.006344048591227,-43.39940515984993,-73.58942142545793,-0.8372494620278618,76.54525849787997,136.16565300791234,35.600721691732154,-24.441447091417125,-130.8202094669509,-639.1001750368258,2.294459189852066,136.16565300791234,3696.927910472622
10,1,0.2747549242935133,0.7252450757064869,18.180775569849505,15.367144921528407,0.00842686994354657,23.204965343472704,9.951911879923143,1018.7253349593391,532.850034748477,62.76998487478075,33.61218029143048,-0.025114598906607454,-46.992203448910786,0.30178988077549684,-27.45860436402961,-48.9741304300912,33.61218029143048,59.22222835138691,-0.01864507765036166,-54.3481492120718,0.3887746122580692,-19.851347219773977,-63.61475029439928,-0.025114598906607454,-0.01864507765036166,0.0006416524214407381,0.055830216582860796,-0.0002572506632514154,-0.0056202182431640225,-0.17040358769644776,-46.992203448910786,-54.3481492120718,0.055830216582860796,590.1417639320538,-1.0844379746720296,-7.521846624513686,-489.9531916909642,0.30178988077549684,0.3887746122580692,-0.0002572506632514154,-1.0844379746720296,0.033514651470063564,-0.20281140622836674,-3.247867216796362,-27.45860436402961,-19.851347219773977,-0.0056202182431640225,-7.521846624513686,-0.20281140622836674,38.163850183981396,80.99577380363614,-48.9741304300912,-63.61475029439928,-0.17040358769644776,-489.9531916909642,-3.247867216796362,80.99577380363614,5870.894602609433
11,0,0.29435551448403613,0.7056444855159643,13.114561746419302,13.625910772642824,6.071511993518015,55.73604177176496,8.916969260916375,1014.006793569497,491.2818011456187,38.29521258770911,25.450792525857963,6.194391202209983,-45.63234206517691,2.6425160777591574,-8.473251358451405,8.607856712704937,25.450792525857963,60.048528037538794,12.564583812958015,-17.157303176450846,4.788252082247426,-26.25815715076994,-55.906092032920895,6.194391202209983,12.564583812958015,143.67866406084534,76.63687819804795,-1.1744356417739095,-44.75821988714228,-143.82195183406893,-45.63234206517691,-17.157303176450846,76.63687819804795,752.6644733786403,-18.38813955466709,-98.39297409473136,-763.0338804461569,2.6425160777591574,4.788252082247426,-1.1744356417739095,-18.38813955466709,2.423002714331149,-0.5065388266392813,1.4292330850755168,-8.473251358451405,-26.25815715076994,-44.75821988714228,-98.39297409473136,-0.5065388266392813,82.05378977605312,182.3691579335289,8.607856712704937,-55.906092032920895,-143.82195183406893,-763.0338804461569,1.4292330850755168,182.3691579335289,4182.421641759206
11,1,0.29435551448403613,0.7056444855159643,18.40103366960365,15.567757749476911,0.006581728912523175,23.151993327427018,9.968009680409804,1018.5805599236481,532.608609573089,61.85376063617791,32.66421459964285,-0.006293417857011533,-49.22362977341484,0.19564600380879257,-26.51988370447634,-42.37842920863825,32.66421459964285,58.750671345629975,-0.00896836015568763,-55.357334597807224,0.23567121865971635,-18.952345080317173,-57.98326174494775,-0.006293417857011533,-0.00896836015568763,0.00041078753490602856,0.06038533581793382,-0.00022213564638058966,-0.015468199342329953,-0.10316271080180446,-49.22362977341484,-55.357334597807224,0.06038533581793382,591.4237997926784,-1.0591928816506124,-4.67379367231509,-480.38823961393814,0.19564600380879257,0.23567121865971635,-0.00022213564638058966,-1.0591928816506124,0.015093601319793402,-0.10232892608298773,-2.2159651819762898,-26.51988370447634,-18.952345080317173,-0.015468199342329953,-4.67379367231509,-0.10232892608298773,36.959034490698144,73.74927882157296,-42.37842920863825,-57.98326174494775,-0.10316271080180446,-480.38823961393814,-2.2159651819762898,73.74927882157296,5801.774284970263
12,0,0.31405018877868435,0.6859498112213153,13.223433621127011,13.544338595579296,5.694780245909515,54.40681438148543,8.964119399117912,1014.2457311593128,495.51409786643273,38.95755087719208,26.789485497115077,5.189501608494367,-50.87253893228205,2.5788286723380414,-9.18644331492198,0.07489433757511751,26.789485497115077,62.05553020761562,12.23118718035775,-19.7560409983328,4.4518672047587735,-27.8759294639912,-80.5460898331374,5.189501608494367,12.23118718035775,136.78971018441604,79.28499505325037,-1.3651609822153232,-43.30301477978413,-158.7395273245666,-50.87253893228205,-19.7560409983328,79.28499505325037,787.6124620888039,-18.510806080055147,-94.81868484724589,-733.8980394134952,2.5788286723380414,4.4518672047587735,-1.3651609822153232,-18.510806080055147,2.3129438385203054,-0.38901106644287115,3.1165515194038753,-9.18644331492198,-27.8759294639912,-43.30301477978413,-94.81868484724589,-0.38901106644287115,80.47088789920478,210.1177473876041,0.07489433757511751,-80.5460898331374,-158.7395273245666,-733.8980394134952,3.1165515194038753,210.1177473876041,4659.197036978979
