day,cluster0,cluster1,weighted_mean,max
55,1.0,8.130243198363464e-151,8.130243198363464e-151,0
56,1.0,0.0,0.0,0
57,0.9744681637098181,0.025531836290181745,0.025531836290181745,0
58,4.287637369664807e-06,0.9999957123626303,0.9999957123626303,1
59,7.46199185688781e-06,0.9999925380081431,0.9999925380081431,1
60,4.4250355804546795e-06,0.9999955749644196,0.9999955749644196,1
61,2.921965202159894e-05,0.9999707803479785,0.9999707803479785,1
62,0.0001586808185547924,0.9998413191814451,0.9998413191814451,1
63,2.927108465329258e-05,0.9999707289153467,0.9999707289153467,1
64,8.216704451354917e-05,0.9999178329554864,0.9999178329554864,1
65,7.329413405928205e-05,0.9999267058659408,0.9999267058659408,1
66,1.2402743906490552e-05,0.9999875972560935,0.9999875972560935,1
67,5.424732291613858e-06,0.9999945752677084,0.9999945752677084,1
68,6.0922202320182565e-06,0.999993907779768,0.999993907779768,1
69,7.1792184425212704e-06,0.9999928207815575,0.9999928207815575,1
70,4.652895510027249e-06,0.99999534710449,0.99999534710449,1
71,9.215742618417596e-06,0.9999907842573815,0.9999907842573815,1
72,3.62894058084318e-05,0.9999637105941915,0.9999637105941915,1
73,1.7046008064324662e-05,0.9999829539919357,0.9999829539919357,1
74,0.00011218131210326729,0.9998878186878968,0.9998878186878968,1
75,9.703001042251304e-07,0.9999990296998958,0.9999990296998958,1
76,1.6082419784571726e-06,0.9999983917580215,0.9999983917580215,1
77,1.5025344577127875e-06,0.9999984974655424,0.9999984974655424,1
78,3.6235210558179682e-06,0.9999963764789442,0.9999963764789442,1
79,3.3750693909717702e-06,0.999996624930609,0.999996624930609,1
80,2.420164683919104e-06,0.9999975798353161,0.9999975798353161,1
81,4.262513846290949e-06,0.9999957374861537,0.9999957374861537,1
82,5.739559235512003e-06,0.9999942604407644,0.9999942604407644,1
83,3.7799590835876894e-06,0.9999962200409164,0.9999962200409164,1
84,4.501910158375721e-06,0.9999954980898416,0.9999954980898416,1
85,3.986049904493033e-06,0.9999960139500955,0.9999960139500955,1
86,4.683645643567457e-06,0.9999953163543565,0.9999953163543565,1
87,1.2559014206313109e-05,0.9999874409857936,0.9999874409857936,1
88,1.0,0.0,0.0,0
89,1.0,0.0,0.0,0
90,0.9184736716416215,0.08152632835837854,0.08152632835837854,0
91,1.0,0.0,0.0,0
92,0.09315578199226496,0.9068442180077351,0.9068442180077351,1
93,0.9999999998429256,1.5707430591749124e-10,1.5707430591749124e-10,0
94,1.3008285182252699e-05,0.9999869917148178,0.9999869917148178,1
95,1.0,2.9431031056157756e-117,2.9431031056157756e-117,0
96,1.0,0.0,0.0,0
97,0.0019082362165345776,0.9980917637834654,0.9980917637834654,1
98,1.0,1.4155876333093304e-143,1.4155876333093304e-143,0
99,1.0,0.0,0.0,0
100,3.840167483826438e-06,0.9999961598325162,0.9999961598325162,1
101,0.02542676650791513,0.9745732334920849,0.9745732334920849,1
102,5.323671884308612e-06,0.9999946763281158,0.9999946763281158,1
103,5.506314968667165e-06,0.9999944936850313,0.9999944936850313,1
104,4.397852679537268e-06,0.9999956021473204,0.9999956021473204,1
105,6.532221906976184e-06,0.9999934677780931,0.9999934677780931,1
106,5.701214133216504e-06,0.9999942987858669,0.9999942987858669,1
