day,cluster,cluster0,cluster1,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
14,1,0.3431294209746158,0.6568705790253841,24.052113527377003,12.2298870941866,70.18420981069372,0.0005472692369315623,0.46543881661058073,22.667649550548916,534.5419249219914,77.66092805492255,58.775200621031466,-51.35130398704111,0.0019185000315302808,0.8193373333021357,-76.98458345573238,-34.1748216167486,58.775200621031466,54.07252448806046,-26.469881430745914,0.0017396492412968076,1.4484695289634173,-18.83872092993283,-94.13497773383395,-51.35130398704111,-26.469881430745914,220.67344025485576,0.0012266754304821902,1.9992044087196599,223.84561557710362,-109.43374184698949,0.0019185000315302808,0.0017396492412968076,0.0012266754304821902,6.065094232484307e-06,0.002027653624834297,0.0005144398794585956,-0.020682034188299562,0.8193373333021357,1.4484695289634173,1.9992044087196599,0.002027653624834297,1.7244351295230602,3.893178235597827,-22.510469061888383,-76.98458345573238,-18.83872092993283,223.84561557710362,0.0005144398794585956,3.893178235597827,567.1590002205504,-477.40312145810117,-34.1748216167486,-94.13497773383395,-109.43374184698949,-0.020682034188299562,-22.510469061888383,-477.40312145810117,6085.369294828693
15,0,0.35197978670445573,0.6480202132955444,18.825219141587244,11.084054457652558,82.49614393362081,5.090132069784853,8.15617321334463,51.14358782250901,493.04865229590723,64.94640601508746,44.81632278707599,-57.13075075266215,-8.183877391599886,-8.920511948942625,-128.98886034979824,111.93852657497277,44.81632278707599,40.46735615260211,-22.819991561403896,2.2852197546710737,-0.3660074743043808,-37.29433766426308,22.883050340053767,-57.13075075266215,-22.819991561403896,205.6080882755263,46.70750101445939,28.39863185539641,350.5411586999233,-314.745939957269,-8.183877391599886,2.2852197546710737,46.70750101445939,125.07601397206528,21.949461851932167,87.17204235452917,-128.9376346969161,-8.920511948942625,-0.3660074743043808,28.39863185539641,21.949461851932167,15.838154634874057,61.983083894468585,-52.82063804298294,-128.98886034979824,-37.29433766426308,350.5411586999233,87.17204235452917,61.983083894468585,868.2329327092752,-749.0670358124344,111.93852657497277,22.883050340053767,-314.745939957269,-128.9376346969161,-52.82063804298294,-749.0670358124344,3854.784924884514
15,1,0.35197978670445573,0.6480202132955444,23.997115200408697,12.19352485105475,70.20499792692068,0.0003144917947160712,0.4148147309039737,22.748948621826774,535.3238510604815,77.52737711106273,58.31200131158933,-51.589019572930596,0.001343287464789841,0.6239473969357033,-78.44956463709697,-26.763845157929183,58.31200131158933,53.33598781895313,-26.49291237367429,0.0016072250597491203,1.331584376526575,-20.24231032667628,-85.76583973350036,-51.589019572930596,-26.49291237367429,223.15960306546344,0.0016488234876903256,2.1043673333067643,226.31277314869314,-111.14583824126457,0.001343287464789841,0.0016072250597491203,0.0016488234876903256,1.899038590445544e-06,0.0011810588856057515,0.0025321602614365325,-0.0103560323896327,0.6239473969357033,1.331584376526575,2.1043673333067643,0.0011810588856057515,1.5577942546656964,4.251093337380043,-19.88072838673334,-78.44956463709697,-20.24231032667628,226.31277314869314,0.0025321602614365325,4.251093337380043,570.8415651204135,-471.95285998511173,-26.763845157929183,-85.76583973350036,-111.14583824126457,-0.0103560323896327,-19.88072838673334,-471.95285998511173,6042.112969800773
16,0,0.28675711716575014,0.71324288283425,17.930771127215447,10.874903708498938,85.13187487849228,5.875677746287393,9.055868842227136,56.61353871742929,490.667506121125,55.34921403560496,39.54462954851434,-48.60026635709795,-5.461944456461502,-6.618967260563647,-110.20661920605498,128.051525351891,39.54462954851434,36.52395886222481,-21.937984009312103,3.5500508792096412,0.5640533240277696,-34.63337454446046,54.28863211276744,-48.60026635709795,-21.937984009312103,162.606296668879,43.264562325102844,22.061497529063367,295.6666815495381,-275.2899203634043,-5.461944456461502,3.5500508792096412,43.264562325102844,147.7359465353519,23.139048257403648,79.44192659088755,-137.15423017240317,-6.618967260563647,0.5640533240277696,22.061497529063367,23.139048257403648,15.101638315312849,49.55324849063858,-53.39311232159186,-110.20661920605498,-34.63337454446046,295.6666815495381,79.44192659088755,49.55324849063858,765.5873069178555,-699.206014086085,128.051525351891,54.28863211276744,-275.2899203634043,-137.15423017240317,-53.39311232159186,-699.206014086085,4037.104577348766
16,1,0.28675711716575014,0.71324288283425,23.883779988207326,12.176157478383217,70.26927721799318,0.14992786877173733,0.7610052743479073,23.146326326410446,532.4153177179112,78.6272233439654,58.81101826913034,-50.4827448740049,-0.48548950680846836,0.182007266154957,-80.45459657287658,-21.904233869008362,58.81101826913034,53.652729654969306,-25.326671804011056,0.03256803153594064,1.1509564135028387,-20.457826778117752,-89.03559681182543,-50.4827448740049,-25.326671804011056,223.81144772744798,1.2601533282719888,2.1326863437946044,228.70778322533425,-133.86774760015817,-0.48548950680846836,0.03256803153594064,1.2601533282719888,1.2107786357203434,0.5111577816356649,2.3494397243962926,-8.761788843666162,0.182007266154957,1.1509564135028387,2.1326863437946044,0.5111577816356649,2.594275640443346,5.2169662109986685,-28.018770048364733,-80.45459657287658,-20.457826778117752,228.70778322533425,2.3494397243962926,5.2169662109986685,575.9562104431614,-500.56386603031365,-21.904233869008362,-89.03559681182543,-133.86774760015817,-8.761788843666162,-28.018770048364733,-500.56386603031365,5840.53945207125
17,0,0.25211595292549877,0.7478840470745014,17.451572621571785,11.08802845080133,86.95228537895862,6.921543673551932,9.723017724743139,60.609216022121586,485.735273901083,49.59269635789958,36.84734794765896,-40.466128278828045,-2.137762180384982,-4.866456736009404,-97.19257004185667,111.24828546870862,36.84734794765896,33.18460532529043,-23.741416901922356,3.4149380261436915,-0.5364642409460226,-44.18937272389054,62.1622808927821,-40.466128278828045,-23.741416901922356,132.828586551659,35.80722956474642,14.997544383700012,228.7304450140652,-212.7215344155294,-2.137762180384982,3.4149380261436915,35.80722956474642,162.6031365541607,20.53404723973047,58.78959868006925,-132.2999196190154,-4.866456736009404,-0.5364642409460226,14.997544383700012,20.53404723973047,13.49322303206038,34.240455412327854,-33.368919262711564,-97.19257004185667,-44.18937272389054,228.7304450140652,58.78959868006925,34.240455412327854,632.4680441665719,-531.5686527367445,111.24828546870862,62.1622808927821,-212.7215344155294,-132.2999196190154,-33.368919262711564,-531.5686527367445,4221.263831281992
17,1,0.25211595292549877,0.7478840470745014,23.769583716578662,12.044039279786945,70.34402564827742,0.06257095397384452,0.9203145354729921,23.349525218591438,532.1442885753829,79.11727479471323,59.42352577145649,-50.879074652285624,-0.23264302272869375,-0.2062362560669173,-81.3544522795771,-15.252211849564102,59.42352577145649,54.217700218754985,-25.847755166107174,-0.14333718036431572,0.664627501892086,-20.82215065433856,-81.38060458743075,-50.879074652285624,-25.847755166107174,221.88222274891962,0.2722972771016591,2.293182422775826,234.3888271969192,-136.8721871978143,-0.23264302272869375,-0.14333718036431572,0.2722972771016591,0.0905831506377607,0.20378623458224893,0.8553212376428628,-1.4628634713134891,-0.2062362560669173,0.664627501892086,2.293182422775826,0.20378623458224893,2.996324289912352,5.660347331196011,-27.65099642251568,-81.3544522795771,-20.82215065433856,234.3888271969192,0.8553212376428628,5.660347331196011,585.912963631609,-512.4153659297094,-15.252211849564102,-81.38060458743075,-136.8721871978143,-1.4628634713134891,-27.65099642251568,-512.4153659297094,5628.55248948009
18,0,0.24333622381050532,0.7566637761894951,17.412944092646438,11.111744143353999,87.00758519306234,7.2636261549859995,9.859265621478121,61.20829288442951,485.4312486783076,47.00437712733431,35.33433369071058,-38.12814298396389,-1.7615389790423415,-4.794011300161894,-91.97155747241679,123.43115220820553,35.33433369071058,32.2956177882278,-20.5273586246406,3.2437182763407004,-0.5112723542555682,-39.83850746258978,66.14297040014014,-38.12814298396389,-20.5273586246406,131.49047636135415,35.79598246680344,16.671479233546975,222.94328052658398,-243.29844344178156,-1.7615389790423415,3.2437182763407004,35.79598246680344,165.58372638829732,19.745656705111926,55.34810453171745,-133.5986071470894,-4.794011300161894,-0.5112723542555682,16.671479233546975,19.745656705111926,13.217198417372067,35.67585782792075,-35.1109169425899,-91.97155747241679,-39.83850746258978,222.94328052658398,55.34810453171745,35.67585782792075,610.4042011856586,-560.5232384520631,123.43115220820553,66.14297040014014,-243.29844344178156,-133.5986071470894,-35.1109169425899,-560.5232384520631,4415.372515250359
18,1,0.24333622381050532,0.7566637761894951,23.70869708892528,12.025319732709312,70.51895086305643,0.032146427911818584,0.9786380632756709,23.58919955800599,531.7035667671312,79.90908424808838,59.753690341379375,-52.397650309013734,-0.09591272931817671,-0.5375002619891778,-84.24662409501167,-15.524945168050156,59.753690341379375,54.284195190254124,-27.147971656688703,-0.07339106175694456,0.519748200267547,-23.00586845765771,-80.22584650463949,-52.397650309013734,-27.147971656688703,223.85749994932902,0.0601941407256653,2.7017519613033154,239.44964283659775,-134.33081382043244,-0.09591272931817671,-0.07339106175694456,0.0601941407256653,0.01592053410768252,0.11165610074727154,0.12064305972002097,-0.4607238541192874,-0.5375002619891778,0.519748200267547,2.7017519613033154,0.11165610074727154,3.3252222129001976,5.967336133015667,-28.964188014206503,-84.24662409501167,-23.00586845765771,239.44964283659775,0.12064305972002097,5.967336133015667,595.1276492484761,-510.641974630784,-15.524945168050156,-80.22584650463949,-134.33081382043244,-0.4607238541192874,-28.964188014206503,-510.641974630784,5565.491839475093
19,0,0.24759510531784945,0.7524048946821509,17.334769348991948,10.888466270994153,87.22730093892942,7.174108048781989,9.65373593795537,61.17941911886572,486.55799370310643,45.08976700385898,34.18128711843937,-38.42460554868017,-1.2016292771573363,-4.921782434643,-87.65945691622548,116.83864240733679,34.18128711843937,32.23866128442589,-19.106092652385616,4.593395550261122,0.446212670970744,-33.00517664293135,54.41728144040304,-38.42460554868017,-19.106092652385616,119.26720032742487,33.29846019925178,18.162286816580114,201.54916753634163,-250.33047521644957,-1.2016292771573363,4.593395550261122,33.29846019925178,163.15528089164283,20.66611128909284,53.69809790737543,-137.90203561958572,-4.921782434643,0.446212670970744,18.162286816580114,20.66611128909284,14.274260252503598,40.45534170563543,-40.80070536519313,-87.65945691622548,-33.00517664293135,201.54916753634163,53.69809790737543,40.45534170563543,582.5664733942145,-593.9171409409294,116.83864240733679,54.41728144040304,-250.33047521644957,-137.90203561958572,-40.80070536519313,-593.9171409409294,4413.698224285409
19,1,0.24759510531784945,0.7524048946821509,23.770058398806842,12.103965311603556,70.35331706143155,0.020671528681423763,0.996004514835029,23.38576353712534,531.5947048580043,80.17132983646974,59.74214297911858,-50.898086592827525,-0.014060231910984763,-0.35859386876994,-83.36161032909907,-14.61140490508792,59.74214297911858,54.26583774329361,-26.261163425185106,-0.0001705119813663914,0.830669355311099,-22.195472137507302,-80.4047843229873,-50.898086592827525,-26.261163425185106,224.43610327126567,-0.02770523095076728,1.7940925308748845,240.4773360915506,-129.94886612946252,-0.014060231910984763,-0.0001705119813663914,-0.02770523095076728,0.005154697355498081,0.07895944496327306,-0.01514390583733194,-0.409353722057068,-0.35859386876994,0.830669355311099,1.7940925308748845,0.07895944496327306,3.662035879500991,4.965652583719019,-31.075294045399012,-83.36161032909907,-22.195472137507302,240.4773360915506,-0.01514390583733194,4.965652583719019,596.8644849498551,-503.91702794794764,-14.61140490508792,-80.4047843229873,-129.94886612946252,-0.409353722057068,-31.075294045399012,-503.91702794794764,5594.317398452627
20,0,0.25469760843276135,0.7453023915672375,17.63788884905375,10.990151782459044,86.6976252196049,6.991975619023438,9.43452694775272,59.93587493374485,487.25961408772565,49.23375644545317,36.0851523871257,-46.29817389702342,-3.1374369011057337,-6.707678422372731,-102.1436678663691,119.82201659642271,36.0851523871257,33.08147131896361,-22.637449238513778,3.791102594180317,-0.17502840749613396,-39.837554409249336,55.50638713948539,-46.29817389702342,-22.637449238513778,129.72278915575052,35.7897067826345,21.333937196972023,223.0673517983402,-262.1584994611238,-3.1374369011057337,3.791102594180317,35.7897067826345,159.7594011566679,21.516527174423057,60.14614865387949,-138.4666555723055,-6.707678422372731,-0.17502840749613396,21.333937196972023,21.516527174423057,15.117433153500798,48.72308830608977,-46.85173553019146,-102.1436678663691,-39.837554409249336,223.0673517983402,60.14614865387949,48.72308830608977,620.0118371500772,-608.6699826966004,119.82201659642271,55.50638713948539,-262.1584994611238,-138.4666555723055,-46.85173553019146,-608.6699826966004,4335.161841985342
20,1,0.25469760843276135,0.7453023915672375,23.727797496963845,12.080798914909275,70.37352310944163,0.014742913747697777,0.9884108737663262,23.450566996746602,531.7841210585576,79.99488031127972,59.59858865025964,-50.14850272171962,-0.025441732626849862,-0.5303776731240114,-82.57127359728125,-13.50200745903397,59.59858865025964,54.25405714182471,-25.714605496845984,-0.0049544295092528185,0.7624521162050384,-21.104954578294386,-80.74699995981332,-50.14850272171962,-25.714605496845984,225.16429664631104,-0.034689425885748755,1.9537123774853475,241.20286041154765,-129.59230298204332,-0.025441732626849862,-0.0049544295092528185,-0.034689425885748755,0.002341628360592971,0.06301153789733836,0.008329292562028965,-0.30951912671050213,-0.5303776731240114,0.7624521162050384,1.9537123774853475,0.06301153789733836,3.839105264521026,5.101630252108115,-30.594623481337393,-82.57127359728125,-21.104954578294386,241.20286041154765,0.008329292562028965,5.101630252108115,602.1817569399889,-509.71218236471685,-13.50200745903397,-80.74699995981332,-129.59230298204332,-0.30951912671050213,-30.594623481337393,-509.71218236471685,5634.47080256524
21,0,0.27169670729941336,0.7283032927005864,18.12355885876113,11.232532741699059,85.2814310712286,6.571477519843765,9.171495254543538,57.47431499719838,488.31849781536533,55.120011745197765,40.438526245803324,-57.07496698911985,-5.998760204261527,-8.181955095843641,-117.90725492323853,124.01323095396451,40.438526245803324,36.50163565780884,-28.600516321415224,2.024893534236482,-1.0604368780441085,-50.031207957685815,57.66247848997904,-57.07496698911985,-28.600516321415224,160.30943147009705,42.47239063801728,24.80523085118288,273.66202674072446,-301.9243772106354,-5.998760204261527,2.024893534236482,42.47239063801728,152.4131127825485,21.83426677083974,71.85784236800566,-136.39203199417562,-8.181955095843641,-1.0604368780441085,24.80523085118288,21.83426677083974,15.413657514620292,54.18693103485667,-50.32798300402471,-117.90725492323853,-50.031207957685815,273.66202674072446,71.85784236800566,54.18693103485667,696.8490166584769,-628.5410519040609,124.01323095396451,57.66247848997904,-301.9243772106354,-136.39203199417562,-50.32798300402471,-628.5410519040609,4228.663621795173
21,1,0.27169670729941336,0.7283032927005864,23.688758838808855,12.015834097945453,70.5208247383175,0.008758154865613127,0.8893978417735746,23.517270488637195,532.428332444769,79.76857407648498,59.07014700077149,-49.810379814367025,-0.03712128795164158,-0.7197168545143559,-82.80184713398005,-14.20031335237529,59.07014700077149,53.61566723455839,-25.060956999981826,-0.021394851473987796,0.47627006685005074,-20.0098231871626,-81.46212618340539,-49.810379814367025,-25.060956999981826,226.2404630914776,0.003362921882594141,2.9279350786495946,241.8059788093052,-124.20564859786629,-0.03712128795164158,-0.021394851473987796,0.003362921882594141,0.0008201556666230839,0.03597742269872583,0.038637238807426075,-0.17850916701781433,-0.7197168545143559,0.47627006685005074,2.9279350786495946,0.03597742269872583,3.422240524893052,5.95373937021263,-27.678541951826507,-82.80184713398005,-20.0098231871626,241.8059788093052,0.038637238807426075,5.95373937021263,606.7742541333148,-516.4424628133788,-14.20031335237529,-81.46212618340539,-124.20564859786629,-0.17850916701781433,-27.678541951826507,-516.4424628133788,5692.598828329414
22,0,0.2761552614636304,0.7238447385363695,18.134210517090676,11.198350831860072,85.10158550800308,6.468454972717206,9.102360987405559,57.160733750744235,488.6082273938436,55.30894579432002,40.76139444130164,-56.45754567877745,-5.968823495574396,-8.125509009723773,-117.8601536058398,122.67590920071044,40.76139444130164,36.973994465080075,-27.88904897370528,2.2075078845655667,-0.9316711814417438,-49.943286668300196,56.094991208642355,-56.45754567877745,-27.88904897370528,160.9022989717435,42.91375824032364,25.221410053447407,273.4802109775825,-300.93048017761373,-5.968823495574396,2.2075078845655667,42.91375824032364,150.59919311670325,21.91602319568122,72.6683774806568,-136.01807301355544,-8.125509009723773,-0.9316711814417438,25.221410053447407,21.91602319568122,15.495484272752774,54.43740008440387,-50.16035024044406,-117.8601536058398,-49.943286668300196,273.4802109775825,72.6683774806568,54.43740008440387,698.3169677142071,-625.1658236244477,122.67590920071044,56.094991208642355,-300.93048017761373,-136.01807301355544,-50.16035024044406,-625.1658236244477,4180.987273033914
22,1,0.2761552614636304,0.7238447385363695,23.718974205296085,12.033699677515449,70.49851931363622,0.0076391009141202745,0.8647594250785365,23.427745473611793,532.5894937175681,79.70182212002247,58.965087995443916,-49.93563093623442,-0.031810420199550236,-0.5908008187745762,-82.2393719007605,-15.26513301030632,58.965087995443916,53.51589750551366,-25.102572917646786,-0.018532412783963777,0.5634529501864354,-19.347985975862688,-82.42162193683487,-49.93563093623442,-25.102572917646786,227.09107575579534,6.366642713551401e-05,2.8336937271360387,242.66406992991966,-124.11436992869243,-0.031810420199550236,-0.018532412783963777,6.366642713551401e-05,0.0006100748588757683,0.03160111383599263,0.021740361087040878,-0.14664806295848978,-0.5908008187745762,0.5634529501864354,2.8336937271360387,0.03160111383599263,3.3291174563355304,5.7047916433764225,-27.420040127113033,-82.2393719007605,-19.347985975862688,242.66406992991966,0.021740361087040878,5.7047916433764225,606.636307597178,-516.7951022236667,-15.26513301030632,-82.42162193683487,-124.11436992869243,-0.14664806295848978,-27.420040127113033,-516.7951022236667,5717.513984966943
23,0,0.28271611354939874,0.717283886450601,18.098994784400755,11.105942889035385,84.7656322364921,6.321071376397244,9.012316431067756,56.45010761506199,489.03711442925254,55.88098043651652,41.07777636774919,-54.12304409715826,-5.613751817583226,-7.666556414105001,-116.27492122653035,125.56965412551816,41.07777636774919,37.389196558027095,-26.18562447043951,2.729200855276446,-0.46956372386646317,-47.3641281351576,56.693810248939236,-54.12304409715826,-26.18562447043951,167.89209273684097,43.99632889983607,26.222821646723606,279.7588496381063,-295.57474028068697,-5.613751817583226,2.729200855276446,43.99632889983607,148.01862904213516,21.965956266666257,75.39000900336171,-135.53111288011203,-7.666556414105001,-0.46956372386646317,26.222821646723606,21.965956266666257,15.552873392301798,55.74690351196537,-49.557276372405894,-116.27492122653035,-47.3641281351576,279.7588496381063,75.39000900336171,55.74690351196537,711.3673420608237,-634.0123294202403,125.56965412551816,56.693810248939236,-295.57474028068697,-135.53111288011203,-49.557276372405894,-634.0123294202403,4130.155138750767
23,1,0.28271611354939874,0.717283886450601,23.783937136228115,12.077762865424548,70.4973633500634,0.00663428294819805,0.8249026279054024,23.39928855771548,532.8227365245692,79.2544431553244,58.74506975585188,-50.59155427339827,-0.02414784496169201,-0.36450780918359466,-81.9192408396352,-19.589690813821264,58.74506975585188,53.43101100108122,-25.227827850752433,-0.013683748060502095,0.7267940383293552,-18.85692776518835,-85.71602862626989,-50.59155427339827,-25.227827850752433,226.8137799241355,0.002168293029523563,2.7309974110719133,243.8645638875745,-126.96869748417879,-0.02414784496169201,-0.013683748060502095,0.002168293029523563,0.0004999931561142242,0.027499682063847803,0.018947699000286495,-0.118620590919741,-0.36450780918359466,0.7267940383293552,2.7309974110719133,0.027499682063847803,3.1544654304295876,5.679348131615094,-27.064794803018028,-81.9192408396352,-18.85692776518835,243.8645638875745,0.018947699000286495,5.679348131615094,608.9424940845975,-516.6410806992142,-19.589690813821264,-85.71602862626989,-126.96869748417879,-0.118620590919741,-27.064794803018028,-516.6410806992142,5748.653275616555
24,0,0.2955357360946385,0.7044642639053614,18.049440756006817,10.959186267235744,83.79766495644857,6.052229999590021,8.87101787780284,54.53438340424474,490.470965800716,56.68393918456772,41.16750150607533,-48.28412812388773,-5.082047484623947,-7.099980862027115,-109.8531496096763,126.17065129906602,41.16750150607533,37.593738491999076,-21.61639030812,3.4790902358994935,0.12627117055329523,-39.26947711430759,52.11003620265246,-48.28412812388773,-21.61639030812,194.70472482544506,47.81377778373943,28.20578665402113,313.08254257284676,-306.2364851226752,-5.082047484623947,3.4790902358994935,47.81377778373943,143.19188356769453,21.850951534784635,83.47497217612427,-138.1691563205751,-7.099980862027115,0.12627117055329523,28.20578665402113,21.850951534784635,15.49548124095857,59.12935257900562,-51.54898016938363,-109.8531496096763,-39.26947711430759,313.08254257284676,83.47497217612427,59.12935257900562,769.7418428106246,-676.0361842523713,126.17065129906602,52.11003620265246,-306.2364851226752,-138.1691563205751,-51.54898016938363,-676.0361842523713,4042.316864633834
24,1,0.2955357360946385,0.7044642639053614,23.908178784646918,12.157014850784392,70.64379391639663,0.0045100219843236195,0.7351879527001547,23.601521583535956,533.0180066535207,78.50197415213323,58.5452890804451,-53.55096655186373,-0.007468654196224161,0.21912208898493032,-84.51564503193876,-24.498188788242064,58.5452890804451,53.484958799754864,-26.462324047542136,-0.003747736603407823,1.088273884882631,-20.02968154755063,-89.19730005494871,-53.55096655186373,-26.462324047542136,224.10648211201837,0.025083726809280726,3.4720413091120355,244.73071242091493,-133.868296891058,-0.007468654196224161,-0.003747736603407823,0.025083726809280726,0.00024845484625373045,0.01730113415705246,0.04453252658227373,-0.09088071520462357,0.21912208898493032,1.088273884882631,3.4720413091120355,0.01730113415705246,2.6872925710326045,6.868749096435522,-26.71415177819589,-84.51564503193876,-20.02968154755063,244.73071242091493,0.04453252658227373,6.868749096435522,614.2551917001504,-524.4984049173709,-24.498188788242064,-89.19730005494871,-133.868296891058,-0.09088071520462357,-26.71415177819589,-524.4984049173709,5831.843559490847
