day,cluster,cluster0,cluster1,cluster2,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
3,1,0.054781047166647334,0.2537461693061668,0.6914727835271861,16.546373362143495,10.503131412915279,88.6152471667467,6.935377183363,8.644872617122541,65.91500470195696,460.81366374228963,34.44978896067997,24.507889365003024,-19.96959910305993,4.315636564093936,-4.823924415314653,-75.90931124229128,-3.3711835179628884,24.507889365003024,21.55974004263062,-6.484167032471558,7.482067293880776,-0.0038884406985104196,-34.59281641963542,15.763535940481024,-19.96959910305993,-6.484167032471558,102.26149607866486,24.00024987576943,21.736178533704877,150.69880103815268,151.1663708469683,4.315636564093936,7.482067293880776,24.00024987576943,161.25996115568643,27.441221110541687,22.29627151208885,39.606852870261335,-4.823924415314653,-0.0038884406985104196,21.736178533704877,27.441221110541687,23.00704092731127,38.09216029037318,68.3017093272909,-75.90931124229128,-34.59281641963542,150.69880103815268,22.29627151208885,38.09216029037318,440.38725376308275,205.8270876809182,-3.3711835179628884,15.763535940481024,151.1663708469683,39.606852870261335,68.3017093272909,205.8270876809182,3934.8029932159375
3,2,0.054781047166647334,0.2537461693061668,0.6914727835271861,24.533219082357842,12.625557086136144,69.16528549205394,0.0450645485667465,1.3021037852886566,21.023174841934374,524.3866658832229,75.33705296903796,58.19405779431398,-43.60041430016455,-0.2186633012847264,-1.1919231810933362,-58.9457821912296,43.134971507023245,58.19405779431398,54.757960501164206,-22.993369879587615,-0.1846140568623762,0.599574278007119,-11.065259743015675,-10.604061735064773,-43.60041430016455,-22.993369879587615,205.16448643315852,0.00437197344934449,2.2297658675481693,197.73124507840603,-207.1494611449835,-0.2186633012847264,-0.1846140568623762,0.00437197344934449,0.026062269417980833,0.16668342985586024,-0.05551587957432599,0.13656947396191446,-1.1919231810933362,0.599574278007119,2.2297658675481693,0.16668342985586024,5.432678760266129,3.131626773333866,-10.380171265689468,-58.9457821912296,-11.065259743015675,197.73124507840603,-0.05551587957432599,3.131626773333866,461.0613704539666,-425.9920011542343,43.134971507023245,-10.604061735064773,-207.1494611449835,0.13656947396191446,-10.380171265689468,-425.9920011542343,1310.234530400853
4,0,0.05473796729680174,0.22887801632914115,0.7163840163740576,18.513988030065363,7.444704458911,77.01484381174888,0.015365809894882392,0.833854857953318,27.02673011805499,746.9605376802726,104.93885758456642,79.24703953709565,-63.10318750154634,0.1873380285305737,10.536597977015242,-79.83401910673336,-58.64644356721649,79.24703953709565,69.65934094011031,-45.10775470037143,0.22065080218889666,12.262080086850638,-13.835777968879134,-24.10499661796851,-63.10318750154634,-45.10775470037143,238.08407521054156,-0.052541899359766636,-3.1393311535604242,245.18644659958701,7.397134562966764,0.1873380285305737,0.22065080218889666,-0.052541899359766636,0.004420132632023624,0.11518433630005699,0.4237406766993774,0.2157274930800646,10.536597977015242,12.262080086850638,-3.1393311535604242,0.11518433630005699,6.2506966646839786,16.90498757960358,11.706857190952734,-79.83401910673336,-13.835777968879134,245.18644659958701,0.4237406766993774,16.90498757960358,965.9255269523545,69.74047621723989,-58.64644356721649,-24.10499661796851,7.397134562966764,0.2157274930800646,11.706857190952734,69.74047621723989,970.3456696843721
4,1,0.05473796729680174,0.22887801632914115,0.7163840163740576,16.27340339243626,10.133593704037239,88.22114720298207,7.721322868677912,9.304676932550127,64.39341276789993,462.2694371325478,32.97663489506412,23.851979808732924,-14.893305909908733,6.80181313983121,-4.006574319012183,-66.30310138470473,2.474885569140666,23.851979808732924,22.513637213731418,1.1010557993490848,10.860271229936744,1.9484286270857865,-18.965634166832913,6.837611770261255,-14.893305909908733,1.1010557993490848,117.31448260258249,28.781475379939994,26.400643389493215,177.36246573531668,87.2793987977586,6.80181313983121,10.860271229936744,28.781475379939994,172.53596596088303,25.175259884985866,34.745913550196555,35.65656469978094,-4.006574319012183,1.9484286270857865,26.400643389493215,25.175259884985866,19.951687247585102,52.017189009366135,66.60033913050276,-66.30310138470473,-18.965634166832913,177.36246573531668,34.745913550196555,52.017189009366135,489.9870246431495,89.0037283679882,2.474885569140666,6.837611770261255,87.2793987977586,35.65656469978094,66.60033913050276,89.0037283679882,4422.031235031392
4,2,0.05473796729680174,0.22887801632914115,0.7163840163740576,24.342628494594653,12.66939054572556,69.96766337470171,0.03314596905876035,1.346117302262815,23.068162389432693,521.7221682920047,75.15133124320519,56.67332857064735,-48.996339570911545,-0.09317879682847326,-1.2241939379123068,-74.76340080103832,54.99820247747154,56.67332857064735,52.912996678245285,-24.34121453997774,-0.06564414374646622,0.8048720701377715,-16.188462604647633,-8.45012956889798,-48.996339570911545,-24.34121453997774,214.13779574334762,0.054063319758309525,3.2447085670707843,231.16636395983872,-231.78128024736185,-0.09317879682847326,-0.06564414374646622,0.054063319758309525,0.010693103688996711,0.1322870585854753,-0.03603073727613802,-0.0760472951267881,-1.2241939379123068,0.8048720701377715,3.2447085670707843,0.1322870585854753,5.653542712281829,5.675139432030157,-13.522057552990779,-74.76340080103832,-16.188462604647633,231.16636395983872,-0.03603073727613802,5.675139432030157,553.1585313423416,-511.3459236382136,54.99820247747154,-8.45012956889798,-231.78128024736185,-0.0760472951267881,-13.522057552990779,-511.3459236382136,1438.180326098939
5,0,0.05462953694429132,0.2334795373887562,0.7118909256669521,18.520840995780652,7.4531535208154835,76.98689311884172,0.015396225286504854,0.8354967206718814,27.021251911266337,747.1561051209961,105.0937458804462,79.35222529293947,-63.08902531511241,0.18760334166240053,10.55161533380026,-79.93073249173604,-59.48122821298822,79.35222529293947,69.74386431915704,-45.04521801463713,0.22095748483176827,12.279162492409137,-13.807239220258337,-25.020512794933346,-63.08902531511241,-45.04521801463713,238.10044719086264,-0.05221557324879926,-3.122157359462025,245.53340999342439,10.230777342765865,0.18760334166240053,0.22095748483176827,-0.05221557324879926,0.004428414463792795,0.11538705899938452,0.424663820918521,0.21314364058408244,10.55161533380026,12.279162492409137,-3.122157359462025,0.11538705899938452,6.261632766347699,16.94291584167308,11.566522303650267,-79.93073249173604,-13.807239220258337,245.53340999342439,0.424663820918521,16.94291584167308,967.762027098054,70.48043948256645,-59.48122821298822,-25.020512794933346,10.230777342765865,0.21314364058408244,11.566522303650267,70.48043948256645,952.8485387031428
5,1,0.05462953694429132,0.2334795373887562,0.7118909256669521,16.2693614125467,9.854179425055362,87.77302454212678,7.602019332713719,9.233221172319771,62.146506923188745,466.0480844048524,34.441440774736435,24.70872368054293,-16.784413245008118,6.7455488891774,-4.004585197804271,-61.6345148387755,6.028742482429515,24.70872368054293,24.164543816961686,1.6265738241445298,12.642353387279037,2.985344473617952,-6.077823225146829,-4.415344429898924,-16.784413245008118,1.6265738241445298,120.89936220893472,31.286341295770892,27.39368311202253,189.48227594712088,44.57290087200716,6.7455488891774,12.642353387279037,31.286341295770892,169.8098728151947,25.08282556224318,49.64537807901403,8.406948195980847,-4.004585197804271,2.985344473617952,27.39368311202253,25.08282556224318,19.600394661664204,57.866182364225075,50.241165251518886,-61.6345148387755,-6.077823225146829,189.48227594712088,49.64537807901403,57.866182364225075,559.7595121244129,-108.60287344331583,6.028742482429515,-4.415344429898924,44.57290087200716,8.406948195980847,50.241165251518886,-108.60287344331583,4563.378615012305
5,2,0.05462953694429132,0.2334795373887562,0.7118909256669521,24.394698343523363,12.775977037471828,69.99986598067125,0.022574176745891107,1.3179061533719025,23.538987365533163,520.8864715804756,74.50249464889953,55.73001366199608,-48.83418562746222,-0.0233828723875552,-0.9668446241900879,-80.11428812051969,60.856715252720825,55.73001366199608,52.03174474204646,-23.152602115573348,0.0008513900846490213,1.2560329478100838,-18.067455172627895,-7.882219540974393,-48.83418562746222,-23.152602115573348,216.77293575772833,-0.03339614168009085,3.4133797757388336,241.83414313669527,-243.1608464936256,-0.0233828723875552,0.0008513900846490213,-0.03339614168009085,0.004406776165625228,0.09370202271125337,-0.0015172282675718876,-0.131175252475918,-0.9668446241900879,1.2560329478100838,3.4133797757388336,0.09370202271125337,5.63690194634467,8.12311546457998,-16.831153894635023,-80.11428812051969,-18.067455172627895,241.83414313669527,-0.0015172282675718876,8.12311546457998,578.6017643074334,-526.1811391202091,60.856715252720825,-7.882219540974393,-243.1608464936256,-0.131175252475918,-16.831153894635023,-526.1811391202091,1493.9002172307796
6,0,0.054425816856925296,0.23884001597009777,0.7067341671729768,18.533496706381502,7.468898199146893,76.93450714847468,0.015453756157613652,0.8386129269274014,27.011495885453428,747.5245411877144,105.38365636417858,79.54924401728783,-63.059813990410646,0.18810877886211547,10.580354650622146,-80.10552815559892,-61.05487595198677,79.54924401728783,69.90254443483272,-44.92530616253052,0.2215398213851844,12.311755387055511,-13.74777981593961,-26.748248120855354,-63.059813990410646,-44.92530616253052,238.12880876537722,-0.05160112917545692,-3.089868950500124,246.18270401015582,15.590016666114716,0.18810877886211547,0.2215398213851844,-0.05160112917545692,0.004444073494019466,0.115770068445088,0.42640144768920996,0.20824642530829807,10.580354650622146,12.311755387055511,-3.089868950500124,0.115770068445088,6.2823739924089175,17.01433387596749,11.300691851526343,-80.10552815559892,-13.74777981593961,246.18270401015582,0.42640144768920996,17.01433387596749,971.2179083731177,71.86078655036707,-61.05487595198677,-26.748248120855354,15.590016666114716,0.20824642530829807,11.300691851526343,71.86078655036707,919.7981413975707
6,1,0.054425816856925296,0.23884001597009777,0.7067341671729768,16.77568164278522,10.09014325769877,86.98805479331361,7.445344934989879,9.12520527440637,60.21562925056595,468.09922372782074,41.725168125533266,28.712070247426286,-28.10158682831789,3.020612637937269,-5.65887929600639,-83.6593340616451,27.860292719125418,28.712070247426286,26.3244978640472,-4.516304332495842,10.699518746920795,2.0934418114009494,-18.2446703029006,6.149641689039647,-28.10158682831789,-4.516304332495842,136.16310463111918,36.108083459860325,29.347758797897324,221.89809738149182,-1.9097404136455194,3.020612637937269,10.699518746920795,36.108083459860325,167.06493139050997,25.26066259471177,62.15393380705706,-6.335000538628162,-5.65887929600639,2.0934418114009494,29.347758797897324,25.26066259471177,19.56075043741806,62.682442873851386,36.77166282807296,-83.6593340616451,-18.2446703029006,221.89809738149182,62.15393380705706,62.682442873851386,623.4267968977639,-210.76152558992015,27.860292719125418,6.149641689039647,-1.9097404136455194,-6.335000538628162,36.77166282807296,-210.76152558992015,4547.472229991656
6,2,0.054425816856925296,0.23884001597009777,0.7067341671729768,24.282549729387505,12.715647910809853,70.13638704197088,0.01802659525147948,1.2939944236315597,23.90044782871057,520.6460828727642,74.53338317372292,55.54600660743093,-49.252976085651134,-0.04954433735856923,-1.5283166979128102,-81.96931441330703,64.80193462733976,55.54600660743093,51.90588341053838,-23.048397379264994,-0.017317522469236443,0.9923322297496775,-18.017437252945836,-6.816788779069646,-49.252976085651134,-23.048397379264994,219.222853724226,-0.011559685637181603,4.218294211183357,247.32699019595208,-247.70036914811382,-0.04954433735856923,-0.017317522469236443,-0.011559685637181603,0.002685934656113572,0.07895171737729854,0.06459019420463412,-0.1120884470802663,-1.5283166979128102,0.9923322297496775,4.218294211183357,0.07895171737729854,5.641425257276623,10.308197060673358,-16.958511299437813,-81.96931441330703,-18.017437252945836,247.32699019595208,0.06459019420463412,10.308197060673358,594.7727311900117,-539.5220152429063,64.80193462733976,-6.816788779069646,-247.70036914811382,-0.1120884470802663,-16.958511299437813,-539.5220152429063,1532.027657851808
7,0,0.05408319668258254,0.25069654444618344,0.6952202588712337,18.55571307556853,7.4961333038208995,76.84442327896222,0.015551047762994808,0.8438339161881453,26.993562412201022,748.1503815524188,105.88482232800386,79.88824134878134,-63.01464377991607,0.18894754794712684,10.62745162079232,-80.42070720248317,-63.82096519260788,79.88824134878134,70.17326693505885,-44.72148364975107,0.22251101749990962,12.36540260676457,-13.659072836481213,-29.764706851898325,-63.01464377991607,-44.72148364975107,238.1653598057767,-0.0505250857997512,-3.033069171210275,247.29746736607555,24.885224755141067,0.18894754794712684,0.22251101749990962,-0.0505250857997512,0.004470543205556229,0.11641772598234314,0.42936502036875157,0.19982501460832325,10.62745162079232,12.36540260676457,-3.033069171210275,0.11641772598234314,6.317080828027111,17.135833250907357,10.842943159074208,-80.42070720248317,-13.659072836481213,247.29746736607555,0.42936502036875157,17.135833250907357,977.114172392356,74.31741214081813,-63.82096519260788,-29.764706851898325,24.885224755141067,0.19982501460832325,10.842943159074208,74.31741214081813,862.9847950843211
7,1,0.05408319668258254,0.25069654444618344,0.6952202588712337,17.28184459159341,10.363803022925486,85.82550228883882,7.107002476664836,8.966170499727811,57.84038869265762,470.8117040808607,47.58354993767989,33.08664398271995,-39.70474139674221,-0.5923656743472707,-7.320384674135411,-101.21747782079073,48.807887336699885,33.08664398271995,29.72425294934983,-11.969723455447555,8.316947175883664,0.8663127639623609,-30.49345175010678,15.670690760128387,-39.70474139674221,-11.969723455447555,160.33416302548363,42.331624114423335,31.0903500039744,265.1944810969913,-89.1624911021719,-0.5923656743472707,8.316947175883664,42.331624114423335,161.46947852431379,25.149504530368997,75.45789542472512,-24.61092583766523,-7.320384674135411,0.8663127639623609,31.0903500039744,25.149504530368997,19.24989285119869,66.43559381152266,23.299203078506878,-101.21747782079073,-30.49345175010678,265.1944810969913,75.45789542472512,66.43559381152266,698.2190674086474,-327.29822260710637,48.807887336699885,15.670690760128387,-89.1624911021719,-24.61092583766523,23.299203078506878,-327.29822260710637,4547.3871919416615
7,2,0.05408319668258254,0.25069654444618344,0.6952202588712337,24.223490488452963,12.657038009679468,70.2785676135427,0.013356032849534225,1.2171556146484277,24.140556517593318,520.6272393047996,74.67611594859095,55.278158710971596,-49.35585299376056,-0.05813441152819218,-1.6848239256175948,-83.56686837832194,66.98540878415507,55.278158710971596,51.509933508018236,-22.65793890741259,-0.028423656804766807,0.860201526504188,-17.581261758005244,-5.92774334421452,-49.35585299376056,-22.65793890741259,220.82554516253185,0.021975452752790565,5.08888023158413,250.2932126515079,-241.2687287753499,-0.05813441152819218,-0.028423656804766807,0.021975452752790565,0.001522440410095331,0.05922297256206226,0.1118268908927711,-0.10573453242600203,-1.6848239256175948,0.860201526504188,5.08888023158413,0.05922297256206226,5.351498226613837,11.875110905177628,-16.589545209268113,-83.56686837832194,-17.581261758005244,250.2932126515079,0.1118268908927711,11.875110905177628,604.6797764393098,-548.1376133147718,66.98540878415507,-5.92774334421452,-241.2687287753499,-0.10573453242600203,-16.589545209268113,-548.1376133147718,1541.0461242891954
8,0,0.05335028795221,0.261228262907064,0.6854214491407259,18.6064519277751,7.5571877578107145,76.6444600420227,0.015762326667373833,0.8550863696791797,26.950309959169818,749.5185114667387,107.0018142478621,80.63917627677347,-62.92112349563818,0.19071480984622735,10.725685030262355,-81.1606661678423,-70.14215810919171,80.63917627677347,70.76635070149545,-44.26820111142789,0.22457169050334685,12.478012210069714,-13.499251218210624,-36.61536344450555,-62.92112349563818,-44.26820111142789,238.1851637050755,-0.04805960505865665,-2.902453881626317,249.75900630752804,45.856290429587816,0.19071480984622735,0.22457169050334685,-0.04805960505865665,0.004527965974066487,0.11782203041332422,0.43588095900274515,0.1809749711921797,10.725685030262355,12.478012210069714,-2.902453881626317,0.11782203041332422,6.391696757623213,17.402912432237585,9.817664251350362,-81.1606661678423,-13.499251218210624,249.75900630752804,0.43588095900274515,17.402912432237585,990.0640195358006,80.02960532097198,-70.14215810919171,-36.61536344450555,45.856290429587816,0.1809749711921797,9.817664251350362,80.02960532097198,735.745664683178
8,1,0.05335028795221,0.261228262907064,0.6854214491407259,17.507807077302374,10.47448793276973,85.19379789716076,6.830019382852742,8.85341763331416,56.87682690758685,472.9812103542211,49.33631006815884,35.10234489884076,-44.28019262165562,-2.069301420197803,-7.868833723650373,-105.02074685222577,53.32804935086116,35.10234489884076,31.887322719368914,-15.669528107087903,7.243692296403055,0.4364963792310253,-34.98591648450701,16.720800603565387,-44.28019262165562,-15.669528107087903,167.374176894067,44.772687095773215,30.884501975724806,274.5097853189968,-135.46808861646127,-2.069301420197803,7.243692296403055,44.772687095773215,156.7858711782446,24.87559895533832,78.76279913975893,-38.00696934342146,-7.868833723650373,0.4364963792310253,30.884501975724806,24.87559895533832,18.836807742811647,65.5651499569696,13.91921285570746,-105.02074685222577,-34.98591648450701,274.5097853189968,78.76279913975893,65.5651499569696,704.2532964149036,-369.60698868545404,53.32804935086116,16.720800603565387,-135.46808861646127,-38.00696934342146,13.91921285570746,-369.60698868545404,4419.674083463369
