day,cluster0,cluster1,cluster2,weighted_mean,max
66,6.701098824702996e-40,0.24179450800172206,0.7582054919982779,1.758205491998278,2
67,9.01645239742639e-56,6.227634790421481e-06,0.9999937723652095,1.9999937723652095,2
68,2.3293906665382932e-43,0.00025947304163471757,0.9997405269583653,1.9997405269583655,2
69,7.878809891721168e-62,1.6181235314467127e-05,0.9999838187646856,1.9999838187646857,2
70,2.1592476225456678e-61,3.697898314144443e-05,0.9999630210168586,1.9999630210168586,2
71,1.0771589225488799e-51,1.3297624619674678e-05,0.9999867023753803,1.9999867023753803,2
72,1.6491161910839917e-57,1.2653976414438041e-05,0.9999873460235856,1.9999873460235857,2
73,1.9357190053289995e-79,6.536598212273055e-05,0.9999346340178773,1.9999346340178774,2
74,6.385269048535691e-118,4.868539058623455e-05,0.9999513146094138,1.9999513146094139,2
75,5.690290012175623e-94,0.00017610452077005472,0.99982389547923,1.99982389547923,2
76,3.3087920295841654e-82,4.023603110891453e-05,0.9999597639688912,1.9999597639688913,2
77,2.192689427887259e-56,2.8934168804903135e-05,0.9999710658311951,1.999971065831195,2
78,1.0421206278463738e-45,2.186832760452431e-05,0.9999781316723955,1.9999781316723955,2
79,6.355148438353416e-45,2.2023094663693682e-05,0.9999779769053363,1.9999779769053363,2
80,1.8314040215175946e-51,3.5498138805332088e-06,0.9999964501861195,1.9999964501861196,2
81,5.025197575958956e-35,4.3242909922750826e-07,0.9999995675709008,1.9999995675709008,2
82,3.3138188697081326e-46,1.4742574685585768e-06,0.9999985257425313,1.9999985257425312,2
83,1.7748276514467457e-52,4.931288602679036e-06,0.9999950687113972,1.999995068711397,2
84,1.407634839017634e-51,1.4268516772720034e-06,0.9999985731483227,1.9999985731483227,2
85,5.283779399618011e-83,5.164619416496786e-05,0.999948353805835,1.999948353805835,2
86,5.698955817538513e-54,1.7836658685816537e-06,0.9999982163341314,1.9999982163341314,2
87,2.3803586532660463e-75,6.783434905480865e-05,0.9999321656509451,1.999932165650945,2
88,0.0,1.0,0.0,1.0,1
89,0.0,1.0,0.0,1.0,1
90,1.703945161610315e-101,0.04927468629386136,0.9507253137061387,1.9507253137061387,2
91,0.0,1.0,0.0,1.0,1
92,1.2916908643190345e-87,0.9999999999999958,4.31799338258151e-15,1.0000000000000044,1
93,1.4089081135926542e-58,1.0,6.86941194099255e-66,1.0,1
94,5.635750040265881e-37,9.44371840125678e-06,0.9999905562815987,1.9999905562815987,2
95,6.037894403686289e-112,1.0,0.0,1.0,1
96,0.0,1.0,0.0,1.0,1
97,2.1885988440301354e-90,8.577679898100823e-06,0.999991422320102,1.999991422320102,2
98,1.8378378583116638e-93,1.0,0.0,1.0,1
99,7.517585878816282e-217,1.0,0.0,1.0,1
100,6.849507345777572e-29,7.113242732954926e-06,0.999992886757267,1.9999928867572672,2
101,3.853571390600051e-33,0.9999999999999645,3.542544008727499e-14,1.0000000000000353,1
102,3.0286312121287454e-46,6.320367612915753e-06,0.9999936796323871,1.999993679632387,2
103,1.2290920526098544e-34,3.741220357075638e-06,0.9999962587796429,1.999996258779643,2
104,4.0355947199415176e-26,1.0933546739469633e-06,0.999998906645326,1.9999989066453259,2
105,8.042594816836558e-35,6.588333718168863e-06,0.9999934116662818,1.9999934116662816,2
106,4.362205565287774e-31,2.1650129433879418e-05,0.9999783498705662,1.9999783498705663,2
107,1.2311051907104144e-31,1.7977990424879836e-05,0.9999820220095752,1.9999820220095752,2
108,1.0637043188769047e-51,4.434551217132009e-06,0.9999955654487829,1.9999955654487829,2
109,2.6409668953915745e-82,5.539201335276623e-06,0.9999944607986647,1.9999944607986646,2
110,0.0,1.0,0.0,1.0,1
111,0.0,1.0,0.0,1.0,1
112,5.586607058418746e-64,7.730134194387106e-06,0.9999922698658056,1.9999922698658055,2
113,0.0,1.0,0.0,1.0,1
114,1.3299618181195477e-186,1.0,0.0,1.0,1
115,3.503785955553068e-49,1.1354637219389784e-05,0.9999886453627805,1.9999886453627804,2
116,7.764337168870758e-56,1.1197417227673287e-05,0.9999888025827723,1.9999888025827723,2
117,4.295183806885774e-44,1.6380546985928186e-05,0.9999836194530141,1.999983619453014,2
118,4.6169408764601535e-31,2.200912569847964e-05,0.9999779908743015,1.9999779908743014,2
119,8.93105154305628e-33,4.518104300846764e-06,0.9999954818956991,1.999995481895699,2
120,3.298413037768113e-126,0.0006432282565946486,0.9993567717434053,1.9993567717434053,2
121,4.911295069119247e-63,0.013754372234724697,0.9862456277652752,1.9862456277652751,2
122,7.741462879868956e-86,0.1675031231235888,0.8324968768764112,1.8324968768764112,2
123,1.3504799000750934e-53,1.0808061549898323e-05,0.99998919193845,1.99998919193845,2
124,0.0,1.0,0.0,1.0,1
125,0.0,1.0,0.0,1.0,1
126,1.3936044769561e-103,0.9999871970015863,1.280299841360244e-05,1.0000128029984134,1
127,6.030746317830147e-102,0.016033949358691568,0.9839660506413085,1.9839660506413086,2
128,1.924457452335446e-67,1.0168838658157636e-05,0.9999898311613419,1.999989831161342,2
129,4.2776499023300614e-47,0.9435702134866303,0.056429786513369766,1.0564297865133698,1
130,1.1895079561271982e-45,8.29390612087546e-06,0.9999917060938791,1.999991706093879,2
131,9.970878654914784e-46,9.238640531954132e-06,0.9999907613594681,1.999990761359468,2
