day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
188,0.0,2.5943767003658505e-30,9.763695350052677e-05,0.9999023630464995,2.9999023630464996,3
189,0.0,7.828288303435698e-14,3.806666550196998e-05,0.9999619333344199,2.9999619333343417,3
190,0.0,0.0,0.0004918775284915414,0.9995081224715084,2.999508122471508,3
191,0.0,2.9122846645519128e-238,0.9995271278809659,0.00047287211903414007,2.000472872119034,2
192,0.999999085735459,4.75527362624744e-24,4.708359190439941e-16,9.142645405114948e-07,2.7427936224761564e-06,0
193,0.999996328842272,1.3854739852521876e-166,9.396828083844177e-13,3.67115678836495e-06,1.1013472244460467e-05,0
194,0.0,0.0,4.778270139405004e-06,0.9999952217298607,2.999995221729861,3
195,0.9999894586796457,1.958267933346999e-107,2.090930058705643e-10,1.054111126121575e-05,3.162375196965899e-05,0
196,0.9999979508516229,9.847613639721873e-132,4.870051829043922e-14,2.0491483283223413e-06,6.147445082368061e-06,0
197,0.9999997440983024,1.576616671627852e-179,3.736012675296071e-17,2.559016976442375e-07,7.677050930074328e-07,0
198,0.999999848557766,1.919349469103862e-297,2.4780499786504993e-18,1.5144223402419586e-07,4.5432670207754366e-07,0
199,0.9999995840236019,3.976030243257904e-165,2.2445504711306836e-20,4.159763980760866e-07,1.2479291942283048e-06,0
200,0.999998729914348,0.0,1.0626681733491637e-16,1.2700856518374349e-06,3.8102569557248383e-06,0
201,0.0,0.0,0.0012923335345022308,0.9987076664654977,2.998707666465498,3
202,0.9999945009716921,7.291000230776761e-77,1.804226008323687e-14,5.499028290011213e-06,1.6497084906118162e-05,0
203,0.0,1.0898795037631738e-217,0.017084538367496106,0.982915461632504,2.982915461632504,3
204,0.9999886352489522,0.0,6.508748029483348e-14,1.1364750982688067e-05,3.409425307823916e-05,0
205,8.742937867212239e-166,2.542361288716118e-283,1.5527410721520203e-09,0.9999999984472588,2.9999999984472585,3
206,0.9999283872197727,6.67010062631972e-65,4.614614326675701e-12,7.161277561274294e-05,0.00021483833606745746,0
207,0.9999780486970594,0.0,3.4003879570790014e-10,2.195096290188164e-05,6.585356878323632e-05,0
208,0.9999895671463718,0.0,1.1851429954371833e-13,1.0432853509610208e-05,3.129856076585922e-05,0
209,0.0,0.999997527382603,2.472617397036769e-06,2.9490508954186994e-154,1.000002472617397,1
210,0.0,0.0,0.004832719589593385,0.9951672804104067,2.995167280410407,3
211,0.9999437969832506,4.2024701271872306e-170,2.2421953123198215e-08,5.618059479621254e-05,0.000168586628294884,0
212,0.999936566848893,0.0,5.920999081158999e-08,6.337394111612175e-05,0.00019024024332998842,0
213,0.9999677683204059,1.588142303195119e-116,6.351544602614728e-10,3.2231044439773154e-05,9.669440362824e-05,0
214,0.9999963806221207,2.9127087298250894e-253,4.684541680283977e-17,3.619377879324716e-06,1.0858133638067838e-05,0
215,0.9999982965545179,3.5677288629309123e-175,5.682562096908447e-19,1.703445482121918e-06,5.110336446366891e-06,0
216,0.0,7.420570461209897e-62,5.033278347453056e-07,0.9999994966721651,2.999999496672165,3
217,0.0,0.9999999977539018,2.246098171645822e-09,3.08449839417615e-49,1.0000000022460982,1
218,0.9999993656891174,7.968547974425471e-67,7.350525346358315e-18,6.343108825677721e-07,1.9029326477180175e-06,0
219,0.9999994497812402,7.495771994872357e-156,1.0459687629228211e-18,5.502187597577446e-07,1.6506562792753258e-06,0
220,0.9999997254184539,8.724910226703593e-254,1.4704175321347372e-19,2.7458154599559507e-07,8.237446379870793e-07,0
221,0.9999997312383636,0.0,6.180999149284022e-19,2.6876163636610494e-07,8.06284909099551e-07,0
222,0.9999996922620599,2.1453436141405693e-172,1.0428028042944243e-19,3.0773794014881614e-07,9.23213820446657e-07,0
223,0.9999992974414393,0.0,9.565739245561176e-18,7.025585606448503e-07,2.1076756819536824e-06,0
224,0.9999955600922575,1.943358298646799e-143,3.242767612098485e-14,4.4399077099465444e-06,1.3319723194694987e-05,0
225,0.9999844359818989,0.0,1.2606530562489257e-12,1.5564016840505043e-05,4.669205304282125e-05,0
226,0.0,3.6896035920508534e-16,5.32044418243877e-05,0.9999467955581752,2.999946795558175,3
227,2.289259558741477e-162,0.0,3.0310211682283555e-07,0.9999996968978832,2.999999696897883,3
228,0.999986827129185,3.404987880145843e-34,1.4860331861233976e-11,1.3172855954786015e-05,3.951859758502177e-05,0
229,0.0,1.3585398383855935e-257,0.0004531715711991885,0.9995468284288008,2.999546828428801,3
230,0.0,0.0,1.0,0.0,2.0,2
231,0.0,0.0,1.0,1.9341191703879684e-66,2.0,2
232,8.563301028091073e-166,0.0,0.0027969984833259194,0.9972030015166741,2.9972030015166737,3
233,0.9999646635872338,0.0,1.735969004047391e-09,3.5334676797194355e-05,0.00010600750232959115,0
234,0.9999950185822998,0.0,1.5262042225488205e-15,4.98141769852512e-06,1.4944253098627768e-05,0
235,0.9999805856031142,0.0,2.2143153216422497e-12,1.941439467139305e-05,5.82431884428098e-05,0
236,0.9999648924430842,2.8128685934966475e-16,1.513749647374573e-09,3.510604316589137e-05,0.00010532115699725015,0
237,0.0,0.0,1.0,2.8989665083674556e-18,2.0,2
238,0.0,0.0,1.0,1.90835651092536e-137,2.0,2
239,0.0,0.0,0.9999999783879829,2.1612017085878643e-08,2.000000021612017,2
240,0.9999840294603108,0.0,6.549191064986831e-12,1.597053313990629e-05,4.7911612518101e-05,0
241,0.9999785033641128,3.3868936808704956e-203,2.71849741367794e-10,2.1496364037533207e-05,6.448963581208236e-05,0
242,0.9999129448756758,0.0,7.415244841459158e-08,8.698097187574986e-05,0.0002610912205240788,0
243,0.0,0.0,8.53083862204747e-05,0.9999146916137794,2.999914691613779,3
244,0.9999978555375465,0.0,1.6218373512690653e-14,2.1444624373110144e-06,6.433387344369791e-06,0
245,0.0,2.446452444163965e-44,0.9999997118364788,2.8816352115040824e-07,2.000000288163521,2
246,0.0,0.0,0.00026533925073536326,0.9997346607492646,2.9997346607492648,3
247,0.9999742286655212,0.0,3.6422442428287315e-12,2.5771330836436596e-05,7.731399979379827e-05,0
248,0.9999345792306925,0.0,3.0778110469638465e-08,6.538999119707164e-05,0.0001962315298121542,0
249,9.235200767781963e-164,9.123980782783151e-226,0.00015669813236477136,0.9998433018676353,2.9998433018676356,3
250,0.0,0.0,1.0,1.2903460251187302e-39,2.0,2
251,0.0,1.2643896571026487e-131,0.9999999999999926,7.371514876151755e-15,2.000000000000007,2
252,0.0,0.0,1.0,2.8612166251365234e-76,2.0,2
253,0.0,0.0,1.0,1.0009239159679642e-112,2.0,2
254,0.0,0.0,0.0007250765950655813,0.9992749234049344,2.999274923404934,3
255,2.106313927894276e-171,0.0,0.0015778736578424336,0.9984221263421577,2.9984221263421578,3
256,0.0,0.0,1.0,0.0,2.0,2
257,0.0,0.0,1.0,0.0,2.0,2
258,0.0,0.0,0.07269811821321716,0.9273018817867829,2.9273018817867826,3
259,0.0,0.0,1.0,2.870550919223754e-56,2.0,2
260,0.0,0.0,1.0,4.439830130082988e-213,2.0,2
261,0.0,0.0,1.0,4.908137694375751e-103,2.0,2
262,0.0,0.0,0.9988675751036887,0.0011324248963113044,2.001132424896311,2
263,0.0,0.0,6.760031462762718e-05,0.9999323996853724,2.9999323996853726,3
264,0.999994938986299,0.0,3.968625200311772e-14,5.061013661292029e-06,1.5183041063248591e-05,0
265,0.9999901954204437,0.0,1.675909003608325e-10,9.80441196548112e-06,2.9413571078244082e-05,0
266,0.0,8.511348089190169e-160,0.001831654394663916,0.9981683456053361,2.998168345605336,3
267,0.0,0.0,1.0,9.997781254993116e-165,2.0,2
268,0.0,0.0,0.020346448345482458,0.9796535516545175,2.9796535516545175,3
269,0.0,0.0,1.0,9.928674055164557e-36,2.0,2
270,0.0,0.0,1.0,4.867903198606851e-44,2.0,2
271,0.0,0.0,0.023436520641315746,0.9765634793586842,2.9765634793586844,3
272,0.9999583782340664,0.0,2.4975836870976797e-08,4.159679009673274e-05,0.00012484032196394019,0
273,0.0,0.0,1.0,5.172614114221744e-215,2.0,2
274,0.0,0.0,1.0,7.447773939531002e-160,2.0,2
275,0.0,0.0,0.0013789939118899065,0.99862100608811,2.99862100608811,3
276,0.0,0.0,0.00010064739162413255,0.9998993526083759,2.999899352608376,3
277,0.9999495972577123,0.0,2.663146126150038e-09,5.040007914160674e-05,0.00015120556371707252,0
278,0.0,0.0,6.183401032479015e-06,0.9999938165989675,2.9999938165989675,3
279,0.9999211629287575,0.0,4.323184358938017e-09,7.88327480580864e-05,0.00023650689054297708,0
280,3.714770917869213e-163,0.0,0.0035332946862025832,0.9964667053137974,2.9964667053137974,3
281,0.9999922461699168,0.0,4.607246443494533e-13,7.753829622420626e-06,2.3261489788711165e-05,0
282,0.9999172799028603,0.0,5.492357023805569e-08,8.266517356942436e-05,0.0002481053678487492,0
283,0.0,0.0,0.014486704130930768,0.9855132958690693,2.9855132958690693,3
284,0.9999798000919026,0.0,5.6846158032844455e-12,2.0199902412861174e-05,6.0599718607815127e-05,0
285,0.0,0.0,0.0007730337015426356,0.9992269662984573,2.999226966298457,3
286,0.0,0.0,0.9999999758581795,2.414182047277568e-08,2.0000000241418205,2
287,0.0,0.0,1.0,7.35973226615858e-223,2.0,2
288,0.0,0.0,0.5405880538118324,0.45941194618816755,2.459411946188167,2
289,0.9999557780624531,0.0,4.545443939700093e-11,4.422189209248496e-05,0.00013266576718633369,0
290,0.0,0.0,0.9927260137353463,0.007273986264653537,2.007273986264653,2
291,0.0,0.0,0.010454887792178574,0.9895451122078215,2.989545112207822,3
292,0.0,0.0,0.0016637163858089865,0.998336283614191,2.9983362836141914,3
293,0.0,0.0,0.9999999999999987,1.2482349646407528e-15,2.000000000000001,2
294,0.0,0.0,0.9999934926560771,6.507343922882038e-06,2.000006507343923,2
295,0.0,0.0,0.00025800423018664014,0.9997419957698134,2.9997419957698135,3
296,0.0,0.0,1.0,1.1328467127674298e-41,2.0,2
297,0.0,0.0,0.0012590695332779457,0.9987409304667221,2.998740930466722,3
298,0.0,0.0,0.0007357101824535248,0.9992642898175466,2.9992642898175466,3
299,0.0,0.0,3.447813454439575e-07,0.9999996552186545,2.9999996552186547,3
300,3.458502181603378e-169,0.0,0.00023467736882782985,0.9997653226311721,2.999765322631172,3
