day,cluster0,cluster1,weighted_mean,max
289,1.5248644631202066e-05,0.9999847513553688,0.9999847513553688,1
290,4.243645508067624e-06,0.999995756354492,0.999995756354492,1
291,4.122945693426808e-06,0.9999958770543066,0.9999958770543066,1
292,1.1701129452302685e-05,0.9999882988705477,0.9999882988705477,1
293,1.5481241711641536e-05,0.9999845187582883,0.9999845187582883,1
294,0.009833627052852493,0.9901663729471475,0.9901663729471475,1
295,7.597210305702068e-06,0.9999924027896944,0.9999924027896944,1
296,9.759141260666465e-06,0.9999902408587393,0.9999902408587393,1
297,5.333818985792131e-06,0.9999946661810143,0.9999946661810143,1
298,2.3442471394331324e-06,0.9999976557528606,0.9999976557528606,1
299,5.383003782602761e-09,0.9999999946169962,0.9999999946169962,1
300,1.6790073027968906e-08,0.999999983209927,0.999999983209927,1
301,3.493645266848528e-06,0.999996506354733,0.999996506354733,1
302,2.0968381168031234e-06,0.9999979031618832,0.9999979031618832,1
303,1.299203949577282e-05,0.9999870079605042,0.9999870079605042,1
304,1.7012017789043685e-05,0.999982987982211,0.999982987982211,1
305,1.1916016769335589e-05,0.9999880839832306,0.9999880839832306,1
306,0.09479259103306051,0.9052074089669395,0.9052074089669395,1
307,1.0,0.0,0.0,0
308,2.965473094799043e-05,0.9999703452690519,0.9999703452690519,1
309,3.3996730229063e-05,0.9999660032697709,0.9999660032697709,1
310,1.513282886124815e-05,0.9999848671711388,0.9999848671711388,1
311,1.7162340554699918e-05,0.9999828376594453,0.9999828376594453,1
312,1.5384227568351598e-05,0.9999846157724316,0.9999846157724316,1
313,1.0,0.0,0.0,0
314,1.0,0.0,0.0,0
315,1.9323615078515643e-06,0.9999980676384922,0.9999980676384922,1
316,0.0019809762534833695,0.9980190237465166,0.9980190237465166,1
317,0.0016643648103767236,0.9983356351896233,0.9983356351896233,1
318,1.0,0.0,0.0,0
319,1.0,0.0,0.0,0
320,1.0,0.0,0.0,0
321,1.0,0.0,0.0,0
322,1.0,0.0,0.0,0
323,1.0,7.6348019253333e-262,7.6348019253333e-262,0
324,1.0,0.0,0.0,0
325,1.0,0.0,0.0,0
326,1.0,0.0,0.0,0
327,0.0047488075516284745,0.9952511924483716,0.9952511924483716,1
328,1.0,0.0,0.0,0
329,1.0,0.0,0.0,0
330,2.5509250927937285e-05,0.9999744907490721,0.9999744907490721,1
331,0.05797636783988918,0.9420236321601108,0.9420236321601108,1
332,1.0,9.613784184424315e-63,9.613784184424315e-63,0
333,1.008964551715179e-05,0.9999899103544828,0.9999899103544828,1
334,1.2876388754755338e-05,0.9999871236112452,0.9999871236112452,1
335,1.0,1.4638059755769602e-48,1.4638059755769602e-48,0
336,1.0,0.0,0.0,0
337,1.0,2.1015300979465266e-216,2.1015300979465266e-216,0
338,1.0,0.0,0.0,0
339,1.0,0.0,0.0,0
340,1.0,1.136903499276244e-234,1.136903499276244e-234,0
341,1.0,1.0171289275041962e-38,1.0171289275041962e-38,0
342,1.0,0.0,0.0,0
343,1.0,0.0,0.0,0
344,1.0,0.0,0.0,0
345,1.1012370236470023e-05,0.9999889876297636,0.9999889876297636,1
346,1.0,8.952951519396368e-37,8.952951519396368e-37,0
347,0.9999999984402635,1.5597363572235492e-09,1.5597363572235492e-09,0
348,1.0,0.0,0.0,0
349,1.0,0.0,0.0,0
350,1.0,0.0,0.0,0
351,1.0,0.0,0.0,0
352,1.0504902037072947e-05,0.9999894950979629,0.9999894950979629,1
353,0.04057185330255219,0.9594281466974478,0.9594281466974478,1
354,1.2950839402310184e-05,0.9999870491605978,0.9999870491605978,1
355,1.0,0.0,0.0,0
356,1.0,0.0,0.0,0
357,1.0,0.0,0.0,0
358,0.007885244761512982,0.992114755238487,0.992114755238487,1
359,9.269625035896498e-06,0.999990730374964,0.999990730374964,1
360,9.126953517857696e-06,0.9999908730464822,0.9999908730464822,1
361,0.03236396839337123,0.9676360316066287,0.9676360316066287,1
362,1.0,1.062178624274963e-209,1.062178624274963e-209,0
363,1.0,0.0,0.0,0
364,1.0,0.0,0.0,0
